lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,G4M-P,G4M-Q,G4M-R,G4M-S,Blank1
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:1",-0.0335320966196473,3.415053048990488,0.0095719999623797,0.9220620455558028,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.4520246260876e-06,1.5455282462002895e-05,1.2117169214837518e-05,1.2338873908109053e-05,5.284635802133982e-06,1.7722447536996134e-05,1.2910282520524533e-05,1.350506053826019e-05,8.507908837335224e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:2",0.0268159784817457,3.5254908471503503,0.0061254106650905,0.9376172557513208,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.331930767169102e-06,1.677938861656326e-05,1.3153544709298925e-05,1.3285509643912935e-05,5.750791484761039e-06,1.9246283548167437e-05,1.2711536874560627e-05,1.4545516662960692e-05,9.20260769081104e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:3",-0.0019820189492326,3.6150879247538623,3.347863652297667e-05,0.9953834077374007,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.304324978216952e-06,1.7966208812450533e-05,1.410709440320642e-05,1.4314264772304295e-05,6.148023718434715e-06,2.0576419857187467e-05,1.3703674627306881e-05,1.5722161073227225e-05,9.839698612452288e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA20:4",0.0102562440152323,3.718018073786856,0.0008969035076225049,0.9761082475323132,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.764560859163516e-06,1.9251133169226337e-05,1.5575664423461534e-05,1.5319217280192387e-05,6.601153745008712e-06,2.2163105139452375e-05,1.4555668267358153e-05,1.6814014138687724e-05,1.0484092069614267e-05
"[TG(62:15),TG(61:8),TG(60:1)]_FA22:5",-0.0009589197908442588,3.8077822014562064,7.843449168511846e-06,0.9977654347694968,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.229011309609849e-06,2.0547123999111345e-05,1.6150985281192425e-05,1.6309650001162838e-05,7.04607856136034e-06,2.3622374517734264e-05,1.5606407553373336e-05,1.7898822979907113e-05,1.1239643961995124e-05
"[TG(62:15),TG(61:8),TG(60:1)]_FA22:6",-0.0276492015453012,3.9408454523097647,0.0065244403535007,0.9356216791945972,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.8672091677621e-06,2.2318381523934135e-05,1.749613821641854e-05,1.7799702716097128e-05,8.223416354790443e-06,2.5598862082792537e-05,1.697672949220697e-05,1.9541950660946345e-05,1.22666816140312e-05
"[TG(62:16),TG(61:9),TG(60:2)]_FA14:0",0.000542401656474409,3.347139114062553,2.503496125849658e-06,0.9987375524550464,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.239818852174673e-06,1.4916607290436882e-05,1.165588002892581e-05,1.1833541303384493e-05,5.112942844883025e-06,1.7098763727313184e-05,1.1266940800134422e-05,1.2951437449837576e-05,8.354396810349099e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:0",-0.0073375607657657,3.3399206773996366,0.0004581396228481305,0.9829232261031664,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.214741909425973e-06,1.4824784270375782e-05,1.1611768985139174e-05,1.1751897931426972e-05,5.07509654185959e-06,1.7027671944970983e-05,1.1225829012639818e-05,1.315076255227772e-05,8.16210110341223e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:1",-0.0018504078237892,3.4003085317092467,2.9146376634092697e-05,0.9956924508839166,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.441382724051093e-06,1.5454983357342144e-05,1.2082912727375844e-05,1.2372435746029158e-05,5.309866638211898e-06,1.7731033690918596e-05,1.1746201467834944e-05,1.3542368582679008e-05,8.510829820592042e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:0",0.0155470158295125,3.344877209863848,0.0020568535521767,0.9638263037579932,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.238238376051731e-06,1.4819400443530608e-05,1.162936648386704e-05,1.2268893790688034e-05,5.0819683244804655e-06,1.7039005340620345e-05,1.1273300585596395e-05,1.2886996069585159e-05,8.127861130486634e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:1",0.0043511656916594,3.425478497922548,0.00016117799855397408,0.9898706570706232,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.453078343825707e-06,1.633612549279386e-05,1.2122331086933945e-05,1.233244715290301e-05,5.375097720068192e-06,1.7718326379630332e-05,1.2136424142636937e-05,1.3501668802858093e-05,9.000737672219548e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:2",0.0005957423128529804,3.513783858507917,3.0230157679334013e-06,0.9986127330210912,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.898141589682139e-06,1.6767424715375042e-05,1.3157768071401298e-05,1.3286937796603116e-05,5.751406885798093e-06,1.9252121870812085e-05,1.2705177089098656e-05,1.4541342468199414e-05,9.208287224000193e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:3",-0.0024512392352758,3.6149925131324174,5.1206312049204006e-05,0.9942904996450492,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.312754197603865e-06,1.7945870037809608e-05,1.4097474575073669e-05,1.4311170388508723e-05,6.148741705873904e-06,2.0567147334996462e-05,1.3701403414608947e-05,1.5739380453912514e-05,9.834830472098773e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA20:4",-0.0023712177237231,3.7133548262608578,4.7940168300009134e-05,0.9944755840734056,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.768880836611416e-06,1.9244852142495666e-05,1.5034600008439565e-05,1.5315170809736748e-05,6.6029999676825024e-06,2.2153145462924952e-05,1.4550671296161111e-05,1.6811405210979556e-05,1.0560523665254699e-05
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:5",-0.0012899196972339,3.807910852824055,1.4192808331373735e-05,0.9969941091730884,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.229959619399826e-06,2.0547124113208106e-05,1.6149577672835982e-05,1.6310840302438585e-05,7.047206737907069e-06,2.3631990813610446e-05,1.5603000539372552e-05,1.791108510932667e-05,1.123574927638407e-05
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:6",4.861015868485356e-05,3.929138531933934,2.0165562442109323e-08,0.9998866960032248,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.87152928588791e-06,2.2332738262408382e-05,1.7501769634404893e-05,1.780755780559398e-05,7.648542384987394e-06,2.5591649975520298e-05,1.6970597022968672e-05,1.9544298785455485e-05,1.226814202828093e-05
"[TG(62:7),TG(61:0)]_FA14:0",-0.0159619747898433,3.350693525232709,0.002168193762611,0.962860830282677,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.240029567586712e-06,1.4912719158040616e-05,1.1666203952129682e-05,1.1833065237354383e-05,5.114994103422712e-06,1.709601602704668e-05,1.1788676242886815e-05,1.2954829135477564e-05,8.151715553679328e-06
"[TG(62:7),TG(61:0)]_FA16:0",-0.0054151973406112,3.3384499894977773,0.00024952788439064344,0.9873967792662672,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.2123185314611845e-06,1.4827775088789789e-05,1.1607311029102853e-05,1.173904442101488e-05,5.1435070392396745e-06,1.7026298225849044e-05,1.1222649141570375e-05,1.289012670321559e-05,8.159017841588281e-06
"[TG(62:7),TG(61:0)]_FA16:1",-0.0235531118732012,3.409996016572591,0.0047224624360859,0.9452123589303888,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.4439115300608566e-06,1.5451693091977096e-05,1.2090420852081032e-05,1.2361724578152722e-05,5.3107897202048575e-06,1.7730689917233414e-05,1.1750062811021478e-05,1.4353757590208133e-05,8.511965677707517e-06
"[TG(62:7),TG(61:0)]_FA18:0",0.0198076967517208,3.347533254707323,0.003338745693425,0.9539223714705778,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.2376061896219246e-06,1.5644611490679403e-05,1.1640159684444316e-05,1.1767845644034013e-05,5.0855580660501666e-06,1.7042439605672357e-05,1.1276707859535681e-05,1.289691007449557e-05,8.134027530328642e-06
"[TG(62:7),TG(61:0)]_FA18:1",0.0019915265410623,3.3990866158035686,3.376126058325657e-05,0.9953639624514712,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.452867628413668e-06,1.5457077032919036e-05,1.2117873086144871e-05,1.233125698782773e-05,5.285251222733662e-06,1.771454834089313e-05,1.1741658695854405e-05,1.3502973316474281e-05,8.50628608261542e-06
"[TG(62:7),TG(61:0)]_FA18:2",-0.0325667496800255,3.5336256695465678,0.0090347218010085,0.9242741961126776,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.901407869488774e-06,1.6774303837330457e-05,1.3143924791660666e-05,1.3504732875161792e-05,5.7510992439674385e-06,1.924559665585364e-05,1.353581981348141e-05,1.5194106003822985e-05,9.199524305181205e-06
"[TG(62:7),TG(61:0)]_FA18:3",0.0089563955366228,3.620645063044892,0.0006836465523966384,0.979140379945032,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.3108576584112865e-06,1.7959329519349976e-05,1.4094424361652051e-05,1.478651151433856e-05,6.152741753926892e-06,2.0599086976014475e-05,1.3708671641827005e-05,1.5724248245251023e-05,9.836128576829905e-06
"[TG(62:7),TG(61:0)]_FA20:4",-0.002185306128556,3.712402397529329,4.07175840162477e-05,0.9949087067213505,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.768564733348089e-06,1.92520304832086e-05,1.5039527197096538e-05,1.5324691948738363e-05,6.600333268980511e-06,2.2150741470837975e-05,1.4563163767476801e-05,1.6818449435220662e-05,1.04766275959926e-05
"[TG(62:7),TG(61:0)]_FA22:5",0.0166485216798204,3.818214474508584,0.0023643609837864,0.9612183893118332,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.642781035786572e-06,2.0548021427190365e-05,1.6146292731222154e-05,1.6319647069994104e-05,7.050796499039393e-06,2.3629930202174714e-05,1.5598684867000268e-05,1.8038141899103574e-05,1.1235911585902668e-05
"[TG(62:7),TG(61:0)]_FA22:6",-0.0005373599617412643,3.968610604943733,2.464678427127609e-06,0.9987473780577688,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,8.088476447975968e-06,2.294020590859293e-05,1.7987695121623496e-05,1.8302892978286034e-05,7.867415012468259e-06,2.6292951110032175e-05,1.7444179074062722e-05,2.009322567462192e-05,1.2606971907623335e-05
"[TG(62:8),TG(61:1)]_FA14:0",0.00020901749347606192,3.343443347782712,3.717676591019625e-07,0.9995135078487974,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.241715491851472e-06,1.4897764096148106e-05,1.1662449733142452e-05,1.1844014529046181e-05,5.114481308350415e-06,1.709601602704668e-05,1.127602630077242e-05,1.2958220821117553e-05,8.150092706105111e-06
"[TG(62:8),TG(61:1)]_FA16:0",-0.000329093963146082,3.3367073874223845,9.215634811376994e-07,0.9992340461153818,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.213161413206187e-06,1.4830466916639806e-05,1.1615288475934197e-05,1.1744757031775603e-05,5.074481140822535e-06,1.7030419186697887e-05,1.122832749823834e-05,1.2893257535894447e-05,8.160478317740957e-06
"[TG(62:8),TG(61:1)]_FA16:1",0.0003269314160547766,3.402007303698019,9.098444190558386e-07,0.999238931822186,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.439907655876284e-06,1.5456778042355043e-05,1.2092532689766856e-05,1.2461220063038204e-05,5.3127385488434056e-06,1.7739276267672842e-05,1.1753924284177265e-05,1.3544455903989126e-05,8.518943532288105e-06
"[TG(62:8),TG(61:1)]_FA18:0",7.87712166536362e-05,3.3384564623399204,5.2798956953065135e-08,0.9998166618987632,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.2378169251308085e-06,1.4817306825002099e-05,1.1637109292011683e-05,1.1771178106244796e-05,5.085352991059021e-06,1.7043469944143054e-05,1.1268530930623025e-05,1.2897692732903179e-05,8.129483854254963e-06
"[TG(62:8),TG(61:1)]_FA18:1",-0.0175023195918674,3.4078465660472497,0.0026077124120394,0.9592731155113864,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.455923192808262e-06,1.5459469927253437e-05,1.2115996066156761e-05,1.232863857926196e-05,5.291917871675519e-06,1.7721417198525444e-05,1.1882711336951642e-05,1.405633520360102e-05,8.505312504067072e-06
"[TG(62:8),TG(61:1)]_FA18:2",0.00030523377126346653,3.513739590165114,7.935788617352557e-07,0.9992892202446096,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.9014078895856175e-06,1.676712566776267e-05,1.3155187045847578e-05,1.3284795454067456e-05,5.753150443819252e-06,1.926002087039812e-05,1.27029056597853e-05,1.454786483723194e-05,9.195142907674658e-06
"[TG(62:8),TG(61:1)]_FA18:3",-0.0024985337875866,3.615103750317248,5.320134752223593e-05,0.9941803411499726,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.308118136989485e-06,1.795992772867148e-05,1.4097943852447074e-05,1.4310218392648965e-05,6.148228949926856e-06,2.05805412765759e-05,1.3708217485933585e-05,1.5725031003182842e-05,9.84002313863507e-06
"[TG(62:8),TG(61:1)]_FA20:4",-0.0028861508105699,3.712428555689801,7.102235765699128e-05,0.993275926325872,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.764139368048904e-06,1.9244253819077397e-05,1.5037180989240532e-05,1.5320645569083033e-05,6.603923010550213e-06,2.21459332246414e-05,1.4568388098220599e-05,1.6814796846857438e-05,1.0488960426628086e-05
"[TG(62:8),TG(61:1)]_FA22:5",-0.00015567092095047455,3.807855240956096,2.0670951972334706e-07,0.9996372392547076,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.233120591742552e-06,2.0553704244599527e-05,1.6155912783118675e-05,1.6318457222719913e-05,7.050078570288079e-06,2.3604172395463905e-05,1.559800343820626e-05,1.7903258127153737e-05,1.1230881074127608e-05
"[TG(62:8),TG(61:1)]_FA22:6",0.0061825799959092,3.975934015653487,0.0003262679270277236,0.9855886841127556,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,8.087212095213195e-06,2.294110305143005e-05,1.7990745379797868e-05,1.8634941634063818e-05,7.863517609505278e-06,2.6302910721053946e-05,1.744236197393512e-05,2.0089051280812215e-05,1.2958946041388335e-05
"[TG(62:9),TG(61:2)]_FA14:0",0.0009919735591476385,3.343593963731744,8.373488618595992e-06,0.9976911661949394,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.241083245131132e-06,1.4916009024066997e-05,1.1668784977683402e-05,1.1840920190650764e-05,5.113045392159909e-06,1.7093612165971022e-05,1.1277162058752183e-05,1.2952220158007287e-05,8.152851410794803e-06
"[TG(62:9),TG(61:2)]_FA16:0",-0.00023450148748182145,3.3367747954775644,4.679247050977387e-07,0.9994542069322708,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.214952624838012e-06,1.4829868878463442e-05,1.161106506907907e-05,1.174689928351095e-05,5.071506819852514e-06,1.7036257836870816e-05,1.1228781697454841e-05,1.2894040194302057e-05,8.164048384314813e-06
"[TG(62:9),TG(61:2)]_FA16:1",-0.0031112600681224,3.4007532052149987,8.239927965125737e-05,0.9927573782456968,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.440539802112401e-06,1.5451095053800732e-05,1.2087370728164921e-05,1.2367437188913446e-05,5.3168410463601555e-06,1.773927620216719e-05,1.1755968310620778e-05,1.3548369245789272e-05,8.512290234841771e-06
"[TG(62:9),TG(61:2)]_FA18:0",-5.875909460637396e-05,3.3385107915268764,2.9380014532343072e-08,0.9998632378050024,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.237290086358599e-06,1.4811923169302066e-05,1.1640159594938809e-05,1.177189215988981e-05,5.08473760958459e-06,1.7039348852282897e-05,1.1282613272488808e-05,1.288934394528377e-05,8.131431104206075e-06
"[TG(62:9),TG(61:2)]_FA18:1",-0.0067763530784811,3.4074397756109915,0.00039089619162790967,0.9842259763421244,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.4570821979134364e-06,1.5658968000960125e-05,1.2119280918265084e-05,1.232863867006227e-05,5.28422555433857e-06,1.8395930056844503e-05,1.1737797352667871e-05,1.3506886708036537e-05,8.510505263457787e-06
"[TG(62:9),TG(61:2)]_FA18:2",0.00037003983160293074,3.513716105184848,1.1663281724860752e-06,0.9991383113746806,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.90024890457729e-06,1.677041564788581e-05,1.3154248535853524e-05,1.3282653202332109e-05,5.755201780609437e-06,1.9248344159603173e-05,1.270585860453883e-05,1.4542124977320702e-05,9.199686645651275e-06
"[TG(62:9),TG(61:2)]_FA18:3",0.0011219099929421,3.616606131518245,1.0726842334607412e-05,0.9973867844505744,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.3683870857511805e-06,1.7955740263420935e-05,1.4097240025892475e-05,1.4316883090069755e-05,6.145869971306016e-06,2.0582945399674196e-05,1.3698677569463668e-05,1.573468435418055e-05,9.84050991243351e-06
"[TG(62:9),TG(61:2)]_FA20:4",-0.0022308062402044,3.7122837402242777,4.243070988230185e-05,0.9948027077414195,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.766984277321993e-06,1.9243954771465026e-05,1.503811954398734e-05,1.5317313016071937e-05,6.597666550715895e-06,2.214181200176993e-05,1.4561800996534957e-05,1.6815057849104888e-05,1.0493341793183165e-05
"[TG(62:9),TG(61:2)]_FA22:5",-0.0126224329536262,3.813370394501744,0.0013590624553651,0.970592276543608,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.234701047768649e-06,2.054712394206296e-05,1.6158024531298993e-05,1.6314172628448903e-05,7.048540048132816e-06,2.441434314496933e-05,1.5599139066216768e-05,1.790821527889526e-05,1.1233964274048612e-05
"[TG(62:9),TG(61:2)]_FA22:6",-0.0005184750982208139,3.968570874109831,2.2944870139429696e-06,0.9987913997007616,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,8.089214022257062e-06,2.2946487049420367e-05,1.7986052919333104e-05,1.82964663138803e-05,7.866902236958585e-06,2.6301193424763803e-05,1.7447813360964088e-05,2.0081485450173054e-05,1.2606485102873425e-05
"[TG(63:11),TG(62:4)]_FA14:0",0.0004627390107157714,3.34313778251992,1.8221212583213744e-06,0.998922968098826,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.241715471754628e-06,1.4907933540516947e-05,1.1654706880245055e-05,1.1836397699565166e-05,5.110276185306282e-06,1.7097733388842486e-05,1.1274663616476743e-05,1.2951959205521943e-05,8.150417294190837e-06
"[TG(63:11),TG(62:4)]_FA16:0",-0.00020539922705848672,3.3367300089198677,3.5899133145334e-07,0.9995219404301098,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.2164277734002e-06,1.4834953600647864e-05,1.1610595791705665e-05,1.1742376747025198e-05,5.076840158568623e-06,1.7023893971739445e-05,1.1227191740258578e-05,1.2893257535894447e-05,8.159180182058355e-06
"[TG(63:11),TG(62:4)]_FA16:1",-0.002422005030707,3.400524267274976,4.993443617967719e-05,0.9943618513433846,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.442120338525875e-06,1.5453188729377625e-05,1.2087840005538324e-05,1.236339062765749e-05,5.312943604271927e-06,1.7729316394628446e-05,1.175233411036558e-05,1.3546021121280128e-05,8.514075299080171e-06
"[TG(63:11),TG(62:4)]_FA18:0",0.0110429339022552,3.3433500754085617,0.0010377065469818,0.9743018278940891,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.237500862061171e-06,1.4823587680587627e-05,1.1986009187405616e-05,1.177141604845954e-05,5.083096579277691e-06,1.703728830635282e-05,1.1275572144879003e-05,1.2898214438825443e-05,8.13289176606758e-06
"[TG(63:11),TG(62:4)]_FA18:1",-0.0007755913405415149,3.400161640743246,5.120537117486723e-06,0.9981945001772072,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.453499774649786e-06,1.545737608053141e-05,1.2116230660090712e-05,1.2327210562772246e-05,5.285558903689566e-06,1.7704932110522605e-05,1.1837738119624331e-05,1.3498276967931785e-05,8.503851996962926e-06
"[TG(63:11),TG(62:4)]_FA18:2",0.0007444403218628332,3.51343591201123,4.720442780548062e-06,0.9982664710905436,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.90003818916525e-06,1.6772210161753565e-05,1.3142751598227156e-05,1.328765194104844e-05,5.751509452637602e-06,1.9250404705533253e-05,1.2706540033332837e-05,1.4527775775401563e-05,9.200984905139767e-06
"[TG(63:11),TG(62:4)]_FA18:3",0.012191886876344,3.6215593755904174,0.0012668013454082,0.971607565467279,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.310962985972041e-06,1.7960226833332232e-05,1.4666929510389765e-05,1.4309980405034064e-05,6.146382668565191e-06,2.0584662630458683e-05,1.3705264671149311e-05,1.5728422738584937e-05,9.83742677441545e-06
"[TG(63:11),TG(62:4)]_FA20:4",0.017117440172703,3.72091454230525,0.0024983389998046,0.9601356268364172,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.137659556580484e-06,1.925651699607151e-05,1.5036477207438687e-05,1.53018412786947e-05,6.5993075810227944e-06,2.2141468686624345e-05,1.4558848138427596e-05,1.6818188383211107e-05,1.0489934067079379e-05
"[TG(63:11),TG(62:4)]_FA22:5",-0.0051977827013479,3.809843610030745,0.00023045353053335188,0.9878880222625808,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.235438601952897e-06,2.054144123875056e-05,1.615004681595113e-05,1.6317981065889487e-05,7.047719572104617e-06,2.3624091617507444e-05,1.5603909067774812e-05,1.812606397706425e-05,1.1228284648005043e-05
"[TG(63:11),TG(62:4)]_FA22:6",-0.0008850540462895412,3.968576725809649,6.686043608428172e-06,0.9979368814688092,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,8.088371120415214e-06,2.293871038528917e-05,1.7980656140033457e-05,1.82967043014952e-05,7.872132969709936e-06,2.6305314647635268e-05,1.743827357446342e-05,2.0081746303134186e-05,1.2612489347954192e-05
"[TG(63:12),TG(62:5)]_FA14:0",0.0003539543635794264,3.3430643131996822,1.0661043674531356e-06,0.9991761657457118,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.238133048490979e-06,1.4907335274147063e-05,1.1662449867400711e-05,1.183449343544472e-05,5.111917215613182e-06,1.7110097253973857e-05,1.1266259544632755e-05,1.294908932532843e-05,8.147820960922688e-06
