lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
"[TG(62:14),TG(61:7),TG(60:0)]_FA16:1",-0.0023989604824132,3.370450227910948,5.700752815751553e-05,0.9939757631216304,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.441698867508107e-06,1.5445412122294806e-05,1.2087136134230973e-05,1.236267657401248e-05,1.2169162565184716e-05,7.286368903857327e-06,1.160702872108957e-05,1.2083235963056006e-05,8.516184889501356e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:0",0.0148953494529047,3.3152715873142107,0.0021969732259945,0.962615339186207,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.233918418700677e-06,1.5441224828189405e-05,1.1641098060180111e-05,1.1767845734834322e-05,1.1682546656437201e-05,7.0239344964579225e-06,1.1056550811609345e-05,1.152363057558917e-05,8.133865220810042e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:1",-0.012601787316272,3.3760399979724407,0.0015731414928978,0.96836192154321,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.4524461172022105e-06,1.546993819104113e-05,1.2113649768795251e-05,1.2337683788433933e-05,1.216634013030785e-05,7.322142440409792e-06,1.1925455518995723e-05,1.2082769914032724e-05,8.509207096823712e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:2",-0.0110788213420323,3.491993434630912,0.0012167687987078,0.9721736637805898,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.899932741023431e-06,1.6774603170184733e-05,1.3150494451124553e-05,1.3282177090901841e-05,1.363512542493824e-05,7.901024900725487e-06,1.2498534483590082e-05,1.3014901865574557e-05,9.378351231512696e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:3",0.0361199871664447,3.60426171068211,0.0129422879843795,0.9094247367343222,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.311595192498692e-06,1.795992772867148e-05,1.5696735345387284e-05,1.4316407114839954e-05,1.4164781929114848e-05,8.481038542087979e-06,1.3485814593402925e-05,1.4054668345618423e-05,9.835641803031466e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA20:4",-0.0003355751076942193,3.681386896814217,1.117607290712641e-06,0.9991565009579412,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.7652983932509215e-06,1.9251133169226337e-05,1.5032488394517507e-05,1.5318027160517262e-05,1.5068396318080162e-05,9.104602802084356e-06,1.4351362694077749e-05,1.4995886386785217e-05,1.0486201752889866e-05
"[TG(62:14),TG(61:7),TG(60:0)]_FA22:5",-0.0072098775667188,3.780934158799278,0.0005161702003142477,0.9818741172993356,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.232172221662042e-06,2.05303746515446e-05,1.615755538818385e-05,1.6324407866495692e-05,1.6179922240821876e-05,9.716572368700231e-06,1.5626412630821448e-05,1.599488197577258e-05,1.1236560607316762e-05
"[TG(62:14),TG(61:7),TG(60:0)]_FA22:6",0.0008215272982603771,3.898846340038738,6.705471591331156e-06,0.9979338861946672,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.869527318650356e-06,2.2319577714383623e-05,1.7514908819074408e-05,1.7804463285597942e-05,1.7537696085108785e-05,1.055081918631357e-05,1.6675677414929027e-05,1.7420221770795405e-05,1.2269440194915004e-05
"[TG(62:15),TG(61:8),TG(60:1)]_FA14:0",0.0287961962440997,3.3248025755001622,0.0082114340867787,0.9277969524089218,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.237184678410467e-06,1.5802834148073025e-05,1.1654941518931757e-05,1.2026819616994577e-05,1.1673844332077109e-05,7.046275369328781e-06,1.1112717507028741e-05,1.1539006860627054e-05,8.158855593972626e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA16:0",-0.014580531668792,3.313342286004009,0.0021050453550406,0.9634052787520924,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.212002448294704e-06,1.4837047276224755e-05,1.161786941198241e-05,1.1742852949255774e-05,1.1625864688696855e-05,7.01672320717103e-06,1.1066172993129608e-05,1.1963486781696575e-05,8.165184303333233e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA16:1",0.036990216507398,3.3912446705664268,0.0135555232823669,0.9073131954157212,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.438748630674266e-06,1.633702274972774e-05,1.2873861704888447e-05,1.2359344248002162e-05,1.217245521895917e-05,7.288913879168609e-06,1.1684006173251668e-05,1.2124472369898926e-05,8.505474751682727e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:0",-0.0151440749445154,3.318153147582674,0.002271007231444,0.9619911295025186,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.237500841964327e-06,1.4816708558632212e-05,1.1731197391505258e-05,1.177593863034545e-05,1.1678313026551725e-05,7.025348479508791e-06,1.139690737743214e-05,1.175823604567325e-05,8.135812594567043e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:1",-0.0020368002684664,3.3711153293039047,4.109468382590409e-05,0.9948851852528726,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.4520246260876e-06,1.5455282462002895e-05,1.2117169214837518e-05,1.2338873908109053e-05,1.2160225131375833e-05,7.322708044417934e-06,1.1591140879398545e-05,1.2073683868844169e-05,8.507908837335224e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:2",0.008701108609572,3.5036155256728723,0.0007506109649320081,0.978142867484361,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.331930767169102e-06,1.677938861656326e-05,1.3153544709298925e-05,1.3285509643912935e-05,1.387384701796385e-05,7.904983993935055e-06,1.2506366494781997e-05,1.300674787399616e-05,9.20260769081104e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA18:3",-0.0044237789690664,3.586290827233168,0.0001941168936101245,0.9888837660716308,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.304324978216952e-06,1.7966208812450533e-05,1.410709440320642e-05,1.4314264772304295e-05,1.4166428323291556e-05,8.477079341000475e-06,1.3492975103992213e-05,1.4054901370130063e-05,9.839698612452288e-06
"[TG(62:15),TG(61:8),TG(60:1)]_FA20:4",0.01275528581837,3.687034039398799,0.0016147457286947,0.967946514099414,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.764560859163516e-06,1.9251133169226337e-05,1.5575664423461534e-05,1.5319217280192387e-05,1.5058753511065247e-05,9.100502226964302e-06,1.4351586470703922e-05,1.5005205412049005e-05,1.0484092069614267e-05
"[TG(62:15),TG(61:8),TG(60:1)]_FA22:5",0.0006658625253439872,3.777180321138233,4.402479936028991e-06,0.9983258728657058,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.229011309609849e-06,2.0547123999111345e-05,1.6150985281192425e-05,1.6309650001162838e-05,1.618509657766045e-05,9.712754649523214e-06,1.5278448001157017e-05,1.5993484273066788e-05,1.1239643961995124e-05
"[TG(62:15),TG(61:8),TG(60:1)]_FA22:6",0.0007637135247155146,3.898295831400235,5.794888754601102e-06,0.9980792882481212,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.8672091677621e-06,2.2318381523934135e-05,1.749613821641854e-05,1.7799702716097128e-05,1.7528759010177137e-05,1.055039495633798e-05,1.6675229818995654e-05,1.740368054094494e-05,1.22666816140312e-05
"[TG(62:16),TG(61:9),TG(60:2)]_FA14:0",-0.0113146878983669,3.3225120573817284,0.0012677083607008,0.971597407249487,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.239818852174673e-06,1.4916607290436882e-05,1.165588002892581e-05,1.1833541303384493e-05,1.1669375592742839e-05,7.0546178666319564e-06,1.1108241931824271e-05,1.1960691198539374e-05,8.354396810349099e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:0",-0.0152817936635548,3.313575008714423,0.002312406621968,0.9616465168070631,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.214741909425973e-06,1.4824784270375782e-05,1.1611768985139174e-05,1.1751897931426972e-05,1.2065677174202892e-05,7.014743674050987e-06,1.1070200844357622e-05,1.1548558777093267e-05,8.16210110341223e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA16:1",-0.0161230120398026,3.3767752194343674,0.0025751187661404,0.9595282175371196,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.441382724051093e-06,1.5454983357342144e-05,1.2082912727375844e-05,1.2372435746029158e-05,1.2259947201089074e-05,7.5135950550786046e-06,1.1607476402384997e-05,1.2091622979146041e-05,8.510829820592042e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:0",0.0152093929886517,3.3151450993640683,0.0022905880001355,0.9618277482727496,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.238238376051731e-06,1.4819400443530608e-05,1.162936648386704e-05,1.2268893790688034e-05,1.1679253778364474e-05,7.02138927842129e-06,1.1060355056935298e-05,1.152176673498729e-05,8.127861130486634e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:1",0.0046468263333666,3.395454654240349,0.0002139198736195169,0.9883305565344233,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.453078343825707e-06,1.633612549279386e-05,1.2122331086933945e-05,1.233244715290301e-05,1.259956712882636e-05,7.347028450408834e-06,1.1579281102340671e-05,1.207205305275393e-05,9.000737672219548e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:2",0.0022579184974379,3.483166430147069,5.053830126866554e-05,0.9943278628494352,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.898141589682139e-06,1.6767424715375042e-05,1.3157768071401298e-05,1.3286937796603116e-05,1.3148744580779864e-05,7.906822233930995e-06,1.250121971774209e-05,1.3003020148355988e-05,9.208287224000193e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA18:3",-0.0059279766594083,3.5866561580377128,0.00034857046764269484,0.9851043271226182,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.312754197603865e-06,1.7945870037809608e-05,1.4097474575073669e-05,1.4311170388508723e-05,1.4158902129350935e-05,8.511156281284387e-06,1.3492527678782951e-05,1.4055367241407723e-05,9.834830472098773e-06
"[TG(62:16),TG(61:9),TG(60:2)]_FA20:4",-0.0004643950306628563,3.682627261816418,2.140354566249058e-06,0.9988326992398664,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.768880836611416e-06,1.9244852142495666e-05,1.5034600008439565e-05,1.5315170809736748e-05,1.5072394659078229e-05,9.101774809013135e-06,1.4346215831675792e-05,1.5009631900169261e-05,1.0560523665254699e-05
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:5",0.0006551496919874127,3.7771667639354063,4.261959288182071e-06,0.9983528073284214,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.229959619399826e-06,2.0547124113208106e-05,1.6149577672835982e-05,1.6310840302438585e-05,1.619074126797557e-05,9.717562175714477e-06,1.5276434096883525e-05,1.5984398272314642e-05,1.123574927638407e-05
"[TG(62:16),TG(61:9),TG(60:2)]_FA22:6",0.0013284941405838,3.898690030527841,1.753494171607972e-05,0.9966588886046722,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.87152928588791e-06,2.2332738262408382e-05,1.7501769634404893e-05,1.780755780559398e-05,1.7529699627410924e-05,1.0547708526085696e-05,1.6683956979373285e-05,1.7404845263575494e-05,1.226814202828093e-05
"[TG(62:7),TG(61:0)]_FA14:0",0.0027380065684228,3.312498562066158,7.423069658119008e-05,0.9931257320476664,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.240029567586712e-06,1.4912719158040616e-05,1.1666203952129682e-05,1.1833065237354383e-05,1.1674079531245212e-05,7.0447200122453616e-06,1.1106228070231807e-05,1.1528523023859896e-05,8.151715553679328e-06
"[TG(62:7),TG(61:0)]_FA16:0",-0.0020133409570925,3.3070592903252005,4.013562690700912e-05,0.9949452208919036,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2123185314611845e-06,1.4827775088789789e-05,1.1607311029102853e-05,1.173904442101488e-05,1.1627040819116324e-05,7.01629905810389e-06,1.1061921322594393e-05,1.154250156175558e-05,8.159017841588281e-06
"[TG(62:7),TG(61:0)]_FA16:1",-0.0021197364118908,3.370567963424248,4.450926292409729e-05,0.99467693167071,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.4439115300608566e-06,1.5451693091977096e-05,1.2090420852081032e-05,1.2361724578152722e-05,1.2167751325316454e-05,7.286934453926501e-06,1.1602553359290239e-05,1.209115706343198e-05,8.511965677707517e-06
"[TG(62:7),TG(61:0)]_FA18:0",-0.0438411657048034,3.346034092985843,0.0190360267476386,0.8902632513093242,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2376061896219246e-06,1.5644611490679403e-05,1.1640159684444316e-05,1.1767845644034013e-05,1.1677136985851563e-05,7.026479660555589e-06,1.1865708739005791e-05,1.2772608141880523e-05,8.134027530328642e-06
"[TG(62:7),TG(61:0)]_FA18:1",-0.0207144043580432,3.3793074135478056,0.0042506650837134,0.9480170503282712,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.452867628413668e-06,1.5457077032919036e-05,1.2117873086144871e-05,1.233125698782773e-05,1.2788898107761376e-05,7.329212274755684e-06,1.158800809199419e-05,1.2068791420573443e-05,8.50628608261542e-06
"[TG(62:7),TG(61:0)]_FA18:2",0.00777111948402,3.4857651154642637,0.0005986585442692152,0.9804797073883256,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.901407869488774e-06,1.6774303837330457e-05,1.3143924791660666e-05,1.3504732875161792e-05,1.3152507677750174e-05,7.905408277849611e-06,1.2507485249869774e-05,1.300744676978546e-05,9.199524305181205e-06
"[TG(62:7),TG(61:0)]_FA18:3",0.0077371311734139,3.591302589306507,0.0005938139720780278,0.9805588349406325,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.3108576584112865e-06,1.7959329519349976e-05,1.4094424361652051e-05,1.478651151433856e-05,1.4166663432740349e-05,8.474958541725816e-06,1.3487156997073793e-05,1.4049775764038478e-05,9.836128576829905e-06
"[TG(62:7),TG(61:0)]_FA20:4",0.0003777000916564301,3.681382655893143,1.4158080292592246e-06,0.999050615483625,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.768564733348089e-06,1.92520304832086e-05,1.5039527197096538e-05,1.5324691948738363e-05,1.5067690810295167e-05,9.102906070968385e-06,1.433748871397919e-05,1.5005671327763072e-05,1.04766275959926e-05
"[TG(62:7),TG(61:0)]_FA22:5",0.0213553097097379,3.786266948696402,0.0045285435857658,0.9463472916735426,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.642781035786572e-06,2.0548021427190365e-05,1.6146292731222154e-05,1.6319647069994104e-05,1.6186507772669056e-05,9.714451380639189e-06,1.5283594735515894e-05,1.597997165088517e-05,1.1235911585902668e-05
"[TG(62:7),TG(61:0)]_FA22:6",0.0011846119137839,3.937966009388176,1.394492403222758e-05,0.9970204743502816,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,8.088476447975968e-06,2.294020590859293e-05,1.7987695121623496e-05,1.8302892978286034e-05,1.8025017815658878e-05,1.0838563725809668e-05,1.7142464786867125e-05,1.7882443619761344e-05,1.2606971907623335e-05
"[TG(62:8),TG(61:1)]_FA14:0",0.002237239583517,3.3126631625317144,4.9561022051933246e-05,0.994382971840816,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.241715491851472e-06,1.4897764096148106e-05,1.1662449733142452e-05,1.1844014529046181e-05,1.1675490591674853e-05,7.045285589284017e-06,1.1117640422080417e-05,1.1529454855288026e-05,8.150092706105111e-06
"[TG(62:8),TG(61:1)]_FA16:0",-0.0019178180174667,3.3075305065955463,3.641763138981236e-05,0.9951850334611496,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.213161413206187e-06,1.4830466916639806e-05,1.1615288475934197e-05,1.1744757031775603e-05,1.1630568716918532e-05,7.0144608990163995e-06,1.1066620461019897e-05,1.1551587518071326e-05,8.160478317740957e-06
"[TG(62:8),TG(61:1)]_FA16:1",0.0005241670853487431,3.3720384268699037,2.7216397271434545e-06,0.9986836990877164,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.439907655876284e-06,1.5456778042355043e-05,1.2092532689766856e-05,1.2461220063038204e-05,1.2164693825850447e-05,7.291600552146243e-06,1.1603448423113899e-05,1.2091856003657688e-05,8.518943532288105e-06
"[TG(62:8),TG(61:1)]_FA18:0",-0.0003956493453438156,3.308786775590724,1.5499735330770648e-06,0.9990066504703808,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2378169251308085e-06,1.4817306825002099e-05,1.1637109292011683e-05,1.1771178106244796e-05,1.1679253688645165e-05,7.025207105476239e-06,1.1068634493336472e-05,1.1526659138821607e-05,8.129483854254963e-06
"[TG(62:8),TG(61:1)]_FA18:1",-0.019414751761945,3.37881968960278,0.0037340025337369,0.951274404360653,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.455923192808262e-06,1.5459469927253437e-05,1.2115996066156761e-05,1.232863857926196e-05,1.2533477642958507e-05,7.316203733171732e-06,1.158330891088766e-05,1.2308522452312701e-05,8.505312504067072e-06
"[TG(62:8),TG(61:1)]_FA18:2",0.0018382977859994,3.483179232659681,3.3499367234644806e-05,0.9953819786265772,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.9014078895856175e-06,1.676712566776267e-05,1.3155187045847578e-05,1.3284795454067456e-05,1.3156035620412038e-05,7.903994294798743e-06,1.2508380356374461e-05,1.3010475421890708e-05,9.195142907674658e-06
"[TG(62:8),TG(61:1)]_FA18:3",-0.004562242219122,3.5861389921472315,0.0002064584758865173,0.9885358601268858,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.308118136989485e-06,1.795992772867148e-05,1.4097943852447074e-05,1.4310218392648965e-05,1.416313553493814e-05,8.480331537077804e-06,1.3484024295031495e-05,1.4057929888926095e-05,9.84002313863507e-06
"[TG(62:8),TG(61:1)]_FA20:4",-0.0004079333575315491,3.681446328643368,1.6515383569615238e-06,0.9989746213411352,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.764139368048904e-06,1.9244253819077397e-05,1.5037180989240532e-05,1.5320645569083033e-05,1.5067455566267415e-05,9.101916183045687e-06,1.4343083044271437e-05,1.5012194547687633e-05,1.0488960426628086e-05
"[TG(62:8),TG(61:1)]_FA22:5",-0.0064353012102201,3.780764621235184,0.0004112205235298205,0.9838211485296776,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.233120591742552e-06,2.0553704244599527e-05,1.6155912783118675e-05,1.6318457222719913e-05,1.61843910250158e-05,9.716148111755158e-06,1.560918242814058e-05,1.5987426924419886e-05,1.1230881074127608e-05
"[TG(62:8),TG(61:1)]_FA22:6",0.0078575173456839,3.945314062574945,0.0006135366526775904,0.9802386818439884,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,8.087212095213195e-06,2.294110305143005e-05,1.7990745379797868e-05,1.8634941634063818e-05,1.801749148713929e-05,1.0836018507773037e-05,1.713910809479352e-05,1.7892228560739197e-05,1.2958946041388335e-05
"[TG(62:9),TG(61:2)]_FA14:0",0.0033980599623469,3.312646429225126,0.00011433443188511172,0.9914685999957192,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.241083245131132e-06,1.4916009024066997e-05,1.1668784977683402e-05,1.1840920190650764e-05,1.1670551543723692e-05,7.047265122404059e-06,1.1101976357015565e-05,1.1526193134234731e-05,8.152851410794803e-06
"[TG(62:9),TG(61:2)]_FA16:0",-0.0016411700734523,3.3075171796158447,2.6668819044062264e-05,0.9958795938812712,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.214952624838012e-06,1.4829868878463442e-05,1.161106506907907e-05,1.174689928351095e-05,1.1623513011033423e-05,7.0165818331384775e-06,1.1066173078491664e-05,1.154809277250639e-05,8.164048384314813e-06
"[TG(62:9),TG(61:2)]_FA16:1",-0.0024262358368587,3.370568042415449,5.831129411060232e-05,0.9939072665209588,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.440539802112401e-06,1.5451095053800732e-05,1.2087370728164921e-05,1.2367437188913446e-05,1.2169162520325061e-05,7.28693437301805e-06,1.1603895933685216e-05,1.2093253839672691e-05,8.512290234841771e-06
"[TG(62:9),TG(61:2)]_FA18:0",0.00023766728331911963,3.308499411691122,5.592953973287962e-07,0.9994032936717672,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.237290086358599e-06,1.4811923169302066e-05,1.1640159594938809e-05,1.177189215988981e-05,1.1682781676166685e-05,7.0215307603317746e-06,1.1057222098806834e-05,1.1519203998596106e-05,8.131431104206075e-06
"[TG(62:9),TG(61:2)]_FA18:1",-0.0082268230176178,3.3782010630855868,0.000670464298277107,0.9793424238532104,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.4570821979134364e-06,1.5658968000960125e-05,1.2119280918265084e-05,1.232863867006227e-05,1.2156697188713969e-05,7.323132220454556e-06,1.159069349687031e-05,1.2447375422168155e-05,8.510505263457787e-06
"[TG(62:9),TG(61:2)]_FA18:2",0.0020704299935731,3.483081596247895,4.2493787198692734e-05,0.9947988460942624,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.90024890457729e-06,1.677041564788581e-05,1.3154248535853524e-05,1.3282653202332109e-05,1.3153683763309989e-05,7.903994213890291e-06,1.2509499367548404e-05,1.3000224609635193e-05,9.199686645651275e-06
"[TG(62:9),TG(61:2)]_FA18:3",-0.0013648164245583,3.587829836896548,1.8476915764793767e-05,0.9965703210847106,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.3683870857511805e-06,1.7955740263420935e-05,1.4097240025892475e-05,1.4316883090069755e-05,1.4165252327451049e-05,8.48315950317954e-06,1.3486262103974242e-05,1.4060492669753683e-05,9.84050991243351e-06
"[TG(62:9),TG(61:2)]_FA20:4",-0.0087059331047305,3.6852817396557183,0.0007522291688222271,0.9781193257309432,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.766984277321993e-06,1.9243954771465026e-05,1.503811954398734e-05,1.5317313016071937e-05,1.5061575766503499e-05,9.322072580829525e-06,1.4343530597523781e-05,1.5003807309415567e-05,1.0493341793183165e-05
"[TG(62:9),TG(61:2)]_FA22:5",-0.0212257112960879,3.787332263243536,0.0044737740632858,0.9466722378662298,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.234701047768649e-06,2.054712394206296e-05,1.6158024531298993e-05,1.6314172628448903e-05,1.6178511135532578e-05,9.917215859714946e-06,1.5933203513657954e-05,1.5983000347426822e-05,1.1233964274048612e-05
