lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P,G4M-Q,G4M-R,G4M-S,G4F-J,G4F-L,G4F-M,G4F-N,Blank1
PC(26:0),-1.089961642487603,4.709444818068038,15.68028842843208,7.500175606066816e-05,0.0017287904771984,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,9.008855370638722e-06,1.945681119492754e-05,1.5699761348613403e-05,1.7437296413016984e-05,3.604443760050769e-05,5.057957023643342e-05,3.102197343476026e-05,4.339477294390069e-05,2.4184472015655156e-05
PC(36:5),-1.0892016827878,4.95182112307926,15.684395575972928,7.483906349829749e-05,0.0017287904771984,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,9.903217670403645e-06,2.9684061035560404e-05,2.2668119953426014e-05,2.2697497142505727e-05,6.0131436704694275e-05,6.712637566748113e-05,3.2322592580586475e-05,5.169695539234648e-05,9.293806109885036e-06
DG(42:4)_C16:1,-1.0763006403134945,5.402343753447923,15.342131524396994,8.969370276317973e-05,0.0020527771547289,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,1.0887836910924752e-05,5.1034248052769134e-05,2.5508931870950332e-05,3.1956984353284495e-05,2.9238192058144775e-05,6.077229369666263e-05,0.0001267159147253901,5.083948441798012e-05,2.2288777343194724e-05
FA(21:1),1.0682926559033583,11.508141469424274,15.177718473760253,9.785124678409036e-05,0.0022237040378328,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.004551113446625779,0.0024169801691325044,0.002142977411426547,0.002450827512317908,0.0019653061049198562,0.002297362485934116,0.0019800335006069153,0.002823544767127355,0.0017362013210727295
FA(24:7),1.0639645866855758,11.338351347277705,15.057567546663904,0.00010428131355641296,0.0023532573345912,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.003522254996602539,0.0010598949646395323,0.003552923900977896,0.0031128945430671457,0.0012191360290732733,0.0021229494989165485,0.0020587329612943204,0.003131220693934718,0.0009066965218177278
SM(40:0),1.06408146439412,4.738201862268742,14.969789174269849,0.000109246266842336,0.0024481784937515,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SM,1.63624538425099e-05,6.496810398387199e-05,3.8386921773531014e-05,3.4522785186601114e-05,2.1347331298364065e-05,2.194485298486499e-05,1.5654252811346503e-05,2.516032126414459e-05,1.3962108801651936e-05
CAR(16:1),1.0618680837331629,5.023415741409224,14.92600668914477,0.00011181096091109976,0.0024883722128284,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,1.772078641175313e-05,6.3294995686347e-05,4.835081239773962e-05,5.984006539000972e-05,1.909352241510642e-05,2.6843762334737637e-05,2.3878201253398425e-05,3.4446511690968814e-05,1.5145437622992137e-05
FA(24:10),-1.0575182207221665,12.171091809388129,14.879892902463324,0.0001145777836964919,0.0025324829314286,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0028408034295611907,0.0031310644154581,0.0014857225477532393,0.0020003706605270137,0.008121454637415638,0.009014971352539652,0.007132686011281861,0.0032139069689499,0.0038895663619059944
SM(42:3),1.0552749573929687,4.442196062320749,14.707280823754004,0.00012556057632658602,0.0027563536041217,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SM,1.5618214345432427e-05,4.682575428787839e-05,2.602317181358408e-05,3.1831754181142885e-05,1.939113365909877e-05,1.4853453971557803e-05,1.3073148284625511e-05,2.0886570136791334e-05,1.2112520318019209e-05
CE(15:1),1.0510278928122463,6.571314684106227,14.677243370412768,0.00012757731375194665,0.0027817026451184,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CE,3.862199554857526e-05,0.0003224514916127636,0.00010406724793919609,0.00014701063408088872,6.3473522908601e-05,6.937268920687264e-05,7.874008118088624e-05,9.210039421787811e-05,4.326572427743636e-05
CAR(22:2)_QUAL,-1.0493091651145774,6.306801548246525,14.62313956427124,0.00013129251900858744,0.0028245397256047,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,1.9365100481214232e-05,7.86264253177005e-05,5.260328527116969e-05,6.0129139486618483e-05,9.004395416144281e-05,0.0001507923451958733,8.839299597751421e-05,0.00017137090460123686,6.595856615304538e-05
"LPC(17:1),LPC(O-18:1),LPC(P-18:0)",-1.0529905659607632,4.253119976702182,14.631387298172523,0.00013071920358901815,0.0028245397256047,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,5.111506967817769e-06,1.7029045664092918e-05,1.5951429824593595e-05,1.4674921627008848e-05,2.3575517203698588e-05,3.326011702496265e-05,3.139106186786419e-05,3.8456836346744524e-05,8.585476228188184e-06
"DG(38:8),DG(dO-40:8),DG(37:1)_C16:1",-1.0487522076689482,5.956983344658651,14.602087265380987,0.00013276740777261109,0.0028373538071669,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,1.276404940085815e-05,0.00013037055961081346,2.8554622076969192e-05,2.9686399556247334e-05,2.580723719530189e-05,5.155693529103369e-05,0.00013178612248648263,0.00022389219263969755,2.535999109004788e-05
FA(23:6),1.0386316422802722,11.802404882876624,14.363846298943828,0.00015066758484489858,0.0031987124756216,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0037585572722812887,0.004346231598494078,0.004290297541307076,0.0034491382592518652,0.0026105238929526636,0.0029751609329914386,0.0021578743904924528,0.002912284783118403,0.0031269733466694374
FA(13:1),1.033912552071862,11.152312551779268,14.235923482446651,0.00016126248150364055,0.0034012681556356,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.001577545814801126,0.0036664077370169045,0.002858042746524062,0.003935990405770953,0.001286576397737537,0.001234544470398328,0.0015474338654047632,0.003238196004225768,0.0015222106263575192
CAR(8:1)_QUAL,1.031714997165906,5.750075225860682,14.135658486543829,0.00017008880463159523,0.0035411391777171,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,1.5156366313563765e-05,6.927288265200309e-05,0.0001691447128266667,6.048369817627577e-05,3.550219369759611e-05,3.932449075427934e-05,3.565707378463476e-05,6.808478032850877e-05,2.225469940122448e-05
FA(6:1),1.03035273346215,14.536514702450209,14.14098292153358,0.0001696080898284766,0.0035411391777171,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.014969297782890013,0.031395723224022586,0.032738878293172284,0.037990971221327684,0.01504573424068521,0.017175479465964802,0.015899362693358378,0.021715526071051084,0.024003003561459093
FA(9:2),1.028097850152308,9.451638207589925,14.077242697861038,0.00017545383849221937,0.0036294201077845,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.00047405137050281383,0.0009853691980680674,0.0010815575100505588,0.001231962610176833,0.0004406124718555317,0.0007461438624708057,0.0005247201490400562,0.0005118990627859114,0.000354298447670118
CAR(11:0),1.0217586543485124,4.960324433608683,13.83882094322363,0.0001991781536674779,0.0040939356807958,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,1.4638107948036604e-05,6.703641204516489e-05,4.889730611674599e-05,5.278567813440906e-05,2.0734657921569992e-05,3.0198931946960336e-05,1.887988628897372e-05,3.1574226112106726e-05,1.5149170184793423e-05
FA(12:1),1.0146838964073768,10.956421371675132,13.721522682559224,0.0002120109201547322,0.0043028882977315,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0012197102576569834,0.002810557742569761,0.003038464369572391,0.0034360284984358692,0.0013237668430974069,0.0012147608861519754,0.0012750131521071023,0.002556995233046368,0.0013467726569096469
FA(38:4),-1.015159191363772,8.791376281298403,13.729122240354627,0.0002111548260437242,0.0043028882977315,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.00036752757089231474,5.261852862238485e-05,7.243218434734475e-05,7.609106573367408e-05,0.0004887979340088679,0.0006364607714964452,0.0004487765467621385,0.0008302587586127589,0.0006961395326027992
FA(34:5),-1.012889612646913,9.719471793462,13.671610227804194,0.0002177211635560816,0.0043911637174717,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0006945161204776741,7.046152379528261e-05,7.086311472636224e-05,7.046091235718752e-05,0.0011724359300444003,0.0011646738848486286,0.0009697560146373508,0.0006808474858210065,0.0016800748390986334
CAR(5:1),-1.0127233155185145,6.22106888330632,13.639855477374653,0.00022143447909298835,0.0044109201483523,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,1.6225703709443942e-05,6.926189289902758e-05,5.844708573666816e-05,6.379056500277635e-05,7.106444640973326e-05,0.0001534344692879412,7.868721995066876e-05,0.0001798381469539915,5.3029478532318734e-05
PC(38:3),-1.0145289066128544,4.813137183756106,13.641558333643395,0.0002212337419375531,0.0044109201483523,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,1.1696455504311261e-05,2.1487218496505722e-05,1.9782334991866726e-05,2.1312135380573006e-05,4.1722737372860645e-05,6.072231634470614e-05,3.722881182381393e-05,4.7995513161654084e-05,9.643346065143126e-06
DG(32:3)_C16:1,-1.0090236912924917,6.0225171607995165,13.539770178648268,0.00023356099323543108,0.0046239345102499,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,1.2343227244037708e-05,0.0001322155096559833,3.1576462535136335e-05,3.968683383071675e-05,2.7400032119537317e-05,4.641647573550555e-05,0.00014542171412618913,0.00023044918432958114,2.4594378174116902e-05
FA(13:0) | FA(14:7),1.0030562863238257,12.31396636917477,13.415561257035732,0.0002495454872252468,0.0048548974029385,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0033672532424567306,0.007801203137348615,0.007093730634707541,0.008284310452238527,0.00328984761775459,0.004091125560374018,0.0030382024999051865,0.0058249682034840645,0.0036059220823195046
FA(36:5),-1.0031377007331646,11.17209341365611,13.41724458337194,0.000249321653524551,0.0048548974029385,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0027235425699324934,0.0002893193142886219,0.00022315489143495372,0.0002583045067735671,0.0034788305109790326,0.0014963153327523075,0.0009940350227647995,0.01137098376486036,0.00039936883112948884
"PC(32:2),PC(O-33:2),PC(P-33:1)",-1.0048482682156,5.476402234479882,13.414095042752392,0.00024974061632717504,0.0048548974029385,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,8.055518272788206e-06,3.3193657264992295e-05,5.026194961226549e-05,3.640423070866677e-05,8.376920859228944e-05,7.38361820948793e-05,4.4158320520732425e-05,9.033526023440231e-05,2.185047252834011e-05
FA(16:6),-1.0022774768445686,11.608170924958587,13.394514052703016,0.0002523613135119206,0.0048764668185806,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0025107557423135122,1.7788044180827968e-05,1.177482100062928e-05,1.3553848053690954e-05,0.0029837878170889598,0.003733156664118263,0.0033021088196527226,0.003082244466842496,0.007932185064304105
DG(34:5)_C18:1,-0.9959924457439882,7.00158216007972,13.213447848701833,0.00027794758548151983,0.0053389098711241,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,3.438762035573934e-05,0.00012437206633428307,8.305586988273953e-05,0.00010179148494704075,0.0001856258251896008,0.00018482938236885589,0.0001520472116661274,0.00026793626051463393,0.0001100595190255735
PC(38:6),-0.9947031110913964,4.4952471583720905,13.10424858924702,0.0002946268275808343,0.0056258033881855,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,7.95890255967231e-06,1.832449489385106e-05,1.8676174303590565e-05,1.6193340692542417e-05,3.365963944000484e-05,3.5278456739846075e-05,2.4661251395737926e-05,5.786334419850939e-05,9.845378300398802e-06
[TG(46:0)]_FA14:0,0.991103237790557,4.355754811169708,12.989079091633444,0.0003133130280813424,0.0059474184801087,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,1.0424040324294284e-05,3.7127056488210884e-05,3.4122449816157666e-05,2.0709463973520602e-05,1.261369752829716e-05,1.4232344029608938e-05,1.2379609974824061e-05,2.119834852408794e-05,2.3200112760132355e-05
FA(22:6),0.9862295246911552,11.960954330581268,12.977449832113052,0.0003152650776293,0.0059494760556136,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0056126204293171405,0.0017549818096081716,0.004690415144460294,0.0033699719871112684,0.003585444462822569,0.0021372834050638946,0.003305786048520709,0.0035052015538267214,0.002608049971604867
"PC(36:8),PC(35:1),PC(O-36:1),PC(P-36:0)",-0.9858688929566964,4.617571410538331,12.885240937317718,0.0003311835048895316,0.0062135416876658,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,8.297160288699758e-06,2.252508874207657e-05,2.0844885666988264e-05,1.717274707286839e-05,3.477098252982393e-05,3.3326664049039076e-05,3.942219654121126e-05,5.6034179925285424e-05,9.152464634967272e-06
"[TG(54:7),TG(53:0)]_FA18:3",-0.981466263597365,4.684591722432796,12.769842982990674,0.00035225240390496536,0.0065706272104122,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.298178206704841e-06,2.2573857572310882e-05,2.110881964464515e-05,1.9504642566765416e-05,3.100970089836759e-05,5.3956119528102805e-05,3.539558718296167e-05,3.51955515902067e-05,2.137370942635875e-05
CAR(22:6)_QUAL,-0.9769946735073264,6.911253591905343,12.722315591684236,0.0003613181133527902,0.0067009974240773,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,2.9060009752105468e-05,0.00012045893004128756,7.524596573616315e-05,0.00010834103568416954,0.0001442986014385003,0.00018041319545610655,0.00016570605982733861,0.00025034186218632175,0.00010153327373155146
FA(20:5),0.972151370420402,12.236408202011129,12.616343143748963,0.0003823886731630688,0.0070512471331269,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.004609329834786722,0.004820351935358632,0.005798028208293816,0.005820952134538728,0.003219327647891132,0.0042787270158920285,0.0030074239518866424,0.004201314130245972,0.00458672124736116
FA(23:0),0.9639362015224314,11.16923166644833,12.407407895436336,0.0004276340426680247,0.0078407673618733,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.004208819705929725,0.0005386211855674411,0.0015173812319138262,0.0018331134389361515,0.0015863263502506491,0.0014751604312654174,0.0018681847443913259,0.0029595785863906457,0.0008596325913812981
DG(37:6)_C16:1,-0.95763945700339,5.840209463556724,12.214544237971836,0.000474183932607168,0.0086451500029566,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,1.3252256347538335e-05,0.00010087847999852935,2.6591924543430377e-05,4.021332388187841e-05,2.757776911144229e-05,9.696210274237239e-05,0.0001608717329774805,6.548051476679641e-05,3.340931168445381e-05
PC(25:0),-0.9534259407591296,4.583906305029543,12.062448119860369,0.0005144768597019146,0.0093270608216745,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,7.553875461384798e-06,1.986344214289195e-05,1.797318274403317e-05,2.201446913979706e-05,4.0851387495546235e-05,4.8402744350975126e-05,2.3942809269315408e-05,4.103986581368061e-05,1.2020510568012519e-05
LPC(22:4),-0.9536456580809014,4.213829132746994,12.0448191851116,0.0005193652460142329,0.0093630818373627,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,5.3385847272705036e-06,2.1858818853545693e-05,1.3773633003880986e-05,1.3834051258661198e-05,2.072855460245154e-05,3.1436608273030545e-05,3.0386700151737253e-05,3.779981739739679e-05,8.74466794312082e-06
CAR(20:1),-0.93692192204734,6.406679904221972,11.710870336217424,0.000621360512759947,0.0111396131926463,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,2.9281241632083913e-05,7.399550339174116e-05,5.604464971231184e-05,6.813684434308449e-05,8.923901067418314e-05,0.000152105655661675,0.0001011752908082452,0.00018928319432615003,6.323462027580171e-05
"PC(41:6),PC(O-42:6)",-0.9378619984347448,4.253566273253756,11.658736381406744,0.0006390173084956418,0.0113928665995327,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,5.369764342226833e-06,1.764483060520115e-05,1.543968854085071e-05,1.6980988049877938e-05,2.23135369280333e-05,3.3721672857364265e-05,2.0366811640079715e-05,4.975292582707295e-05,9.294292852732002e-06
DG(37:6)_C18:0,-0.9340790161828788,4.938049525665526,11.602646401570176,0.0006585803795829327,0.0116771367302973,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,9.680140056817019e-06,3.457256207671835e-05,2.1515850419812034e-05,2.2941174812178438e-05,2.2442933244576605e-05,4.4228159336460466e-05,8.548398819018823e-05,3.5031779830314057e-05,1.673248570342082e-05
[TG(42:0)]_FA14:0,0.9325681485957408,4.631507614605713,11.520367054091956,0.000688377960681678,0.0121387742028403,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.823205885826489e-06,3.620320696043615e-05,3.27880151607825e-05,2.482276245676037e-05,1.4156687392232663e-05,1.4878309167908404e-05,1.2030021696213065e-05,1.710758578536424e-05,5.620162738132205e-05
FA(25:4),0.9274249685912466,10.240220779347124,11.49978555062262,0.000696042199723177,0.0122072183614494,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.002570261786880011,0.0001634429825441073,0.00026443422151391585,0.00026697906112603363,0.0007645341271075147,0.00092541878816405,0.00120238991231464,0.0009683713915332516,0.0008523328167937644
"DG(36:7),DG(35:0)_C18:2",-0.9284359245724518,5.742011725804129,11.488885964961868,0.0007001358945297166,0.0122126407116075,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,1.5228776898122085e-05,4.452952549086433e-05,3.7157237334764766e-05,4.678583540222902e-05,7.237134926735739e-05,7.385569102051463e-05,5.77457490888456e-05,0.00012134094972412707,4.822176099224804e-05
PE(34:4),-0.9261707481413808,6.655440561208775,11.453602105330448,0.0007135554658220565,0.0123798037000418,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,2.9988731493165622e-05,0.00010969007825381772,8.635322917126177e-05,9.057840153721163e-05,0.00014591019578331766,0.00010426255063442266,0.0001893859757898235,0.0002510191543440288,1.1480784372432858e-05
"[TG(52:8),TG(51:1)]_FA22:6",-0.9260077574231542,4.604183242804732,11.390827724716017,0.0007380763565636041,0.0126690021416529,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,7.64679880740361e-06,2.5593023563630922e-05,1.6976275292990465e-05,2.018897483427974e-05,1.841211644733445e-05,2.9173192009593833e-05,7.503815700160168e-05,2.4168768430361195e-05,1.3030022506216506e-05
FA(26:6),0.9230942881007312,10.341125358963524,11.394319414921483,0.0007366903381574939,0.0126690021416529,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0017142152577538919,0.00046304449000127005,0.0009108709923362099,0.0011087721324315224,0.0009958485537517466,0.001127680428379371,0.000666980304527611,0.0009305123703679695,0.0017488185139611096
DG(34:0)_C18:0,0.9190349596889592,5.260627368169853,11.251051469516923,0.0007957792373532106,0.0135871936451788,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.7409439868376652e-05,9.308105826533652e-05,4.1760183649828634e-05,5.1083066573193686e-05,3.0728202731639264e-05,3.310430416816004e-05,2.615921816347223e-05,4.177024412726108e-05,1.6351464387072413e-05
FA(17:6),0.9089446898108908,11.298833006828993,11.054054009711336,0.0008849348638125912,0.0149512293482891,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0027078283202970096,0.002662852869079157,0.00240886439441986,0.002760332715172697,0.001700146993143983,0.00237630250099899,0.0014069801761957066,0.002558508487357901,0.002296268539721191
FA(2:0),0.9104800109135366,5.759486056210895,11.055719277814433,0.0008841403911390537,0.0149512293482891,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,3.484905827675096e-05,6.74361747250479e-05,6.704970047458672e-05,8.746407659115753e-05,3.5350824249430636e-05,4.547225053490122e-05,2.9542801542069567e-05,6.019669365811989e-05,5.5007123262149027e-05
LPS(14:1),0.8958762880275648,8.509829707886825,10.73969642289694,0.0010486153542678,0.0176243841053255,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PS,0.0002151603164643112,0.001488237776526293,0.00027790371962049413,0.00039498257358162213,0.000332421286768005,0.000252674684612303,0.0002988545884921999,0.00045132977172911105,3.442920883192451e-05
DG(31:3)_C18:1,-0.8953715855305007,5.219352721245596,10.685485220957588,0.001079794084755,0.0180310527117117,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,1.0513373987431267e-05,5.3824340763396164e-05,2.140387159737181e-05,2.901432991577363e-05,2.5805528102033737e-05,3.231295048084302e-05,6.87161991627007e-05,0.00011427043401563234,2.1510506853785172e-05
FA(21:2),0.8931220308743252,11.140512622635152,10.678316909929435,0.0010839864351013,0.0180310527117117,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0030807720358925128,0.0010447029634704577,0.002133254106780871,0.0012795940336438954,0.0015762954378499517,0.0010280842075699069,0.0020445182244092554,0.0021783352168537693,0.002571118194481819
PC(40:4),-0.8962742579162764,4.124237458389342,10.655510231495535,0.0010974346525236,0.0180684776719067,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,5.738483737896671e-06,1.8355404392915346e-05,1.3346613997341255e-05,1.3720300209196797e-05,2.4535735460548587e-05,3.0111271132204775e-05,2.5447120056839977e-05,3.0281746129498596e-05,8.440727089069578e-06
"PE(36:8),PE(dO-38:8),PE(35:1),PE(O-36:1),PE(P-36:0)",-0.895634281933922,4.525571079675984,10.664657300928098,0.0010920208250185,0.0180684776719067,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,7.734183720152541e-06,2.3092105835535335e-05,1.834341731743157e-05,1.8346260899266597e-05,2.892495510461072e-05,3.065915211650017e-05,2.9711252288938026e-05,6.210629576881411e-05,1.0217961409819838e-05
[TG(38:0)]_FA18:0,-0.8950366134819486,4.454325493084313,10.646013911660075,0.0011030839176219,0.0180692984881526,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,6.3605374366175e-06,3.808387501288948e-05,1.1101130359337143e-05,1.4215221428943493e-05,1.3414489821633063e-05,3.1831349918198e-05,3.832691445014011e-05,5.869314289735649e-05,1.1317211352848087e-05
"PC(28:0),PC(O-29:0)",-0.8881842179444166,4.484656236520356,10.488538413506944,0.0012011735462305,0.0195767021903329,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,6.318588499138944e-06,2.873960532792268e-05,1.787415059212514e-05,1.6182644029224395e-05,3.513500104863948e-05,3.9423109999232974e-05,2.8877455634455416e-05,3.895330039918243e-05,1.0149968175864138e-05
"PC(31:0),PC(O-32:0)",-0.8753530132413102,4.515141443841419,10.194098756616128,0.0014089080181623,0.0228469657015579,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,7.869876557928607e-06,2.38713673479991e-05,2.1044539321477415e-05,1.4715882409077213e-05,2.18489308523011e-05,4.28063413264306e-05,3.002160598694736e-05,5.482181620431423e-05,9.700791346992906e-06
"PC(33:2),PC(O-34:2),PC(P-34:1)",-0.8721352651974226,4.115379116668716,10.09574371227065,0.0014861217199323,0.0239785739511086,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,6.482589139052953e-06,1.70304193177092e-05,1.2268391239773089e-05,1.3395222880358041e-05,3.067937440915472e-05,2.442025763543823e-05,2.4830876503018638e-05,2.6101214392259327e-05,1.0073049868328213e-05
