lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,N2F-J,N2F-L,N2F-M,N2F-N,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
CAR(11:0)_QUAL,0.0689408131982045,5.3930253122847605,0.1079539942749061,0.7424856165365222,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.7488215241073678e-05,3.71037509217452e-05,3.4455638074032814e-05,3.7428550751753436e-05,7.202440691714874e-05,5.234805903734906e-05,6.094145515582768e-05,5.1306877334985944e-05,3.905386524305465e-05,4.139620351108915e-05,4.6773901378483166e-05,3.278036984868894e-05,5.57370072050478e-05,3.5181352367134766e-05,4.728208809776993e-05,4.596137245212133e-05,1.9362474518803755e-05
CAR(12:0),0.1220198034681948,4.778410555723837,0.3374402598417347,0.5613104921045149,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.5885212638449398e-05,2.0061839297843996e-05,2.2954809128069624e-05,1.652447997788963e-05,6.204690721356354e-05,3.372605988278594e-05,4.1778229726099457e-05,4.5030685393107884e-05,2.566684837436171e-05,2.369537670513239e-05,2.263452647411985e-05,2.139336515128185e-05,4.540493697128861e-05,2.134834698071258e-05,3.1842172899641643e-05,3.016061385955547e-05,1.4337308774823842e-05
CAR(12:0)_QUAL,0.0391857967601405,5.6223831042203365,0.0348984322586289,0.8518086487826306,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.708147276626312e-05,3.735221328792964e-05,3.806189301163439e-05,3.93371696378803e-05,0.0001022660696966998,5.9972256271463985e-05,7.938733656250423e-05,6.501548613870553e-05,4.746572509407434e-05,4.979069641850921e-05,3.499438685855829e-05,3.757274579694288e-05,7.196879676722913e-05,4.8836431217090604e-05,6.537423143713827e-05,5.3575218828059644e-05,2.2018751812080406e-05
CAR(14:0),0.0401243128848616,4.925752216138051,0.0365184014248285,0.848448905094363,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.675234622989856e-05,2.2040678868019744e-05,2.65861419460597e-05,2.0026565413328876e-05,6.0570948246775166e-05,3.4939159287806204e-05,6.027072066415016e-05,3.9384288615689095e-05,2.5811003978929146e-05,2.6960959533600988e-05,2.3929855184871933e-05,2.0726410243634234e-05,4.3768226410083944e-05,2.5611714166082963e-05,5.068280466586103e-05,3.407579146013356e-05,1.5076633027152272e-05
CAR(14:0)_QUAL,0.0168997993485663,5.950720368634491,0.0064951917421467,0.935765830190067,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.130451644034756e-05,4.802609124444829e-05,5.1028813640759293e-05,5.047658077209355e-05,0.00012201027747784686,7.785236080896932e-05,9.491145895493429e-05,7.630251954423927e-05,5.9704582989300406e-05,6.518835258420348e-05,5.35490517232921e-05,3.9361537419167055e-05,9.328724189998559e-05,5.893448894893013e-05,7.419211963288912e-05,7.250775885805162e-05,3.115109393567536e-05
CAR(14:1),0.2049899115694125,5.442197655497946,0.9538523378264254,0.3287406525253184,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.486132128789418e-05,4.302028340944314e-05,4.6765021958792e-05,3.311386284170074e-05,7.517017162266987e-05,6.0596783863036465e-05,6.65687945911237e-05,5.816102205993299e-05,4.4666357468910994e-05,4.425534431126016e-05,3.3657513633301235e-05,3.52561812256153e-05,5.678178090092878e-05,3.607805684671248e-05,5.150652794166892e-05,3.9767318089262416e-05,1.879759567149438e-05
CAR(14:1)_QUAL,0.0856994244401455,5.993443634397449,0.167013582917427,0.6827796847820333,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.962865811801872e-05,5.4211525518776776e-05,5.338255249622007e-05,5.125378209237969e-05,0.00011556210140769495,8.499286743377481e-05,9.237678093915308e-05,7.821590662616048e-05,6.116109103658802e-05,6.388442887724691e-05,6.157388267850094e-05,4.7839691932706526e-05,8.669617277705502e-05,6.076219757828309e-05,6.430193123428327e-05,6.855061784803802e-05,3.3926156756825877e-05
CAR(14:2),0.2010859252977669,5.804351843220918,0.9186123441659148,0.3378395893418667,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.9775713194118632e-05,3.686119350997996e-05,4.569273544794634e-05,3.2168810346248864e-05,0.00021885857113915937,6.560325496298511e-05,7.181659791626494e-05,6.675574450460024e-05,4.154458488100386e-05,5.961179415758648e-05,3.107531925229696e-05,4.002595255124725e-05,7.612256585205593e-05,4.9906989091844885e-05,6.077830365886913e-05,7.907741995289244e-05,2.4302932738782992e-05
CAR(14:2)_QUAL,-0.0075371168387314,9.290342849731198,0.0012948503675715,0.9712950934472512,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,0.00034443148854098373,0.000535895069423885,0.0005010247556639501,0.0005361262926090523,0.000847162916823836,0.0010300759293880794,0.0006846278904163659,0.0007910597288775899,0.0005258988305678615,0.0006186367633176862,0.00047429130645992645,0.00047397688025141557,0.0008911684268997247,0.0007935258367018653,0.0007357020539374674,0.0006926625485803742,0.00030448541300964423
CAR(16:0),-0.0144735024061908,4.961983144548297,0.0047525207480134,0.945038549938125,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.754927983409314e-05,2.159303809858327e-05,2.5422638404864622e-05,2.2122567720037433e-05,6.00075955269557e-05,3.610631155231288e-05,5.240212352322403e-05,4.5042846230523785e-05,2.7932063127733915e-05,3.175959655438803e-05,2.4653556793674022e-05,2.4930819137609156e-05,5.005916925904113e-05,2.6581089818942206e-05,4.537173398646248e-05,3.477345940604947e-05,1.3653644740106794e-05
CAR(16:0)_QUAL,0.0939447450899476,6.238222704471764,0.2007661961528484,0.6541031040892854,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,5.5967603677090075e-05,8.18321548624661e-05,7.915710777864288e-05,6.910072507378825e-05,0.00011005422311332809,8.323414755695442e-05,8.279072982808455e-05,8.387094310870713e-05,8.244525486536408e-05,8.737252719286204e-05,8.850394542004358e-05,7.065332227204925e-05,9.617889243470358e-05,6.116006581220191e-05,7.025098030244111e-05,5.316150917673267e-05,4.2765268349897047e-05
CAR(16:1),0.1730746137274859,5.259214724665114,0.6798075635170164,0.409652996798665,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.4504609308868231e-05,2.7657648510747005e-05,2.9640683672802867e-05,2.5749168139767605e-05,6.436562258906686e-05,5.802750118586192e-05,8.959707100831025e-05,6.685559006307733e-05,3.5399434920768695e-05,2.707958322339196e-05,2.2857124899966842e-05,2.5950046652123873e-05,6.197427579448004e-05,3.844511720718772e-05,5.291862499342009e-05,4.1078727456842115e-05,1.5145437622992137e-05
CAR(16:1)_QUAL,0.1179151090435012,5.784516009857113,0.3160157934529624,0.5740119029809784,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.5906527333329494e-05,4.728570144884553e-05,5.5445828584752814e-05,5.163485473396161e-05,0.00010087442687578205,5.19914704305135e-05,8.0910362760577e-05,7.2431582628385e-05,5.883935107599234e-05,5.8424933625173274e-05,4.133485484269917e-05,5.0945376757660695e-05,7.802311586897038e-05,4.5544798653978295e-05,5.662386243281804e-05,5.3215315039711344e-05,3.1274423480089096e-05
CAR(16:2),0.3868311764644268,6.100609552686023,3.3937085675458967,0.0654455937763543,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.467241251680176e-05,4.844988451443833e-05,5.085795393787396e-05,5.395160701072399e-05,0.0003165636794711136,9.063085754512022e-05,7.150764197055306e-05,6.27603197198015e-05,5.252342795804335e-05,6.881386391695465e-05,5.030983222892252e-05,4.1026639529724516e-05,8.928807381411844e-05,6.227285461182623e-05,6.339387860285565e-05,7.021884207175894e-05,3.5124069840161565e-05
CAR(16:2)_QUAL,-0.0426284733411357,5.264944279353737,0.0412627311876008,0.8390316264551163,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.1625645581020978e-05,3.697770298454768e-05,3.72376303762373e-05,3.448739326290136e-05,6.17071599842417e-05,4.2140344616253936e-05,4.685779420016666e-05,4.3124018597278545e-05,3.9161234591691084e-05,4.151670012879147e-05,2.962535108565404e-05,3.34168474495274e-05,5.677875717364002e-05,3.652844582069663e-05,4.3072254425062876e-05,4.729389234654742e-05,1.904587627698277e-05
CAR(17:0),0.0375861051112957,6.34347609200911,0.0321470271433668,0.8577053498431686,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,5.1276368182217666e-05,5.3986683403453634e-05,6.714066668510946e-05,6.0262603297050175e-05,0.00014635017031863472,0.00010181744127975241,0.00013949869847002083,0.00011969919324531165,6.537659160991755e-05,7.425556546075252e-05,6.969898461252497e-05,5.93392097825651e-05,0.00015677160257394828,7.68070598699453e-05,0.0001023618480699781,8.339343500897901e-05,3.228815447532956e-05
CAR(17:0)_QUAL,0.0004470238939799808,6.63902650509032,4.548877939214435e-06,0.9982982652242036,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,5.633496532696899e-05,8.28030646958183e-05,9.284687832816763e-05,8.054125101311101e-05,0.00016833580271575455,0.00013131812954617167,0.0001333537698921313,0.00011681263184089214,8.803711060112423e-05,0.00011770707937129924,7.714423946184994e-05,9.474651007659811e-05,0.00014127916638754164,9.867225032401806e-05,0.0001094055216927633,0.00010595693645518713,5.1388392462823446e-05
CAR(18:0),-0.0159193208975517,5.741410331191067,0.0057612695731421,0.9394962482689188,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.5951801720812913e-05,4.7730843566806725e-05,3.771410963055257e-05,3.667942647398937e-05,8.205729212222561e-05,6.36113036736847e-05,0.00011299467272245743,7.614475014800819e-05,5.3344096961361916e-05,4.263894155212092e-05,3.968921551937803e-05,4.203494568957473e-05,0.00010446563977562817,5.6044368277638786e-05,5.946844922726157e-05,6.105957208075503e-05,2.2884488189714135e-05
CAR(18:0)_QUAL,0.0680129008743467,6.3078866647772704,0.1052489174265929,0.745619402183793,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,4.332225232547325e-05,6.403395448910006e-05,6.06383293393468e-05,5.298641227646081e-05,0.0001727388809073555,0.00011159465194039388,0.00012106391315968969,0.00010444745827246308,4.863810968605059e-05,7.415161373424775e-05,5.6878797464080604e-05,6.35834938505295e-05,0.00012775683337163052,7.222556995621508e-05,0.00010698588729796876,0.00010374499593609542,3.3796336967319736e-05
CAR(18:1),-0.047094869839236,5.565556268956963,0.0504008332463001,0.8223672562663377,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.230481757065567e-05,3.140161382881369e-05,3.61639654550406e-05,3.7575038575939676e-05,9.677265818295467e-05,5.898864089885456e-05,7.618370012473408e-05,6.268703576875064e-05,4.480841970996755e-05,4.8172732727333986e-05,3.122175212346063e-05,3.141242579095783e-05,8.221241547975607e-05,4.9206432341264124e-05,6.865176187986798e-05,5.373277283340641e-05,2.0273647904786032e-05
CAR(18:1)_QUAL,0.1657537902505138,6.494379965943837,0.6249676375450406,0.4292072486717876,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,5.359563726674206e-05,9.266592034905978e-05,9.645313237219934e-05,9.521143481271153e-05,0.00014500605961752843,0.00010736203966311057,0.0001228785819048754,9.390606593677791e-05,7.773208893391466e-05,0.00010691170687259669,8.357318233971159e-05,9.044482634447449e-05,0.00011461589517644293,6.634457546624894e-05,8.382739145762235e-05,8.850649042384784e-05,4.79540069277529e-05
CAR(18:2),0.1036038317132557,6.72394942413173,0.2443121034193893,0.6211088870675239,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,6.364472408682311e-05,6.615292404461552e-05,8.883469305346314e-05,7.60292101574923e-05,0.00037133659496051217,0.0001237591073097631,0.00011757884312531622,0.00010793021316672824,9.514529037686066e-05,0.00010478896856760032,7.606150754855043e-05,8.051770758588436e-05,0.00014417573022676612,9.123858368041023e-05,0.00015179349989420104,0.00011874021829280022,4.360601506625204e-05
CAR(18:2)_QUAL,0.1864467925347648,5.762971558861777,0.7897265975567329,0.3741828091898022,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,4.017884490918303e-05,5.898227085679975e-05,6.454937759163684e-05,5.3454970714867103e-05,8.916595092254189e-05,4.8491261509460185e-05,6.865557538224135e-05,6.11189473859816e-05,6.08730792542474e-05,6.390534462821822e-05,4.842492588172002e-05,5.4805386697817974e-05,6.456390752205033e-05,3.351549224634485e-05,5.1441490016382584e-05,4.787725580640261e-05,3.1930662746476345e-05
CAR(18:3),-0.0393349395886386,5.704371882835424,0.035171268840088,0.8512372284994725,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.10910587104201e-05,3.973826703126059e-05,3.9252128431025956e-05,2.584153675540772e-05,0.00010233178759933904,6.354662887279687e-05,6.967610500836839e-05,0.00011152689595123396,3.832800409528278e-05,4.20242844917268e-05,3.118354109377564e-05,4.076910242142672e-05,7.156547797705656e-05,4.091528948000722e-05,0.0001017029262285647,7.993187054268436e-05,1.9678099243979334e-05
CAR(18:3)_QUAL,0.049988451715959,6.09701184872309,0.0568394894938748,0.8115628496346584,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,4.704628530673662e-05,6.619244194978541e-05,6.667934426785903e-05,6.20837368520261e-05,0.00010213215447778315,8.272848181824776e-05,7.65028653596255e-05,7.935165121194573e-05,7.84429964257816e-05,8.515925965261568e-05,6.621716451162618e-05,6.987563052404495e-05,9.706566498849989e-05,5.293923593169218e-05,5.970986110080453e-05,5.7312246202895964e-05,3.7510646004700794e-05
CAR(18:4),-0.0431671499806869,5.322956239844834,0.0423176438535115,0.8370154725410779,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.1573518348104465e-05,3.0801125730322724e-05,2.8705912464567687e-05,2.852003292762771e-05,6.844837868623903e-05,4.4841475497860866e-05,6.367322492121018e-05,6.24617427538882e-05,3.142140244196283e-05,3.4778255248760216e-05,3.209752853259844e-05,3.8876941187584214e-05,6.169947377727371e-05,4.13264486792214e-05,5.0596821816138946e-05,4.5733536216359025e-05,2.2292022759779913e-05
CAR(18:4)_QUAL,0.0858870662966243,5.881879834468612,0.167708528068438,0.6821563926243782,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,4.557531606457773e-05,6.518905380582559e-05,6.274652539491538e-05,6.108863431893236e-05,8.443511113425076e-05,5.048945473304532e-05,7.35322771713984e-05,5.601178155717543e-05,6.429303272659155e-05,7.155594249524147e-05,5.769405168044582e-05,6.494407281101927e-05,7.962996593360631e-05,4.0151493672080695e-05,5.406781290857072e-05,4.53069551057609e-05,3.764809310352222e-05
CAR(2:0),0.2225617577179465,8.162551600435911,1.1275893008438516,0.2882901300702588,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,0.0002084615727336163,0.00045906554932001134,0.00029935776125037083,0.0004137062930895655,0.0002978672269106911,0.00021679169226667717,0.0002535516295781991,0.00026411529116310186,0.00030921045739525007,0.0003486594314829067,0.00026798760315852846,0.000288311867403245,0.0002723532699740236,0.00021308903400574927,0.00024103447913864035,0.0002476764258702078,0.0001678795120532253
CAR(2:0)_QUAL,0.0414108704946564,4.388907987828073,0.0388047719674697,0.8438359356142952,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.5359187067594965e-05,1.830557087328574e-05,2.128781849896532e-05,1.596477310466454e-05,3.238223688512361e-05,1.933617428517792e-05,3.4152890462565826e-05,2.5153410628867228e-05,2.2981728984911412e-05,2.3714106877363822e-05,2.1258672656203892e-05,2.1018742781014194e-05,2.816428325049558e-05,1.6598362891777408e-05,1.8851379714420998e-05,1.839809018752031e-05,1.3650886066368572e-05
CAR(20:0),0.0802706921478053,5.063476948393074,0.1462122886116788,0.7021816330144266,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.160928455685329e-05,3.1734334824135626e-05,3.085020958342446e-05,2.8281176022127923e-05,4.989246057740354e-05,4.005225518407881e-05,4.4513106449259176e-05,4.9462293667502454e-05,3.0420389519021676e-05,4.198994589225351e-05,2.7799427756362354e-05,2.8627011276840903e-05,4.4542356398697414e-05,2.665611889854487e-05,4.055864509089098e-05,3.5009018929840974e-05,1.4416498796590718e-05
CAR(20:0)_QUAL,0.1698151497289132,6.803360411366894,0.6561701404903246,0.4179152926527797,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,6.851745254674144e-05,0.0001003019282598822,9.975321737190108e-05,0.00010768958586689748,0.00020224483612560197,0.0001211186567988036,0.000206824344114833,0.00013364077469327204,0.00010680214261755355,0.00010686425819453235,0.00010899557597990836,8.70358870461585e-05,0.00016008773683631608,9.619543246633185e-05,0.00011218203858662686,0.0001048249634723029,5.7139738730884213e-05
CAR(20:1),0.1406736647991249,6.540655730649851,0.450233019819052,0.5022243177398824,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,8.726127645032031e-05,0.0001426822068785811,0.00012474153987903592,0.00011960599478329909,7.71937771765907e-05,5.6784436219215925e-05,7.485909791903086e-05,5.7665633532889545e-05,0.0001229873318571481,0.00013355706489453107,9.672342244254881e-05,0.00014466910335297965,6.630683483141846e-05,4.284846735559913e-05,7.296742085716163e-05,4.916935702756406e-05,6.323462027580171e-05
CAR(20:1)_QUAL,-0.0089702414637885,6.075145032919779,0.001830336155649,0.9658749714941952,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.1508839429191986e-05,4.55607745721478e-05,4.5429555944380404e-05,4.3363561102666274e-05,0.00015169478634759358,9.475784208570626e-05,0.00010139996570368971,9.725985480598988e-05,6.186541958157348e-05,6.473321222718657e-05,4.284303685559048e-05,4.480969298160187e-05,0.00011910002917796418,7.644434692021577e-05,8.4086165728849e-05,7.718110302762767e-05,3.203516819376361e-05
CAR(20:2),-0.1243739650215799,6.1656766237032885,0.35181231298683,0.5530890122276205,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.904479810765951e-05,6.203944455651933e-05,5.0354742279732864e-05,4.6347037014292126e-05,0.00010744907921442843,9.016439572036331e-05,9.569050592668263e-05,0.0001125263102689057,5.5537234397329e-05,6.77446914439535e-05,4.869368483032525e-05,4.936281851567942e-05,0.00011691447354222216,7.088533568436082e-05,0.0001326461413188234,9.056061993167656e-05,3.145763155631536e-05
CAR(20:2)_QUAL,0.113760487068497,5.734607195315601,0.2941120004313404,0.5875974336603862,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,4.53243832724396e-05,6.407846948062827e-05,6.273550247483038e-05,4.476069247451367e-05,7.992539663447729e-05,4.5498966545588686e-05,6.282093533150189e-05,5.1253434827346586e-05,5.865960492611198e-05,6.863218318139868e-05,4.689340698047807e-05,6.535933231701249e-05,6.273139605540548e-05,3.902905797393919e-05,4.380779049020611e-05,4.008783387958137e-05,3.2901553654714376e-05
CAR(20:4),0.1018421495568393,4.93363616182334,0.2352334327105243,0.6276701788219067,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.129766424806654e-05,2.520346065130625e-05,2.9747609135634462e-05,2.0552295510849754e-05,5.1417190937234535e-05,3.3498572398693226e-05,5.7568692805815194e-05,4.327826698329875e-05,2.919985351613271e-05,3.625012407285985e-05,2.5411622644484184e-05,2.2969320403087213e-05,4.30213116973853e-05,3.18556345893055e-05,3.208330928720087e-05,2.7714915313243577e-05,1.3632386897794024e-05
CAR(20:4)_QUAL,0.0719846072367461,5.922583855185121,0.1178285070254148,0.7314016872997383,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.179097166330849e-05,6.213755794189542e-05,4.844579122486182e-05,5.967054725439278e-05,0.00011148264996030498,6.889195702625912e-05,5.577932566645432e-05,9.54341526282456e-05,5.430832357132753e-05,4.325266292259494e-05,3.958484066123201e-05,5.082016433982716e-05,8.383816621913129e-05,5.685211000007837e-05,8.947467556558332e-05,7.661138317416487e-05,2.7183311626269616e-05
CAR(22:0),0.0111145023855369,6.203001292357451,0.0028104405635644,0.9577210808972432,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,6.0520911559507026e-05,9.180039109077867e-05,7.284629993091646e-05,8.740422337272272e-05,7.526936827091265e-05,5.792711727599083e-05,8.038744650959496e-05,5.9716629946267766e-05,9.744549716422453e-05,0.0001000149930940661,8.700525187943156e-05,8.045726022011009e-05,7.155754094526134e-05,5.2393667608439584e-05,6.762052343846077e-05,5.042206980876777e-05,4.650018685815769e-05
CAR(22:0)_QUAL,-0.0560615139610762,5.661654478635771,0.0714317775588995,0.7892634082875186,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.2909227787575e-05,4.455852297434282e-05,4.256516477969311e-05,3.7167313580907746e-05,7.938725626633827e-05,5.6808658042969245e-05,8.03723543622846e-05,5.83018298127309e-05,4.656101493591406e-05,5.5403778130221415e-05,4.236039804804606e-05,4.1496251143591265e-05,7.92750300964929e-05,5.0152869966760405e-05,5.861110467693016e-05,5.871273065879497e-05,2.6191325432849187e-05
CAR(22:2),0.0886368389995125,5.453015844637455,0.1784598185030006,0.6727002028196482,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.4246261327549442e-05,3.802424189211124e-05,4.1664014610448376e-05,3.630588113305538e-05,7.954514448487008e-05,5.558207485202964e-05,6.096231891578673e-05,5.6105226732733336e-05,4.218102209402693e-05,4.3402191530535466e-05,4.381805915416164e-05,3.774545266702506e-05,5.610290473849972e-05,3.820695358122776e-05,5.204667427189674e-05,4.0029909440326614e-05,2.334096743030021e-05
CAR(22:2)_QUAL,-0.0169186515881504,6.501864345823804,0.006514622481518,0.9356700299843492,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,7.108689201349554e-05,0.00011666340745711508,0.00010744082961539349,9.806388477167311e-05,0.00011240682993134112,6.887622487897847e-05,8.696917418378319e-05,4.7498024218901846e-05,0.00012747050578044728,0.00014246757188855866,0.00010202449821830423,0.00010000824432967702,9.011436713586702e-05,5.877178278199515e-05,6.0846372981249164e-05,6.971296894004032e-05,6.595856615304538e-05
CAR(22:4),0.1788986407356819,5.138431014392933,0.7259979706886099,0.3941834857726731,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.9956821950500003e-05,3.5629557597529815e-05,3.393093138269506e-05,2.830701492169705e-05,5.896190095273181e-05,3.104740261276085e-05,7.55364921005351e-05,5.001944554179622e-05,3.2426004322183525e-05,3.772511499919624e-05,2.3442343570903952e-05,2.9617030936342156e-05,5.734121067919631e-05,2.884075152894251e-05,3.454125063616943e-05,3.541243022545466e-05,1.9417648086422592e-05
CAR(22:5),0.17463519093341,5.193309760485688,0.691944197849466,0.4055038732065013,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.722681567675793e-05,2.707215002522996e-05,2.691573708061336e-05,2.5033003257667925e-05,6.588787314108878e-05,4.0268006856280065e-05,0.00010352669802970435,5.608058533784459e-05,3.4236919890005506e-05,3.3489940326292686e-05,2.3902927720047426e-05,3.078610743771842e-05,5.9166540901675144e-05,3.239455790011785e-05,4.217439919037843e-05,3.3671092532471516e-05,1.9637368221223063e-05
CAR(22:6),0.0680854783988923,5.705733899829662,0.1053599453773799,0.7454899073281643,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.472834450572881e-05,4.463574174900735e-05,4.651782579184702e-05,4.355175774429212e-05,7.831304303513406e-05,5.655445165658551e-05,8.105152368213517e-05,6.882177996836971e-05,4.381488327271161e-05,5.894375627007107e-05,4.1350498498093514e-05,4.881167869155927e-05,7.017862036648689e-05,4.5364728462233394e-05,5.358664234020538e-05,5.683932546232899e-05,3.5702417282367485e-05
CAR(22:6)_QUAL,0.0314839731902534,7.069762691701522,0.0225722728293931,0.8805747034930398,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,0.00011152066482837232,0.00016515894285945972,0.00014463298958556216,0.0001568060632904266,0.0001516782552940993,9.564756453330675e-05,0.00012530272788264683,0.00011008073395360079,0.0002031231087711674,0.0002064837347128112,0.00015507475549647693,0.00016035423697838063,0.00011498973039055859,7.146520330982252e-05,8.999856154718969e-05,9.101397429233017e-05,0.00010153327373155146
CAR(26:0),-0.0429018911730144,6.263692275058073,0.0418774056714568,0.8378536378024758,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,4.416199123095459e-05,7.420863778318696e-05,7.146866908815728e-05,6.632823279607459e-05,8.91316448911058e-05,8.585661927390586e-05,0.00013015679128150335,8.891378605968878e-05,6.70310886512085e-05,8.551669087998899e-05,5.8645993888836634e-05,6.637373446141016e-05,0.00012184766291277722,6.492931342319533e-05,0.00011944259600100365,7.523818858262104e-05,3.889744796646225e-05
