lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,N4F-J,N4F-L,N4F-M,N4F-N,Blank1
[TG(48:2)]_FA14:0,0.1244299384530586,3.787467816039396,0.5544136415897691,0.4565198694755978,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.575979386747808e-05,1.649033056082486e-05,1.2551182102320327e-05,1.3862225602473698e-05,1.1077928238915595e-05,1.147785932236161e-05,1.4622336795289814e-05,1.104968665115025e-05,1.5936040850182752e-05
[TG(48:2)]_FA16:0,0.0624600947224783,3.977889462703749,0.1404774620508817,0.7078068110805379,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3465376329538276e-05,2.0242522893273596e-05,1.3124090346532342e-05,2.2300899797378943e-05,1.5484938364972675e-05,1.3707205023160766e-05,1.7125440583253924e-05,1.213349609323655e-05,1.4449116045747984e-05
[TG(48:2)]_FA16:1,0.0043720485988883,4.71917909379237,0.0006967570231211084,0.9789413605806636,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,3.207818528468916e-05,2.913935557334208e-05,2.3271327144368566e-05,3.543450003252458e-05,2.3467020560899765e-05,1.979429948657856e-05,3.209914355425445e-05,3.060382764401125e-05,1.5292621002520595e-05
[TG(48:2)]_FA18:0,0.0583987305180406,3.470816414000417,0.1215630930836266,0.7273453337663021,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.391260182963961e-05,1.196275798231673e-05,1.1149015893741456e-05,1.300977983925657e-05,9.137816440543948e-06,1.092120433968809e-05,1.3303405344975985e-05,9.840752192571539e-06,7.79406179387076e-06
[TG(48:2)]_FA18:1,0.0603420990540539,3.941178668666725,0.1311255821866055,0.7172678396561343,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.0526724661824115e-05,1.5364224693725947e-05,1.501348306540574e-05,1.7899743657497563e-05,1.3041440117706632e-05,1.3064474072445387e-05,1.568497779770579e-05,1.66314979037116e-05,1.1588210338704866e-05
[TG(48:2)]_FA18:2,0.0098567546356256,3.7670571552154826,0.0034885995425724,0.9529008394549546,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5376316089378646e-05,1.4171906509199955e-05,1.4802752936363646e-05,1.6628088581477877e-05,1.1556392763044348e-05,1.260366068239177e-05,1.9705155897105282e-05,1.1245004370963147e-05,8.859883063954636e-06
[TG(48:3)]_FA14:0,0.0361233846432537,3.547106861144105,0.0465900679699586,0.8291067572243802,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2830133033044019e-05,1.396057505822544e-05,1.1121227238800489e-05,1.4062658318622473e-05,9.569100306461133e-06,1.0947549407648577e-05,1.45178916195706e-05,1.0545319710578275e-05,8.819152041198363e-06
[TG(48:3)]_FA16:0,-0.2436653434870807,4.040351955917298,2.140520655177639,0.1434531974020065,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.284873632002907e-05,1.332682924932411e-05,2.0396133959667502e-05,2.065724399871493e-05,2.7275331932210924e-05,1.4541392690262906e-05,1.531652583042051e-05,1.1598610700734628e-05,1.0632735987198345e-05
[TG(48:3)]_FA16:1,0.0082065623361008,4.0842157047501,0.002434200751253,0.960650239552985,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.6666646838220166e-05,2.1654635607031908e-05,1.7216887183176156e-05,2.2296853130691822e-05,1.5325513884686296e-05,1.5180944066798124e-05,2.2885362718373795e-05,1.612407901705072e-05,8.901587696210729e-06
[TG(48:3)]_FA18:0,-0.0055091335340267,3.4847972224829524,0.0010822766821387,0.9737559485719604,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2140815710533047e-05,1.1948320636916387e-05,1.1145773949515366e-05,1.4254998164472998e-05,9.370865674729833e-06,1.1184883134247092e-05,1.3292657802096184e-05,1.0608391064068873e-05,7.925666585712356e-06
[TG(48:3)]_FA18:1,0.1445832248207358,3.68968811505133,0.748951888805216,0.3868082719811847,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.453519505751821e-05,1.7941274396779143e-05,1.3535129820365983e-05,1.4209678203999148e-05,1.0489121944141258e-05,1.3370622924495497e-05,1.445340557384781e-05,1.0677566076900567e-05,8.608356949026643e-06
[TG(48:3)]_FA18:2,0.1177936392878395,3.7649012547286977,0.4980523003908294,0.4803571768689901,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.625687634134109e-05,1.5330869658648616e-05,1.5127184721992198e-05,1.6379368616839713e-05,1.0926683944137018e-05,1.3771250960615913e-05,1.6638212945051924e-05,1.1206958152711834e-05,8.860694456790272e-06
[TG(48:3)]_FA18:3,0.0328879337932214,3.782532638531906,0.0388321726560025,0.8437815200666026,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5116612709937068e-05,1.4806896794874974e-05,1.5204761396584953e-05,1.5996307581522932e-05,1.1114264903433793e-05,1.4370603292684128e-05,1.6151261209684455e-05,1.2161979979117424e-05,1.0143477095081989e-05
[TG(48:4)]_FA14:0,-0.002291701418242,3.4464771003895867,0.0001870795004899617,0.9890871139299652,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.196718410155929e-05,1.2030214729040126e-05,1.1117059031105342e-05,1.2961762358255747e-05,9.260333836828987e-06,1.094436992010531e-05,1.3257383185801208e-05,9.796602276173011e-06,7.816942483757746e-06
[TG(48:4)]_FA16:0,-0.0042667414083361,3.4712279347567097,0.0006489617671654457,0.9796763060709442,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1931465642938156e-05,1.1990885569252364e-05,1.1433154224668481e-05,1.3649923425545442e-05,9.571763715498206e-06,1.1470591786119015e-05,1.3234509899942284e-05,9.800671253046675e-06,7.82067479794726e-06
[TG(48:4)]_FA16:1,-0.0042938078356714,3.664314834625089,0.0006602053051691925,0.979501042206222,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3400884786416122e-05,1.4050683399720561e-05,1.3111817035343683e-05,1.5124708635335105e-05,1.0159048093353839e-05,1.253030309770747e-05,1.5710331160425366e-05,1.1894028651055725e-05,9.346869808519435e-06
[TG(48:4)]_FA18:0,0.0340557916344557,3.459377481525222,0.0413289218086325,0.8389043388247795,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2089470242935644e-05,1.251660089991412e-05,1.1554034677110616e-05,1.3003035857854027e-05,9.139528533576594e-06,1.0920068789857588e-05,1.328714615808342e-05,9.83993846704782e-06,7.79130296537518e-06
[TG(48:4)]_FA18:1,0.0096595612244246,3.646215800818468,0.0033406053242517,0.9539095552648662,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.29846652061911e-05,1.5605426151046834e-05,1.2176730852636863e-05,1.4929401398563267e-05,1.0982425575518994e-05,1.2635229565474334e-05,1.538983030682458e-05,1.0674310747938381e-05,8.739962050382958e-06
[TG(48:4)]_FA18:2,0.027585224710036,3.6785930122878185,0.0272642966630061,0.86885028864222,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.409590732384194e-05,1.379902718854839e-05,1.447947916778873e-05,1.4809357850419866e-05,1.0669663956045011e-05,1.2478294187720515e-05,1.5162751498606277e-05,1.2109081417066056e-05,8.85955847586891e-06
[TG(48:4)]_FA18:3,-0.0078611248346394,3.783066559934067,0.0022192707136099,0.9624262457882172,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5229225344571615e-05,1.4549764259197317e-05,1.4975273847058128e-05,1.6053496951323374e-05,1.1261894509457095e-05,1.4892964228628297e-05,1.6167245019371823e-05,1.2647425521403445e-05,9.504601047299397e-06
[TG(48:4)]_FA20:4,-0.0302469942852034,3.846556686088277,0.0328951940974784,0.8560769112909791,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5577728579791862e-05,1.587226662157493e-05,1.4557286977603151e-05,1.6981206094451616e-05,1.2261818744825487e-05,1.46681219833498e-05,1.7335157697063137e-05,1.3436020590072526e-05,1.0149319092547101e-05
[TG(48:5)]_FA14:0,0.0175067487781114,3.462347401820937,0.0109225236584897,0.916763936013512,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2873788926914293e-05,1.2038677949730037e-05,1.1122385211685346e-05,1.2971203911638153e-05,9.150943200756699e-06,1.0943007208326568e-05,1.3704927123774923e-05,9.802909395999624e-06,7.813534633848074e-06
[TG(48:5)]_FA16:0,0.0158266832712873,3.4588863249960853,0.0089257914610128,0.924730723169778,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1933698099826682e-05,1.2603971079156498e-05,1.137410348198856e-05,1.2911047150916396e-05,9.158743215467752e-06,1.0925746582328548e-05,1.3604064374744088e-05,9.79700915833793e-06,7.820187931294405e-06
[TG(48:5)]_FA16:1,0.021083287361791,3.5913771078213323,0.0158903232987461,0.8996869428962053,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3559137626422383e-05,1.3405238550103734e-05,1.2255696767842478e-05,1.4228021930145496e-05,1.00365306970688e-05,1.2012030340417976e-05,1.4549307696090941e-05,1.0750606722538767e-05,8.826616731480331e-06
[TG(48:5)]_FA18:0,-0.0025382284843281,3.451436450178128,0.0002295313746969452,0.9879122776306224,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1895499180862478e-05,1.1954543495558508e-05,1.1147394855375244e-05,1.3304089326045599e-05,9.132489658756027e-06,1.1201689393030182e-05,1.3300649628095466e-05,9.84197303309689e-06,7.792601193912198e-06
[TG(48:5)]_FA18:1,0.0535969897501809,3.6937869526214193,0.1029624262755746,0.7483031590020636,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.6342699824489286e-05,1.4035499472706217e-05,1.346125868550603e-05,1.4640217236792513e-05,1.1700027291798267e-05,1.3461241178496266e-05,1.4450925286735426e-05,1.08108296292321e-05,8.797082651292598e-06
[TG(48:5)]_FA18:2,0.1360582147929245,3.697673140510984,0.6633293629245529,0.4153870078237321,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.559930871251583e-05,1.4472848548942012e-05,1.4586696626741551e-05,1.5581414497084505e-05,1.0876840094605733e-05,1.2361784929745044e-05,1.4972049236007215e-05,1.1048262660588334e-05,8.861343571058785e-06
[TG(48:5)]_FA18:3,0.0201166657131982,3.748849200237885,0.0145178242972933,0.9040950527227763,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4529241933770509e-05,1.563056707918488e-05,1.3527488091535287e-05,1.5782117032174732e-05,1.1109889219932938e-05,1.323526321011347e-05,1.6158150633293077e-05,1.2188429143724748e-05,1.0029884728967974e-05
[TG(48:5)]_FA20:4,0.0682880217624324,3.89006373092831,0.1678200580280471,0.682056502558729,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.557946502977129e-05,1.7871577335485326e-05,1.4627453191093215e-05,1.9511567355587045e-05,1.1937452245771234e-05,1.429474761966438e-05,1.8237961601301185e-05,1.3424423342397942e-05,1.0144937756943495e-05
[TG(48:5)]_FA22:5,0.0151555719043416,3.978804179960032,0.008279312684845,0.9274999580290832,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.7411277967466342e-05,1.725226882450697e-05,1.6538845407183776e-05,1.868259100370475e-05,1.317936725844116e-05,1.577734407327131e-05,1.9141592373035896e-05,1.4101727970273632e-05,1.1403541600617094e-05
[TG(48:6)]_FA14:0,0.0179486979716785,3.480002078840512,0.0114868877198475,0.9146486416296874,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.282814872154258e-05,1.2776471455412412e-05,1.112053268474723e-05,1.2968236520716839e-05,9.63930047514685e-06,1.0943461315630801e-05,1.3733862965745806e-05,9.801688633086511e-06,7.811911910079743e-06
[TG(48:6)]_FA16:0,0.0080534921757211,3.4878598101136986,0.0023131529329338,0.9616403329344332,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1930473392565746e-05,1.2420269509867406e-05,1.1146236838321608e-05,1.4439245140025272e-05,9.156840801176257e-06,1.1464913907011155e-05,1.3236163529809741e-05,1.0599642457222152e-05,7.821810655062736e-06
[TG(48:6)]_FA16:1,-0.0040770062778852,3.605785406800903,0.0005944039793290834,0.9805491809835832,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3043203909430626e-05,1.3276299228844746e-05,1.2251296894900312e-05,1.4964740373583355e-05,1.0210033543862172e-05,1.201884372603789e-05,1.455233926324305e-05,1.1337576835149979e-05,8.970392230147649e-06
[TG(48:6)]_FA18:0,-0.194578778818597,3.574688002504133,1.35214193227697,0.2449040101177562,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.315383185407697e-05,1.1953796771512397e-05,1.114878427266322e-05,1.300708226727671e-05,9.337572989193951e-06,1.0928471919249134e-05,1.3658905174851879e-05,1.6169449579943996e-05,8.241615775167775e-06
[TG(48:6)]_FA18:1,-0.0082494998770069,3.6325055850859136,0.002435243657139,0.9606418178138396,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.298788972420865e-05,1.4057653219795628e-05,1.2373335187720964e-05,1.509125823854651e-05,1.0738532275067283e-05,1.195570608982811e-05,1.556702899428573e-05,1.1004316165869208e-05,9.069866701387776e-06
[TG(48:6)]_FA18:2,-0.0107981251830201,3.637313354963538,0.0041733276644206,0.9484914514556516,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3538797936768748e-05,1.3514015894821524e-05,1.3056471479046327e-05,1.4630236148432979e-05,1.0380302235559285e-05,1.2358150988349948e-05,1.4956341066339712e-05,1.1823022493854358e-05,8.858098061619179e-06
[TG(48:6)]_FA18:3,-0.0065650130477794,3.79959264607692,0.0015483934823521,0.9686116371885556,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.496108847566096e-05,1.455698295563617e-05,1.3860951288295186e-05,1.851695731597584e-05,1.111559649909365e-05,1.3839157914777492e-05,1.6163110944703183e-05,1.4380869120559324e-05,9.503302787810905e-06
[TG(48:6)]_FA20:4,-0.0270559242584691,3.847896198968196,0.0263213171182119,0.8711180761805072,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5976833177624184e-05,1.5616129781261907e-05,1.4550108270085034e-05,1.6979317773484553e-05,1.2062252372289424e-05,1.4288388341348702e-05,1.7682390060919885e-05,1.3730827964906467e-05,1.0149481340162758e-05
[TG(48:6)]_FA22:5,-0.0318183371496406,4.011937351742352,0.0365186347995667,0.848448426709487,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.717935589526183e-05,1.806399114426022e-05,1.6008314898195976e-05,1.9538813408855992e-05,1.3184313651714974e-05,1.660608097989538e-05,2.0108055560625946e-05,1.517760249223081e-05,1.1233477469298702e-05
[TG(48:6)]_FA22:6,0.0708779456414335,4.166578795422235,0.1815499674719722,0.6700445928894874,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.8699872219017584e-05,1.998090958602299e-05,1.9777374547433278e-05,2.0619207503167864e-05,1.4344423688691363e-05,1.7139116231529e-05,2.075622227889307e-05,1.5538940048809177e-05,1.5460900131503528e-05
"[TG(48:7),TG(47:0)]_FA14:0",0.0483211174360129,3.615949248323988,0.0834236432142017,0.7727103150668977,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4606880072836711e-05,1.3302435567483219e-05,1.1122385167516567e-05,1.4209408282151923e-05,9.158743179181524e-06,1.1794001307485595e-05,1.3960666396758913e-05,1.1293019997780414e-05,1.1163861604429093e-05
"[TG(48:7),TG(47:0)]_FA16:0",0.3470674089777895,4.28324637508282,4.351626165160191,0.0369736260431857,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3854311271787164e-05,2.616528141181864e-05,1.540507082971406e-05,4.119714166109611e-05,1.425672078600223e-05,1.2739701752663167e-05,2.0686500544554967e-05,1.8946418415206394e-05,1.5632262212795692e-05
"[TG(48:7),TG(47:0)]_FA16:1",-0.0727916976516695,3.611991545547248,0.1895102369283588,0.6633245559785266,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3046676572835261e-05,1.3104296557839046e-05,1.2256623031311535e-05,1.422235696724432e-05,1.0020550206560128e-05,1.2015436946591034e-05,1.5703992911730603e-05,1.2098705165141303e-05,8.743207374113731e-06
"[TG(48:7),TG(47:0)]_FA18:0",-0.0482236301599807,3.5943068120624453,0.0831455386819612,0.7730790811282656,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4936036058019118e-05,1.2563895242800002e-05,1.1872214062858887e-05,1.3012747075819225e-05,9.618754088737155e-06,1.4103290773322277e-05,1.329293312673845e-05,1.1533301475933915e-05,8.612576191771953e-06
"[TG(48:7),TG(47:0)]_FA18:1",-0.0068065115467922,3.66486993975376,0.0016585719311974,0.9675146777708132,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3216091271486519e-05,1.3638723890599765e-05,1.3445511764844262e-05,1.4877337456686872e-05,9.99182330806659e-06,1.195116384718765e-05,1.4927405171805892e-05,1.2870006208959625e-05,9.923756929330043e-06
"[TG(48:7),TG(47:0)]_FA18:2",-0.0967951509696712,3.718573209340057,0.3359675624662532,0.562166121113801,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3526147726220554e-05,1.4452686287536603e-05,1.2830689027564508e-05,1.5866822274185577e-05,1.0381443691391425e-05,1.4575913855622049e-05,1.8145917545766298e-05,1.1834212587721189e-05,8.859883094906108e-06
"[TG(48:7),TG(47:0)]_FA18:3",-0.0171999847228724,3.733188328652441,0.0106113983452384,0.917953731293738,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4528249730708944e-05,1.455051112567553e-05,1.352077249366731e-05,1.57923679909286e-05,1.1704973503640945e-05,1.3229358385649618e-05,1.61600795878028e-05,1.1917019026215344e-05,9.506710668672051e-06
"[TG(48:7),TG(47:0)]_FA20:4",-0.0237156347238955,3.872595909084529,0.0202346316021724,0.8868837353185635,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5969391796594977e-05,1.635018933437217e-05,1.5089438789969839e-05,1.697662015005181e-05,1.2553082843316481e-05,1.5205245240364296e-05,1.8450159317600383e-05,1.2774992374171042e-05,1.0142828042716424e-05
"[TG(48:7),TG(47:0)]_FA22:5",-0.1519454223722449,4.087855224812787,0.8334986172987087,0.3612628143910355,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.743732291934567e-05,1.844732498137623e-05,1.6145173671534218e-05,1.9398267685940413e-05,1.4973181227880493e-05,1.708006681729234e-05,2.107093621640175e-05,1.785874345673195e-05,1.1882739345377443e-05
"[TG(48:7),TG(47:0)]_FA22:6",0.0621351464412132,4.235967027531125,0.1398024239397823,0.7084775086534986,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.188923624364984e-05,2.3415233627259318e-05,1.9804468471645867e-05,2.0726842261366203e-05,1.5653114429978125e-05,1.889470330019788e-05,2.0751813089833898e-05,1.8253854638977968e-05,1.2265058735505509e-05
"[TG(48:8),TG(47:1)]_FA14:0",0.0014591427734951,3.5427701151837865,7.600718393696582e-05,0.9930439630376922,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2296587948263704e-05,1.2023245003919794e-05,1.166935732789451e-05,1.5190530358958038e-05,1.0652732076959458e-05,1.1566887875909197e-05,1.3382772535180817e-05,9.986426601683014e-06,8.889254741769358e-06
"[TG(48:8),TG(47:1)]_FA16:0",-0.0320175241250398,3.804562980734188,0.0368242252064447,0.8478233638048074,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2442190483100078e-05,1.3075919809675416e-05,1.572996581333031e-05,1.9879252158584564e-05,1.0471429142882578e-05,1.293978863043436e-05,1.6887338276758357e-05,1.5618898118118302e-05,1.0079865351487259e-05
"[TG(48:8),TG(47:1)]_FA16:1",0.05124580912015,4.03811298163726,0.094827775806678,0.7581270834695851,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.6979431709440966e-05,1.5927028632218194e-05,1.8099638309408592e-05,2.5307120154687357e-05,1.1942778991272928e-05,1.307673808858802e-05,2.443164866948873e-05,1.730473343829527e-05,9.079441013042402e-06
"[TG(48:8),TG(47:1)]_FA18:0",0.0232563335246854,3.5363201181379624,0.0193058166750681,0.8894933162247669,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2832613446076241e-05,1.1952552247261345e-05,1.1146931789893883e-05,1.5536364458457878e-05,9.13667494842558e-06,1.1858274320252078e-05,1.3288523832553413e-05,1.097644281666937e-05,8.75813678562914e-06
"[TG(48:8),TG(47:1)]_FA18:1",0.0877671265898024,3.787733201616742,0.2766802236577774,0.5988854174409427,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5874142620916136e-05,1.7884520900451876e-05,1.3733355149647518e-05,1.6136313563649837e-05,1.187543248031068e-05,1.3890939792771552e-05,1.684545024481515e-05,1.1274505481659377e-05,8.90418406043035e-06
"[TG(48:8),TG(47:1)]_FA18:2",-0.0777342647445069,3.683854733702452,0.2165065415090161,0.6417147485571987,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4045554106616944e-05,1.4205510563073177e-05,1.2592170111075112e-05,1.4623222450994757e-05,1.0382394934823402e-05,1.2751284326279531e-05,1.8972936633924958e-05,1.1231983132726648e-05,8.862804047211457e-06
"[TG(48:8),TG(47:1)]_FA18:3",-0.0125166777347392,3.73972161150952,0.0056203905640728,0.9402391667232332,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4648551797138089e-05,1.4542794676509094e-05,1.378036420221702e-05,1.5798572334448247e-05,1.112073321362631e-05,1.4009265869830001e-05,1.615677264344549e-05,1.2017119295529666e-05,9.501030980725539e-06
"[TG(48:8),TG(47:1)]_FA20:4",-0.079332417367397,3.886015508028391,0.2264258076607229,0.6341867966754082,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5589386823832717e-05,1.56260864975214e-05,1.4549876737344354e-05,1.7735458910117242e-05,1.2350092212142672e-05,1.4744205034910033e-05,1.731586715327019e-05,1.5502928318994695e-05,1.0673304669484548e-05
