lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDF-J,GDF-L,GDF-M,GDF-N,G2F-J,G2F-L,G2F-M,G2F-N,Blank1
"[TG(56:8),TG(55:1)]_FA20:4",0.0105142350162828,3.981500537447741,0.0051951129140341,0.9425405251418292,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4677556860997674e-05,1.5749945164084115e-05,1.8247602494941843e-05,1.6113828189799082e-05,1.603235031028974e-05,1.8408809021790302e-05,1.5628769070381242e-05,1.8950168201765223e-05,1.014542446883899e-05
"[TG(56:8),TG(55:1)]_FA22:5",0.0233388303456066,4.136564510721619,0.0256976071429094,0.8726410313841657,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.69734745486873e-05,1.6443600535225906e-05,2.1059993231554765e-05,1.813760413069678e-05,1.7392833741244215e-05,2.100658672557976e-05,1.71579083384196e-05,2.1135047072236053e-05,1.1229582876542061e-05
"[TG(56:9),TG(55:2)]_FA14:0",-0.0021137249485343,3.57898147832166,0.00020734360378749092,0.988511313598398,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1179059800509213e-05,1.1419530113327311e-05,1.3531287961044674e-05,1.229592493538584e-05,1.1715600631721963e-05,1.4064436685592253e-05,1.1932063585338802e-05,1.4384258787266984e-05,8.114554628448383e-06
"[TG(56:9),TG(55:2)]_FA16:0",-0.0052306838672054,3.573127897415935,0.0012697393724168,0.9715746738975908,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1134201311438396e-05,1.1426183761660403e-05,1.3514959608199458e-05,1.2309252701859118e-05,1.1711691200325295e-05,1.4093434251727998e-05,1.1956943677205088e-05,1.440249846351735e-05,7.818240743246238e-06
"[TG(56:9),TG(55:2)]_FA16:1",-0.0385352922785423,3.757165972893253,0.0693452978598667,0.7922924209324338,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2280765692153614e-05,1.325383147121347e-05,1.571250954487999e-05,1.3433658002414608e-05,1.3738977775364679e-05,1.6545930933457883e-05,1.3435576242489456e-05,1.65882743896852e-05,8.507097444499584e-06
"[TG(56:9),TG(55:2)]_FA18:0",0.0479576492663023,3.618021913730984,0.1068775554042033,0.7437273884469706,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.16838922046526e-05,1.197535745134436e-05,1.469227863062854e-05,1.2361794985063823e-05,1.1773753225679949e-05,1.412506813799919e-05,1.2003718544136436e-05,1.4772077198086823e-05,8.280886321771375e-06
"[TG(56:9),TG(55:2)]_FA18:1",0.0723910376235596,3.8299662175357,0.24510957878908,0.6205398210838954,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.304731122905069e-05,1.6491840278831767e-05,1.4690589736939038e-05,1.448168489442336e-05,1.3446991634408679e-05,1.600347011775451e-05,1.3149204598417234e-05,1.7845618600167997e-05,9.826716729451236e-06
"[TG(56:9),TG(55:2)]_FA18:2",-0.0474112413835893,3.828294212198536,0.1051748360762405,0.7457058472299597,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3243014985813956e-05,1.344512732816743e-05,1.588817822212744e-05,1.4428886154778151e-05,1.4657939291138637e-05,1.6535679123633265e-05,1.447656529401322e-05,1.7546607163490093e-05,9.203905702687754e-06
"[TG(56:9),TG(55:2)]_FA18:3",-0.0075017067368376,3.8877283455072713,0.0026378635537804,0.9590385498143156,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4402130465667578e-05,1.3988360108247967e-05,1.6552003973203897e-05,1.532671893642698e-05,1.436912977873638e-05,1.8284910187911812e-05,1.4554938069808636e-05,1.805672114497627e-05,9.49957059742728e-06
"[TG(56:9),TG(55:2)]_FA20:4",-0.1344543889910666,4.0196164717531335,0.8501554180663926,0.3565083744732669,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4670584102029675e-05,1.490800582599686e-05,1.768793938163853e-05,1.6123311456197196e-05,1.5326208413742172e-05,1.895156258193644e-05,1.8951773141136224e-05,2.1497748379795042e-05,1.014769636877877e-05
"[TG(56:9),TG(55:2)]_FA22:5",0.0006790306037095384,4.109764751531007,2.1737225811335747e-05,0.996280020500147,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.6054689059308167e-05,1.6828330918574805e-05,1.9424640205126006e-05,1.8137091511132316e-05,1.7236944942932694e-05,2.022482213273867e-05,1.7455475917057267e-05,2.0667990566535617e-05,1.1233315221683045e-05
"[TG(56:9),TG(55:2)]_FA22:6",0.0162416043366279,4.257020294490273,0.0124790520145143,0.911053605943574,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.8067045473593696e-05,1.8573043986942086e-05,2.278740371681154e-05,1.9252269952844107e-05,1.8442761488431062e-05,2.3716254204624864e-05,1.8672865833083212e-05,2.280024365227897e-05,1.2271549909142075e-05
"[TG(57:10),TG(56:3)]_FA14:0",-0.0056120613981306,3.589678454296087,0.0014625860044219,0.9694933223590214,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1172551951248416e-05,1.1416678478530678e-05,1.3531850854013454e-05,1.289439449101328e-05,1.1718532495551019e-05,1.4055942459769437e-05,1.1930819450243468e-05,1.5220594723811415e-05,7.818565207526077e-06
"[TG(57:10),TG(56:3)]_FA16:0",0.0162916915159876,3.586781752882582,0.012322114515228,0.9116123657740198,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1614396471344178e-05,1.1429510676477341e-05,1.351524118892332e-05,1.2506606785541297e-05,1.1703627945640062e-05,1.4094020019949832e-05,1.1958436572882097e-05,1.4399508505988462e-05,8.029684825880578e-06
"[TG(57:10),TG(56:3)]_FA16:1",0.0163863541767046,3.732259656166557,0.0125285934378056,0.910877958357539,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2517376848290502e-05,1.3798965326050034e-05,1.4771667695367903e-05,1.3430582480572226e-05,1.3065821933421462e-05,1.60037632532681e-05,1.326514653359779e-05,1.5669411382165605e-05,8.50579927786551e-06
"[TG(57:10),TG(56:3)]_FA18:0",-0.0026610490593633,3.577999115852188,0.0003286957590350472,0.9855351704447688,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1222523693454428e-05,1.1476087121312926e-05,1.3568730035558695e-05,1.2359232033899805e-05,1.1773264628312538e-05,1.4136198572222924e-05,1.2006953048616849e-05,1.441266503771827e-05,7.795359898601891e-06
"[TG(57:10),TG(56:3)]_FA18:1",-0.1560377802071244,3.906540177752504,1.140362660915926,0.2855757084912566,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2702156534728565e-05,1.4863805735937605e-05,1.562608268030927e-05,1.3565654753755448e-05,1.8136848318527618e-05,1.8763810374895514e-05,1.495526094748937e-05,1.5672999490889763e-05,1.1143577247810254e-05
"[TG(57:10),TG(56:3)]_FA18:2",-0.010537268237878,3.817569834412484,0.0051936408300079,0.9425486524737056,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.313423901494112e-05,1.3451543472465956e-05,1.6300605814103116e-05,1.443068042102594e-05,1.383671351367723e-05,1.652952819416682e-05,1.4615894615204174e-05,1.693781922254634e-05,9.201958452736641e-06
"[TG(57:10),TG(56:3)]_FA18:3",0.0065511410614491,3.865608320524716,0.002010291000293,0.96423781582444,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3832683192995363e-05,1.3985746068136284e-05,1.6546091905614314e-05,1.5203693027464166e-05,1.4377193033421614e-05,1.7245974630153715e-05,1.4566631715358552e-05,1.751640691570869e-05,9.503789685415231e-06
"[TG(57:10),TG(56:3)]_FA20:4",-0.0016642573882535,3.969156810067497,0.0001301130372208803,0.9908989594157648,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.5135206537858244e-05,1.4903015385783653e-05,1.7696948139145366e-05,1.6112802999556254e-05,1.5348932059466953e-05,1.8404415341122103e-05,1.5626529655682803e-05,1.9378651996877376e-05,1.0149806021102898e-05
"[TG(57:10),TG(56:3)]_FA22:5",-0.0027514350927335,4.095915214624427,0.0003567625504030669,0.984930325606614,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.605910514737657e-05,1.6429342451893125e-05,1.9436182437406567e-05,1.7698299087832455e-05,1.688362990569365e-05,2.020959120922758e-05,1.717184125630211e-05,2.0660814177991426e-05,1.1230394269377697e-05
"[TG(57:10),TG(56:3)]_FA22:6",0.0135192051441767,4.227060680297275,0.008639758913469,0.9259430423108626,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.7528743427415893e-05,1.793499524504609e-05,2.2090640216278687e-05,1.9244324691797646e-05,1.8438851870618007e-05,2.208418550000557e-05,1.8671621887809e-05,2.2427674789084734e-05,1.2273821623373025e-05
"[TG(57:11),TG(56:4)]_FA14:0",-0.001882775413871,3.573128327879936,0.00016451131010952746,0.989766456632172,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1178362591110417e-05,1.1429986001822844e-05,1.3528472475980755e-05,1.2303357723526118e-05,1.1717066517032391e-05,1.4065022565548607e-05,1.193903002055242e-05,1.4382165657307273e-05,7.815806564739326e-06
"[TG(57:11),TG(56:4)]_FA16:0",0.0971984033086789,3.62729247578149,0.4392578158079594,0.5074808937292391,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1138385188479209e-05,1.1429748361812691e-05,1.351101828350219e-05,1.624633731627392e-05,1.1710958024649589e-05,1.4087283322261559e-05,1.2257745807778448e-05,1.4405189687640368e-05,7.817104762324873e-06
"[TG(57:11),TG(56:4)]_FA16:1",0.0002252560078327212,3.7187336435881257,2.366372244821946e-06,0.9987726132754754,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2276814469460414e-05,1.2584652567865435e-05,1.4768289478422576e-05,1.4109018977241985e-05,1.2933145378202132e-05,1.6103351113723587e-05,1.305391330320641e-05,1.5665524140811858e-05,8.510829851543512e-06
"[TG(57:11),TG(56:4)]_FA18:0",-0.0137593403425077,3.5828927976439635,0.0087895124839261,0.9253058444558424,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1215550890154424e-05,1.1479176396119713e-05,1.3577175524226219e-05,1.2355643696948594e-05,1.1769355243519973e-05,1.4135612859868351e-05,1.2304023058635887e-05,1.450505972136064e-05,7.793574896266432e-06
"[TG(57:11),TG(56:4)]_FA18:1",-0.0381889676648007,3.7690049988983456,0.0681195051807659,0.7940947156086064,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2880428283241827e-05,1.3407818617101813e-05,1.5131451075488223e-05,1.3422893235991438e-05,1.4561180794165009e-05,1.5303719221368702e-05,1.3726674907076855e-05,1.682479277116018e-05,8.806981458178533e-06
"[TG(57:11),TG(56:4)]_FA18:2",-0.0731617374089093,3.8676452801409473,0.2507501926283622,0.6165473384677529,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4082077969622263e-05,1.3463900481042715e-05,1.5876635721367927e-05,1.4760799892079094e-05,1.4813095053586743e-05,1.7206432342148804e-05,1.516500142456958e-05,1.8651455498493194e-05,9.199686645651273e-06
"[TG(57:11),TG(56:4)]_FA18:3",0.0215823448590832,3.8827900397009913,0.0218302187233749,0.8825396531004148,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3619547427982095e-05,1.4972404727691523e-05,1.6542432161640914e-05,1.5523047829866336e-05,1.482384605983372e-05,1.7261205721266583e-05,1.4581062154404412e-05,1.7519695948835212e-05,9.49778556414035e-06
"[TG(57:11),TG(56:4)]_FA20:4",0.0264028662289663,3.9752558066720822,0.0327532999201205,0.8563842730399993,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4664308596792474e-05,1.4901589772348724e-05,1.7675552675665323e-05,1.760039104866719e-05,1.5328651680203815e-05,1.8392406282499244e-05,1.5627276222159513e-05,1.9042263809809957e-05,1.0142828104619364e-05
"[TG(57:11),TG(56:4)]_FA22:5",-0.0097531192171247,4.147939544377021,0.0044890771378987,0.9465812449265876,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.6056548476476967e-05,1.7867744481928803e-05,2.0747223952294612e-05,1.771008909338454e-05,1.773417618560956e-05,2.099194140268873e-05,1.793690845893992e-05,2.15273503052853e-05,1.1233315252634518e-05
"[TG(57:11),TG(56:4)]_FA22:6",-0.0015636820217624,4.246752250639263,0.00011560801175480862,0.9914212174513184,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.806193182147048e-05,1.824724701168033e-05,2.117175688430279e-05,1.925150102349742e-05,1.9030642689094654e-05,2.208799313311564e-05,1.8668885046857777e-05,2.2757185606173635e-05,1.316000469809566e-05
"[TG(57:12),TG(56:5)]_FA14:0",0.0197112340498166,3.582595280582108,0.0180377290771005,0.8931617056342284,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1179292233196811e-05,1.2107006889530326e-05,1.3531569380681168e-05,1.2306945962705146e-05,1.1718044037995903e-05,1.4060336028703116e-05,1.1936790795675105e-05,1.4379175642746425e-05,7.819214383697529e-06
"[TG(57:12),TG(56:5)]_FA16:0",0.0429590158055706,3.611174685301425,0.0857673570300598,0.7696286717817475,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2015566157749925e-05,1.143236240192437e-05,1.5029821912488801e-05,1.2279008929733533e-05,1.1926221376378608e-05,1.4089626395148894e-05,1.2360003538202885e-05,1.4401003598816826e-05,7.821972933629863e-06
"[TG(57:12),TG(56:5)]_FA16:1",0.0163742793830157,3.7108758259648096,0.0125006515707308,0.910976982060733,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2275652306022415e-05,1.2592494461574486e-05,1.477054153355981e-05,1.4072111199664531e-05,1.292410483557388e-05,1.539451988808957e-05,1.3053664495169454e-05,1.5659543940594278e-05,8.507746589719565e-06
"[TG(57:12),TG(56:5)]_FA18:0",-0.0022937007261865,3.5779418640593805,0.00024420989519450447,0.9875317927137564,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1221594228696038e-05,1.1476324806648274e-05,1.3570419090335566e-05,1.2367946322065142e-05,1.1769355196915873e-05,1.4139420381243897e-05,1.2002723406899179e-05,1.441565510931108e-05,7.788544384491372e-06
"[TG(57:12),TG(56:5)]_FA18:1",-0.0231600686979263,3.7100804297392,0.0250077052028876,0.8743478629340906,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2177800361142777e-05,1.2411892178451411e-05,1.4690871210271322e-05,1.3672789553992228e-05,1.2770903788824108e-05,1.5306355429769623e-05,1.3958061113908773e-05,1.5676587599613915e-05,8.503851935059982e-06
"[TG(57:12),TG(56:5)]_FA18:2",-0.013796059974734,3.834202886490292,0.0089034801850171,0.9248245759123652,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3523089946232055e-05,1.3447978962964064e-05,1.5880577153456775e-05,1.443016775257539e-05,1.4180010953365496e-05,1.6533335994878668e-05,1.4004089651639823e-05,1.745540855411042e-05,1.0027775231401206e-05
"[TG(57:12),TG(56:5)]_FA18:3",0.0038062220319426,3.877812227844515,0.0006788652266245254,0.979213435963894,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4013511878400238e-05,1.4227182834102528e-05,1.6797489849931934e-05,1.5038889601719821e-05,1.4921093247382958e-05,1.7242459853220934e-05,1.457160778118709e-05,1.759026267640718e-05,9.50281604496394e-06
"[TG(57:12),TG(56:5)]_FA20:4",-0.0120232686673259,3.971262602901127,0.0067912823883691,0.9343212907531988,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4677092039954475e-05,1.490943162073258e-05,1.7943278758045e-05,1.6262484441465625e-05,1.545766324252248e-05,1.840529418899026e-05,1.5770088713501988e-05,1.9473139582351612e-05,1.0144937633137605e-05
"[TG(57:12),TG(56:5)]_FA22:5",0.0752501049925786,4.19605783384122,0.2675005105879693,0.6050134004102948,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.7628919920831542e-05,2.1821984053726617e-05,1.944153139724421e-05,1.7707782500888848e-05,1.7750302788188224e-05,2.133610517774749e-05,1.804886951298448e-05,2.1378442367433873e-05,1.1563869141713731e-05
"[TG(57:12),TG(56:5)]_FA22:6",0.0236443001863593,4.239340586010216,0.0264352677491706,0.870841843062785,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.7522235578155093e-05,1.9424963842854175e-05,2.145524821177574e-05,1.9259190219192113e-05,1.8438607665142497e-05,2.208008478724918e-05,1.8667392246091326e-05,2.2987125750299695e-05,1.227090070201915e-05
"[TG(57:8),TG(56:1)]_FA14:0",0.000428130890173501,3.6351798431469446,8.524504535367683e-06,0.997670439372665,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1666692584758195e-05,1.1916186403247066e-05,1.4125014717133515e-05,1.2909772833516578e-05,1.2230424362287919e-05,1.466899334632351e-05,1.2453304416573349e-05,1.5002017057053083e-05,8.158368789222715e-06
"[TG(57:8),TG(56:1)]_FA16:0",-0.0699634155593288,3.698956879892061,0.2281524049393285,0.6328971892639529,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1997204241421512e-05,1.1923077736915508e-05,1.4369656281256276e-05,1.3623835509966554e-05,1.4054908915651696e-05,1.486963357158997e-05,1.2480672778630304e-05,1.71342699146686e-05,8.152526853660548e-06
"[TG(57:8),TG(56:1)]_FA16:1",0.2359524360308836,3.881359603253935,2.607206847999474,0.1063789812749619,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4591791149881244e-05,1.550161715509983e-05,1.6762862669828133e-05,1.8994171819584163e-05,1.3491950235282631e-05,1.5396277527958632e-05,1.3741603057107185e-05,1.7542121885005e-05,8.507908868286692e-06
"[TG(57:8),TG(56:1)]_FA18:0",-0.0252798525653723,3.65077640995215,0.0297385445435764,0.8630848103945117,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1766171381123025e-05,1.1974644485988705e-05,1.416048642462575e-05,1.2891831393190984e-05,1.2294685635045102e-05,1.4748077754731551e-05,1.2515753857645895e-05,1.6067097006428925e-05,8.133378508914546e-06
"[TG(57:8),TG(56:1)]_FA18:1",-0.1135494054897357,3.7638870904394,0.6017038154282724,0.4379286807500423,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.217245445365997e-05,1.2420446946865726e-05,1.4700442807051148e-05,1.3416998306544532e-05,1.4397228974188747e-05,1.5810152581867198e-05,1.3023061770997931e-05,1.811771944954258e-05,9.521639832575686e-06
"[TG(57:8),TG(56:1)]_FA18:2",0.0152313084633802,4.087295109307214,0.0109359364930696,0.9167130307583776,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.6884687301296066e-05,1.831829983365927e-05,2.0905438598150864e-05,1.443273080151159e-05,1.825657462009743e-05,1.807548282477799e-05,1.5321995736742085e-05,2.3530130747434614e-05,9.924892910251402e-06
"[TG(57:8),TG(56:1)]_FA18:3",0.0690059681760971,4.139255867144736,0.2246838134893778,0.6354940298372832,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,2.046848525185776e-05,1.4897787396210689e-05,1.6546655013366257e-05,2.1741237344661625e-05,2.1826621923215964e-05,1.8669201851595538e-05,1.543122004474598e-05,1.9418420496568547e-05,1.0776511423962715e-05
"[TG(57:8),TG(56:1)]_FA20:4",-0.0042505272183632,3.981350890101305,0.0008490314831846035,0.9767544135416985,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4676162353536076e-05,1.4906579940610747e-05,1.818031914610551e-05,1.6738184691229037e-05,1.5329384855879524e-05,1.8398557267832946e-05,1.5634242657373128e-05,2.0196449067509887e-05,1.0145262221223332e-05
"[TG(57:8),TG(56:1)]_FA22:5",-0.0106524069837201,4.157432554553445,0.0053564261560143,0.9416568262857978,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.6374509166997884e-05,1.7390812086225734e-05,2.148368195834925e-05,1.7727774272813997e-05,1.88847719077708e-05,2.1366274280326907e-05,1.7161391413660564e-05,2.1347046387581538e-05,1.1226661924236713e-05
"[TG(57:8),TG(56:1)]_FA22:6",0.0453240568049285,4.252225471341126,0.0971580630676314,0.7552670977547261,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.7521770579783888e-05,1.9808030927432792e-05,2.1170067722134336e-05,2.0301065774199547e-05,1.8443494524294476e-05,2.2084771156492887e-05,1.9117475876967996e-05,2.2430963879243216e-05,1.2516422540914904e-05
"[TG(57:9),TG(56:2)]_FA14:0",-0.0016711421492544,3.580457860650996,0.0001296044704062751,0.9909167624684856,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1178130202754818e-05,1.1419530113327311e-05,1.3532413908069604e-05,1.2302332484397202e-05,1.1715111941146355e-05,1.4060043228393092e-05,1.1937537124875408e-05,1.43725974053975e-05,8.187902838458977e-06
"[TG(57:9),TG(56:2)]_FA16:0",-0.0118776572943989,3.592799496120392,0.0065522341053458,0.9354849994849312,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.172665888819902e-05,1.1429985956497647e-05,1.3524249731646996e-05,1.2289773696156704e-05,1.2540246963588033e-05,1.4092262771151594e-05,1.1961919790488902e-05,1.4408777853396483e-05,7.819863405111622e-06
"[TG(57:9),TG(56:2)]_FA16:1",-0.0732283147530842,3.782915660056623,0.2505045966779216,0.6167199993540423,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.296828588854666e-05,1.2581563383709043e-05,1.4756183977302706e-05,1.4159510733302761e-05,1.3043342586380387e-05,1.5400671041025055e-05,1.3055406246338703e-05,2.055107704489159e-05,9.206664531183336e-06
"[TG(57:9),TG(56:2)]_FA18:0",-0.0161952496800273,3.5956992230880047,0.0121831221343269,0.912110249288046,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1215783455838033e-05,1.1474899011912554e-05,1.371624676173966e-05,1.2686532244006713e-05,1.177912872880344e-05,1.520647460140232e-05,1.1999489044784608e-05,1.4401003541784868e-05,7.794224010534943e-06
"[TG(57:9),TG(56:2)]_FA18:1",-0.0640118542920851,3.7615912174324975,0.1912498567104137,0.661878402196902,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2392795587656848e-05,1.2740303057849254e-05,1.4693404685045048e-05,1.3741222750378597e-05,1.4148979707667678e-05,1.5773246334661433e-05,1.3393777441386644e-05,1.6832268007174166e-05,9.461922743640538e-06
"[TG(57:9),TG(56:2)]_FA18:2",0.0009740559464419,3.80849953121226,4.436645110172943e-05,0.9946854781680912,0.9999567924688858,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3132611986127916e-05,1.3645690918891356e-05,1.588142184193258e-05,1.4428373632985873e-05,1.3849419235622538e-05,1.6529235337989534e-05,1.4000108865414386e-05,1.6915393286376556e-05,9.19936205756555e-06
