lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P,N2M-Q,N2M-R,N2M-S,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
"PI(39:5),PI(O-40:5),PI(P-40:4)",0.0153777352697769,4.03325783372141,0.0113336557607488,0.9152176729661698,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3509673393362723e-05,1.3673086241207526e-05,1.7132557325293142e-05,1.6011860767530905e-05,1.8753368176232392e-05,1.9517640770589383e-05,1.606786973222778e-05,1.5863173452546035e-05,1.0129521664484062e-05
"PI(39:6),PI(O-40:6),PI(P-40:5)",0.0140129406943274,4.035331271160126,0.0094117603834481,0.9227150956468804,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.352214738592461e-05,1.3362679944051174e-05,1.745995210112182e-05,1.613903715479116e-05,1.8902308905053775e-05,1.9519201404919378e-05,1.6066074688560524e-05,1.5867237151585657e-05,1.0133903061990612e-05
"PI(39:7),PI(P-40:6),PI(38:0),PI(O-39:0)",0.0077614781000086,4.02977724483403,0.0028868821517591,0.9571505087491357,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3533865302471308e-05,1.3362680066713984e-05,1.7133659532046242e-05,1.6023960718021828e-05,1.875366731780394e-05,1.9515455608637882e-05,1.6064535856096306e-05,1.5865459434640554e-05,1.0127249671689864e-05
"PI(39:8),PI(38:1),PI(O-39:1),PI(P-39:0)",0.0182851134263593,4.034901196917579,0.0160251152170979,0.8992646397530131,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3524415037198173e-05,1.3367610580162452e-05,1.712842351119182e-05,1.6516961948540916e-05,1.875755535961049e-05,1.951920164308417e-05,1.607428088197619e-05,1.5867491138831023e-05,1.0131631131099358e-05
"PI(40:1),PI(P-41:0)",0.0074469657030549,4.029650441316536,0.0026576399992978,0.9588854250351334,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3511941405118792e-05,1.336846807498396e-05,1.7130903726063534e-05,1.6017267123164814e-05,1.8747087572298875e-05,1.9520450221997602e-05,1.6063510326489033e-05,1.5864697327575114e-05,1.0132280307270808e-05
"PI(40:10),PI(39:3),PI(O-40:3),PI(P-40:2)",0.0095420392477956,4.030789883926152,0.0043635050453991,0.9473325788715152,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3517233288356618e-05,1.3374256001478728e-05,1.7234799156982327e-05,1.6015207491304677e-05,1.8750676643667497e-05,1.9525445073522112e-05,1.6067100364909607e-05,1.5866475092963333e-05,1.0129521602581118e-05
PI(40:2),0.0413358652813201,4.052562395670133,0.0819375925156382,0.7746886171272168,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.5480530765364355e-05,1.3863660049426649e-05,1.7128974798541074e-05,1.600696955310202e-05,1.8752470979695913e-05,1.9977463506925863e-05,1.606504866981388e-05,1.5873840674635823e-05,1.0129197107349804e-05
PI(40:3),0.0410159496956251,4.051945832491215,0.0806725328690731,0.7763880756710062,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3510429180991907e-05,1.335967891661391e-05,1.830048569880969e-05,1.6815337126016062e-05,1.875097561410542e-05,1.9518577294086255e-05,1.6431515849322733e-05,1.5859109559733957e-05,1.0132604833453594e-05
PI(40:4),0.0076564260687126,4.02979998990197,0.0028092575012668,0.9577299722130936,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3527061195106596e-05,1.3365466802221075e-05,1.713393517572087e-05,1.6019584202869566e-05,1.8748583109022992e-05,1.951795294508834e-05,1.6073255254541042e-05,1.5858347743327202e-05,1.0132604740599178e-05
PI(40:5),0.0070261772934512,4.029708703721114,0.0023657904382474,0.961206676954834,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3517989148082305e-05,1.336075070336559e-05,1.71278722764062e-05,1.6018039319389214e-05,1.875336811918785e-05,1.9518577413168652e-05,1.6065561728101137e-05,1.587028490164382e-05,1.0133253978673573e-05
PI(40:6),0.023482499464056,4.036926111461503,0.0264313730736471,0.8708512742325973,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3542936989013084e-05,1.3363966268058643e-05,1.712869894461193e-05,1.6726519632850843e-05,1.8746489460289407e-05,1.9518889528126412e-05,1.60717165199047e-05,1.586495116949114e-05,1.0131468914435174e-05
"PI(40:7),PI(39:0),PI(O-40:0),PI(dO-41:0)",0.0263554555362072,4.038348485489553,0.0332958983406886,0.8552126110020567,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3524793255447024e-05,1.3360965077070966e-05,1.7128423300937304e-05,1.6882014595575344e-05,1.875097561410542e-05,1.9527942290890174e-05,1.6065305272328415e-05,1.587003101128468e-05,1.012741195025699e-05
"PI(40:8),PI(39:1),PI(O-40:1),PI(P-40:0)",0.0107648970132175,4.031191329589143,0.0055536390997106,0.9405944458484836,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3521013380046576e-05,1.3490015144688171e-05,1.7135588774950477e-05,1.6012375712323305e-05,1.8748283967451442e-05,1.9514831378722366e-05,1.6070947054758655e-05,1.586444324344352e-05,1.0131793409666485e-05
"PI(40:9),PI(39:2),PI(O-40:2),PI(P-40:1)",0.0071407601870076,4.032939408516034,0.0024435732453424,0.9605746189728198,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3514965492890056e-05,1.3361822571892475e-05,1.7125667652645487e-05,1.601752447280312e-05,1.8752171838124367e-05,1.9516704306633713e-05,1.606633109541931e-05,1.5863681378593654e-05,1.0345509454143554e-05
"PI(41:5),PI(P-42:4)",0.0077717383710464,4.029748791492812,0.0028945124361634,0.9570939731666026,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.352479318335052e-05,1.3367396124681867e-05,1.7131730446832895e-05,1.602241588364463e-05,1.8748283853362362e-05,1.9517016481132668e-05,1.606376653769207e-05,1.5865205302065846e-05,1.0130657490648063e-05
"PI(41:6),PI(O-42:6)",0.0267574005052553,4.0386641733801945,0.0343195411605034,0.8530287648194138,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.349833347877537e-05,1.4121331151037082e-05,1.713117931717453e-05,1.6010573577410947e-05,1.8751573726114892e-05,1.952325985202941e-05,1.607299874985438e-05,1.587053879200296e-05,1.0129846097812429e-05
"PI(41:7),PI(P-42:6),PI(40:0),PI(O-41:0)",-0.0054452056751958,4.046912234797858,0.001421551862305,0.969924107061362,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3517989292275316e-05,1.3365252592066112e-05,1.7131179106920012e-05,1.646676069910904e-05,1.899831264235218e-05,2.030211742410905e-05,1.62407170099287e-05,1.5861141603026223e-05,1.0296826967306871e-05
PI(42:0),0.0069741078960737,4.029634422832247,0.0023308581348682,0.961493921195694,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3519879229975534e-05,1.3360536370547816e-05,1.7126769859398583e-05,1.6018554313284765e-05,1.8747984939968976e-05,1.9531064095420943e-05,1.607222938253621e-05,1.5860887567337745e-05,1.0126438371708641e-05
PI(42:1),-0.0038752217621098,4.03464082780241,0.0007197782477831802,0.9785963754803988,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.350513751404358e-05,1.3372541052723315e-05,1.713200598538026e-05,1.601803951580183e-05,1.8769817425905968e-05,2.010951004521881e-05,1.6073255254541042e-05,1.5859363789194893e-05,1.0127574352630006e-05
"PI(42:10),PI(41:3),PI(P-42:2)",0.0077080117054981,4.029589788175482,0.0028472307880047,0.957445514239462,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3512697409037483e-05,1.3364180641764023e-05,1.7136691139394464e-05,1.602421801855698e-05,1.87509754429718e-05,1.9515455668179077e-05,1.6066331144333246e-05,1.585885571781793e-05,1.0125951597910205e-05
"PI(42:11),PI(41:4),PI(O-42:4)",0.0079684241768273,4.029831442771868,0.0030428820790736,0.9560091436534924,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3513453340859677e-05,1.3368039327573206e-05,1.7137242216489198e-05,1.6032971097964664e-05,1.8742003306473382e-05,1.9520762575120152e-05,1.6070177687440482e-05,1.5861141506139996e-05,1.0130332964465283e-05
PI(42:3),0.0054907611528946,4.041609775832386,0.0014453184016716,0.9696738539644524,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3519501300112694e-05,1.3368253660390979e-05,1.7719552935426938e-05,1.6020356349990805e-05,1.9473547402525623e-05,1.9521386805035672e-05,1.6083769647739097e-05,1.5869269049548584e-05,1.0130333057319701e-05
PI(42:4),0.0072912383274964,4.029540380226488,0.0025476469809358,0.959744491911303,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3517233360453125e-05,1.3359035713722571e-05,1.7131454855721897e-05,1.6018039368492364e-05,1.8740208799311347e-05,1.952513272039956e-05,1.6066587551192034e-05,1.5864189353084383e-05,1.0129034797831208e-05
PI(42:5),0.0135171942665705,4.03229262239978,0.008756828961402,0.9254444420693784,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3532731080303766e-05,1.3586481185952515e-05,1.713448620025197e-05,1.601211826447868e-05,1.8745891177146307e-05,1.9518889528126412e-05,1.6072742294081658e-05,1.5860887567337745e-05,1.0124491090806058e-05
PI(42:6),-0.0111510505449466,4.039845093336427,0.0059604551726653,0.9384612721950318,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3519879374168538e-05,1.3364394892806585e-05,1.7131730499396524e-05,1.601778187154459e-05,1.972148282800456e-05,1.951327074439237e-05,1.6074793891349516e-05,1.585987171524251e-05,1.0253012682726653e-05
"PI(42:7),PI(41:0),PI(O-42:0)",0.0070728855354765,4.029678157322429,0.0023973527540859,0.9609489663192606,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3524793399640027e-05,1.3360965036183363e-05,1.7130076952730545e-05,1.601443519687397e-05,1.8753368290321473e-05,1.952763011639122e-05,1.6064279498151454e-05,1.5865459289311215e-05,1.0128385683562699e-05
"PI(42:8),PI(41:1),PI(O-42:1),PI(P-42:0)",0.0149694886954122,4.03307054345558,0.01073980475596,0.917460575210756,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3516855358493778e-05,1.3362680066713984e-05,1.7496880363850043e-05,1.6018554215078454e-05,1.87518728106419e-05,1.951732871517282e-05,1.606351022866116e-05,1.5868253003680893e-05,1.0130170685898156e-05
"PI(42:9),PI(41:2),PI(O-42:2),PI(P-42:1)",0.0077016563099556,4.029623036588302,0.0028425323368737,0.9574806067923808,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3525927405518062e-05,1.336353752064789e-05,1.7125943191192852e-05,1.6022930632024405e-05,1.8746489574378484e-05,1.9521386924118066e-05,1.6063253626146623e-05,1.5858093756081837e-05,1.0131793471569428e-05
PI(43:2),0.0232874185166999,4.03678730986618,0.0259939133497691,0.8719151834611119,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3517611506605473e-05,1.3368468034096356e-05,1.7124840774185236e-05,1.6729351559141684e-05,1.8751274698632426e-05,1.952575724802107e-05,1.606684395805082e-05,1.5856315845364276e-05,1.0133091514397615e-05
PI(43:2)_2,0.0072867731400332,4.029827227308759,0.0025445484230506,0.9597689588305822,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.353121907246638e-05,1.3365252428515699e-05,1.712373856743214e-05,1.6021386190472452e-05,1.8752471093784993e-05,1.9524196375526285e-05,1.6074024572945274e-05,1.58603795444039e-05,1.0130495212080938e-05
PI(43:4),0.007170872197754,4.029778310633788,0.0024642385322523,0.9604083961478684,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.352365924956899e-05,1.3363108773237134e-05,1.7131179159483638e-05,1.6014177798132506e-05,1.8751274698632426e-05,1.9518889409044015e-05,1.6069151815435648e-05,1.5867745222962616e-05,1.0134227495318981e-05
PI(43:6),0.0149464021851938,4.033200840186198,0.0107067478555549,0.9175872470413854,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.351950115591969e-05,1.3366324256154981e-05,1.749963622239638e-05,1.6015979834838546e-05,1.8756059994019994e-05,1.9525757188479872e-05,1.6062740714601176e-05,1.5865713276556578e-05,1.0130008407331027e-05
PI(44:0),0.0073550495848624,4.02870870345291,0.0025923742194913,0.959392963249082,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3509295247210372e-05,1.3361608239074702e-05,1.7113817550254404e-05,1.6000533406089622e-05,1.8735423503923783e-05,1.9511085344276076e-05,1.6048635989498922e-05,1.5858601682129453e-05,1.012416644081739e-05
PI(44:1),0.0229800446403698,4.036560807504347,0.0253121584874781,0.8735917013483323,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.452949953669893e-05,1.3368896699731904e-05,1.7135313236403115e-05,1.6016494828734097e-05,1.8743199530492335e-05,1.9528878873928244e-05,1.6067869830055657e-05,1.5860633676978607e-05,1.0126113752671446e-05
PI(44:10),0.0072282301407854,4.029504426526527,0.0025038026216065,0.9600920972375012,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3536133170034377e-05,1.335410528204931e-05,1.7125391956407228e-05,1.601340540549548e-05,1.8749779275997392e-05,1.951514355322132e-05,1.606838259485929e-05,1.5861903467876093e-05,1.012919713830128e-05
PI(44:12),0.0073484778930679,4.02960671973117,0.0025878101321343,0.9594286941539746,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3511941405118792e-05,1.3368039245797999e-05,1.7127321094184204e-05,1.6019584006456943e-05,1.8742900674143487e-05,1.9519826051623284e-05,1.6068895702060484e-05,1.5866221154161082e-05,1.0128710178794007e-05
PI(44:2),0.0077480767786806,4.029843207540244,0.0028769215263487,0.9572244235560978,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.352176909557926e-05,1.337618532393952e-05,1.7128147972644452e-05,1.6020871245680055e-05,1.8747087344120714e-05,1.9526069482061224e-05,1.6063510130833285e-05,1.5863681523922993e-05,1.0131468883483703e-05
PI(44:3),0.0073576166386232,4.030116970328808,0.0025942843094467,0.9593780190746114,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.352365924956899e-05,1.33688966588443e-05,1.7133108297260618e-05,1.602627750310765e-05,1.875964883721045e-05,1.952606912481404e-05,1.6075563160839808e-05,1.586088751889463e-05,1.0134552176259123e-05
PI(44:5),0.0207735006452131,4.035737373942228,0.0206840496661672,0.8856430012036859,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3501357350257127e-05,1.3369539902623242e-05,1.7134210819395496e-05,1.662251315878132e-05,1.874230227691131e-05,1.953106403587974e-05,1.6071972975677423e-05,1.5859363837638005e-05,1.0131631316808189e-05
PI(44:6),0.0077304321919118,4.029628145686409,0.0028638175780916,0.9573218597517152,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.3518745368290504e-05,1.3367181791864093e-05,1.7128699102302818e-05,1.6023960619815517e-05,1.8743498615019336e-05,1.951795300462954e-05,1.6061714842596342e-05,1.58667290802087e-05,1.0129034797831208e-05
"PI(44:7),PI(43:0)",0.0071290473256659,4.029728891670777,0.0024355759379439,0.9606391349387514,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.350702752384031e-05,1.3372112346200165e-05,1.7122360717004412e-05,1.6021643785626542e-05,1.875097555706088e-05,1.952357196698717e-05,1.6065048767641753e-05,1.5868761075057852e-05,1.0131631100147886e-05
"PI(44:8),PI(43:1)",0.0077833282629188,4.029838590825625,0.0029031616713604,0.9570299780967594,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PI,2.353424316023765e-05,1.3370182901076563e-05,1.712594303350196e-05,1.602370312286774e-05,1.874260153257194e-05,1.9525445073522112e-05,1.6069921378409568e-05,1.586215750356457e-05,1.012952163353259e-05
PS(24:0),0.051082460145629,4.056107523479727,0.1251346114478528,0.7235309629899151,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.3437854607210177e-05,1.465017914302233e-05,1.6990079927289256e-05,1.685678544334972e-05,1.8803314037262597e-05,1.9524508669107633e-05,1.600273143337403e-05,1.6088962930262944e-05,1.0296664750642689e-05
PS(26:0),0.0563751584478391,4.065673282090564,0.1524407960573799,0.6962136738270999,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4371876324477082e-05,1.4100323141224171e-05,1.7810220255836038e-05,1.6614790018061593e-05,1.8897224639228282e-05,2.0028346640349507e-05,1.6010425106555745e-05,1.5841584972677976e-05,1.0437032337497387e-05
PS(26:1),0.0239231352562187,4.111731707431871,0.0274906868081146,0.8683118617365877,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.3437854463017173e-05,1.4918783140056583e-05,1.850800107466354e-05,1.731451720301239e-05,1.8819165403104865e-05,2.1776171826948567e-05,1.7221894540528856e-05,1.640440796786938e-05,1.0415612154714547e-05
PS(28:2),0.008998229710626,4.066606396527864,0.0038844567145801,0.9503036936639904,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5352768986965756e-05,1.3966771225794046e-05,1.699228455104997e-05,1.6036832668324533e-05,2.066208204555936e-05,1.9806083517635116e-05,1.6006834823565483e-05,1.5840569120582744e-05,1.0192808789041594e-05
PS(30:3),-0.0383715406130026,4.123603992386268,0.0707434831596068,0.7902573299008006,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.5154700430251997e-05,1.425059555147206e-05,1.7548690441444837e-05,1.6910333318349056e-05,2.0910615811225927e-05,2.1214894760098967e-05,1.7028018280776073e-05,1.728978725599255e-05,1.0526445847090342e-05
PS(30:4),0.0243898421605717,4.090564759905737,0.0285495671833974,0.8658232498361491,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.569560861718713e-05,1.3757547395858348e-05,1.7547588024437217e-05,1.656381652330217e-05,1.9426891243114327e-05,2.0172255869144014e-05,1.654486665951408e-05,1.6372914179204516e-05,1.090779178247595e-05
PS(31:4),0.0280757654127358,4.147003417674472,0.0378992197408889,0.8456456469949203,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4242980468103946e-05,1.4246093908097158e-05,1.9432863870280258e-05,1.861743084082272e-05,1.9677219230720235e-05,2.283379497477106e-05,1.6540250504518988e-05,1.716889189468352e-05,1.0529366799395689e-05
PS(32:5),0.0063190338949066,4.098133401269207,0.0019171733144496,0.9650753552466862,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.48579756692372e-05,1.4461320120008205e-05,1.755916258828093e-05,1.656613350480061e-05,1.9429283748196756e-05,2.01716315201461e-05,1.7674528609631823e-05,1.6361739031067108e-05,1.0522551316236645e-05
PS(34:4),0.0836347252763409,7.859873011013152,0.3481250273100329,0.5551764303859272,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,0.00037510433482222606,0.00022961472601045838,0.00023758277910859653,0.0002890723203312626,0.00029670332632670865,0.0002914241667102721,0.00023671712453607823,0.000257119392919708,1.4728228898058186e-05
PS(34:5),-0.1523741985752586,5.300867414204748,1.139862725826827,0.2856813361065773,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,5.0886218007936384e-05,3.885070334426375e-05,3.858986692557933e-05,3.88958777585422e-05,5.552646689800044e-05,5.6064324246550234e-05,3.6498209465710844e-05,4.4226551927200374e-05,1.1171326232808117e-05
PS(38:3),0.0786150054029491,4.155641590932378,0.2971905855529737,0.5856490553666723,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.649468644673137e-05,1.6637163673811006e-05,1.755916264084456e-05,1.7676738169271756e-05,2.05379648761232e-05,2.1061932828081893e-05,1.7302163338661818e-05,1.6364024819389177e-05,1.0529366799395689e-05
PS(38:4),0.0419941716230444,4.106313304354063,0.0846890801637484,0.7710407016282756,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4209716872453585e-05,1.5078916781639426e-05,1.7547863668111844e-05,1.7543897929429814e-05,1.985367505149173e-05,2.017069499664923e-05,1.69146675684126e-05,1.634954793394824e-05,1.052384948287072e-05
PS(38:5),-0.0193936998046383,4.091001212829887,0.0180528523217722,0.8931171959382879,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4438025081239446e-05,1.376333532235312e-05,1.7555028669052352e-05,1.6566648253180387e-05,1.9429582832723764e-05,2.0643940641028887e-05,1.65428151600741e-05,1.7162542552651175e-05,1.0722960703918102e-05
PS(38:6),-0.0681756678121711,4.127510833869623,0.2233285632905577,0.6365153403230753,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.422634867027876e-05,1.3767622673797854e-05,1.7544281193923405e-05,1.7620100871033796e-05,2.425759442736123e-05,2.017038288169147e-05,1.6546918305695873e-05,1.6694454813813503e-05,1.0528717654175708e-05
PS(40:2),0.0543096209315063,4.098256250751579,0.1416077882474247,0.7066878561096654,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4227860533923142e-05,1.4138909467777182e-05,1.961915920366003e-05,1.657308420378016e-05,1.944603213944188e-05,2.0163203046839057e-05,1.654691835460981e-05,1.6361992969869362e-05,1.0527257208974506e-05
PS(40:3),0.0508937717791082,4.096676550715043,0.1243499802606024,0.7243636502205075,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4229372469664023e-05,1.3762477868419216e-05,1.86565413719821e-05,1.77588620184768e-05,1.94394525080259e-05,2.01650759747504e-05,1.6551534313949152e-05,1.6358945268254315e-05,1.0528230849425797e-05
PS(40:4),-0.0262393352834157,4.088060585285845,0.0330467158017975,0.8557494500595878,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.421463075373207e-05,1.3756904152079409e-05,1.7559713875630182e-05,1.6568707835937363e-05,2.08825025502218e-05,2.0170382941232667e-05,1.6542558753215315e-05,1.6478316512318694e-05,1.052320036860221e-05
PS(40:5),-0.0339201155249763,4.096314534562264,0.0552303112640544,0.8141999624628576,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,PS,2.4223702800756355e-05,1.3759690969361709e-05,1.7548690441444837e-05,1.657179706276336e-05,1.943586349370182e-05,2.0168197838822365e-05,1.654768757518617e-05,1.806138282567693e-05,1.0838500381886176e-05
