lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G2M-P_x,G2M-Q_x,G2M-R_x,G2M-S_x,G2M-P_y,G2M-Q_y,G2M-R_y,G2M-S_y,Blank1
"[TG(64:15),TG(63:8),TG(62:1)]_FA20:4",0,3.679214948381548,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.5079450589261612e-05,9.10460277511487e-06,1.435158634266084e-05,1.5003341571447123e-05,1.5079450589261612e-05,9.10460277511487e-06,1.435158634266084e-05,1.5003341571447123e-05,1.0481820386334787e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:5",0,3.774258780884375,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.618274458597944e-05,9.71940036177145e-06,1.528583241641556e-05,1.5982534476149164e-05,1.618274458597944e-05,9.71940036177145e-06,1.528583241641556e-05,1.5982534476149164e-05,1.1233964335951555e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:6",0,3.934641587670432,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.8015609938654135e-05,1.083757383788697e-05,1.7139556032175106e-05,1.788733611246847e-05,1.8015609938654135e-05,1.083757383788697e-05,1.7139556032175106e-05,1.788733611246847e-05,1.2608270167111825e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA14:0",0,3.308904817521293,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1670081190247144e-05,7.049386137434586e-06,1.1104661591167573e-05,1.153364840776945e-05,1.1670081190247144e-05,7.049386137434586e-06,1.1104661591167573e-05,1.153364840776945e-05,8.155447805965897e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:0",0,3.3058985526414366,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1631274269563184e-05,7.0165818870774424e-06,1.1068858184600589e-05,1.154972358859663e-05,1.1631274269563184e-05,7.0165818870774424e-06,1.1068858184600589e-05,1.154972358859663e-05,8.16258790816214e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:1",0,3.368527093398764,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2164223472373899e-05,7.287217148052636e-06,1.1598301731436048e-05,1.2084167883356947e-05,1.2164223472373899e-05,7.287217148052636e-06,1.1598301731436048e-05,1.2084167883356947e-05,8.51488672286728e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:0",0,3.3061417057533773,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1681370615737041e-05,7.0253484795087895e-06,1.1065949259184463e-05,1.15185050583704e-05,1.1681370615737041e-05,7.0253484795087895e-06,1.1065949259184463e-05,1.15185050583704e-05,8.133053858925878e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:1",0,3.368970949559766,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2164928980158894e-05,7.3221424404097915e-06,1.1584875389951892e-05,1.2065296719444913e-05,1.2164928980158894e-05,7.3221424404097915e-06,1.1584875389951892e-05,1.2065296719444913e-05,8.502716046993035e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:2",0,3.479719134461294,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3148744625639518e-05,7.908943248961522e-06,1.2506814005353311e-05,1.3004651053319042e-05,1.3148744625639518e-05,7.908943248961522e-06,1.2506814005353311e-05,1.3004651053319042e-05,9.20471721932928e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:3",0,3.585427417752246,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4159137238799727e-05,8.478917634935383e-06,1.3493422742606611e-05,1.4055134261332485e-05,1.4159137238799727e-05,8.478917634935383e-06,1.3493422742606611e-05,1.4055134261332485e-05,9.834019017360194e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA20:4",0,3.6787735592965793,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.5063222205539862e-05,9.103188738125036e-06,1.4345097076588014e-05,1.5005671283326666e-05,1.5063222205539862e-05,9.103188738125036e-06,1.4345097076588014e-05,1.5005671283326666e-05,1.0484903555304319e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:5",0,3.77448026382646,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.6189565272135063e-05,9.719541735804002e-06,1.528113332067108e-05,1.5992552486075066e-05,1.6189565272135063e-05,9.719541735804002e-06,1.528113332067108e-05,1.5992552486075066e-05,1.123250385979888e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:6",0,3.945893227638805,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.864240150113349e-05,1.0842522872958203e-05,1.7134408913686988e-05,1.7896887984498283e-05,1.864240150113349e-05,1.0842522872958203e-05,1.7134408913686988e-05,1.7896887984498283e-05,1.260453782197084e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA14:0",0,3.3086543396657686,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1667023870219754e-05,7.051082895520043e-06,1.1103990303970084e-05,1.1528755959498727e-05,1.1667023870219754e-05,7.051082895520043e-06,1.1103990303970084e-05,1.1528755959498727e-05,8.150904222746635e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:0",0,3.3057178788929584,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1629862984835265e-05,7.012481284987905e-06,1.1065949301865491e-05,1.1555781026116345e-05,1.1629862984835265e-05,7.012481284987905e-06,1.1065949301865491e-05,1.1555781026116345e-05,8.160640596308083e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:1",0,3.3686663514428603,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2164693825850447e-05,7.288065554064847e-06,1.1599196752578685e-05,1.2088361302529155e-05,1.2164693825850447e-05,7.288065554064847e-06,1.1599196752578685e-05,1.2088361302529155e-05,8.5124525134089e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:0",0,3.3061960747727377,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1681370391438768e-05,7.023510266482331e-06,1.1066172993129608e-05,1.1521067750325175e-05,1.1681370391438768e-05,7.023510266482331e-06,1.1066172993129608e-05,1.1521067750325175e-05,8.136137151701296e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:1",0,3.394201315346674,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2160930818599445e-05,7.777584657744527e-06,1.158733684747773e-05,1.227474114125888e-05,1.2160930818599445e-05,7.777584657744527e-06,1.158733684747773e-05,1.227474114125888e-05,8.504663358847091e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:2",0,3.4915638818372154,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3647355557381233e-05,7.906539458896406e-06,1.2505023792343934e-05,1.3003952201966144e-05,1.3647355557381233e-05,7.906539458896406e-06,1.2505023792343934e-05,1.3003952201966144e-05,9.200497945632498e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:3",0,3.5993853044729565,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4166428143852939e-05,8.481745493159186e-06,1.3496331753384795e-05,1.4651083740680732e-05,1.4166428143852939e-05,8.481745493159186e-06,1.3496331753384795e-05,1.4651083740680732e-05,9.839860860067945e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA20:4",0,3.6790570140064633,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.5071689061573925e-05,9.107147885273571e-06,1.4337265150758155e-05,1.5008699935431914e-05,1.5071689061573925e-05,9.107147885273571e-06,1.4337265150758155e-05,1.5008699935431914e-05,1.0489771819463724e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:5",0,3.774354413746083,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.6185567020856305e-05,9.716006683783638e-06,1.528448984202058e-05,1.5993251248555148e-05,1.6185567020856305e-05,9.716006683783638e-06,1.528448984202058e-05,1.5993251248555148e-05,1.1231530126493174e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:6",0,3.935240197268776,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.8028075135686265e-05,1.0840826060933782e-05,1.7140450797231577e-05,1.7902013457280648e-05,1.8028075135686265e-05,1.0840826060933782e-05,1.7140450797231577e-05,1.7902013457280648e-05,1.2608432290921592e-05
[TG(64:6)]_FA14:0,0,3.3093103122957546,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1670081190247144e-05,7.050800066546487e-06,1.1107570729988837e-05,1.1542734364085195e-05,1.1670081190247144e-05,7.050800066546487e-06,1.1107570729988837e-05,1.1542734364085195e-05,8.155772301197207e-06
[TG(64:6)]_FA16:0,0,3.3069286038884376,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1630568672058879e-05,7.046699491426434e-06,1.1066844323008123e-05,1.1543433348747306e-05,1.1630568672058879e-05,7.046699491426434e-06,1.1066844323008123e-05,1.1543433348747306e-05,8.157881984472806e-06
[TG(64:6)]_FA16:1,0,3.376513753989676,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.217292548271641e-05,7.289338082174713e-06,1.160098683754498e-05,1.2085332650423907e-05,1.217292548271641e-05,7.289338082174713e-06,1.160098683754498e-05,1.2085332650423907e-05,8.915705560133144e-06
[TG(64:6)]_FA18:0,0,3.306283779684398,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.168160568032618e-05,7.02563128151286e-06,1.106483041873463e-05,1.1525727307393479e-05,1.168160568032618e-05,7.02563128151286e-06,1.106483041873463e-05,1.1525727307393479e-05,8.130782020889038e-06
[TG(64:6)]_FA18:1,0,3.369090750414208,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2160460240824625e-05,7.3184660413263595e-06,1.1590469592201056e-05,1.2071121265762202e-05,1.2160460240824625e-05,7.3184660413263595e-06,1.1590469592201056e-05,1.2071121265762202e-05,8.507422094488258e-06
[TG(64:6)]_FA18:2,0,3.4792384233235105,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3143100025043704e-05,7.90371141188622e-06,1.250211486692781e-05,1.3004418073243804e-05,1.3143100025043704e-05,7.90371141188622e-06,1.250211486692781e-05,1.3004418073243804e-05,9.20439256934061e-06
[TG(64:6)]_FA18:3,0,3.585450815429494,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.416125394159333e-05,8.481462772063567e-06,1.348760467836922e-05,1.4052338589302475e-05,1.416125394159333e-05,8.481462772063567e-06,1.348760467836922e-05,1.4052338589302475e-05,9.839049467232307e-06
[TG(64:6)]_FA20:4,0,3.678899979035257,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.5057812804112151e-05,9.105875384133187e-06,1.4344873299961844e-05,1.500800108407902e-05,1.5057812804112151e-05,9.105875384133187e-06,1.4344873299961844e-05,1.500800108407902e-05,1.0491556790847706e-05
[TG(64:6)]_FA22:5,0,3.817217250402415,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.6686529764840417e-05,1.0008134519495411e-05,1.5739641170845956e-05,1.647364514346179e-05,1.6686529764840417e-05,1.0008134519495411e-05,1.5739641170845956e-05,1.647364514346179e-05,1.1569873355843029e-05
[TG(64:6)]_FA22:6,0,3.935012730816109,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.8022430579950107e-05,1.0842240017015166e-05,1.713866062690323e-05,1.7892694387580453e-05,1.8022430579950107e-05,1.0842240017015166e-05,1.713866062690323e-05,1.7892694387580453e-05,1.2610866500379975e-05
"[TG(64:7),TG(63:0)]_FA14:0",0,3.3089758019172857,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1668199731481297e-05,7.04754792440813e-06,1.1107346953362667e-05,1.1539705756416352e-05,1.1668199731481297e-05,7.04754792440813e-06,1.1107346953362667e-05,1.1539705756416352e-05,8.153500556014784e-06
"[TG(64:7),TG(63:0)]_FA16:0",0,3.322395417163211,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1627040819116324e-05,7.388599347136292e-06,1.1068186982765156e-05,1.1547626945665139e-05,1.1627040819116324e-05,7.388599347136292e-06,1.1068186982765156e-05,1.1547626945665139e-05,8.152526946514964e-06
"[TG(64:7),TG(63:0)]_FA16:1",0,3.368666845624122,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.216516413446734e-05,7.287641297119774e-06,1.159763031619548e-05,1.2093952691025586e-05,1.216516413446734e-05,7.287641297119774e-06,1.159763031619548e-05,1.2093952691025586e-05,8.507259784969656e-06
"[TG(64:7),TG(63:0)]_FA18:0",0,3.305967185431545,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1674079441525902e-05,7.024641528437581e-06,1.1062816514461135e-05,1.152293159092706e-05,1.1674079441525902e-05,7.024641528437581e-06,1.1062816514461135e-05,1.152293159092706e-05,8.134352087462894e-06
"[TG(64:7),TG(63:0)]_FA18:1",0,3.369152458684472,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2159049090675672e-05,7.322849391481e-06,1.1585994187720696e-05,1.2072053186063144e-05,1.2159049090675672e-05,7.322849391481e-06,1.1585994187720696e-05,1.2072053186063144e-05,8.507746558768095e-06
"[TG(64:7),TG(63:0)]_FA18:2",0,3.487894520573231,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3146863032294706e-05,7.903004487784495e-06,1.2502785940720159e-05,1.2997195957529945e-05,1.3146863032294706e-05,7.903004487784495e-06,1.2502785940720159e-05,1.2997195957529945e-05,9.705497394488127e-06
"[TG(64:7),TG(63:0)]_FA18:3",0,3.585325745701458,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4157490844623022e-05,8.478210602955723e-06,1.3487156997073793e-05,1.4056299117272259e-05,1.4157490844623022e-05,8.478210602955723e-06,1.3487156997073793e-05,1.4056299117272259e-05,9.839211776750908e-06
"[TG(64:7),TG(63:0)]_FA20:4",0,3.678723712938164,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.506839649751878e-05,9.097957089836117e-06,1.4346439736345047e-05,1.5005671283326666e-05,1.506839649751878e-05,9.097957089836117e-06,1.4346439736345047e-05,1.5005671283326666e-05,1.0484579029121537e-05
"[TG(64:7),TG(63:0)]_FA22:5",0,3.8174726352917614,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.667453478670587e-05,1.000771042436724e-05,1.5753962490791718e-05,1.6480867481357684e-05,1.667453478670587e-05,1.000771042436724e-05,1.5753962490791718e-05,1.6480867481357684e-05,1.1574903836666616e-05
"[TG(64:7),TG(63:0)]_FA22:6",0,3.9349836071512767,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.80212545841096e-05,1.0838987874876806e-05,1.7142240967559928e-05,1.7894791163821165e-05,1.80212545841096e-05,1.0838987874876806e-05,1.7142240967559928e-05,1.7894791163821165e-05,1.2609568271842955e-05
"[TG(64:8),TG(63:1)]_FA14:0",0,3.3089372814208526,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1672668381096259e-05,7.046982374338954e-06,1.1112493645040514e-05,1.152852297942349e-05,1.1672668381096259e-05,7.046982374338954e-06,1.1112493645040514e-05,1.152852297942349e-05,8.154798784551804e-06
"[TG(64:8),TG(63:1)]_FA16:0",0,3.305456752990305,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1629863074554575e-05,7.015167850087606e-06,1.1062816343737028e-05,1.1545763060626848e-05,1.1629863074554575e-05,7.015167850087606e-06,1.1062816343737028e-05,1.1545763060626848e-05,8.159829172520976e-06
"[TG(64:8),TG(63:1)]_FA16:1",0,3.3770609071379583,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2170338381586605e-05,7.29414563533546e-06,1.1888309623395816e-05,1.2087429471101024e-05,1.2170338381586605e-05,7.29414563533546e-06,1.1888309623395816e-05,1.2087429471101024e-05,8.514724413348682e-06
"[TG(64:8),TG(63:1)]_FA18:0",0,3.3061893688658635,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1679724176700678e-05,7.022944689443676e-06,1.1061250035396904e-05,1.1528290088221067e-05,1.1679724176700678e-05,7.022944689443676e-06,1.1061250035396904e-05,1.1528290088221067e-05,8.136461646932605e-06
"[TG(64:8),TG(63:1)]_FA18:1",0,3.3689974963917915,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2164223427514245e-05,7.320587029387404e-06,1.1579504793604788e-05,1.2068791287264227e-05,1.2164223427514245e-05,7.320587029387404e-06,1.1579504793604788e-05,1.2068791287264227e-05,8.51164124437915e-06
"[TG(64:8),TG(63:1)]_FA18:2",0,3.4881206339527555,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3509767094498508e-05,7.901731905735662e-06,1.249808688765671e-05,1.3010708401965944e-05,1.3509767094498508e-05,7.901731905735662e-06,1.249808688765671e-05,1.3010708401965944e-05,9.205366302646317e-06
"[TG(64:8),TG(63:1)]_FA18:3",0,3.585148082180754,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4161018742425228e-05,8.480190216984217e-06,1.348335292247195e-05,1.404814494794824e-05,1.4161018742425228e-05,8.480190216984217e-06,1.348335292247195e-05,1.404814494794824e-05,9.835804050647121e-06
"[TG(64:8),TG(63:1)]_FA20:4",0,3.678710914855263,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.5070983643508239e-05,9.0966844808178e-06,1.434285935300732e-05,1.5006370267988779e-05,1.5070983643508239e-05,9.0966844808178e-06,1.434285935300732e-05,1.5006370267988779e-05,1.0487337702859757e-05
"[TG(64:8),TG(63:1)]_FA22:5",0,3.8236229620009623,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.7018153010581566e-05,1.00111038596297e-05,1.5742997692195453e-05,1.6467354948048875e-05,1.7018153010581566e-05,1.00111038596297e-05,1.5742997692195453e-05,1.6467354948048875e-05,1.1569548767757302e-05
"[TG(64:8),TG(63:1)]_FA22:6",0,3.9348086837254064,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.8014904386009486e-05,1.0841108808998887e-05,1.7143583712679014e-05,1.7888267943896605e-05,1.8014904386009486e-05,1.0841108808998887e-05,1.7143583712679014e-05,1.7888267943896605e-05,1.2606971876671862e-05
"[TG(64:9),TG(63:2)]_FA14:0",0,3.3087865684046096,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1675255527085718e-05,7.045002733340979e-06,1.1105109229781972e-05,1.153667714874751e-05,1.1675255527085718e-05,7.045002733340979e-06,1.1105109229781972e-05,1.153667714874751e-05,8.147496403788433e-06
"[TG(64:9),TG(63:2)]_FA16:0",0,3.3055054781315225,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1631039025535425e-05,7.014036642071326e-06,1.106460659942743e-05,1.1548325797018031e-05,1.1631039025535425e-05,7.014036642071326e-06,1.106460659942743e-05,1.1548325797018031e-05,8.157070560685699e-06
"[TG(64:9),TG(63:2)]_FA16:1",0,3.3892431023789134,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2163047476533396e-05,7.287217175022119e-06,1.2357782272166954e-05,1.2082303909445848e-05,1.2163047476533396e-05,7.287217175022119e-06,1.2357782272166954e-05,1.2082303909445848e-05,8.512939380061753e-06
"[TG(64:9),TG(63:2)]_FA18:0",0,3.3060392412162893,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1673844332077109e-05,7.028035044608492e-06,1.1065501663251091e-05,1.1522931546490654e-05,1.1673844332077109e-05,7.028035044608492e-06,1.1065501663251091e-05,1.1522931546490654e-05,8.126562932901087e-06
"[TG(64:9),TG(63:2)]_FA18:1",0,3.3688685663656543,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2153874933275717e-05,7.3217182374036854e-06,1.1580176080802278e-05,1.207694558989746e-05,1.2153874933275717e-05,7.3217182374036854e-06,1.1580176080802278e-05,1.207694558989746e-05,8.50417655409718e-06
"[TG(64:9),TG(63:2)]_FA18:2",0,3.4794019141329517,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.315344856414189e-05,7.901449049792624e-06,1.2507485335231824e-05,1.3000923460988089e-05,1.315344856414189e-05,7.901449049792624e-06,1.2507485335231824e-05,1.3000923460988089e-05,9.20163389560239e-06
"[TG(64:9),TG(63:2)]_FA18:3",0,3.585774874332103,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.416925071330877e-05,8.48103856905746e-06,1.3491632529597236e-05,1.4053503578551464e-05,1.416925071330877e-05,8.48103856905746e-06,1.3491632529597236e-05,1.4053503578551464e-05,9.841321460026507e-06
"[TG(64:9),TG(63:2)]_FA20:4",0,3.694173771626046,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.57723314581702e-05,9.104744149147421e-06,1.4350467502211007e-05,1.50159222288914e-05,1.57723314581702e-05,9.104744149147421e-06,1.4350467502211007e-05,1.50159222288914e-05,1.0489122705195213e-05
"[TG(64:9),TG(63:2)]_FA22:5",0,3.817472593090391,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.6673358925444326e-05,1.0013648996757884e-05,1.575038223549708e-05,1.6474809999401562e-05,1.6673358925444326e-05,1.0013648996757884e-05,1.575038223549708e-05,1.6474809999401562e-05,1.1576526498532e-05
"[TG(64:9),TG(63:2)]_FA22:6",0,3.94358245547641,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.8514455979844644e-05,1.0843512572094516e-05,1.7134632647632133e-05,1.7888267899460196e-05,1.8514455979844644e-05,1.0843512572094516e-05,1.7134632647632133e-05,1.7888267899460196e-05,1.26095683337459e-05
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0,0,3.309049310653649,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1679959286149469e-05,7.04684089242847e-06,1.1106675495441068e-05,1.1528522934987083e-05,1.1679959286149469e-05,7.04684089242847e-06,1.1106675495441068e-05,1.1528522934987083e-05,8.159180151106883e-06
