lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,GDF-J,GDF-L,GDF-M,GDF-N,Blank1
"[TG(60:12),TG(59:5)]_FA18:1",0.0101587008199026,3.515157151947384,0.0015468771995484,0.9686270017406584,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.4524461573959e-06,1.5460068079526565e-05,1.211318044666909e-05,1.2615461915582368e-05,1.2174081482473173e-05,1.2426625541804495e-05,1.4701568915163445e-05,1.3457237964632696e-05,8.507584373055383e-06
"[TG(60:12),TG(59:5)]_FA18:2",0.0066621317139168,3.623122260679004,0.0006659865322931613,0.9794115059435392,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.895718131329975e-06,1.6773705685057332e-05,1.3151198322431904e-05,1.3284795544867769e-05,1.3130985045978718e-05,1.3454870296632505e-05,1.588620774771407e-05,1.443913839940905e-05,9.200822564669697e-06
"[TG(60:12),TG(59:5)]_FA18:3",-0.007970957384542,3.7303295880930647,0.0009543129114899934,0.975355705484288,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.310014696278908e-06,1.7966208812450533e-05,1.4103105635037994e-05,1.431759723451508e-05,1.4098580291453869e-05,1.4479788317944364e-05,1.757702030997473e-05,1.557866568379952e-05,9.83531724589721e-06
"[TG(60:12),TG(59:5)]_FA20:4",0.0226740046542472,3.817743784133053,0.0077279757335909,0.929949078140186,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.185073920656083e-06,1.9250235969340842e-05,1.5037650221861183e-05,1.4817455125293509e-05,1.5129628153355838e-05,1.5402760905185e-05,1.785403667688931e-05,1.66515540869375e-05,1.015045498061405e-05
"[TG(60:12),TG(59:5)]_FA22:5",0.00017086636619116188,3.922757615830129,4.391987596941149e-07,0.999471225403894,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.228905982049098e-06,2.0553405196987154e-05,1.6148404524155227e-05,1.6307031819597845e-05,1.606816984486497e-05,1.643361988142548e-05,1.9984021361834912e-05,1.770163096834316e-05,1.1457416815893018e-05
"[TG(60:12),TG(59:5)]_FA22:6",0.007938460454357,4.037822426692057,0.0009488519909851,0.9754262960271762,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.86952727845667e-06,2.2330644472734725e-05,1.7501065673592033e-05,1.780351128973818e-05,1.7517122103359892e-05,1.7946639333592388e-05,2.1155991853992672e-05,1.9242274115767628e-05,1.226765522353102e-05
"[TG(60:13),TG(59:6)]_FA14:0",0.0437596367177897,3.4682354870553724,0.0286884424606042,0.8655004052347239,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.24034563065635e-06,1.4907335103001916e-05,1.1664796030503963e-05,1.3012253917049787e-05,1.1660417035188992e-05,1.1913097173765477e-05,1.4120510499467467e-05,1.2837495234827232e-05,8.159991543942517e-06
"[TG(60:13),TG(59:6)]_FA16:0",-0.0160689373825066,3.490582271490586,0.003869300332763,0.9504006157741968,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.21632236545207e-06,1.543554201078024e-05,1.1611534346452473e-05,1.232625833991171e-05,1.1625785274048576e-05,1.2680181585686943e-05,1.409263980695011e-05,1.3837080506830397e-05,8.462796448023868e-06
"[TG(60:13),TG(59:6)]_FA16:1",-0.0075103417602151,3.5149696050147083,0.0008454691041570597,0.9768032181227616,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.442541809543644e-06,1.5446010388664698e-05,1.2085493618671305e-05,1.2364580883533085e-05,1.2279603573047615e-05,1.2581088103688736e-05,1.4767726263279052e-05,1.3432889170840108e-05,8.512128111032004e-06
"[TG(60:13),TG(59:6)]_FA18:0",0.009544208626545,3.458047563359276,0.0013646006625069,0.9705324461209632,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.238870582578385e-06,1.4823886899345144e-05,1.2038801549330948e-05,1.1775462564315337e-05,1.1711550985165006e-05,1.197345633126314e-05,1.41720287106021e-05,1.2896445115929394e-05,8.133703004145858e-06
"[TG(60:13),TG(59:6)]_FA18:1",-0.0298738885125806,3.525665135854144,0.0133784909565028,0.9079177077120684,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.451181764439441e-06,1.546156354578195e-05,1.2113415040603039e-05,1.233244715290301e-05,1.2776998086855788e-05,1.2425674936438687e-05,1.5326544795498135e-05,1.341699820877235e-05,8.511154377726296e-06
"[TG(60:13),TG(59:6)]_FA18:2",0.0157950642047724,3.637841140090931,0.0037441041190939,0.9512086223795898,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.899616677953794e-06,1.686014499237002e-05,1.3335385395228597e-05,1.380655206442995e-05,1.3595142527768086e-05,1.3446315482892995e-05,1.58800142067922e-05,1.442632325250023e-05,9.200822533718225e-06
"[TG(60:13),TG(59:6)]_FA18:3",-0.0476817828569676,3.708316614295652,0.0341415486922791,0.8534060520372614,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.308328832304681e-06,1.7333616831149768e-05,1.361389529571107e-05,1.3812740605020318e-05,1.4831888619004129e-05,1.4480738832659778e-05,1.7136722025481694e-05,1.5220865245126518e-05,9.496974171304715e-06
"[TG(60:13),TG(59:6)]_FA20:4",0.0121597015787773,3.779095917887538,0.0022217772079883,0.9624050491539964,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.546876022310143e-06,1.862033564474495e-05,1.493863497846339e-05,1.4818645244968636e-05,1.4676627218911277e-05,1.4908956431362667e-05,1.7683153583248614e-05,1.611459726580405e-05,1.0144613076003353e-05
"[TG(60:13),TG(59:6)]_FA22:5",-0.1081254183958492,3.969524248817956,0.1759069181506991,0.6749146266811277,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.238283511225987e-06,2.0536057297808623e-05,1.6162247714390354e-05,1.63291684359965e-05,1.605840793797777e-05,2.125522550186853e-05,2.0455005394342897e-05,1.7712652337865118e-05,1.1236398359701109e-05
"[TG(60:13),TG(59:6)]_FA22:6",-0.0373368887811324,4.057919092418264,0.0209922717703703,0.8848000116031142,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.870264852737761e-06,2.232974715875247e-05,1.7495903667237344e-05,1.780303531450838e-05,1.7512241327244298e-05,1.9317077952431505e-05,2.2232808090013585e-05,1.9247912686546213e-05,1.2266357025945474e-05
"[TG(60:14),TG(59:7),TG(58:0)]_FA14:0",0.0085220328502288,3.4527581144949555,0.0010878837143218,0.9736880787146498,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.2426636810603855e-06,1.490733521709868e-05,1.1672538972906867e-05,1.18423483887411e-05,1.165716288889858e-05,1.1920938976824135e-05,1.4125859137130371e-05,1.2842364876259129e-05,8.156421477368661e-06
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:0",-0.0323165826290743,3.4946750230197376,0.0156507018798137,0.9004421941238018,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.214847277180415e-06,1.4827475870032275e-05,1.1609422643024909e-05,1.278065296901802e-05,1.379805169784696e-05,1.192830572648847e-05,1.409066927884095e-05,1.2819041174937182e-05,8.344984870116017e-06
"[TG(60:14),TG(59:7),TG(58:0)]_FA16:1",-0.0137987905802167,3.5279064748178817,0.0028544559187526,0.9573916066225172,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.44212035862272e-06,1.5956869625458003e-05,1.2080801113453787e-05,1.2355773843576633e-05,1.2278673753633205e-05,1.2585127757235345e-05,1.548926355162885e-05,1.3439296768737563e-05,8.511478934860551e-06
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:0",0.0400073768590961,3.513669401225445,0.023992411363813,0.8769042218770313,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.508289781052099e-06,1.7880068495701835e-05,1.1642036749185177e-05,1.1769749908154461e-05,1.1886103943672669e-05,1.1974644531313904e-05,1.5075146904876304e-05,1.3591285047573091e-05,8.137273070719715e-06
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:1",-0.0259566209960362,3.5237273605712893,0.0100997869851204,0.9199492115734887,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.44802081219356e-06,1.5457376023483026e-05,1.2118811685644433e-05,1.2330066868152604e-05,1.2179659733979572e-05,1.242282330164205e-05,1.4695938535689304e-05,1.4493987470653816e-05,8.511641182476207e-06
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:2",0.0230632481269754,3.629863775817544,0.007981916553242,0.928810456174954,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.159869163146879e-06,1.6771911114141194e-05,1.3146740232137321e-05,1.328170102487173e-05,1.3138422758985924e-05,1.3451781067150916e-05,1.5871849976673803e-05,1.4423503991553983e-05,9.198550664729914e-06
"[TG(60:14),TG(59:7),TG(58:0)]_FA18:3",-0.002966056557385,3.677533666327302,0.0001320754848019856,0.9908305854349172,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.092435267373664e-06,1.734109444766859e-05,1.361459912226567e-05,1.3826070317662987e-05,1.3760863132810939e-05,1.3986221348156595e-05,1.6547499594450478e-05,1.5042990313805032e-05,9.500544237878573e-06
"[TG(60:14),TG(59:7),TG(58:0)]_FA20:4",0.0006562196950316383,3.780707825430904,6.470842055517068e-06,0.9979703554225056,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.645919440542172e-06,1.8634991659025086e-05,1.4542104637993307e-05,1.4821025529719036e-05,1.4889995549608154e-05,1.4903253161769398e-05,1.767780473080255e-05,1.6226602049675372e-05,1.0148670009230063e-05
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:5",0.0120918877338168,3.936685463104231,0.0021997484516385,0.9625917517070258,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.574398910610758e-06,2.053994571544679e-05,1.6150281678401598e-05,1.632107544968506e-05,1.6254809125799843e-05,1.693265225417038e-05,1.945307368322056e-05,1.770598823464106e-05,1.1736529513445858e-05
"[TG(60:14),TG(59:7),TG(58:0)]_FA22:6",0.0071571864991934,4.0525238034642905,0.0007712768855443475,0.9778441000384838,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.864996565499886e-06,2.23249615412288e-05,1.74951998854355e-05,1.779946472848223e-05,1.7524095039655897e-05,1.7936183399771656e-05,2.116837866735746e-05,1.924945054523959e-05,1.3398873332399499e-05
"[TG(60:15),TG(59:8),TG(58:1)]_FA14:0",0.0078317274580266,3.452253554059941,0.000918773503270076,0.9758188030936076,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.2387651947270985e-06,1.4901652456737897e-05,1.1659868886599742e-05,1.1837111707810025e-05,1.166250884071339e-05,1.1918325118013246e-05,1.4112064796016783e-05,1.2842364974031312e-05,8.158368758271245e-06
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:0",0.02228144209525,3.475177249761578,0.0074386543520912,0.931269565379254,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.3639392332522455e-06,1.4831364344718828e-05,1.201580762932546e-05,1.2344824597284988e-05,1.1621834140019382e-05,1.192569173170199e-05,1.459965838622332e-05,1.3099694080172388e-05,8.15901781063681e-06
"[TG(60:15),TG(59:8),TG(58:1)]_FA16:1",-0.0397100103968093,3.5299668833560576,0.0236395040789139,0.877805726840795,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.4431740562639835e-06,1.5454086043359884e-05,1.2089951753718641e-05,1.2373625911104435e-05,1.2327948508100434e-05,1.3223414320442282e-05,1.4765474047054449e-05,1.3932681757955597e-05,8.514075299080171e-06
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:0",0.0575337588862785,3.4793614736905543,0.0495966304791408,0.8237666588738572,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.293765916541451e-06,1.6196446867979884e-05,1.2429700829836705e-05,1.1764037251993583e-05,1.1704810614552606e-05,1.1975119766009011e-05,1.4168650601048356e-05,1.2894650947453789e-05,8.134676582694205e-06
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:1",-0.0316638100638651,3.5474799761050524,0.0150333624516292,0.9024154498008728,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.453605142404229e-06,1.6482683353660014e-05,1.2112711214048443e-05,1.2329828789737396e-05,1.2652881913257344e-05,1.3355539129298949e-05,1.544759873278107e-05,1.3420330089283054e-05,8.510667449170499e-06
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:2",0.017384799096349,3.628434585175315,0.0045352396993573,0.9463076995257992,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.901197154076735e-06,1.6766527401392783e-05,1.3555236877112682e-05,1.3283605425192646e-05,1.3127498644328717e-05,1.3454632701947548e-05,1.5905632575693376e-05,1.4444777019073725e-05,9.207313583548902e-06
"[TG(60:15),TG(59:8),TG(58:1)]_FA18:3",0.0013498907652039,3.675511461784291,2.735597547576241e-05,0.995826848184332,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.096439141558237e-06,1.7330326736929865e-05,1.3615772226193673e-05,1.3824641983372186e-05,1.3614898862894092e-05,1.397362679022008e-05,1.6554256296820082e-05,1.5031200552683404e-05,9.493891033286656e-06
"[TG(60:15),TG(59:8),TG(58:1)]_FA20:4",-0.0699845358804199,3.8128815348448426,0.0736093882600941,0.7861522302000208,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.549299380178086e-06,1.8627813204215395e-05,1.4548439793028752e-05,1.4828404416985309e-05,1.5609590791910015e-05,1.5177721118618505e-05,1.891030203051441e-05,1.7025245096589512e-05,1.0469162874759159e-05
"[TG(60:15),TG(59:8),TG(58:1)]_FA22:5",0.0074327136567583,3.916507733031159,0.000831057403523891,0.9770017165503596,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.227325485829312e-06,2.0550713026846857e-05,1.615075073201123e-05,1.6318219098904545e-05,1.606468339888297e-05,1.6433619745449885e-05,1.9423232462594045e-05,1.7866690850528014e-05,1.12339643978545e-05
"[TG(60:15),TG(59:8),TG(58:1)]_FA22:6",-0.0146280637127314,4.0614381432377495,0.0032222154552306,0.954732744133791,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.868157517745768e-06,2.2319577885528768e-05,1.7860289313178823e-05,1.7803035269108227e-05,1.75240950839879e-05,1.7998205946689992e-05,2.1728041673269188e-05,2.026031344766084e-05,1.282766580668099e-05
"[TG(60:8),TG(59:1)]_FA14:0",0.0074514261788621,3.452495915593447,0.0008317135220868853,0.9769926423021784,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.2370794111402485e-06,1.490613891255243e-05,1.166526535263012e-05,1.1836873720195125e-05,1.1672038359244994e-05,1.1916899277952328e-05,1.4118821390994805e-05,1.2846209474106477e-05,8.155285558350241e-06
"[TG(60:8),TG(59:1)]_FA16:0",0.0268985627907742,3.4593362807180403,0.0108388266980994,0.9170823043949228,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.2113702216712085e-06,1.5886880561051304e-05,1.160426077092848e-05,1.1746185275266092e-05,1.1620671887917375e-05,1.1926404606407252e-05,1.4106997416903005e-05,1.2824679990146228e-05,8.161776515326503e-06
"[TG(60:8),TG(59:1)]_FA16:1",0.0005493438068533932,3.555943561634749,4.525519764264629e-06,0.998302639986298,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.5016517331033206e-06,1.5980498266125306e-05,1.24590300391359e-05,1.3168162000699342e-05,1.2280998080509212e-05,1.2598435325852711e-05,1.5540781977546647e-05,1.4305603984919202e-05,8.511154315823353e-06
"[TG(60:8),TG(59:1)]_FA18:0",-0.0220297148080087,3.4604688686401217,0.0072703018935811,0.9320498692133846,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.2359203457445425e-06,1.481252126452681e-05,1.1635232272023575e-05,1.1773796333209946e-05,1.232353233136803e-05,1.1978922006171455e-05,1.4160486317234169e-05,1.2895932398592748e-05,8.12899701855358e-06
"[TG(60:8),TG(59:1)]_FA18:1",0.0312759804759554,3.5287237529669118,0.0146633780109534,0.9036178204352744,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.5005981158494355e-06,1.5462161755103454e-05,1.211036478242867e-05,1.3185538092997343e-05,1.2171524811573574e-05,1.241759531206909e-05,1.4692842006859428e-05,1.3422124404416937e-05,8.798867684579527e-06
"[TG(60:8),TG(59:1)]_FA18:2",0.0065857925762321,3.623192851330059,0.0006508116295757677,0.9796473666619132,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.8975093630586435e-06,1.677609863644012e-05,1.3146505638203373e-05,1.3283843322007233e-05,1.3130752613291116e-05,1.345914786214045e-05,1.588620764032249e-05,1.4438113062507947e-05,9.202607505102209e-06
"[TG(60:8),TG(59:1)]_FA18:3",8.34940406980604e-05,3.726454378205845,1.0470377653781783e-07,0.9997418208140474,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.30611625013931e-06,1.7955740206372555e-05,1.4104044324043063e-05,1.4314026693889084e-05,1.4103693588921066e-05,1.448549163286283e-05,1.7160651500693365e-05,1.5575590015298858e-05,9.84424235042891e-06
"[TG(60:8),TG(59:1)]_FA20:4",0.0022165242408424,3.822469069720679,7.385114846564234e-05,0.993143328506327,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.770145249664719e-06,1.924036551553599e-05,1.5029203452903679e-05,1.5321359486527583e-05,1.517285974660946e-05,1.5393968496760535e-05,1.826646432256078e-05,1.6694100386407442e-05,1.0479873012577788e-05
"[TG(60:8),TG(59:1)]_FA22:5",0.0108556705837973,3.915114978984506,0.0017727345263473,0.9664159078049536,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.231329380110728e-06,2.054772232252961e-05,1.6150750821516738e-05,1.6317267012244475e-05,1.606607799500857e-05,1.6425065022360773e-05,1.9444346721220754e-05,1.7693429397514468e-05,1.1234613419268591e-05
"[TG(60:8),TG(59:1)]_FA22:6",0.0080378935169367,4.037722917939767,0.0009727695059629226,0.9751186105681005,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.86626097855319e-06,2.2324363560100816e-05,1.750763551206694e-05,1.7804701227812684e-05,1.7519911251279095e-05,1.7934995290371287e-05,2.115542874624073e-05,1.9242017805985398e-05,1.2269602473482131e-05
"[TG(60:9),TG(59:2)]_FA14:0",0.0082038363104365,3.4584089221023766,0.0010081593404339,0.9746702045627156,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.241188612885574e-06,1.4904942436861036e-05,1.1664796164762224e-05,1.184377654143128e-05,1.166204397533819e-05,1.1924265846315876e-05,1.4116006174409842e-05,1.2841083327347983e-05,8.452248681626786e-06
"[TG(60:9),TG(59:2)]_FA16:0",-0.0091015422260829,3.452887724616561,0.0012408695416148,0.9718995474578436,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.21273998238211e-06,1.482747615527418e-05,1.1609188004338206e-05,1.1751659898411915e-05,1.1623228603148976e-05,1.2288084362023313e-05,1.4095736550563148e-05,1.283031856092481e-05,8.159504677289664e-06
"[TG(60:9),TG(59:2)]_FA16:1",-0.0101203045352613,3.5321960816405724,0.0015355017097178,0.9687425113813888,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.443595386603842e-06,1.5463059069085714e-05,1.2160811070756258e-05,1.2893239951930489e-05,1.2279371140360014e-05,1.2580375047682687e-05,1.4770541587255597e-05,1.421051535335846e-05,8.51196573961046e-06
"[TG(60:9),TG(59:2)]_FA18:0",-0.0032474597449633,3.4524404879870603,0.00015797365413644515,0.989971846821432,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.23918668584171e-06,1.4810128427240787e-05,1.1639690407070911e-05,1.1772844291950033e-05,1.1713642790689404e-05,1.1980347619606383e-05,1.4164990695987584e-05,1.2895932300820565e-05,8.133865282712985e-06
"[TG(60:9),TG(59:2)]_FA18:1",0.0009766588248850728,3.549857343740217,1.4303256861580849e-05,0.9969824359636312,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.752421200784009e-06,1.544481397002168e-05,1.2902721726319741e-05,1.233244715290301e-05,1.2176405720685172e-05,1.321747341083886e-05,1.5600182784380025e-05,1.3418023545673453e-05,8.528842215368153e-06
"[TG(60:9),TG(59:2)]_FA18:2",0.0069648164352273,3.623173889028295,0.0007278783897065599,0.9784763068844656,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.900459599892486e-06,1.6780884196915408e-05,1.3143690152973966e-05,1.3285985528342429e-05,1.3134471403296716e-05,1.3456771462038924e-05,1.5882829262289792e-05,1.443503744289338e-05,9.19773930284575e-06
"[TG(60:9),TG(59:2)]_FA18:3",0.0012245991960233,3.7260976431388486,2.2523708813837476e-05,0.9962133219410152,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.312122031270904e-06,1.7952151121588662e-05,1.410545211141052e-05,1.4311646454538838e-05,1.4097650427707461e-05,1.4474797968381553e-05,1.7142634200462863e-05,1.5571489205441463e-05,9.840023200538015e-06
"[TG(60:9),TG(59:2)]_FA20:4",-0.010310934163564,3.828161412807305,0.001598193931831,0.9681111299037564,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.769091552023456e-06,1.925023585524408e-05,1.5029203363398173e-05,1.5314218632276365e-05,1.516123828955745e-05,1.5395632067482e-05,1.8275191391952166e-05,1.7275397675486443e-05,1.049025853135922e-05
"[TG(60:9),TG(59:2)]_FA22:5",-0.0047869453837859,3.9221644851677206,0.000344726316067967,0.9851866825774664,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.233120551548865e-06,2.05590877862028e-05,1.6149812266769932e-05,1.6307745873242857e-05,1.6754760487835624e-05,1.6424114507645357e-05,1.9443783506077234e-05,1.771085812050342e-05,1.1239157157245215e-05
"[TG(60:9),TG(59:2)]_FA22:6",-0.0031150929187091,4.042558924194183,0.0001461116714189803,0.9903556727121344,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.867525351412805e-06,2.233572902377401e-05,1.749825009885712e-05,1.7799940794512346e-05,1.8006381960754072e-05,1.7938084383877286e-05,2.1201879685653168e-05,1.925637086047369e-05,1.2264734240274198e-05
"[TG(61:10),TG(60:3)]_FA14:0",0.0081142142032974,3.452318400707625,0.0009862490956639711,0.9749468702230716,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.237922252691563e-06,1.4905839750843298e-05,1.1662919055268608e-05,1.1839968013190384e-05,1.1656233202480186e-05,1.1919038038043702e-05,1.4127830041110059e-05,1.2832112631628232e-05,8.157881922569861e-06
"[TG(61:10),TG(60:3)]_FA16:0",0.0019463986935342,3.447829891977475,5.674588278292703e-05,0.9939896033688544,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.2123184912674976e-06,1.4833458077344098e-05,1.1605199236169781e-05,1.1747613427956274e-05,1.1628806943319383e-05,1.1928305817138867e-05,1.4090950805869026e-05,1.2815965653094803e-05,8.15755739638708e-06
