lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDF-J,GDF-L,GDF-M,GDF-N,GDM-P,GDM-Q,GDM-R,GDM-S,G2F-J,G2F-L,G2F-M,G2F-N,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
"[TG(54:8),TG(53:1)]_FA16:1",0.0414184280779532,3.626748081955771,0.0421508879558203,0.8373324204981853,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2638703829637741e-05,1.258940532274329e-05,1.4772793749784413e-05,1.5232655299564699e-05,5.440645230157376e-06,2.0382021991568786e-05,1.243955543091442e-05,1.2362200644182836e-05,1.2931923698367215e-05,1.5393934175734998e-05,1.3053167068916673e-05,1.8104562974844732e-05,1.2160930594301175e-05,7.290469290190996e-06,1.160479112555196e-05,1.3344095379875142e-05,8.506448361182548e-06
"[TG(54:8),TG(53:1)]_FA18:0",-0.0334619374393642,3.522459397132537,0.0274875142812147,0.8683193912330217,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1220431976594033e-05,1.2277628609503373e-05,1.461401604987201e-05,1.3809656044537152e-05,5.020659007437021e-06,1.552228030865692e-05,1.1153060869533941e-05,1.1508633592658234e-05,1.1774975091931264e-05,1.4128875882843779e-05,1.1996503300885865e-05,1.5471764672812613e-05,1.3710387409204112e-05,7.99378182747138e-06,1.1008439989370088e-05,1.1523164571002296e-05,8.343524424914816e-06
"[TG(54:8),TG(53:1)]_FA18:1",-0.0497037660944903,3.6222204385546126,0.0606965413904629,0.805398396350503,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2175708511286376e-05,1.286054627412506e-05,1.4884557241445068e-05,1.442017191549891e-05,5.70627122966487e-06,1.5508820998261696e-05,1.2297602337163502e-05,1.2789460054374625e-05,1.5323032018208918e-05,1.5485320498943182e-05,1.4046137023503188e-05,1.772840628808614e-05,1.2244659658899384e-05,7.328788098719062e-06,1.2363824027668466e-05,1.2071354156964628e-05,8.826941226711644e-06
"[TG(54:8),TG(53:1)]_FA18:2",0.0354813325638821,3.746376950913469,0.0309615289725,0.8603262439486198,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3674167735276108e-05,1.559334406873449e-05,1.7227371849169335e-05,1.7312305306405618e-05,5.898984471427142e-06,1.771077936519902e-05,1.3508544807772326e-05,1.3279796851551594e-05,1.3997000527169218e-05,1.8593632220120277e-05,1.4981882837980178e-05,1.7677574158497026e-05,1.3158622631822534e-05,8.698084171766008e-06,1.2511065675888526e-05,1.3011873124596498e-05,9.204230321724956e-06
"[TG(54:8),TG(53:1)]_FA18:3",0.126709192898531,4.118634846910277,0.3956799110082825,0.5293288071634356,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,2.379545062412135e-05,2.1985001474675566e-05,2.246083993535043e-05,2.110534758743665e-05,6.656666730429963e-06,1.830389021586095e-05,2.29074869987424e-05,1.492932805456097e-05,2.2742163024397543e-05,2.7407447598042096e-05,1.8831352898566885e-05,1.9911789951664686e-05,1.5440473013260946e-05,8.684934202210536e-06,1.3026635242625431e-05,1.6962193429874485e-05,1.2458815073352412e-05
"[TG(54:8),TG(53:1)]_FA20:4",-0.0063103940272281,3.860887471255663,0.0009801490551222258,0.9750244429538832,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4675232578453672e-05,1.7123235372394672e-05,1.820002555480868e-05,1.667436502203671e-05,6.5451902387232924e-06,1.863170133661166e-05,1.4546562817793397e-05,1.4812218444362432e-05,1.592313034345041e-05,1.988388033430266e-05,1.646897459178933e-05,2.0060697832484148e-05,1.4583426803509356e-05,8.814454445553656e-06,1.3885246652018165e-05,1.4525044363908381e-05,1.0148994535412844e-05
"[TG(54:8),TG(53:1)]_FA22:5",-0.0109324076384546,4.04080021381173,0.0029450268170005,0.9567215635757008,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.607002935069778e-05,2.083033495395817e-05,2.178040462657542e-05,1.7714446213024165e-05,7.229432780627617e-06,2.054174022931455e-05,1.6158259169985694e-05,1.6320837462070157e-05,1.9180178929360158e-05,2.0218964059449515e-05,1.793964520498058e-05,2.467325317368404e-05,1.618956536185437e-05,9.720672889881318e-06,1.6033453094726537e-05,1.6347372831050613e-05,1.2471147749230537e-05
"[TG(54:8),TG(53:1)]_FA22:6",0.064584542953603,4.136671863364566,0.1028297960729585,0.7484598375131137,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,2.0251862774870474e-05,1.7930004759507685e-05,2.3582981056367263e-05,1.9241505088648756e-05,9.21757154042153e-06,2.2315689524938976e-05,1.7490038058091824e-05,1.797655734187037e-05,1.903895033567179e-05,2.2077448522980996e-05,1.890549617501047e-05,2.278469474389594e-05,1.7541929535555644e-05,1.0542900945955467e-05,1.667030686126295e-05,1.7676494032385125e-05,1.3412179865389221e-05
"[TG(54:9),TG(53:2)]_FA14:0",0.0104527697991035,3.451762775518251,0.0026805280353676,0.9587089192728072,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1179757187236018e-05,1.1414777313124257e-05,1.3523968419402081e-05,1.229925691366873e-05,5.021080357873722e-06,1.4284912680166758e-05,1.2076108205461485e-05,1.1347250931263012e-05,1.1715844790593373e-05,1.4069709046526833e-05,1.1935546850400893e-05,1.4379175642746425e-05,1.1180642891482415e-05,6.908271200710966e-06,1.0638545549107988e-05,1.1054186388727343e-05,8.274395302892168e-06
"[TG(54:9),TG(53:2)]_FA16:0",-0.0098621284787096,3.4775698461432345,0.0023867638454184,0.9610352356096308,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.215269825152997e-05,1.1888620660646527e-05,1.350623253880807e-05,1.2280034119976361e-05,5.403345889152386e-06,1.4210138112333152e-05,1.1128424433968788e-05,1.1253230114923509e-05,1.1716089135881176e-05,1.4947839243864368e-05,1.207014891380026e-05,1.4418047200804503e-05,1.1864586595740047e-05,6.722332982396174e-06,1.0610126685842628e-05,1.2274508205620051e-05,8.199424338161772e-06
"[TG(54:9),TG(53:2)]_FA16:1",0.0400561929147187,3.601392090373405,0.0394154440106691,0.8426278871951584,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2710059068778969e-05,1.3716030684864247e-05,1.5002796123230411e-05,1.5123469874411804e-05,5.442120318429031e-06,1.6694145613796824e-05,1.208877864979064e-05,1.2372435882229622e-05,1.2927769828474545e-05,1.6018994176779192e-05,1.305316711637195e-05,1.6282983277968366e-05,1.2271001292831907e-05,7.290327916158445e-06,1.1850716003819455e-05,1.2090458034333461e-05,8.510180737275005e-06
"[TG(54:9),TG(53:2)]_FA18:0",0.0190732727735271,3.4777206876499167,0.0089274511465493,0.924723746407442,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1659952169813793e-05,1.147537433725806e-05,1.3572389725836304e-05,1.2354105887141312e-05,5.019921392962238e-06,1.663941083004015e-05,1.194260197017358e-05,1.1273224343386348e-05,1.2322784690685174e-05,1.475803670837888e-05,1.2003469925920605e-05,1.4407880854731423e-05,1.1195224925887112e-05,6.726574985487747e-06,1.0606769993769018e-05,1.185818232056533e-05,7.947086923252557e-06
"[TG(54:9),TG(53:2)]_FA18:1",-0.0103124279384106,3.645451736649968,0.0026134219121534,0.9592285935894368,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2722377735229773e-05,1.377282537818521e-05,1.4689745048463235e-05,1.4287662691251887e-05,5.711644824366655e-06,1.8282355250770538e-05,1.2476862176550469e-05,1.2334113293208091e-05,1.3052138876929033e-05,1.528936669878769e-05,1.3026296322933625e-05,1.8388025959395286e-05,1.2427405240566186e-05,7.486305255014449e-06,1.158330891088766e-05,1.5481871536879073e-05,8.92446844800066e-06
"[TG(54:9),TG(53:2)]_FA18:2",0.0272639402583976,3.696478343542048,0.0182739339190689,0.8924686778815096,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3127731032684316e-05,1.3512140315298972e-05,1.7442172031578212e-05,1.4823338012360282e-05,6.183681652648586e-06,1.7719154124554967e-05,1.3154952362408124e-05,1.3283367255977121e-05,1.3839889955814583e-05,1.6535972147412328e-05,1.4735319910357376e-05,1.7274506314115513e-05,1.315133168190967e-05,7.906398003955407e-06,1.2508604133000632e-05,1.3008378734522808e-05,9.204230352676426e-06
"[TG(54:9),TG(53:2)]_FA18:3",-0.0062297457346039,3.7633886287399063,0.0009545530045507178,0.9753526065689726,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4078359002288656e-05,1.3978379363797147e-05,1.6578748235434213e-05,1.6195332891762594e-05,6.367017385330812e-06,1.7330625955687377e-05,1.3979219362141095e-05,1.3823928111327791e-05,1.5832724730751482e-05,1.725622643997833e-05,1.5211776149135092e-05,1.842330940872921e-05,1.3678871483292674e-05,8.185799992209364e-06,1.30237263172093e-05,1.3570080898230354e-05,1.0252850342256581e-05
"[TG(54:9),TG(53:2)]_FA20:4",-0.0203241959276334,3.842198324875607,0.0101658407802386,0.9196887503501208,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4734036807120499e-05,1.4919174589197655e-05,1.8645954218775852e-05,1.6114084597353498e-05,6.548667254038811e-06,1.8625420423977752e-05,1.4550082174330159e-05,1.4816503174833907e-05,1.636685117980477e-05,1.9648384469611298e-05,1.5628520214889005e-05,1.9388220305819108e-05,1.4584132490732969e-05,8.813464692478377e-06,1.3889274503246179e-05,1.4523646483456969e-05,1.0152402354371048e-05
"[TG(54:9),TG(53:2)]_FA22:5",-0.0005417902515451725,3.983723715433651,7.230764644816645e-06,0.9978544845264492,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.606491587590257e-05,1.7919548871012153e-05,1.944350214013653e-05,1.8314197513107125e-05,7.228905921758563e-06,2.05480213130936e-05,1.616201325471466e-05,1.6314410525263492e-05,1.6878254309361963e-05,2.1914007456964856e-05,1.7161640364063364e-05,2.0667093624902516e-05,1.6186507772669056e-05,9.718976104826379e-06,1.5890463031679634e-05,1.5989290720585364e-05,1.1228609236090768e-05
"[TG(54:9),TG(53:2)]_FA22:6",0.0512070925373885,4.137302243407876,0.0646474108856907,0.7992958190526763,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.7973609572450454e-05,2.4160308723148055e-05,2.2692249729153642e-05,1.9247656425650077e-05,7.872056104563275e-06,2.231090396446369e-05,1.75416572713364e-05,1.7795894369456856e-05,1.9710640245700484e-05,2.3804711630856616e-05,1.866838747823915e-05,2.243993420808556e-05,1.7538401772332397e-05,1.0544456330008371e-05,1.667836273444309e-05,1.7412766408387873e-05,1.2673017829724976e-05
"[TG(55:10),TG(54:3)]_FA14:0",-0.0054442154515051,3.44492045681763,0.000727117499618176,0.978487557030192,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1180919306342019e-05,1.1414539673114104e-05,1.3538325760876028e-05,1.230258874529334e-05,5.018762327566533e-06,1.4291791916218933e-05,1.1175585691177041e-05,1.1347250931263012e-05,1.1721709077500668e-05,1.4067072893993173e-05,1.1937537267241253e-05,1.4812443734909341e-05,1.1187463443059077e-05,6.757399675755365e-06,1.0645930049728586e-05,1.1051623563463348e-05,8.186929198007687e-06
"[TG(55:10),TG(54:3)]_FA16:0",0.0273273152890645,3.495094295569814,0.0183286506493516,0.8923087900647837,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1135595951896e-05,1.2364365264225611e-05,1.3501165159694289e-05,1.270396086922348e-05,5.996658249529335e-06,1.4764366383968044e-05,1.1126781963161872e-05,1.2127267279340439e-05,1.1715356100017765e-05,1.4914447941193163e-05,1.2655829697858271e-05,1.5086338467550124e-05,1.1143247076087749e-05,6.8088685077778705e-06,1.1129947795071664e-05,1.1329096523099019e-05,8.122505999674375e-06
"[TG(55:10),TG(54:3)]_FA16:1",0.0111471213879576,3.599174814997042,0.0030524868822556,0.9559398406793596,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2276349604085213e-05,1.2592494461574486e-05,1.5584699012619037e-05,1.4003421693495936e-05,5.647793552825532e-06,1.545468425268139e-05,1.2734020314565092e-05,1.307295101928456e-05,1.2926792587135625e-05,1.5392762359955032e-05,1.3048439763669806e-05,1.81144303593841e-05,1.2376603341747678e-05,7.291600471237795e-06,1.1608819019461002e-05,1.2093020859597455e-05,8.601541496819068e-06
"[TG(55:10),TG(54:3)]_FA18:0",-0.0352740692252483,3.8213091501622807,0.0306197386606683,0.861091445964957,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.5282332838217088e-05,1.7339720617172838e-05,1.5994593076125197e-05,1.3940114546095877e-05,6.407372310827242e-06,2.361766239099066e-05,1.440906754582054e-05,1.1460076037990852e-05,1.5552467023797774e-05,1.7242167108778165e-05,1.5424004848950692e-05,2.0225453526188396e-05,1.4030956787500703e-05,7.0065425507803614e-06,1.4841646227634673e-05,1.9354844145762346e-05,8.350664403305169e-06
"[TG(55:10),TG(54:3)]_FA18:1",0.0710549113418903,6.282549431693223,0.1252328408913605,0.7234269243848461,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,6.898119410207042e-05,8.35047938244028e-05,6.248434283920164e-05,6.985409906355266e-05,3.417177419950107e-05,0.00013071502593373964,9.95556262731317e-05,6.483657164005395e-05,0.00011338095606727544,7.006296263740503e-05,4.555745357241544e-05,4.8992476007894005e-05,0.0001241806812518032,3.227234593227384e-05,4.520699340728096e-05,0.00010799754705281107,0.0001260263927416075
"[TG(55:10),TG(54:3)]_FA18:2",-0.0682783125013807,4.106440337463446,0.114914235936034,0.734617245880244,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.6136271248039806e-05,1.9404527481859006e-05,2.7559178162411146e-05,1.4470407459549642e-05,7.0852928879492705e-06,2.14022450559484e-05,2.152526218033071e-05,1.4421615255886312e-05,2.616829449491105e-05,2.3848940399839762e-05,2.046449169565421e-05,2.2670771464940604e-05,2.197486225254745e-05,9.032348508213381e-06,1.3218855053723475e-05,1.4434417158716498e-05,1.1783913833648464e-05
"[TG(55:10),TG(54:3)]_FA18:3",-0.0020702136500848,3.731710771566844,0.0001053912654134237,0.991809041178914,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3613039401393288e-05,1.3981468593278736e-05,1.6544121323809366e-05,1.5513564416809946e-05,6.181047539174914e-06,1.7334812964550876e-05,1.3612487329332602e-05,1.3823451909097216e-05,1.438159106218569e-05,1.7397699605458807e-05,1.4581311057351925e-05,1.7969708681452094e-05,1.3670404492679646e-05,8.18806235430296e-06,1.3021264859683462e-05,1.3576604118154915e-05,9.500706423591285e-06
"[TG(55:10),TG(54:3)]_FA20:4",0.0065579616020724,3.8262678708157982,0.001058294427244,0.9740482457740472,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4671746221135674e-05,1.4905391831210377e-05,1.7685405799473222e-05,1.6114853428928e-05,6.546033120468295e-06,1.8619737606568583e-05,1.4548205288600311e-05,1.542609169774429e-05,1.5332316812916777e-05,1.8408809077657563e-05,1.562802245644925e-05,1.873577679492631e-05,1.458766029881587e-05,8.807526039179285e-06,1.3886812874996232e-05,1.452737412022433e-05,1.0144613168857768e-05
"[TG(55:10),TG(54:3)]_FA22:5",-0.0040386629751325,3.980037941842334,0.00040177818638476026,0.984007949313178,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.606375371246457e-05,1.7375603442852344e-05,1.944096834318806e-05,1.8354693627635788e-05,7.229748903987787e-06,2.054174040045969e-05,1.6155678054926466e-05,1.629965297773173e-05,1.752453282210413e-05,2.0976124375752245e-05,1.715865462016462e-05,2.141880924644816e-05,1.6180392908316005e-05,9.715865363690056e-06,1.5279119416397588e-05,1.5986960919833012e-05,1.1239481621525054e-05
"[TG(55:10),TG(54:3)]_FA22:6",-0.0171114627748838,4.101212519654899,0.0072175962774387,0.9322960232626224,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.75271165759307e-05,1.808137804658514e-05,2.116077775977417e-05,1.9246375121169392e-05,7.970151152714792e-06,2.2723060773998578e-05,1.7489568601707406e-05,1.7799702761497287e-05,1.8439584953085516e-05,2.3022654237705495e-05,1.866938271038697e-05,2.244202739507723e-05,1.9059635270238698e-05,1.0547708499116213e-05,1.6678810245014405e-05,1.740764098004191e-05,1.2538167404637887e-05
"[TG(55:11),TG(54:4)]_FA14:0",0.0003365397251437043,3.4384242459993914,2.7784105151584804e-06,0.9986700415677314,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1177665293047613e-05,1.1421668828093487e-05,1.3529880218512716e-05,1.230822741384411e-05,5.0215018690851785e-06,1.4298970313980246e-05,1.1179339686400503e-05,1.1346298890003101e-05,1.171999866048604e-05,1.4068244598038621e-05,1.1936542035093432e-05,1.4377082626850635e-05,1.1182053996771712e-05,6.757823905730954e-06,1.0646377602980928e-05,1.1053021488351167e-05,7.816617926623492e-06
"[TG(55:11),TG(54:4)]_FA16:0",0.0077174942011976,3.4547628445578606,0.0014613141218748,0.969506583269902,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1368953094738486e-05,1.1429510812452934e-05,1.3507921647280732e-05,1.2297975315871491e-05,4.995055125431891e-06,1.5087691163000979e-05,1.1854614476534258e-05,1.1251802007633485e-05,1.171657796626908e-05,1.4276500089525212e-05,1.1961422269325556e-05,1.4400106486087847e-05,1.1139013625640892e-05,7.194318766365743e-06,1.0601847036036315e-05,1.1064903116696923e-05,7.82035017891006e-06
"[TG(55:11),TG(54:4)]_FA16:1",-0.0083334324690742,3.593363517818105,0.0017059067145739,0.9670546415426,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2941556572792642e-05,1.2592256821564336e-05,1.4766600262558333e-05,1.3632293586121845e-05,5.519142378403799e-06,1.5446309550373826e-05,1.2089482521097992e-05,1.3267419407169612e-05,1.3951553328927856e-05,1.5920285164191854e-05,1.3057396663179061e-05,1.5984569821389846e-05,1.2906495045092387e-05,7.2863687150709444e-06,1.1605909837958708e-05,1.208207115155264e-05,8.591155916134697e-06
"[TG(55:11),TG(54:4)]_FA18:0",0.1482652469036305,3.788527128343878,0.5406036082930399,0.4621826792286939,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.6214831412844618e-05,1.6329298500504702e-05,1.4499155492423573e-05,1.7546823428561387e-05,6.154179324503857e-06,2.333920251239335e-05,1.6130807159685623e-05,1.3129125358032801e-05,1.3599704037186942e-05,1.8988761797054016e-05,1.4916945316538084e-05,1.690552578777327e-05,1.6754030445716876e-05,7.202095686630261e-06,1.1326195500078751e-05,1.344147878506682e-05,8.336384260815629e-06
"[TG(55:11),TG(54:4)]_FA18:1",0.1034901264111037,5.403242114711348,0.2652432733603191,0.6065406229382774,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,4.4166084330087486e-05,4.7129116814655444e-05,5.447085903398261e-05,4.808518104458774e-05,2.0843584307298564e-05,6.477023414365715e-05,4.419928936940437e-05,3.479391986930694e-05,7.43457339069694e-05,4.213297168401615e-05,4.094565362469496e-05,3.987770112307696e-05,4.4342263079303944e-05,1.657181935333579e-05,2.7711865151091093e-05,5.496713276873632e-05,4.086210911096054e-05
"[TG(55:11),TG(54:4)]_FA18:2",-0.1492617783176999,5.1829592487759815,0.5513549533393842,0.4577645888910066,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,4.316873823258352e-05,2.9414409326501154e-05,3.758947590164527e-05,5.028683216123739e-05,1.7571990251943072e-05,3.361231588348209e-05,3.679285325809865e-05,3.404889351183979e-05,4.3017960778432736e-05,5.2500943453265485e-05,5.9966842499751504e-05,6.625472341629633e-05,4.3974184545682605e-05,1.2694268026552554e-05,1.8033075357500894e-05,4.079923890604708e-05,2.6473034370815763e-05
"[TG(55:11),TG(54:4)]_FA18:3",0.0701528511991166,3.883625528106261,0.1211472159549789,0.727793556855959,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.8433350921839423e-05,1.636328007012739e-05,2.169003643730744e-05,1.6666419565445876e-05,6.0945425621719696e-06,1.865114302546385e-05,1.3907656218548883e-05,1.631107833545364e-05,1.6187261680845944e-05,1.986249836959061e-05,1.8216811236417156e-05,2.150671865160543e-05,1.3683575511514353e-05,8.230057481006008e-06,1.302104108305729e-05,1.3567984077553236e-05,9.49843464745739e-06
"[TG(55:11),TG(54:4)]_FA20:4",0.0380232529762286,3.84111389472728,0.0355797085072902,0.8503860769023294,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4679648799518079e-05,1.625753262251971e-05,1.863722704199288e-05,1.6818664251835818e-05,6.550458405380102e-06,1.8634094287994446e-05,1.4547970560408099e-05,1.523566968951457e-05,1.5326208553554467e-05,1.8405880013079356e-05,1.56327498091514e-05,1.873667373655941e-05,1.459189379412238e-05,8.805687826152828e-06,1.38823375131969e-05,1.45271411845855e-05,1.0146885006894608e-05
"[TG(55:11),TG(54:4)]_FA22:5",0.0181033918758354,4.015635708584544,0.0080747654964206,0.9283987071137532,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.9662194479025063e-05,1.712014600693749e-05,2.0580000602627316e-05,1.804815397214244e-05,7.23017035490871e-06,2.0586305853944286e-05,1.614558894942031e-05,1.6764520832499725e-05,1.7135543838886696e-05,2.0923987205035383e-05,1.8024984558355453e-05,2.2455781735810546e-05,1.6183215074034947e-05,1.0005023805328573e-05,1.5711222136856485e-05,1.6287265526914097e-05,1.1231692405060301e-05
"[TG(55:11),TG(54:4)]_FA22:6",-0.0155199976016063,4.100141678575674,0.0059374600783771,0.9385798581421718,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.7625665863205138e-05,1.7931668375554347e-05,2.1794480548412872e-05,1.9251757284393558e-05,7.868262945790741e-06,2.232316674211914e-05,1.7556908338444496e-05,1.7805177339242954e-05,1.8440806679524536e-05,2.3591769323188242e-05,1.867435863384966e-05,2.3654819265073768e-05,1.753252201742814e-05,1.0543466549963607e-05,1.667142578707484e-05,1.740694212868902e-05,1.2472770534901813e-05
"[TG(55:7),TG(54:0)]_FA14:0",0.0071625179997882,3.495582672638305,0.0012591156250176,0.9716937891094602,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.1183243500222015e-05,1.1417391398561132e-05,1.391668965637038e-05,1.2295412218049198e-05,5.018340836451921e-06,1.6315787117491603e-05,1.1947294609649357e-05,1.2384575202796233e-05,1.2792161316217966e-05,1.4062093556837658e-05,1.1939776444663285e-05,1.4367813222410654e-05,1.1629863029694921e-05,6.75570291766991e-06,1.1244518824129096e-05,1.2199257329902453e-05,8.357804567404357e-06
"[TG(55:7),TG(54:0)]_FA16:0",0.0075622848447428,3.526120815400356,0.0014040103778343,0.9701101590346812,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2939697288619849e-05,1.2409753463685235e-05,1.4100803929676931e-05,1.2883373610352254e-05,6.0254228828119045e-06,1.4212231844958425e-05,1.113006677051744e-05,1.1461504281481345e-05,1.1916936395254351e-05,1.4983280819112886e-05,1.295563640646269e-05,1.4400405333557642e-05,1.3520585987073238e-05,7.523351481493682e-06,1.0606993770395193e-05,1.1064670269930905e-05,8.182385460031067e-06
"[TG(55:7),TG(54:0)]_FA16:1",-0.003308907678652,3.625730417126092,0.0002690294448655095,0.9869135907877064,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2274955007959611e-05,1.2596534296421884e-05,1.6060468950908517e-05,1.4352251338677e-05,5.8110044262493865e-06,1.6137823723633426e-05,1.2765695731720293e-05,1.296893286171286e-05,1.3675693790550516e-05,1.5397156096490492e-05,1.3586848112177838e-05,1.6070984190750714e-05,1.5291124905990742e-05,7.292731733193044e-06,1.1604791040189904e-05,1.209465176456051e-05,8.511641120573262e-06
"[TG(55:7),TG(54:0)]_FA18:0",0.1909394858150971,3.811165709226998,0.8964515823480248,0.3437349575607008,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.848518216987824e-05,1.3118855118210564e-05,1.7587999649286515e-05,1.4653152130075212e-05,7.333955281896938e-06,2.2458060319893253e-05,1.443487721957196e-05,1.7407909317145576e-05,1.5260236630762165e-05,1.4978008458178303e-05,1.4833099048661342e-05,1.9657928835572422e-05,1.207155706368611e-05,8.049068324731932e-06,1.225328097788213e-05,1.5179936291453373e-05,8.610304260880698e-06
"[TG(55:7),TG(54:0)]_FA18:1",0.0158366022861869,3.5784455510126336,0.0061597812266054,0.937442839359618,0.9999948300046956,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3401762876220812e-05,1.2424249141702969e-05,1.4698753805970064e-05,1.341930489904023e-05,5.452446137299055e-06,1.5451095053800732e-05,1.269319403338127e-05,1.2335779524313485e-05,1.2769926314464694e-05,1.528673076972307e-05,1.360550819294137e-05,1.5664028990951534e-05,1.215999002192704e-05,7.322990765513552e-06,1.1591588389969862e-05,1.2072752037416038e-05,8.801950853549058e-06
