lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4F-J,G4F-L,G4F-M,G4F-N,G4M-P,G4M-Q,G4M-R,G4M-S,G2F-J,G2F-L,G2F-M,G2F-N,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
"[TG(66:11),TG(65:4)]_FA16:0",-0.0015768951349536,3.5295038360773465,5.917750475864514e-05,0.9938621806415978,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2193525875166563e-05,1.342842908607434e-05,1.1754908803411715e-05,1.6155841602885933e-05,5.075711942896645e-06,1.7036944794690265e-05,1.122696459732724e-05,1.2890387705463042e-05,1.2214542291413454e-05,1.4701505801126559e-05,1.2488385543044223e-05,1.5030124174874774e-05,1.1626805575088568e-05,7.013046915965531e-06,1.106639689779886e-05,1.1546694936491384e-05,8.161614267710848e-06
"[TG(66:11),TG(65:4)]_FA16:1",-0.000951531747288423,3.595647651490664,2.1559383839298008e-05,0.9962952690519364,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2905449742400117e-05,1.4081342760376891e-05,1.23121826783585e-05,1.6806746929234922e-05,5.31407180038128e-06,1.7728286121663407e-05,1.1753469868345342e-05,1.3545760318081103e-05,1.29250821235169e-05,1.5403307193558715e-05,1.3052918260879715e-05,1.5662534126251007e-05,1.2169397719493163e-05,7.294287036337496e-06,1.1611727987558156e-05,1.2090924216665961e-05,8.512127987226116e-06
"[TG(66:11),TG(65:4)]_FA18:0",-0.00038969333205715454,3.532128772793748,3.6141694981228767e-06,0.9984831450328704,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2275069722272222e-05,1.3497649118069381e-05,1.1795083248755103e-05,1.616549409428682e-05,5.0813530016939074e-06,1.7039348786777242e-05,1.127012080117312e-05,1.2890387655700936e-05,1.228197991309979e-05,1.4739290560996928e-05,1.2526203557921597e-05,1.5029227176209718e-05,1.1677372229879319e-05,7.025065650535237e-06,1.1061026344132785e-05,1.1520368810099471e-05,8.12737441859114e-06
"[TG(66:11),TG(65:4)]_FA18:1",-0.0080590093965922,3.595037322801107,0.0015465019884198,0.9686308049334064,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2772879388849257e-05,1.4009182659256736e-05,1.2316411711208727e-05,1.684407028465808e-05,5.286174324289246e-06,1.771557900689211e-05,1.17462015978042e-05,1.3498276918169681e-05,1.2919462228501508e-05,1.5291710106878585e-05,1.301012413271852e-05,1.6119424000718564e-05,1.2158343448311714e-05,7.319455875310093e-06,1.157838603851701e-05,1.207414982899464e-05,8.507422063536783e-06
"[TG(66:11),TG(65:4)]_FA18:2",0.0004983753081439365,3.703000883192331,5.919223582895317e-06,0.998058792299928,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3811467828331437e-05,1.508596931486912e-05,1.3243948603726408e-05,1.8196074690443287e-05,5.749765875053818e-06,1.9249374498073867e-05,1.2697454316079417e-05,1.4544212199106607e-05,1.3840378692994289e-05,1.652513456936588e-05,1.3998118401118747e-05,1.6914496116615615e-05,1.3148039072994869e-05,7.908518884138518e-06,1.2501891047620606e-05,1.3006048800461236e-05,9.204717126474865e-06
"[TG(66:11),TG(65:4)]_FA18:3",0.0062950492177214,3.8138252262298247,0.0009451486743503046,0.9754742826752696,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4890584204821339e-05,1.6297187363691182e-05,1.4282846248910515e-05,1.9535208882672727e-05,6.451819811017285e-06,2.058844040717325e-05,1.3698904799041171e-05,1.5731553471739582e-05,1.5050104530077031e-05,1.7864883869333244e-05,1.5092848802242758e-05,1.813027794414104e-05,1.4165017128282949e-05,8.479483185004558e-06,1.348760467836922e-05,1.4059094744865865e-05,9.842781874276235e-06
"[TG(66:11),TG(65:4)]_FA20:4",0.00027201362954234765,3.902250101285941,1.7658030562750504e-06,0.9989397432018332,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.5861300425740928e-05,1.7301279184063108e-05,1.5252202013987528e-05,2.0796157372914832e-05,6.599205053308534e-06,2.214490288617071e-05,1.4560211082661776e-05,1.6810883455295183e-05,1.5843964287761776e-05,1.901775913972072e-05,1.6149014716923248e-05,1.9360113359093296e-05,1.5066279794725177e-05,9.097957062866637e-06,1.4348453640618541e-05,1.5010563820470203e-05,1.0492043657500562e-05
"[TG(66:11),TG(65:4)]_FA22:5",0.0005533366113115527,4.03822380055799,7.313195259595062e-06,0.9978422897896024,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.742723983314664e-05,1.900559004228761e-05,1.667357957405669e-05,2.2886262330878948e-05,7.265053775243339e-06,2.4322301933124206e-05,1.6071812805523983e-05,1.843757481215358e-05,1.7385747867710194e-05,2.0834651266139028e-05,1.7680144449257247e-05,2.128126384299642e-05,1.6680414810768057e-05,1.0008982979446592e-05,1.574389279870014e-05,1.6475276181734062e-05,1.1573443360513942e-05
"[TG(66:11),TG(65:4)]_FA22:6",0.0112246096859885,4.162238319689173,0.0030114627078959,0.9562366183532568,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.8928236862901786e-05,2.0680769513394146e-05,1.8727881203403987e-05,2.5100241859257465e-05,7.863722664933799e-06,2.6289516320934912e-05,1.7457580117103754e-05,2.0432913356913586e-05,1.8964182401955434e-05,2.269782209891422e-05,1.918116916840419e-05,2.305978555079941e-05,1.8020078677988404e-05,1.0844785181112834e-05,1.7131723722216002e-05,1.7903411382168468e-05,1.2604537914825257e-05
"[TG(66:12),TG(65:5)]_FA14:0",0.0009402789461850366,3.531641960051992,2.104131970576129e-05,0.9963400510645476,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2253585122541401e-05,1.338940914480377e-05,1.1761487274061549e-05,1.6123344646586797e-05,5.113147978562043e-06,1.7102884950184648e-05,1.1268757856938939e-05,1.2948306766445036e-05,1.2226514837683058e-05,1.467250829085807e-05,1.2451562950135789e-05,1.5009193445597273e-05,1.1674784949310898e-05,7.050517318481385e-06,1.1102200133641736e-05,1.1531085671378268e-05,8.155934641667279e-06
"[TG(66:12),TG(65:5)]_FA16:0",-0.0020265146841189,3.5295214636144747,9.77351282633876e-05,0.9921121556732356,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2193037622675781e-05,1.3422816416835466e-05,1.1756788398462343e-05,1.6150693443820303e-05,5.0734554724274425e-06,1.703488405224322e-05,1.1231507412630869e-05,1.2887778877279086e-05,1.2226759043158567e-05,1.469535498339464e-05,1.2480921444301419e-05,1.5032217304834487e-05,1.1630333517750432e-05,7.0195511193337995e-06,1.1070200844357622e-05,1.1544598249123483e-05,8.159017903491226e-06
"[TG(66:12),TG(65:5)]_FA16:1",-0.000595684727912069,3.5952961857811845,8.449311660552183e-06,0.9976807363848798,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2899834256671596e-05,1.4074661183629097e-05,1.2315471936088885e-05,1.6816077844802503e-05,5.3090461034958255e-06,1.7739619517312773e-05,1.1748927139687885e-05,1.3540542363140553e-05,1.2926792540531527e-05,1.538397544555671e-05,1.3049434853451784e-05,1.5667318195173936e-05,1.2164693780990793e-05,7.287782779030261e-06,1.1605910094044875e-05,1.2087429426664619e-05,8.513588401475846e-06
"[TG(66:12),TG(65:5)]_FA18:0",-0.0005725480772750498,3.532178522060173,7.801656012329516e-06,0.9977713960516612,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2273849114328643e-05,1.3490967541321582e-05,1.1793673765319116e-05,1.616903326953613e-05,5.084122228110159e-06,1.702801539112788e-05,1.1266032315055251e-05,1.2900301809897666e-05,1.2283201592934712e-05,1.4744563089533292e-05,1.2517495466449299e-05,1.5035506394992968e-05,1.1675960945151403e-05,7.024924222563719e-06,1.1062592609791883e-05,1.152759114799536e-05,8.127374263833778e-06
"[TG(66:12),TG(65:5)]_FA18:1",-0.0010153760792744,3.591950697863997,2.454878055591081e-05,0.9960467594045644,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2775565033665749e-05,1.400677747717874e-05,1.2309128498840902e-05,1.686144495328797e-05,5.284943483089885e-06,1.771969996774095e-05,1.1743248739696835e-05,1.351314812458372e-05,1.2775546162875988e-05,1.5295810707900458e-05,1.3014353964257315e-05,1.5674494583718123e-05,1.2160225131375833e-05,7.323556288613244e-06,1.1583532730194858e-05,1.2074848769220348e-05,8.50742203258531e-06
"[TG(66:12),TG(65:5)]_FA18:2",0.0088080508326995,3.706759163865542,0.0018489436459808,0.9657020562131025,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3814641585938431e-05,1.5092918105750247e-05,1.3250996558637663e-05,1.819543110919065e-05,5.7540735649374596e-06,2.0079464535128482e-05,1.270676704629492e-05,1.453821158575845e-05,1.3834270247215583e-05,1.6520155288077628e-05,1.3995132752130568e-05,1.693154000376309e-05,1.3146862987435052e-05,7.902721685780426e-06,1.250905164357195e-05,1.299882664031097e-05,9.202282978919427e-06
"[TG(66:12),TG(65:5)]_FA18:3",-0.0123040741315994,3.814395965408559,0.0036107781899106,0.9520841526336692,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4889851709668261e-05,1.630173061566506e-05,1.4280496721489024e-05,1.953746132500281e-05,6.150895589940974e-06,2.0595309330311218e-05,1.3697768954415241e-05,1.5730770713807766e-05,1.5886968126333295e-05,1.7861368813064162e-05,1.508737502542975e-05,1.8141939326010527e-05,1.4166663522459658e-05,8.47934175703304e-06,1.3489171029390373e-05,1.4041621639150867e-05,9.840672283855053e-06
"[TG(66:12),TG(65:5)]_FA20:4",0.0004555964887510959,3.902179596567522,4.953602972035398e-06,0.9982241744485174,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.586130047230769e-05,1.731357327712296e-05,1.5252202103609416e-05,2.0800018553583485e-05,6.599102486469025e-06,2.214352910154311e-05,1.4551807140787041e-05,1.6812970776605303e-05,1.583761135688297e-05,1.900721486478964e-05,1.6148517053394056e-05,1.93556280806082e-05,1.5071453996984787e-05,9.102905990059931e-06,1.4343530597523781e-05,1.5010796756109032e-05,1.0486364062408464e-05
"[TG(66:12),TG(65:5)]_FA22:5",-0.0045983536558859,4.040545277779466,0.0005050556963649977,0.9820702950691468,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.7421380384156388e-05,1.8995166804990312e-05,1.667921813515385e-05,2.287821857781664e-05,7.263207552569549e-06,2.4324362413548627e-05,1.607862700681788e-05,1.8435748493090915e-05,1.7854635849271475e-05,2.0822056271692558e-05,1.768064216024172e-05,2.127677867857525e-05,1.6687941049568333e-05,1.0010114133523905e-05,1.5762242055235975e-05,1.647620796872579e-05,1.1576851086617728e-05
"[TG(66:12),TG(65:5)]_FA22:6",0.0038342393692193,4.1587074593792615,0.00035138681548863016,0.9850442788566376,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.891773871256515e-05,2.1108383747448615e-05,1.8147583196508648e-05,2.4798116515686644e-05,7.860645796686891e-06,2.6292950848009556e-05,1.7454173233072228e-05,2.0089573185782905e-05,1.8956852183133612e-05,2.269255001731594e-05,1.9180920455277796e-05,2.306277573645614e-05,1.802689913984576e-05,1.0840967515874786e-05,1.7143807489305186e-05,1.7892228605175606e-05,1.2607134279044877e-05
"[TG(66:13),TG(65:6)]_FA14:0",0.0007423621208529853,3.5315713897898244,1.3115683170167314e-05,0.9971104210115784,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.224894660746206e-05,1.3384063995551867e-05,1.1757258151589431e-05,1.6124631502244903e-05,5.1139684741528686e-06,1.7096016223563654e-05,1.1272619330094726e-05,1.2947523908989002e-05,1.2219673449249138e-05,1.4683638613347287e-05,1.2449572485840148e-05,1.5006502221474257e-05,1.1677372229879319e-05,7.050800120485457e-06,1.1106899314748266e-05,1.1525727262957071e-05,8.156746065454386e-06
"[TG(66:13),TG(65:6)]_FA16:0",-0.0111453160697761,3.538267341405006,0.0029564370328378,0.9566378880387768,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.219206097799393e-05,1.3428161668038583e-05,1.1763131701277494e-05,1.6151337086442376e-05,5.2051483404010175e-06,1.702835857526215e-05,1.1220604855188355e-05,1.2897953635626416e-05,1.2215763924644274e-05,1.4698283880371064e-05,1.248042392313807e-05,1.5035207376427295e-05,1.1627040594818052e-05,7.017147437146618e-06,1.1062145141901593e-05,1.2456694314122728e-05,8.161127462960939e-06
"[TG(66:13),TG(65:6)]_FA16:1",-0.0007833351962033353,3.595303691143996,1.4611132647668336e-05,0.9969501326852828,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2908379303911577e-05,1.4089627927778308e-05,1.2311712835609521e-05,1.6802886055413437e-05,5.307302545474665e-06,1.7721760775693648e-05,1.174824553760154e-05,1.3546803829449843e-05,1.2928991554913566e-05,1.539100511115679e-05,1.3049186092870109e-05,1.5661936032087707e-05,1.2166104931139746e-05,7.292590305221524e-06,1.1595392720657867e-05,1.209511772471098e-05,8.510180737275005e-06
"[TG(66:13),TG(65:6)]_FA18:0",-0.012381691499887,3.5381163137206086,0.0036487538770244,0.9518331434070056,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2279952899114709e-05,1.349417467165321e-05,1.179743250731093e-05,1.6170320493410842e-05,5.084122208547535e-06,1.704415703297382e-05,1.1271029242929209e-05,1.2893518339093474e-05,1.228662233375577e-05,1.4742805505531488e-05,1.2526452318503272e-05,1.6041381980100658e-05,1.1683722293400473e-05,7.020540980287011e-06,1.1062592567110853e-05,1.1527125098972077e-05,8.131268980396308e-06
"[TG(66:13),TG(65:6)]_FA18:1",-0.0062522706564709,3.599008205266835,0.0009308450677039116,0.9756605147166814,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.278215679154203e-05,1.4005441202609666e-05,1.2305604521385273e-05,1.684986196360691e-05,5.284738368973491e-06,1.7718326379630332e-05,1.2078276938553765e-05,1.3504016628794599e-05,1.2776767796106808e-05,1.528790230616674e-05,1.3014353869346755e-05,1.567090624686613e-05,1.2866982482044468e-05,7.319031645334502e-06,1.1583756506821033e-05,1.2067626564633673e-05,8.507908899238165e-06
"[TG(66:13),TG(65:6)]_FA18:2",0.000354685101586624,3.703052768841908,2.9980427653231168e-06,0.998618474974732,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.3808538127119693e-05,1.5075546230498645e-05,1.3243008783795623e-05,1.8199292228489867e-05,5.752945329702858e-06,1.925315240579975e-05,1.2702678603500136e-05,1.4537428827826628e-05,1.384013434770648e-05,1.653216429083322e-05,1.3993640046274681e-05,1.6939015296809035e-05,1.3151567060516387e-05,7.900883526692935e-06,1.2505023792343934e-05,1.3000923460988089e-05,9.204879435993464e-06
"[TG(66:13),TG(65:6)]_FA18:3",0.0048817155394028,3.811237954685126,0.0005683800689323878,0.98097965708508,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4879353466198105e-05,1.6809522751180957e-05,1.4275563081353633e-05,1.9537783023574975e-05,6.1482288716763584e-06,2.0577793772826372e-05,1.3697769214353749e-05,1.5735727865549287e-05,1.487784511012773e-05,1.7868105734221477e-05,1.5080408637671416e-05,1.8146125642961904e-05,1.4169956221093768e-05,8.481321317122566e-06,1.3485366826745448e-05,1.4056066137197023e-05,9.839049560086726e-06
"[TG(66:13),TG(65:6)]_FA20:4",0.0003837550945995396,3.902187222024776,3.514541185967168e-06,0.9985041979447088,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.5855929322374984e-05,1.73018138672078e-05,1.5247033519694066e-05,2.079165291784071e-05,6.60587170225039e-06,2.2137690713392808e-05,1.456475376799615e-05,1.681088340553308e-05,1.584909544559746e-05,1.9009557881809712e-05,1.6144038556184148e-05,1.9349647880390623e-05,1.5068631606967572e-05,9.104178545139283e-06,1.4346439736345047e-05,1.5007069208214486e-05,1.0487986724273852e-05
"[TG(66:13),TG(65:6)]_FA22:5",-0.00010096712649861132,4.040261875383759,2.434960981734236e-07,0.9996062812958344,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.743065787998269e-05,1.9005322675227458e-05,1.6662537619697056e-05,2.2881757875804824e-05,7.2630024971410266e-06,2.4572324839837112e-05,1.608089839280815e-05,1.8447488916588203e-05,1.7388679917955647e-05,2.0832015113605368e-05,1.7687857356037007e-05,2.1538114688489726e-05,1.668864664707264e-05,1.0010538363499496e-05,1.5748144469235358e-05,1.6486225889778878e-05,1.1567925982086028e-05
"[TG(66:13),TG(65:6)]_FA22:6",-0.0085418941455125,4.161501519295252,0.0017439813564096,0.9666892231177202,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.8929213461016876e-05,2.0689054527868733e-05,1.8173426429762006e-05,2.479843833699768e-05,7.860645757561643e-06,2.631183999360502e-05,1.74528104188073e-05,2.0082789864265033e-05,1.8952454061161338e-05,2.269137820153597e-05,1.9193609332975533e-05,2.3055898708669382e-05,1.8024547327603364e-05,1.1388318280912687e-05,1.7145150063700164e-05,1.7898518889461337e-05,1.2607783331410443e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA14:0",0.0006544399592988426,3.531565185159773,1.0192931761660027e-05,0.9974526484634952,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2255050066280795e-05,1.3386469177629863e-05,1.1758902892481985e-05,1.611401366964978e-05,5.111712101496788e-06,1.7091894869680872e-05,1.127330062891948e-05,1.2953524671623479e-05,1.2218695974889725e-05,1.467543735543628e-05,1.2455792591853459e-05,1.5006502107410335e-05,1.1671022031779205e-05,7.0488205603959305e-06,1.1112269996457425e-05,1.1536910039949935e-05,8.152202296526294e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:0",-0.0020620390116244,3.529349409667693,0.00010119160644458948,0.9919738923150138,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2189131323348949e-05,1.3427092658578444e-05,1.1749505320527349e-05,1.6155197898894426e-05,5.0760196434151744e-06,1.7021146533495568e-05,1.1229008927032345e-05,1.2889083291371064e-05,1.2220161953408353e-05,1.4702384369658419e-05,1.2486892789733054e-05,1.5028928271707965e-05,1.1632450175684378e-05,7.015591999154747e-06,1.1065949259184463e-05,1.154459816025067e-05,8.153338215544714e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:1",-0.0007689507303035969,3.595336528684337,1.4079450314634714e-05,0.997006137212798,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.289983439637188e-05,1.4081075597219173e-05,1.2313122498289282e-05,1.6802564172732968e-05,5.308943595344188e-06,1.7732750725186117e-05,1.1751652811540827e-05,1.354863014851251e-05,1.2928014220366449e-05,1.5397449232004083e-05,1.304296612922264e-05,1.5652965703245355e-05,1.2169632828941955e-05,7.289479510146233e-06,1.16123993601177e-05,1.2088594327040793e-05,8.511316625341951e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:0",0.0117207538327104,3.5380960985380936,0.0032696068312158,0.9544014306359564,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2277267207731454e-05,1.3493373029253221e-05,1.1791324237897625e-05,1.6169676850788772e-05,5.082891445598672e-06,1.7030762829371754e-05,1.127102945954463e-05,1.3785785200342164e-05,1.2289065740029711e-05,1.4752471379532491e-05,1.2517744179575693e-05,1.5034011302164603e-05,1.1680900217400839e-05,7.02407592442944e-06,1.1061921279913365e-05,1.1522931724236276e-05,8.127536666206795e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:1",-0.0011021309832856,3.591818575814512,2.892291500722344e-05,0.9957089952166116,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2772391136358471e-05,1.4000897644782144e-05,1.2317116408115776e-05,1.6863697334248618e-05,5.288533283347459e-06,1.7713861776107616e-05,1.174097739702965e-05,1.3496972603601914e-05,1.278605291704336e-05,1.5296103675812266e-05,1.3015597862076245e-05,1.5671504398061394e-05,1.2161400992637376e-05,7.318607442328397e-06,1.1584204060073375e-05,1.206669473320554e-05,8.505961494529694e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:2",0.0047270941270706,3.705014769758435,0.0005325335982200585,0.9815890998195224,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.381342083829457e-05,1.5094254482270534e-05,1.3248412311490935e-05,1.8190283134233324e-05,5.882381668519357e-06,1.925006132488201e-05,1.269927141620702e-05,1.4540298857306464e-05,1.3838668369187858e-05,1.654036566047875e-05,1.399936234639296e-05,1.6917187340738636e-05,1.3149450178284167e-05,7.904418470835364e-06,1.2499877057985059e-05,1.300278730158997e-05,9.203581269359387e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:3",-0.0008916145246637616,3.81301030754768,1.8960692993674755e-05,0.9965257121926988,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.4886433569698689e-05,1.670742987542087e-05,1.4277912608775126e-05,1.9535208882672727e-05,6.148741705873904e-06,2.0583632357493645e-05,1.3695043412531554e-05,1.5739641306873646e-05,1.529493305577704e-05,1.7856389643510426e-05,1.5096331972394286e-05,1.8149414504992547e-05,1.4153492503624952e-05,8.477079529786862e-06,1.3490513646466375e-05,1.4047912056745815e-05,9.83499259590854e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA20:4",-0.0012633598463551,3.9093413984304313,3.809222766792964e-05,0.9950755754250749,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.5856173332203474e-05,1.7893258044747645e-05,1.5300364413416732e-05,2.08025926331163e-05,6.605051206659566e-06,2.21308218557605e-05,1.4565889525975909e-05,1.681453604365841e-05,1.6575028704603866e-05,1.9018052107632526e-05,1.614652673146426e-05,1.9370279591102453e-05,1.5071218752957031e-05,9.096543106785252e-06,1.4340621501383545e-05,1.501964973234954e-05,1.048344304820017e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:5",0.0039462981482767,4.039776846811148,0.0003719736286724173,0.9846124593411756,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.7422112786175947e-05,1.8996770497595145e-05,1.666465193447292e-05,2.3316445553691034e-05,7.265771664869407e-06,2.4337069986859523e-05,1.6077945707993123e-05,1.843209585496558e-05,1.7390390334970273e-05,2.0818834462671582e-05,1.7678402887909123e-05,2.128216049946972e-05,1.668652967512111e-05,1.00070033654181e-05,1.5740983745240933e-05,1.6474810177147187e-05,1.1581232484124279e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:6",0.0052631798892728,4.159501234520704,0.0006621027167259541,0.979471613116242,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.8928725022259046e-05,2.0690123435377655e-05,1.814030007376271e-05,2.551723366089709e-05,7.859722714693933e-06,2.6300850109618214e-05,1.7450538902847776e-05,2.0087485914234897e-05,1.895514181272308e-05,2.2699872427358787e-05,1.918166668956754e-05,2.307025097247012e-05,1.802219542564166e-05,1.0845916470037567e-05,1.7143136159426668e-05,1.7892694654198886e-05,1.2605673679086315e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA14:0",0.0013144234051418,3.531892345088416,4.1117916238855856e-05,0.9948837396757428,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2252364514597824e-05,1.3393685182644318e-05,1.1759842577979939e-05,1.612849256017469e-05,5.115096728950095e-06,1.7102884884678996e-05,1.127602630077242e-05,1.296265606788839e-05,1.222456021519292e-05,1.46842245491709e-05,1.2451562807769947e-05,1.5002914055718144e-05,1.1672903535404704e-05,7.045002814249431e-06,1.1107123134055466e-05,1.1539705845289163e-05,8.155610084533023e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:0",-0.0018743248151402,3.5297376786636527,8.36068146849861e-05,0.9927045035798177,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2201338380686707e-05,1.34260235981427e-05,1.1760782353099779e-05,1.615487632306113e-05,5.073660625669087e-06,1.7040035744596698e-05,1.1226964683973412e-05,1.2889604848007008e-05,1.2222605499494588e-05,1.4708242722283874e-05,1.2478682456700506e-05,1.5038197619115984e-05,1.1629627920246128e-05,7.018702767260555e-06,1.1067068099634294e-05,1.1549956568671869e-05,8.160640565356612e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:1",0.005020195286477,3.6021020497405347,0.0006001432785858185,0.980455521054776,0.9999880860790836,8,8,SampleType_Glia|SleepCondition_Goingtosleep,SampleType_Glia|SleepCondition_Wakingup,TAG,1.2910088443746505e-05,1.4853988552751278e-05,1.2319465890726322e-05,1.680803403037076e-05,5.312020522278969e-06,1.7721074079896824e-05,1.175483268261027e-05,1.3539237799762256e-05,1.2932656687626526e-05,1.5388661870667674e-05,1.3055903909867892e-05,1.565864688489726e-05,1.2471856851565268e-05,7.286651597983463e-06,1.1599867911733095e-05,1.2082303998318659e-05,8.510180737275005e-06
