lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDF-J,GDF-L,GDF-M,GDF-N,GDM-P,GDM-Q,GDM-R,GDM-S,G4F-J,G4F-L,G4F-M,G4F-N,G4M-P,G4M-Q,G4M-R,G4M-S,Blank1
DG(34:6)_C18:2,0.0232028069882615,4.693495357332217,0.0122645575037625,0.9118181936828113,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.556468785568118e-05,2.612911092739083e-05,3.759848412219421e-05,2.826135328107279e-05,1.1700822124105365e-05,3.427421892352065e-05,2.6320228827031127e-05,2.8271488239452724e-05,2.7138065589143444e-05,2.8691590937192744e-05,2.7008520569700895e-05,3.689730095174772e-05,1.139512095718904e-05,3.6505432569401445e-05,2.9527453070459697e-05,2.8438269939584128e-05,1.733355189741279e-05
DG(35:3)_C16:0,0.0104456884350433,4.395927535711824,0.0024826446532024,0.9602609324367216,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2043645622471526e-05,2.1315109605971873e-05,2.41330723044118e-05,2.507780216962162e-05,9.38678835575173e-06,3.0204694126368713e-05,2.0831451202464027e-05,2.1620997571507716e-05,2.175347066832248e-05,2.537463931798699e-05,2.0730261288031762e-05,3.017138498567599e-05,9.687217012242161e-06,3.0224976221094895e-05,2.0082838504914694e-05,2.4687617583038863e-05,1.656031226024449e-05
DG(35:3)_C16:1,-0.0013941528036174,4.495772900577042,4.4243185190140366e-05,0.994692866017985,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2327439417227226e-05,2.29048850137354e-05,2.7962315523547686e-05,2.4727178355964945e-05,1.028955859615759e-05,3.1134888228167934e-05,2.4525049139091237e-05,2.2190835715907633e-05,2.28272159880132e-05,2.599655125916509e-05,2.2056958566080353e-05,3.0488632739654922e-05,1.1216761390121475e-05,3.479854447301059e-05,2.2425991263946492e-05,2.5741640549823533e-05,1.7638790856195164e-05
DG(35:3)_C18:0,-0.0400175281889536,4.514581447905367,0.0364569304187574,0.8485749670931882,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1907675514801474e-05,2.042873258314041e-05,2.4246243645995992e-05,2.5735478013905636e-05,1.2734034851049002e-05,3.707856061379678e-05,2.0760826658371372e-05,2.3400491758927253e-05,2.136210796108558e-05,2.4395135224954297e-05,2.5583619211419876e-05,2.9534958058896443e-05,1.2405484004923982e-05,4.354042342047123e-05,2.2987021567358226e-05,2.3884316559930118e-05,1.4192072830955324e-05
DG(35:3)_C18:1,0.1085201113526158,4.780170084637822,0.2682984396840524,0.6044754838074313,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.100441861266555e-05,2.454907880536876e-05,3.060720143716104e-05,3.0771850254622745e-05,1.2313627056826657e-05,5.4321849891140826e-05,3.0217957990566434e-05,2.653959983784159e-05,3.3216273581640884e-05,2.9112256737195344e-05,3.454863421453261e-05,3.560031620721829e-05,1.1369992766201131e-05,3.868523613248717e-05,2.4064336056462648e-05,2.578886294748751e-05,1.8877597178951308e-05
DG(35:3)_C18:2,0.0254460064653527,4.667807168888216,0.0147491558376242,0.9033377024957684,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.5373865185357523e-05,2.7100085754202765e-05,3.061761793719983e-05,2.918148432937028e-05,1.1846331817688299e-05,3.190476611109341e-05,2.8706684534881127e-05,2.7758062784617197e-05,2.6620724565632522e-05,2.8503173470270576e-05,2.5102699958845826e-05,3.5434291943626134e-05,1.0903631910769808e-05,3.761096085630773e-05,2.90795374774372e-05,2.8824397012797417e-05,1.7289413086649786e-05
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C16:0",0.0012387333505199,4.430916956129755,3.492151098072327e-05,0.9952849744873522,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1961366268673094e-05,2.186594663975131e-05,2.656709936031354e-05,2.3471288972519165e-05,1.1258814543127749e-05,2.7454489295769664e-05,2.1964026186577292e-05,2.319769230631555e-05,2.133476372609747e-05,2.399050492368301e-05,2.117593933209932e-05,3.0305877572793824e-05,1.0382091445503601e-05,3.6878406776574665e-05,2.039015556941029e-05,2.626291254652043e-05,1.4132680361057375e-05
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C16:1",0.0495138255969689,4.47021745017413,0.0557986234361838,0.8132640384326227,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1754041187853826e-05,2.3062674445111383e-05,2.688127638210565e-05,2.4565706957389574e-05,1.0990238246495882e-05,3.142620943603248e-05,2.2801432594743546e-05,2.44423382945453e-05,2.3078928377898935e-05,2.504243658684723e-05,2.3502769607101232e-05,3.025439671857075e-05,1.002075672534006e-05,3.2254353315213695e-05,2.1179459190074767e-05,2.5193496518113138e-05,1.6137910590210997e-05
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:0",-0.053802787458133,4.427103769061714,0.065871419309917,0.7974456689196683,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.0156567589554446e-05,2.2431041530237537e-05,2.486136618773962e-05,2.1952688270822056e-05,9.65188759687439e-06,3.0314163807978817e-05,2.152713906606056e-05,2.4021267697344803e-05,2.6174429657991484e-05,2.297492075460244e-05,2.4210639218614594e-05,2.9006640263195445e-05,9.035624709309277e-06,3.369370360246336e-05,2.472916825340195e-05,2.2605661523696476e-05,1.5707882322746072e-05
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:1",0.2820365322869274,6.143295684020758,1.8151848101749408,0.1778875126889608,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,6.69672109692957e-05,8.379019390159688e-05,6.455633483571636e-05,7.720950980798974e-05,4.373115125930621e-05,0.00014130937297546158,6.355395779480394e-05,0.00011803287983633195,0.00013447839981358656,3.667087604667342e-05,8.039898219734615e-05,7.372606924523389e-05,3.559849639061937e-05,9.260505184873521e-05,4.8278355318951576e-05,6.135144142559272e-05,2.097646043900644e-05
"DG(35:4),DG(O-36:4),DG(dO-37:4)_C18:2",0.1491911672368799,4.812060257032657,0.5070366141667684,0.476424504677889,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.355019563203326e-05,3.0258487152728598e-05,3.7574273764303934e-05,3.29189083164933e-05,1.2363780942324058e-05,3.838262687018344e-05,3.0080462539582563e-05,3.207017018543376e-05,2.903433181172936e-05,3.133905885314676e-05,2.6344114750883194e-05,3.750509173468018e-05,1.1152966185330438e-05,3.954520539564104e-05,3.053662615314835e-05,3.0076440717692363e-05,1.8953217257950216e-05
DG(35:5)_C16:0,0.0666793577677181,4.397081743406976,0.1011597299301279,0.7504423266596554,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.0669999471155017e-05,2.2597385684702638e-05,2.8629237696062448e-05,2.359841593576984e-05,9.3280998027256e-06,3.359736059339604e-05,2.193164685336199e-05,2.055677611407503e-05,2.1541797683553115e-05,2.2908907903914638e-05,2.0096162499853836e-05,2.933225414387263e-05,1.0882093383101104e-05,3.180204507647231e-05,1.9577911162527196e-05,2.288090782573573e-05,1.4752245661720952e-05
DG(35:5)_C16:1,-0.0292070029288752,4.46608477747864,0.0194152737950763,0.8891825086165059,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1742884551845016e-05,2.3113290588818776e-05,2.7476692568841895e-05,2.455776150079876e-05,1.0136568153752472e-05,2.9286164421758286e-05,2.206679578322058e-05,2.218797931972696e-05,2.295978634156406e-05,2.7338993214035954e-05,2.2049910476736263e-05,3.095163486281605e-05,1.0000346393780703e-05,3.3069332310915694e-05,2.4280343785392523e-05,2.430957839472175e-05,1.686327925718414e-05
DG(35:5)_C18:0,-0.0081766523377249,4.348295554220895,0.0015209900632964,0.9688904901833212,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.112532490980359e-05,2.0418989524024938e-05,2.4249621862941317e-05,2.2951248303696304e-05,9.707941935942634e-06,2.834011840047134e-05,2.0408876639061332e-05,2.1299660265206987e-05,2.252130352034231e-05,2.3957097651651316e-05,2.225383692778174e-05,2.967459855960216e-05,8.744546709199609e-06,3.240237513703709e-05,1.9373487159895325e-05,2.229102015450093e-05,1.3845129208965384e-05
DG(35:5)_C18:1,0.053358929708172,4.736238140373322,0.0648630788149571,0.7989684806989757,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.823899709238373e-05,2.8133321085219573e-05,4.065861322023872e-05,2.6729168356461894e-05,1.2363886289981654e-05,3.8470561986041805e-05,2.5790426800454332e-05,2.368445860826668e-05,3.2742390289482955e-05,2.9973899618894362e-05,2.7529848897721686e-05,3.612541652624214e-05,1.0688861839493568e-05,3.984605748200137e-05,2.3816982732977725e-05,2.809623413278332e-05,2.2366831198331408e-05
DG(35:5)_C18:2,0.0120518316011593,4.705764838428045,0.0033090248986127,0.95412768935755,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.61524968230218e-05,2.5761965632842045e-05,3.148582731695057e-05,2.7423495668541132e-05,1.2407612883136005e-05,3.6944564464101685e-05,2.7721693704483106e-05,2.9941013625524784e-05,2.917886507308921e-05,2.9036622444537052e-05,2.5563179595483714e-05,3.511157408653168e-05,1.0904965318808677e-05,3.998549341192492e-05,2.7520691107934333e-05,3.294369630843376e-05,1.7291522708022442e-05
DG(35:6)_C16:0,-0.0318898173133004,4.4027455337181385,0.0231400483663293,0.8790934463580273,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1542299619978135e-05,2.2149206914374487e-05,2.4637838721156198e-05,2.358021823454811e-05,9.238117850600825e-06,2.968067468384093e-05,2.091943883036161e-05,2.2115380839140325e-05,2.2367736912684934e-05,2.3825873439748872e-05,2.673035358700384e-05,2.956166352035505e-05,9.765986525661186e-06,3.080813449786001e-05,2.0428541815021205e-05,2.3146761530214195e-05,1.5346171629710794e-05
DG(35:6)_C16:1,-0.0205846111475256,4.5187263343501485,0.0096461268765537,0.9217618116829313,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1757527234847803e-05,2.477388104257549e-05,2.766531132829344e-05,2.438116806950231e-05,1.0755378867605358e-05,2.8974504382204433e-05,2.441054801088763e-05,2.436545558288889e-05,2.4260097022211078e-05,2.8339611148723392e-05,2.4272192920581153e-05,3.551730379925977e-05,9.70772985195315e-06,3.525085271175198e-05,2.219113088833119e-05,2.431844868921499e-05,1.7412255176332703e-05
DG(35:6)_C18:0,0.0085958880231762,4.362428696045948,0.0016810522600909,0.9672953877883544,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.0173767165116845e-05,2.0423979873587747e-05,2.4393478898844675e-05,2.254603177746319e-05,1.1028907388405462e-05,2.7432057244890507e-05,2.2432354622595576e-05,2.071339843297022e-05,2.1702932880035668e-05,2.2976524243304842e-05,2.2026181468636886e-05,2.9359924701047732e-05,8.871316388439367e-06,2.9566604808104804e-05,2.1755253567407886e-05,2.428401042546547e-05,1.4186393143008812e-05
DG(35:6)_C18:1,-0.0680944035049356,4.5590438352918685,0.1055677015294591,0.7452477982461386,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2911296851550636e-05,2.3983746048246395e-05,2.9765173534063408e-05,2.5602968789658613e-05,1.0771078341467698e-05,3.073230282482553e-05,2.290349827532673e-05,2.4024124093525477e-05,2.676159567719431e-05,2.6737927594525623e-05,2.319969885259405e-05,3.1193914514223665e-05,1.1018093823582572e-05,3.808284493644141e-05,2.773897035282374e-05,2.6280392581118427e-05,1.6936952240989292e-05
DG(35:6)_C18:2,-0.0306468383718032,4.654914412931542,0.0213931857404254,0.883712908339363,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.47904721730893e-05,2.6095366907127896e-05,3.153931637836911e-05,2.8717574280703327e-05,1.1593349486486423e-05,3.347263691637783e-05,2.5149877730402905e-05,2.5835751966174935e-05,2.6251090607655212e-05,3.0583250303854895e-05,2.6503637858167882e-05,3.432424536793751e-05,1.187984080738953e-05,3.684887112764363e-05,2.692309157239311e-05,2.9427068519374034e-05,1.72934700198765e-05
DG(36:3)_C16:0,0.0213720471556403,4.330876777700003,0.0103901012415228,0.9188107721031246,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,1.9914378004583143e-05,2.180582503161341e-05,2.414292548191549e-05,2.281438200869575e-05,1.0020666256552926e-05,2.6867958690595912e-05,2.1027369941079293e-05,2.0296849963654086e-05,2.11025828328459e-05,2.4397273345825785e-05,2.0102270858889027e-05,2.7431017914398923e-05,9.096445534442419e-06,3.0968520381331734e-05,1.9336690871480673e-05,2.3001442246480107e-05,1.4488224499493288e-05
DG(36:3)_C16:1,-0.0152355470547245,4.478463458826943,0.0052834733561815,0.9420547919591968,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2524073126400903e-05,2.243056643151802e-05,2.7646730705527833e-05,2.41061537350457e-05,1.0316953549116634e-05,2.9076497188924665e-05,2.3932130737879724e-05,2.311271619974631e-05,2.2828680838619073e-05,2.5028271841927256e-05,2.3682262577194997e-05,3.241335695391009e-05,9.890499793119612e-06,3.40975866536443e-05,2.277919042075632e-05,2.6199514428826222e-05,1.638862521944894e-05
DG(36:3)_C18:0,-0.0377082251156984,4.459816528296419,0.0323625492315855,0.8572342626086481,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1289418574697244e-05,2.2390405995005373e-05,2.799891339284803e-05,2.3309561313047664e-05,9.802138497760863e-06,2.867839784205812e-05,2.5874425481172474e-05,2.135750110746155e-05,2.2805731295148867e-05,2.3526276083362787e-05,2.253787763941063e-05,2.942652747472345e-05,9.627011568583449e-06,3.209156343965499e-05,3.0105063984720317e-05,2.4954776099706157e-05,1.5068194820224898e-05
DG(36:3)_C18:1,-0.0365248464861498,4.857845238192253,0.0304079975352848,0.8615677029027623,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.6859773398872856e-05,3.491707616807626e-05,2.8964247395757403e-05,3.253317094262087e-05,1.089077333714924e-05,5.133834855950866e-05,3.0844898106294654e-05,2.7715217840710532e-05,2.5406352609876116e-05,2.9928465773789785e-05,3.0194755519793147e-05,4.080176885740552e-05,1.0677784894703309e-05,4.7317558048595216e-05,4.009776252972953e-05,3.905468101308371e-05,1.782199924193615e-05
DG(36:3)_C18:2,-0.1412378961381043,4.901218265352932,0.4545682215263582,0.5001735242062526,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.449361818832199e-05,2.8527794527683937e-05,3.0834107228081364e-05,3.547348954597875e-05,1.3372127361543654e-05,3.444560224303579e-05,2.7931455767591762e-05,2.99426800382308e-05,2.9940350037360962e-05,3.47156092153039e-05,2.821046552368004e-05,3.58927893662354e-05,1.2292663005042369e-05,4.112502149274536e-05,5.900311859232895e-05,3.1522330368791034e-05,1.9966137015112402e-05
"DG(36:4),DG(O-37:4)_C16:0",-0.0562337127068672,4.413559730106843,0.0719548819713328,0.7885114533367904,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.0137741073842842e-05,2.2257568447419043e-05,2.537823789082073e-05,2.307863143007092e-05,1.0249414466460575e-05,2.9713874730700713e-05,1.999263714118857e-05,2.2093720379572092e-05,2.3031564114385308e-05,2.3961908066782917e-05,2.3021850623392838e-05,2.8205798240748354e-05,1.1342095172733351e-05,2.9140054376074226e-05,2.1132896058874277e-05,2.7452601893900437e-05,1.4940322187815451e-05
"DG(36:4),DG(O-37:4)_C16:1",0.0476860327535859,4.472081732578364,0.0517564757580588,0.8200345834612386,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2054802125484333e-05,2.2266360765193113e-05,2.7962315738330854e-05,2.410948585998686e-05,1.0053224169189096e-05,3.022802371942364e-05,2.772920178443554e-05,2.313033046125983e-05,2.282404227697297e-05,2.6151828821115724e-05,2.2055313780376856e-05,3.206393357398758e-05,9.609678203084125e-06,3.3914534306402115e-05,2.1974895799854555e-05,2.4323145037757487e-05,1.5477938669168043e-05
"DG(36:4),DG(O-37:4)_C18:0",-0.0516569498945836,4.428702570060906,0.0607225462118754,0.8053575500668073,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1135551593401983e-05,2.247001367604903e-05,2.4934843023802027e-05,2.1968322825335397e-05,9.918988744944072e-06,2.8318882368896538e-05,2.373973140055397e-05,2.1980657285229353e-05,2.3991050248616318e-05,2.5381053680601454e-05,2.4397415087399572e-05,2.8125359728214335e-05,1.01074236506498e-05,3.227392922211165e-05,2.293432562033476e-05,2.3580893759023277e-05,1.5729464938853396e-05
"DG(36:4),DG(O-37:4)_C18:1",0.0460506174448799,5.872555151916876,0.0484459704532014,0.8257898064626378,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,6.2992236430607e-05,7.117631224703544e-05,8.291401214341251e-05,5.3892002500604235e-05,2.8280586841418413e-05,0.0001004304728596432,5.208437672111339e-05,4.459351591199832e-05,4.3391461263841106e-05,5.3247081863118674e-05,7.674310529611793e-05,9.576998276667685e-05,2.2874037124682558e-05,7.825207752241665e-05,7.728975130332684e-05,5.935192744201879e-05,4.3570314586222304e-05
"DG(36:4),DG(O-37:4)_C18:2",-0.0922675849197432,5.1126644949611215,0.1941637005998586,0.6594735651965096,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.6862285755610445e-05,2.8374520211175663e-05,3.886279306325015e-05,4.065698037521341e-05,1.393182801115895e-05,4.3256127196344813e-05,3.7970477572228844e-05,4.2082562704167964e-05,3.6016605159595566e-05,3.611070127517182e-05,2.7557571546781898e-05,6.168705164758329e-05,1.309799936175146e-05,4.352462515927654e-05,5.4054922949759636e-05,4.777072024212192e-05,2.0336772812679383e-05
DG(36:5)_C16:0,-0.5141881221806855,5.032219113597456,5.996548279215347,0.0143338955860394,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.8736857003551133e-05,3.7514897383056794e-05,3.077977380036177e-05,2.4154339094155146e-05,1.3985458992359248e-05,2.7957871201286046e-05,2.3830299919747014e-05,2.4484945523237988e-05,2.8786281431941403e-05,6.77103368807512e-05,7.983113486646038e-05,3.81157784184565e-05,1.4823852171047839e-05,4.618489895641841e-05,2.1091784228056587e-05,2.7611226917947035e-05,3.609187767228448e-05
DG(36:5)_C16:1,-0.0031870086321223,4.496799916308424,0.00023121437927819957,0.9878680462606824,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.2486419784653678e-05,2.2499480402755194e-05,2.8396138740090773e-05,2.6321388781292578e-05,1.0936185774180974e-05,2.9773694008448282e-05,2.3476707295371797e-05,2.2827559321532073e-05,2.310163381840714e-05,2.5144529564558524e-05,2.377929216258234e-05,3.450828794278163e-05,1.0471117447247305e-05,3.406564707813195e-05,2.294227540631609e-05,2.4956602120196187e-05,1.5563944359802796e-05
DG(36:5)_C18:0,-0.0975173346440281,4.662996324160492,0.2165766266125643,0.6416608293218631,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.7350892274447824e-05,2.2185327425389334e-05,3.080905185954055e-05,2.7176162497248725e-05,1.3388037530721191e-05,3.103648513376379e-05,2.2260837367589473e-05,2.6806666297711883e-05,3.0656912699074425e-05,2.773720910171716e-05,2.8691384372955597e-05,4.776642579059103e-05,9.344446479214676e-06,4.582257099055813e-05,2.1312334858936263e-05,2.7734892171370272e-05,1.657150917186156e-05
DG(36:5)_C18:1,0.0545910244039793,4.601181654308049,0.0678651302013193,0.794470891006699,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.6266618701377442e-05,2.7957471602299554e-05,2.812053000831657e-05,2.504807087040222e-05,1.0118761385091824e-05,4.264028461965917e-05,2.3001340370043764e-05,2.5722926768646782e-05,2.382210245348011e-05,2.6539354053463876e-05,2.8272254483103166e-05,3.37077676189067e-05,1.1129786646917458e-05,3.226980793373453e-05,2.286413992753698e-05,2.9839807222498653e-05,1.6146349044750145e-05
DG(36:5)_C18:2,-0.0257058907264304,4.69677013889952,0.015053513257591,0.9023503975508742,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.5218603607936662e-05,2.5363452582156265e-05,2.998025524350035e-05,2.8895449016480448e-05,1.1334888313409385e-05,3.436903327543119e-05,2.9487074771492143e-05,2.9347372906021755e-05,2.6648312903582645e-05,2.9333012568640293e-05,2.5087664139470634e-05,4.0755758106297985e-05,1.1325684791413866e-05,3.6489634766746337e-05,3.0150492051110402e-05,3.1177425129655664e-05,1.7617857447210762e-05
DG(36:6)_C16:1,-0.0318677932186465,4.489902375017073,0.0231169777350253,0.8791532700772052,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.1758689664277832e-05,2.2237131859797892e-05,2.6972770733181722e-05,2.4105641164367327e-05,1.009874201416896e-05,2.9910082539042356e-05,2.708536808603956e-05,2.2425054709303927e-05,2.318757258986449e-05,2.5514415911424177e-05,2.3206512042969123e-05,3.025568375833716e-05,1.1493275231585446e-05,3.505371887556e-05,2.3385648184034957e-05,2.577294822970473e-05,1.5462198143380245e-05
DG(36:6)_C18:0,0.002236625196231,4.424643231085356,0.00011384486904120196,0.9914868839811124,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.4882513655434945e-05,2.165302599512543e-05,2.538386821659908e-05,2.212928150657412e-05,9.359287954650867e-06,3.269976827208672e-05,2.0857260965720954e-05,2.327124273736179e-05,2.092826416717754e-05,2.515281432415508e-05,2.117781901677184e-05,2.9289782445275543e-05,1.0681990095997938e-05,3.534598507002051e-05,2.03508608387202e-05,2.59834920497199e-05,1.3971865829501995e-05
DG(36:6)_C18:1,0.0885256745831991,4.687442740724224,0.1784983589808533,0.6726669156208327,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.9963376278192772e-05,2.950993834432266e-05,3.035749297718661e-05,3.070264817777578e-05,1.1764041309700906e-05,3.986495613852448e-05,2.6068936790442312e-05,2.3759199340588667e-05,2.6148550227042478e-05,3.327160866001279e-05,2.5431379002826404e-05,3.500700474439677e-05,1.1085581415033319e-05,3.9507083396270575e-05,2.428465945776481e-05,2.632918024583551e-05,1.7508159550047496e-05
DG(36:6)_C18:2,0.0005382028528610306,4.6607999030971525,6.597966446975079e-06,0.9979505155137076,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.53394657239087e-05,2.537248217733891e-05,2.9993486745340948e-05,2.847280410946103e-05,1.1344687273410353e-05,3.3314713192499815e-05,2.6557443034698117e-05,2.9600872301236653e-05,2.6857544346497525e-05,2.960909125812289e-05,2.5075447242156487e-05,3.4713244238766084e-05,1.2102918577477151e-05,3.785926640122483e-05,2.4360069134721718e-05,3.073129132581552e-05,1.7756764836476034e-05
"DG(36:7),DG(35:0)_C16:1",0.058855722701801,5.050608809714678,0.0789983499560769,0.7786594324556937,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,2.533923346854911e-05,2.5616295570032662e-05,3.868740623520552e-05,3.060038282342653e-05,1.3138005536837377e-05,4.709624419534371e-05,6.205605820722759e-05,4.280735684555737e-05,2.487607212700789e-05,3.2451925635782654e-05,4.3149729950999036e-05,3.781654799381859e-05,1.5097699294247194e-05,4.8024697833280025e-05,4.5191099299513946e-05,3.694793979217899e-05,1.9521828357546163e-05
"DG(36:7),DG(35:0)_C18:0",-0.1325426610190048,6.345228331296343,0.4014658936233104,0.5263331778537158,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,0.00011945605310807088,0.00011700937058757444,9.237282220459785e-05,0.00010822177272312643,2.3186593786090004e-05,0.00012201397089023426,4.0561533336832814e-05,4.8827549845881186e-05,0.00013503382555584732,8.588982938326738e-05,0.00012290709435261153,0.0001753477672663664,2.3041115121909085e-05,0.00012567129353727277,5.2397498757534486e-05,6.752295426821917e-05,4.824739982969823e-05
"DG(36:7),DG(35:0)_C18:1",-0.2489703511097473,5.41451591223542,1.4131684908144848,0.2345311171031233,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,3.7653701058096734e-05,5.9790050058097196e-05,3.491897118956444e-05,3.582539520186313e-05,1.8646716688423022e-05,6.99879961757655e-05,3.877949341534822e-05,2.81715168247376e-05,3.53879341396023e-05,4.2335163542302415e-05,7.175865062557162e-05,6.015776193257476e-05,1.3986002771780926e-05,5.861530506116468e-05,7.93744223815155e-05,4.5778252025414394e-05,3.01558624804271e-05
"DG(36:7),DG(35:0)_C18:2",-0.1487709806562076,5.649904787374097,0.5051997410324134,0.4772242677527383,0.9999385341776648,8,8,SampleType_Glia|SleepCondition_Deprived,SampleType_Glia|SleepCondition_Goingtosleep,DAG,7.583826578438403e-05,5.4465372230061845e-05,7.907294414474797e-05,7.070169620337857e-05,1.3158235804043878e-05,3.747636051371228e-05,3.0346302129994146e-05,3.573769916352998e-05,7.237134926735739e-05,7.385569102051462e-05,5.77457490888456e-05,0.00012134094972412709,1.5228776898122085e-05,4.452952549086433e-05,3.7157237334764766e-05,4.678583540222902e-05,4.822176099224804e-05
