lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,SDF-J,SDF-L,SDF-M,SDF-N,SDM-P,SDM-Q,SDM-R,SDM-S,S4F-J,S4F-L,S4F-M,S4F-N,S4M-P,S4M-Q,S4M-R,S4M-S,Blank1
"[TG(62:11),TG(61:4)]_FA14:0",0.0054349417735507,3.847736049575664,0.0005765589896613021,0.9808433217787694,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.609577257594146e-05,1.6604588282210654e-05,1.397932351203213e-05,1.4364959503543306e-05,1.255288158220851e-05,9.779623843061501e-06,1.3202892777143701e-05,2.5319874204512e-05,1.4963010488559938e-05,1.3960634259908758e-05,1.545731010229136e-05,1.5515965829495855e-05,1.1396363928119667e-05,1.1140436602970056e-05,1.886385010113093e-05,2.201603872254637e-05,8.150417294190837e-06
"[TG(62:11),TG(61:4)]_FA16:0",0.0031001197705249,3.855791625475221,0.0001876015393111729,0.9890718994738972,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.609257012617e-05,1.7099863336034895e-05,1.396107565804357e-05,1.4388971985884405e-05,1.2625708958587702e-05,9.795795599712335e-06,1.3224482716533926e-05,2.5360152024085558e-05,1.5116224511906117e-05,1.4136818284581836e-05,1.5629699771778957e-05,1.562929991435868e-05,1.1454997910791858e-05,1.1157280322189735e-05,1.895726412551714e-05,2.203197219430347e-05,8.161127401057992e-06
"[TG(62:11),TG(61:4)]_FA16:1",0.0160453294126532,3.913453125281072,0.0050273889219961,0.943474094152384,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.7071555399163786e-05,1.8292815517919356e-05,1.4478101263939121e-05,1.495126673429659e-05,1.3074559013641497e-05,1.0231646473295571e-05,1.3736509994455726e-05,2.6314070093140567e-05,1.5586021180788893e-05,1.4571981659492902e-05,1.6132348750213594e-05,1.6197210292905523e-05,1.1911192659535503e-05,1.1651587426368472e-05,1.967940934570185e-05,2.2830857376133e-05,8.506123804048293e-06
"[TG(62:11),TG(61:4)]_FA18:0",-0.0064872056509221,3.851783080730154,0.000821453373620884,0.9771349547735836,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6130038464763353e-05,1.6575532180819073e-05,1.3869006283399322e-05,1.4367532176038273e-05,1.2522536821953951e-05,9.773510072380715e-06,1.323914250673226e-05,2.5315795261947093e-05,1.5001239355454632e-05,1.4710531532280877e-05,1.548974889979024e-05,1.5536402985029954e-05,1.1360723768195302e-05,1.1136394189175192e-05,1.894201285029299e-05,2.1984171947869014e-05,8.129159389975124e-06
"[TG(62:11),TG(61:4)]_FA18:1",-0.0024069440819175,3.922344866304036,0.00011313228416412469,0.9915135677078152,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6836816667734302e-05,1.7378207855573843e-05,1.4461512142768015e-05,1.5073044806241272e-05,1.3150168107594415e-05,1.0245846047069255e-05,1.3862317906413051e-05,2.6474671224034746e-05,1.5678308066793004e-05,1.494776663143393e-05,1.6255925837168672e-05,1.6301255056928057e-05,1.197925405208165e-05,1.1674719611358429e-05,1.9783117813600384e-05,2.299151974231975e-05,9.158306508626495e-06
"[TG(62:11),TG(61:4)]_FA18:2",-0.0081062369188206,4.0353421897887225,0.0012841661087088,0.9714137149240104,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.8974123667943892e-05,1.8709176786722546e-05,1.5689102626938657e-05,1.6398311154408284e-05,1.4139661183790694e-05,1.101144466389845e-05,1.4907695599342235e-05,2.8483456449931056e-05,1.697569984183402e-05,1.5837050006005844e-05,1.8052116384511643e-05,1.7763453632940604e-05,1.2860372422533065e-05,1.2553287896197272e-05,2.2630519902161336e-05,2.4763230393435958e-05,9.20098478133388e-06
"[TG(62:11),TG(61:4)]_FA18:3",-0.0110278683703618,4.127296385354289,0.0023779278416433,0.961107370673682,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.9372186421493145e-05,1.999061797317446e-05,1.6722324577791422e-05,1.7276485855125614e-05,1.5262165543508325e-05,1.1911151189746129e-05,1.6004516009956757e-05,3.063397834160718e-05,1.8101359958306528e-05,1.6886069787765956e-05,1.926069847411699e-05,1.946130121704993e-05,1.3840133617613638e-05,1.3538757914505399e-05,2.293287529172172e-05,2.659690442389206e-05,9.840509974336454e-06
"[TG(62:11),TG(61:4)]_FA20:4",-0.0009498992922976914,4.226424776303941,1.7652625548869594e-05,0.996647695668337,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.0673017071916482e-05,2.134238861251598e-05,1.859412340281752e-05,1.8481975062494523e-05,1.632979664866364e-05,1.272842055408476e-05,1.7218881442784864e-05,3.283854415581144e-05,1.932199515896365e-05,1.7984990032322266e-05,1.9968176332020548e-05,2.112849238864149e-05,1.485461537934809e-05,1.4503790804582259e-05,2.460517170035979e-05,2.8480591729870237e-05,1.0485877133852667e-05
"[TG(62:11),TG(61:4)]_FA22:5",0.0128084518659184,4.327013592266326,0.0032112229499929,0.9548099413835464,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.2116035050665762e-05,2.5839155169782562e-05,1.9114743070444728e-05,1.977179399230422e-05,1.7284898707180956e-05,1.3527940573459128e-05,1.8209351699304745e-05,3.5018637287076554e-05,2.1749527152916345e-05,1.9801748650035905e-05,2.1253994402968888e-05,2.1355780358296548e-05,1.5677329665444936e-05,1.533789168096174e-05,2.607195740079513e-05,3.0401899939408844e-05,1.1232016962194556e-05
"[TG(62:11),TG(61:4)]_FA22:6",0.0009253573166617224,4.473715495723772,1.6772375063034417e-05,0.9967323455050228,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.473114598087076e-05,2.551722640369005e-05,2.1324958881016473e-05,2.197323389194496e-05,1.945910308248575e-05,1.5154393724741049e-05,2.053732981950636e-05,3.9263598892181026e-05,2.306424114383624e-05,2.152233083596306e-05,2.3918621705436305e-05,2.381445409069159e-05,1.7675711581402887e-05,1.730074659013771e-05,2.9362407740140003e-05,3.40581831925567e-05,1.2607621052843318e-05
"[TG(62:12),TG(61:5)]_FA14:0",0.0219501339225974,3.855546211802939,0.0094047883893106,0.9227436366424624,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6088086672057297e-05,1.6609871209736395e-05,1.3851864286445857e-05,1.504903226937592e-05,1.2704858358975874e-05,1.0188652931713238e-05,1.3203692472313664e-05,2.532038406017698e-05,1.4955245133370859e-05,1.3965930840337233e-05,1.5458236714626816e-05,1.5514417510918617e-05,1.1399583030850194e-05,1.1147173987852024e-05,1.8860418935095198e-05,2.200851476132219e-05,8.149281282318002e-06
"[TG(62:12),TG(61:5)]_FA16:0",-0.0024091093414013,3.854968030767733,0.00011328959819764672,0.9915076696534056,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6092569942925057e-05,1.6747557642203163e-05,1.3958310751779856e-05,1.4397262126387473e-05,1.2616099796565028e-05,9.799937225132233e-06,1.3236743726255498e-05,2.536983889274016e-05,1.5121002999216433e-05,1.4141278635598502e-05,1.5627228177006394e-05,1.561815243403876e-05,1.1449479474029231e-05,1.1152339427634597e-05,1.9163155613808527e-05,2.2058085346608312e-05,8.154149577428878e-06
"[TG(62:12),TG(61:5)]_FA16:1",-0.0070853749932802,3.91436709853586,0.0009803366471210356,0.9750220537969458,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.679582544503923e-05,1.7219059522161565e-05,1.4491372497593777e-05,1.494469187236293e-05,1.3080628062155897e-05,1.0239140723089224e-05,1.373571050264118e-05,2.6770380313593795e-05,1.5578256053461493e-05,1.456612741555129e-05,1.6136365032792936e-05,1.7342320607088754e-05,1.1902225265581717e-05,1.1650689116951369e-05,1.968855999447879e-05,2.2831742672186474e-05,8.511965770561932e-06
"[TG(62:12),TG(61:5)]_FA18:0",-0.0110718085784921,3.853689727107063,0.0023928175807503,0.9609858915687534,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.61185098532637e-05,1.6562324924982182e-05,1.3867900373629028e-05,1.4361814980651448e-05,1.2521525209366108e-05,9.776468290272048e-06,1.3238609512189228e-05,2.5320384157422004e-05,1.499974594999796e-05,1.3957846420887288e-05,1.5496545608636588e-05,1.5533616070653238e-05,1.223747328118617e-05,1.1133249956290053e-05,1.894353793418132e-05,2.199390902259923e-05,8.131268918493363e-06
"[TG(62:12),TG(61:5)]_FA18:1",-0.014665121300029,3.921389467210055,0.004199916354348,0.9483278577595532,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.684578357595971e-05,1.738514167433483e-05,1.4463724067778981e-05,1.5047889004776175e-05,1.3135248727077583e-05,1.024702941698156e-05,1.3870047496580636e-05,2.6464984160890094e-05,1.64378077349895e-05,1.4625227039936339e-05,1.6261177681430044e-05,1.6299706679288503e-05,1.1983622821828228e-05,1.1679435746507173e-05,1.9790362016612568e-05,2.3888661136341758e-05,8.507584342103913e-06
"[TG(62:12),TG(61:5)]_FA18:2",-0.0003383229903580052,4.0303165061850565,2.236826401436076e-06,0.9988066824174782,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.84002466723762e-05,1.870983716840763e-05,1.5691038061323254e-05,1.6172478392552034e-05,1.4653752533681464e-05,1.1013811140409243e-05,1.4905829711730798e-05,2.8504870193370348e-05,1.7976220316941644e-05,1.583175331923421e-05,1.7471304694546428e-05,1.746618331733912e-05,1.2858073044643984e-05,1.2558228662245032e-05,2.133073492365109e-05,2.477163981955046e-05,9.200822502766752e-06
"[TG(62:12),TG(61:5)]_FA18:3",-0.0131126044210865,4.144664694394283,0.0033623132558933,0.953760212444966,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.9370905722560146e-05,1.9997882297665305e-05,1.6727577636016507e-05,1.767583797237324e-05,1.5263177252559658e-05,1.2779697271274369e-05,1.600558230407594e-05,3.06436656964869e-05,1.8113306575340266e-05,1.7578539947748232e-05,1.9793315126686456e-05,1.8723698843363465e-05,1.4613871404657815e-05,1.3529100841965719e-05,2.293821333986303e-05,2.7225832939459008e-05,9.836615412531286e-06
"[TG(62:12),TG(61:5)]_FA20:4",-0.00023116549144679849,4.235467615992871,1.0454939642912109e-06,0.9991841679721872,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.0798232192190625e-05,2.1342058295718513e-05,1.787360517840423e-05,1.9926732462688415e-05,1.633181963268061e-05,1.2874953264130417e-05,1.7221546974727406e-05,3.283446560222664e-05,1.9318411179550075e-05,1.798080835354743e-05,2.0363622715646488e-05,2.0572968558712565e-05,1.4846567534807808e-05,1.4497278007763515e-05,2.6096359470243166e-05,2.8477051305422196e-05,1.0491069986097797e-05
"[TG(62:12),TG(61:5)]_FA22:5",0.018427948339462,4.319752990927408,0.0066468032993778,0.9350221142227204,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.2915363496188922e-05,2.3901639452949027e-05,1.9120272777501765e-05,1.977665368471698e-05,1.727250811697502e-05,1.3533857009241795e-05,1.821894712624491e-05,3.572018283115588e-05,2.064716224752978e-05,1.9314733574920035e-05,2.125028695188399e-05,2.1766694954037132e-05,1.5676180042285873e-05,1.5337442547671085e-05,2.606661957082423e-05,3.0438635378078942e-05,1.1228284740859458e-05
"[TG(62:12),TG(61:5)]_FA22:6",0.0014149040210349,4.434443415865164,3.920587782157981e-05,0.9950041106062788,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.4053830328013582e-05,2.4827473477986037e-05,2.0745171326784894e-05,2.1384639641273884e-05,1.8938437118945367e-05,1.4737870348679401e-05,1.9994916972101835e-05,3.8185278763730545e-05,2.2434958501874878e-05,2.0959489687220695e-05,2.3176233160630996e-05,2.3180277507970652e-05,1.7199972098673536e-05,1.6834512522668283e-05,2.85720134342169e-05,3.3130502419217764e-05,1.2336297571755226e-05
"[TG(62:13),TG(61:6)]_FA14:0",0.0112977810036573,3.851005847687108,0.0024914351227987,0.9601906994912304,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.609096874858015e-05,1.661152222692657e-05,1.3859605918513865e-05,1.4355811751017662e-05,1.2550605670928706e-05,1.0214094049450572e-05,1.319862821073321e-05,2.533822842498128e-05,1.496271176189627e-05,1.3973178924032213e-05,1.5469667663671712e-05,1.5520920271756078e-05,1.1400272901231003e-05,1.1147847923384869e-05,1.8870713451330987e-05,2.2003203407093492e-05,8.154149639331823e-06
"[TG(62:13),TG(61:6)]_FA16:0",0.013713339708661,3.8605878141164816,0.0036709577118526,0.9516869890252572,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6094171076188313e-05,1.6750859613606046e-05,1.3966328716268652e-05,1.439383173282142e-05,1.2622927530404437e-05,9.800331669230914e-06,1.3226881446171834e-05,2.7336817412783125e-05,1.5108160543984208e-05,1.4138769575162025e-05,1.5627228177006394e-05,1.5619700752616e-05,1.1456377388411557e-05,1.1153237908394872e-05,1.896069550972329e-05,2.2037725816675977e-05,8.157395117819952e-06
"[TG(62:13),TG(61:6)]_FA16:1",0.0021835046151994,3.9068300888073786,9.309690613426568e-05,0.9923015915911436,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.678653834681016e-05,1.722929531232543e-05,1.4481695589346755e-05,1.4952696087667552e-05,1.3081892264384369e-05,1.0232435399109193e-05,1.3731445834552977e-05,2.630744235847587e-05,1.5586319850487143e-05,1.4574769392171213e-05,1.6135129353258784e-05,1.6183585325675075e-05,1.1904754497931436e-05,1.1653608718937493e-05,1.967940927297838e-05,2.2835283518726655e-05,8.50742203258531e-06
"[TG(62:13),TG(61:6)]_FA18:0",-0.0030344663370082,3.8501146155994,0.00017973264452514348,0.9893035285982787,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.612107180086454e-05,1.6568268108238076e-05,1.3867623988473049e-05,1.4361529000928743e-05,1.2523801217109398e-05,9.77705984357129e-06,1.323807641596849e-05,2.5335679341146414e-05,1.499765531907563e-05,1.3951992283288834e-05,1.5815683035737433e-05,1.5525874654953985e-05,1.15285778278146e-05,1.1122694574333273e-05,1.895040084804056e-05,2.1987270104173245e-05,8.130457463754782e-06
"[TG(62:13),TG(61:6)]_FA18:1",0.0117656450514132,3.91884647620938,0.0027032983110715,0.9585340698261048,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.683937861533514e-05,1.8167015892806637e-05,1.4462894701370257e-05,1.506046682372234e-05,1.3140811824602834e-05,1.0247423823463982e-05,1.4050230002920795e-05,2.6460395459905234e-05,1.5682190601973993e-05,1.4622439466772761e-05,1.6266429879247796e-05,1.6289797617581113e-05,1.1979483994256257e-05,1.168302915551876e-05,1.9779304849347404e-05,2.2983553175278055e-05,8.50644839213402e-06
"[TG(62:13),TG(61:6)]_FA18:2",0.0011075031143816,4.021063555941476,2.3968062879908825e-05,0.9960937971341112,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.8173194028075826e-05,1.8704224050039344e-05,1.5691590937105608e-05,1.616275917129928e-05,1.4136121070282416e-05,1.1012627920961979e-05,1.489783367513055e-05,2.8497732214060575e-05,1.6981075611575427e-05,1.583454115825568e-05,1.7480573057091396e-05,1.7468041240569495e-05,1.2859912494326864e-05,1.255036829421115e-05,2.1320440261968357e-05,2.477473806027312e-05,9.202445288438025e-06
"[TG(62:13),TG(61:6)]_FA18:3",-0.0104616684963397,4.127391301749944,0.0021400206049596,0.9631027362063274,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.936674264169605e-05,2.0008448026761865e-05,1.6724259748500047e-05,1.728477594110443e-05,1.5258625478231792e-05,1.191568710879967e-05,1.6010646514817536e-05,3.065029352839663e-05,1.8102554807995787e-05,1.8035447786430547e-05,1.8733334078291335e-05,1.871255130398123e-05,1.3834845166882606e-05,1.3536736664772174e-05,2.2934019377350982e-05,2.6597347198546443e-05,9.837913548213888e-06
"[TG(62:13),TG(61:6)]_FA20:4",0.0136681088238368,4.224041880578414,0.0036547994226061,0.9517933051319124,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.0669173936729455e-05,2.261260387711865e-05,1.785839856310017e-05,1.8476543465160607e-05,1.633106080266037e-05,1.2835509832285e-05,1.7220480883963635e-05,3.285638881235082e-05,1.9315723437092926e-05,1.798275975047078e-05,1.9963233319253622e-05,2.0030140468618484e-05,1.4852775841951235e-05,1.4497951643445809e-05,2.461127203591312e-05,2.8499180920950906e-05,1.0484579029121537e-05
"[TG(62:13),TG(61:6)]_FA22:5",0.0026633714489981,4.309268439214084,0.00013883563315209013,0.9905988607629932,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.2108029017859583e-05,2.283910950499541e-05,1.9113084284892086e-05,1.9762646403351342e-05,1.7271749528113496e-05,1.3529518274621333e-05,1.8222945347900448e-05,3.494369044922436e-05,2.0651940905736356e-05,1.932003020852009e-05,2.126110000223574e-05,2.1347729397006482e-05,1.5662843659300583e-05,1.5354061764499123e-05,2.6079964400283626e-05,3.0431554022672296e-05,1.1227797874206607e-05
"[TG(62:13),TG(61:6)]_FA22:6",0.0394230178462033,4.451954925682792,0.0304383789843756,0.8614992629202054,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.406183642190141e-05,3.012856634933278e-05,2.075263641549133e-05,2.1388070034839936e-05,1.8939448731533213e-05,1.4754831068760115e-05,1.99797239331662e-05,3.819241645130525e-05,2.2441827449211262e-05,2.093635149003924e-05,2.316325775948357e-05,2.3180896835401548e-05,1.720296121537247e-05,1.683922887199599e-05,2.8575063529270098e-05,3.315086211798695e-05,1.2271712002000371e-05
"[TG(62:14),TG(61:7),TG(60:0)]_FA14:0",0.0321718951757417,3.8606637618271615,0.0202040777539256,0.8869685950771956,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6094491571600217e-05,1.6613173244116744e-05,1.4982132021336e-05,1.435895616486101e-05,1.2555663155087002e-05,9.781990432421072e-06,1.3198095012834763e-05,2.7314894008168906e-05,1.4954946349741768e-05,1.397178497793569e-05,1.5465342372819733e-05,1.5522468472208686e-05,1.1400502711834652e-05,1.1145826673651646e-05,1.885355594851249e-05,2.201603889138322e-05,8.153987422667638e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA16:0",0.0397257228003121,3.8797991708895534,0.0308095036312388,0.8606660587182378,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6126515763906584e-05,1.8719742767728957e-05,1.4871262022391228e-05,1.4400978445151978e-05,1.2625709103282935e-05,9.788498647200542e-06,1.4311441101259054e-05,2.5371368751470187e-05,1.5115328445845947e-05,1.4714991617439655e-05,1.5625374480926978e-05,1.562062974376234e-05,1.1451548822029739e-05,1.1155932836646182e-05,1.8953451306711105e-05,2.2041266916471443e-05,8.15658378688726e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA16:1",-0.006111006839492,3.910935646069599,0.0007292298579764656,0.978456339239214,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6782375143782764e-05,1.7230615823785747e-05,1.4489160678053195e-05,1.4952981958341744e-05,1.308492695745267e-05,1.0235590763817349e-05,1.3736776440888389e-05,2.629214698026141e-05,1.5576165365573744e-05,1.4568636369644612e-05,1.6132966884610988e-05,1.6203093844436715e-05,1.1909353253709605e-05,1.2196201142978816e-05,1.9675596454172345e-05,2.2833955701274093e-05,8.516184889501356e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:0",0.0034293995611212,3.84908710439446,0.0002295594360348652,0.987911538818024,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6135802984298954e-05,1.67492087223708e-05,1.387038873653118e-05,1.4368961529409233e-05,1.2517226506996306e-05,9.769368484577076e-06,1.325540138223739e-05,2.5314265792197173e-05,1.500721257852337e-05,1.3950877222120453e-05,1.5483261081364404e-05,1.5524636000092193e-05,1.1354515417194886e-05,1.1133025411062621e-05,1.893820003148695e-05,2.224574599231652e-05,8.133865220810042e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:1",0.0011916007747112,3.913897354506648,2.772745889750849e-05,0.995798609108194,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6835855731233422e-05,1.7375896582653513e-05,1.4458747341974687e-05,1.5061610524516134e-05,1.3144604817142199e-05,1.024683219493222e-05,1.3863917042558706e-05,2.6466003872220063e-05,1.5677113444965423e-05,1.4627178596374418e-05,1.6256852685208382e-05,1.6289797735705743e-05,1.1979713936430865e-05,1.1681232408177171e-05,1.9789599438306667e-05,2.2988421501597088e-05,8.509207096823712e-06
"[TG(62:14),TG(61:7),TG(60:0)]_FA18:2",0.0003804692712967321,4.0232863872594224,2.8286813141195637e-06,0.998658063803179,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.8158782973563427e-05,1.8705875004252053e-05,1.569242051445511e-05,1.6177909826313177e-05,1.4139408401223089e-05,1.1015388992036489e-05,1.4903963976635922e-05,2.8505889515720215e-05,1.6984360864325328e-05,1.584457692145739e-05,1.748829655505139e-05,1.7475472933490985e-05,1.2852324534135793e-05,1.2558228747916619e-05,2.132615938109221e-05,2.4861486605628433e-05,9.378351231512696e-06
