lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDM-P,NDM-Q,NDM-R,NDM-S,NDF-J,NDF-L,NDF-M,NDF-N,Blank1
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:0",0.0124927536288649,3.765613392962048,0.0051404081482948,0.9428433303908554,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6129028039943035e-05,1.3963292316343138e-05,1.9246716838860357e-05,1.8130088265965806e-05,1.2417137923525702e-05,1.247627594980699e-05,1.1630916355962321e-05,1.3573580872774296e-05,8.131918001810401e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:1",-0.0033758466308591,3.82429062320192,0.0003758611842169524,0.9845322695460498,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.693495857049569e-05,1.4650372713148568e-05,1.9300029429979238e-05,1.8862083528611894e-05,1.2986649470381695e-05,1.3070443770034138e-05,1.2170015122262548e-05,1.4210217738976276e-05,8.512939380061753e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:2",0.0018322196646986,3.931453528610717,0.0001109760507835844,0.9915948269032404,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.8156390664314737e-05,1.5792117824612853e-05,2.0887114847724313e-05,2.0421535727940088e-05,1.4058204506408524e-05,1.4029774224359574e-05,1.307754427110664e-05,1.5189451391909558e-05,9.202445257486554e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:3",0.0032362694691354,4.0332909719244405,0.00034695355398461913,0.9851389115511684,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.9586551130587458e-05,1.699683822810527e-05,2.2346696243662075e-05,2.1900100348777028e-05,1.5046664049976309e-05,1.507448384701707e-05,1.4011704322850744e-05,1.6358327215807728e-05,9.837589083934049e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA20:4",0.0033150729265008,4.132017378707102,0.00036474682904719113,0.9847626507008378,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.0957772373015412e-05,1.8118250632800743e-05,2.400163419232258e-05,2.3573596416347258e-05,1.6093414482572457e-05,1.613836003571534e-05,1.5040808699034125e-05,1.7546895500389287e-05,1.0485228019584158e-05
"[TG(64:14),TG(63:7),TG(62:0)]_FA22:5",0.0134667950532442,4.273395762716803,0.0060340564660327,0.938083248529104,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.2931080746427493e-05,1.983948157683385e-05,2.7537810724380825e-05,2.5724766193326043e-05,1.7716125592681394e-05,1.7787442881313794e-05,1.6496467804465896e-05,1.9246392140128253e-05,1.1572307503398467e-05
"[TG(64:14),TG(63:7),TG(62:0)]_FA22:6",-0.0076352069987782,4.39518376043832,0.0019434365691968,0.964837107387976,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.5131677867643857e-05,2.1730435317919685e-05,2.8695037061330312e-05,2.801147689355929e-05,1.956356549204187e-05,1.925581110128495e-05,1.7976442132040647e-05,2.1313033687717398e-05,1.2612164790819935e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA14:0",-0.0021440320907295,3.7618715955167263,0.00015138978790929514,0.9901830315802396,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.614107631888152e-05,1.397515303053784e-05,1.8559240712816016e-05,1.8167252793369368e-05,1.248857503001135e-05,1.2552196154607136e-05,1.1605675179531743e-05,1.354093982990428e-05,8.154311979801892e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:0",0.0025180463436046,3.7610105716540176,0.00020881006843277705,0.9884707603837828,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6227693660466888e-05,1.4042364426580257e-05,1.8521586042515546e-05,1.8087822958012254e-05,1.2449383907985587e-05,1.2515605014640012e-05,1.1636011047970422e-05,1.3463248696954755e-05,8.155285558350241e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:1",-0.0123649429865765,3.82519390773605,0.0050426060100069,0.94338875491085,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.681480147909449e-05,1.4667881566028983e-05,1.9279524625530846e-05,1.8813259696974213e-05,1.303799484335741e-05,1.311375552137096e-05,1.2253844240904363e-05,1.422748244662126e-05,8.511641182476207e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:0",-0.0144745459490782,3.769018242129002,0.0069012509778401,0.9337928836050152,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.613782014645807e-05,1.4075405068346625e-05,1.8597268209378896e-05,1.811915783329876e-05,1.3017655201014621e-05,1.2479014112059732e-05,1.1628369098295826e-05,1.3568455444850248e-05,8.136137151701296e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:1",-0.0167857716546756,3.849781218719574,0.0092973272901524,0.9231849044244668,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.764026985160085e-05,1.4651219933951423e-05,1.93179248772468e-05,1.886536282520184e-05,1.2986649565003388e-05,1.3071688389239933e-05,1.3156741851559276e-05,1.4206980683472173e-05,8.826292174346078e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:2",-0.0158474313317331,3.938879308554115,0.0083035971447638,0.9273940027026458,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.8150203769016713e-05,1.578477535204865e-05,2.0887114705505634e-05,2.0414612976959713e-05,1.4055475900678372e-05,1.472550059791092e-05,1.3070134163354183e-05,1.5181088754122743e-05,9.198550695681385e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:3",0.0035942306891084,4.033069430006965,0.0004279494754687585,0.9834953873761538,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.960478618060659e-05,1.699090795180334e-05,2.2353779871538486e-05,2.1881518224066777e-05,1.5040711068161144e-05,1.5071745779719064e-05,1.4004525571163848e-05,1.6360755020299027e-05,9.832720850726117e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA20:4",0.0031856798264753,4.131887302274816,0.0003368285642929014,0.9853573345922768,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.0945723969859543e-05,1.8129546694717716e-05,2.4002379915956738e-05,2.356193704261738e-05,1.608721321343767e-05,1.6138111016919443e-05,1.5048682048943059e-05,1.7543658599243848e-05,1.0481820386334787e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:5",-0.0031966269869645,4.222725309366958,0.0003396911047754969,0.9852952528342116,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.225409922746499e-05,1.9262537352809983e-05,2.5517511358353197e-05,2.4965079718271168e-05,1.719101395005931e-05,1.723957404094947e-05,1.600414655799449e-05,1.8703092869759612e-05,1.1233964335951555e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:6",0.0063917574731793,4.388646648125921,0.0013618235644176,0.9705624324709674,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.5128095748801985e-05,2.1719986369078337e-05,2.868534379183572e-05,2.8015484575245962e-05,1.920886089306515e-05,1.925730469180927e-05,1.7967642341987535e-05,2.087494111379136e-05,1.2608270167111825e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA14:0",-0.001490479174832,3.7615714739591177,7.316142738716946e-05,0.9931754212281728,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6148891393554312e-05,1.3980236355354982e-05,1.8554393971404717e-05,1.8154864756559704e-05,1.247344412256586e-05,1.2555183240701037e-05,1.1604285718074989e-05,1.352987951723183e-05,8.155447805965897e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:0",0.0024561668557733,3.761420223544827,0.00019867480665447523,0.9887540258569816,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6223786092076148e-05,1.4043776299660841e-05,1.8512638354436434e-05,1.811259930961463e-05,1.2450872070645394e-05,1.251859219568865e-05,1.1638558305636912e-05,1.346783453844879e-05,8.16258790816214e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:1",-0.0137539130522284,3.825551748224557,0.0062391618878241,0.9370418771170768,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6812196640529636e-05,1.4671270072195108e-05,1.927318650796058e-05,1.8799049828725697e-05,1.3041467412140352e-05,1.311176417811906e-05,1.2255696767842478e-05,1.4264170053272619e-05,8.51488672286728e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:0",0.0122720445084954,3.7657738180659712,0.0049603988431408,0.9438513351981572,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6689109136797326e-05,1.3969505161170196e-05,1.8606961194436132e-05,1.8121708258321635e-05,1.2423339098038795e-05,1.247552927323825e-05,1.1631842751937715e-05,1.3576548469507162e-05,8.133053858925878e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:1",0.0087537603011914,3.829414004735303,0.002527608085646,0.9599029884242424,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6929097248963924e-05,1.4641335852842266e-05,1.9307858639271127e-05,1.9505904164994344e-05,1.2981440546241014e-05,1.3072186236922246e-05,1.2175572835583226e-05,1.4204552827527984e-05,8.502716046993035e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:2",-0.0211150146896601,3.941830616439174,0.0147420678329042,0.9033608178577874,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.8155739578890905e-05,1.578957626993151e-05,2.0909111241659685e-05,2.0412062343449546e-05,1.4067134002786692e-05,1.403126790983863e-05,1.307823891349746e-05,1.6160322355603136e-05,9.20471721932928e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:3",0.0036816266154157,4.0329768164685005,0.00044901307351385977,0.9830941483036122,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.958785348776119e-05,1.6994579134221828e-05,2.2351542985073374e-05,2.189281323150888e-05,1.5045919992301825e-05,1.5062037892345993e-05,1.4004525571163848e-05,1.6357787783736373e-05,9.834019017360194e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA20:4",-0.00021045018512979771,4.133605447806736,1.470005443149347e-06,0.9990326148274672,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.0946049792060573e-05,1.8132370656333343e-05,2.3991940922827992e-05,2.3580154731544097e-05,1.6096390902513768e-05,1.613537294962144e-05,1.5184614514643463e-05,1.7552830539496353e-05,1.0484903555304319e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:5",-0.0032397877874979,4.222887473823877,0.00034892728539843987,0.985096705904366,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.2258983827697975e-05,1.92622549458757e-05,2.552459477290159e-05,2.4965808450846713e-05,1.7189277736634107e-05,1.7256749358693084e-05,1.601873563827774e-05,1.868124221771482e-05,1.123250385979888e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:6",-0.0070832640974331,4.394563155165263,0.0016725983353321,0.96737768038434,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.5130049750377783e-05,2.17163153482507e-05,2.869429147991483e-05,2.800783309169005e-05,1.9918021898320662e-05,1.9260540321925384e-05,1.7968800270703612e-05,2.0879257445061266e-05,1.260453782197084e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA14:0",-0.0006723426071617894,3.762194961089549,1.4887433936997332e-05,0.9969214308889164,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.615507835096103e-05,1.3962445095540283e-05,1.8641633610184038e-05,1.8146484540428246e-05,1.2481629608580393e-05,1.2550702659037553e-05,1.160683288740392e-05,1.353770256858863e-05,8.150904222746635e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:0",0.0259867258682721,3.774759086997758,0.0222473735139787,0.8814309056386265,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.623160122885763e-05,1.5091764732804911e-05,1.853016076211357e-05,1.809766056979904e-05,1.245484074095912e-05,1.251535618575359e-05,1.1740449849022408e-05,1.3471071645405781e-05,8.160640596308083e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:1",-0.0240444550988213,3.830565383096472,0.0190702178114735,0.8901653694267427,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6817081116545235e-05,1.4667598943640238e-05,1.9287353550385386e-05,1.8811802092831603e-05,1.3035514477636034e-05,1.3107034577659687e-05,1.2663262808878129e-05,1.4230719553578247e-05,8.5124525134089e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:0",0.0003636025647233353,3.76009045394985,4.353830843739637e-06,0.9983351484215948,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6128377016627897e-05,1.3973176128134221e-05,1.859652255685408e-05,1.8130088265965806e-05,1.2426811666821735e-05,1.2467563947708023e-05,1.1628600631036506e-05,1.3566027640358949e-05,8.136137151701296e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:1",-0.0033438131343101,3.824336227371655,0.0003687638214052854,0.9846789855023432,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6938540440902784e-05,1.4649243085411424e-05,1.9309722699473827e-05,1.8862812191691672e-05,1.2983424857742453e-05,1.3068452284350135e-05,1.2181593879397945e-05,1.4210757273953403e-05,8.504663358847091e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:2",0.0354356639983442,3.9464969618508223,0.0415239442959265,0.8385299174270894,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.878127168545863e-05,1.577997454189302e-05,2.0894198262272702e-05,2.165452303047991e-05,1.4053987596086024e-05,1.4026040414219567e-05,1.308680717080989e-05,1.5191069945388053e-05,9.200497945632498e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:3",0.0038833349912044,4.033530569243059,0.0004995668629843575,0.9821679729420564,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.960218109360696e-05,1.700982873162796e-05,2.2354898136997696e-05,2.189135569686203e-05,1.5041703223911864e-05,1.5072990351447486e-05,1.4011241257369385e-05,1.6361564271311833e-05,9.839860860067945e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA20:4",-0.000879296074090654,4.133768748457853,2.5662020317215872e-05,0.9959581180389206,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.095451595215719e-05,1.8115709131983015e-05,2.4004989770902932e-05,2.3564123309839773e-05,1.6087709409590147e-05,1.613537290214407e-05,1.5219581788764987e-05,1.754284924532527e-05,1.0489771819463724e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:5",-0.0112108963768001,4.225744755998699,0.0041783575224698,0.9484604639241188,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.2238143255918385e-05,1.9256606968780826e-05,2.5502598450075564e-05,2.496544422355047e-05,1.719324654888037e-05,1.725724725385277e-05,1.6325336266890615e-05,1.8694730180519907e-05,1.1231530126493174e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:6",0.0045421703741362,4.3895304495639,0.0006877236141824283,0.9790782863802432,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.5135259738050945e-05,2.1715185720513554e-05,2.8695036919111627e-05,2.8009654992624668e-05,1.9203900067000707e-05,1.936657983673201e-05,1.7970189599654027e-05,2.0870355323750212e-05,1.2608432290921592e-05
[TG(64:6)]_FA14:0,-0.0318649628958657,3.774862037463727,0.033450280295507,0.8548810512402855,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6153775931678602e-05,1.397035222038221e-05,1.8547310485746983e-05,1.8153771796687917e-05,1.2486590671199068e-05,1.2553440678858191e-05,1.2569013215167224e-05,1.3538781689995773e-05,8.155772301197207e-06
[TG(64:6)]_FA16:0,0.0028309125298056,3.7613409440041528,0.00026392475161118867,0.9870383282450688,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6228019172124457e-05,1.4046318069796644e-05,1.8535007503524875e-05,1.809292394704953e-05,1.244863966106772e-05,1.2515854080913275e-05,1.163276897123799e-05,1.3473499449897079e-05,8.157881984472806e-06
[TG(64:6)]_FA16:1,-0.0121796321099154,3.832801390192418,0.0048925945601165,0.9442357772617916,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6816755294344205e-05,1.4676635857810154e-05,1.926834012209597e-05,1.8815810052501326e-05,1.3043203814808936e-05,1.3106287948568313e-05,1.2253844020060464e-05,1.4226403479572777e-05,8.915705560133144e-06
[TG(64:6)]_FA18:0,-8.284803501586007e-05,3.760079648146924,2.2603988067415595e-07,0.9996206565585932,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.613879686775685e-05,1.3973176343588683e-05,1.8599132269581595e-05,1.8110048884591753e-05,1.2428299924103238e-05,1.2467563852753287e-05,1.1634853163423124e-05,1.3569534617710279e-05,8.130782020889038e-06
[TG(64:6)]_FA18:1,-0.0478414883805059,3.843834603422824,0.0755204498206171,0.7834623355183935,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6936912261528022e-05,1.463907659736798e-05,1.9297419717251722e-05,1.8861354726540582e-05,1.298367295581869e-05,1.3922988365325789e-05,1.2175573012258346e-05,1.5045938226619774e-05,8.507422094488258e-06
[TG(64:6)]_FA18:2,0.0014997270481609,3.931458197851626,7.435297122437845e-05,0.9931200727852162,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.8149226923500544e-05,1.5780539355761596e-05,2.0905010223882536e-05,2.0415706075823033e-05,1.4054979846458436e-05,1.4034005929659267e-05,1.308727036879759e-05,1.5182707410507017e-05,9.20439256934061e-06
[TG(64:6)]_FA18:3,0.0038376806700381,4.03306465371188,0.0004878847234972561,0.982377668840067,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.9588179123636147e-05,1.699514373263594e-05,2.2339985442048072e-05,2.1908116129124953e-05,1.5043935586178695e-05,1.5061290978390414e-05,1.4006609851686536e-05,1.63550902632094e-05,9.839049467232307e-06
[TG(64:6)]_FA20:4,-0.0025468352128464,4.134531699193497,0.00021529243286100289,0.9882931821513036,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.0958423520547932e-05,1.8118815446669314e-05,2.3993432370096302e-05,2.3566673665366883e-05,1.608944562301535e-05,1.6136119673667548e-05,1.5288590250214092e-05,1.7540960872905322e-05,1.0491556790847706e-05
[TG(64:6)]_FA22:5,-0.0037020177826145,4.2660461232217575,0.0004559310198097577,0.982964431482975,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.290958933765883e-05,1.9856143101184176e-05,2.630676677853606e-05,2.5726587746781848e-05,1.772381502447599e-05,1.7779228536987674e-05,1.6496236404231554e-05,1.926608470371742e-05,1.1569873355843029e-05
[TG(64:6)]_FA22:6,0.0067263782006244,4.388868821349923,0.0015081489334647,0.9690220250205122,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.51495875302228e-05,2.1720551452264985e-05,2.8692054522340384e-05,2.8013662813302867e-05,1.9199931396686983e-05,1.9260789435676015e-05,1.7977599928250386e-05,2.087197382577582e-05,1.2610866500379975e-05
"[TG(64:7),TG(63:0)]_FA14:0",-0.0024274228266093,3.761595532765542,0.0001940536689711836,0.9888855764025936,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6155729560602242e-05,1.3972611583583728e-05,1.853761735847107e-05,1.8153407360904385e-05,1.2480141540542276e-05,1.2554934269382507e-05,1.1607990816119994e-05,1.3538781741448659e-05,8.153500556014784e-06
"[TG(64:7),TG(63:0)]_FA16:0",0.0021287599902347,3.761102679766323,0.000149237888406345,0.9902530484531612,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.621336605462112e-05,1.4042081858055126e-05,1.8522331766149695e-05,1.8102032895756537e-05,1.2453352530988463e-05,1.2521828110668972e-05,1.1632305817419074e-05,1.3469992523998638e-05,8.152526946514964e-06
"[TG(64:7),TG(63:0)]_FA16:1",-0.0123630721986528,3.824856878786056,0.0050410475984496,0.9433974887149662,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.68209884986099e-05,1.4668446433761167e-05,1.926535736977803e-05,1.880451511455498e-05,1.3036754826084683e-05,1.3105541271999575e-05,1.225986510804396e-05,1.4219389730681669e-05,8.507259784969656e-06
"[TG(64:7),TG(63:0)]_FA18:0",-0.00014074241814244004,3.760072908490383,6.523314406980951e-07,0.9993555723446468,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6133912515958635e-05,1.397091703425078e-05,1.8593167120492412e-05,1.8118428683748637e-05,1.2421106593839427e-05,1.2472293310780561e-05,1.1632537526834871e-05,1.3572771776120156e-05,8.134352087462894e-06
"[TG(64:7),TG(63:0)]_FA18:1",-0.0035391481892605,3.824179688449029,0.0004131040065137978,0.9837841445497756,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.6942447885076145e-05,1.4637947077358067e-05,1.9313451104316583e-05,1.885151725374533e-05,1.2980448390490295e-05,1.3072683942172458e-05,1.2182983208348364e-05,1.4202124920130913e-05,8.507746558768095e-06
"[TG(64:7),TG(63:0)]_FA18:2",0.0019226676931849,3.940153959110608,0.0001222029523070267,0.9911799293216824,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.8157367696156982e-05,1.5788729102992267e-05,2.0880776730154038e-05,2.042772981584068e-05,1.4046050255458575e-05,1.4027534004743886e-05,1.30775443594442e-05,1.5198893099650623e-05,9.705497394488127e-06
"[TG(64:7),TG(63:0)]_FA18:3",0.0038288597624868,4.033353835476998,0.0004856475751302547,0.9824181114575288,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,1.95976223776837e-05,1.69914727118083e-05,2.2354525452953965e-05,2.190738746604518e-05,1.5046664097287154e-05,1.5069505465148638e-05,1.4008230801715192e-05,1.6356169075899217e-05,9.839211776750908e-06
"[TG(64:7),TG(63:0)]_FA20:4",0.0032000436478955,4.131743921664345,0.0003398715398602592,0.985291348405264,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.0944095914702163e-05,1.812898193471276e-05,2.3996787664239295e-05,2.3556835984084335e-05,1.60862211049978e-05,1.6135124168212385e-05,1.5040114056643306e-05,1.7547435241177964e-05,1.0484579029121537e-05
"[TG(64:7),TG(63:0)]_FA22:5",-0.0038673039799604,4.265813709179019,0.0004975494563368432,0.982204009023589,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.2924568153145817e-05,1.983948168456108e-05,2.6289244086421565e-05,2.571820760014615e-05,1.7718110046115374e-05,1.778121992771694e-05,1.6499478215951307e-05,1.925259653510078e-05,1.1574903836666616e-05
"[TG(64:7),TG(63:0)]_FA22:6",-0.0395795078192218,4.409018920972794,0.0522347003064108,0.8192193740686158,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,TAG,2.5119955100362935e-05,2.1714903367442885e-05,2.8691308940924906e-05,2.801001935891244e-05,1.9201419559346793e-05,2.0185022625422854e-05,1.942839609525863e-05,2.0875480648768486e-05,1.2609568271842955e-05
