lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,NDM-P,NDM-Q,NDM-R,NDM-S,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,Blank1
[TG(43:3)]_FA16:1,-0.020407243446322,3.888013135772275,0.0086796966894203,0.9257725669274612,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3203192962862088e-05,1.3537912061321674e-05,1.310996442006801e-05,1.445920752255589e-05,1.681382463357832e-05,1.56345384718708e-05,1.926535736977803e-05,1.880123567897351e-05,1.0733966415452489e-05,1.2393126607560918e-05,1.55934848119589e-05,1.2223016572528356e-05,2.1313990216477927e-05,1.2936063973153134e-05,2.296435391055088e-05,1.6524446825318197e-05,8.817367100765851e-06
[TG(43:3)]_FA18:0,0.0129764804034699,3.7433385626411457,0.0035059578467975,0.9527839452043588,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.1902940467269993e-05,1.1950311980168285e-05,1.1138363532581453e-05,1.3276843478588197e-05,1.6220855493418958e-05,1.3395667359559863e-05,1.859577683321993e-05,1.884313703761387e-05,9.972418341202812e-06,1.092188569557746e-05,1.3296515868804426e-05,9.836886598571154e-06,1.9609879549987518e-05,1.2236621501127563e-05,2.1157231154352855e-05,1.5233494327110463e-05,7.79341267960225e-06
[TG(43:3)]_FA18:1,-0.0021337286529454,3.869110153275885,9.487834265353712e-05,0.992228287274834,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4079784307956575e-05,1.347991408822072e-05,1.2189930383125803e-05,1.4218040841785962e-05,1.6936260989778114e-05,1.4710806342768128e-05,1.9999435569764602e-05,1.886572712199385e-05,1.04010389069416e-05,1.2403573804620577e-05,1.444072881364362e-05,1.1000653915935983e-05,2.1526022534747553e-05,1.3616778165631096e-05,2.2956363671305464e-05,1.6790061800886068e-05,8.503365223164489e-06
[TG(43:3)]_FA18:2,0.005178553569889,3.906846665346467,0.000559001400890935,0.981137204810088,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3541526495188051e-05,1.4017826212325553e-05,1.2589391364836718e-05,1.4957186935356459e-05,1.8007904245531722e-05,1.5201336091717903e-05,2.0127312062287627e-05,1.9659298688870813e-05,1.0386009623578676e-05,1.2362466198997515e-05,1.4958545713432235e-05,1.105579054332806e-05,2.3552934866973298e-05,1.3446973967344453e-05,2.3916078849251238e-05,1.7261128042711955e-05,8.859720847290453e-06
[TG(43:3)]_FA18:3,0.002640466323905,4.031975802317575,0.00014544956880868654,0.9903775480159462,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4732887117626475e-05,1.4547026191899311e-05,1.4705029733179634e-05,1.679507084938517e-05,1.954812671842995e-05,1.6400408464251835e-05,2.1590621863068145e-05,2.1146243595334978e-05,1.135473369124417e-05,1.3233900628290076e-05,1.675836644812743e-05,1.274386350197842e-05,2.3919547915962224e-05,1.452223261762608e-05,2.5863030876911508e-05,1.958093840234612e-05,9.50135547595685e-06
[TG(43:4)]_FA14:0,0.0211099837376485,3.745853794261342,0.0092784190903643,0.9232628130119134,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.1963215431245568e-05,1.2031459348245917e-05,1.1121227238800489e-05,1.402947753496378e-05,1.5975331447160772e-05,1.4947457913474528e-05,1.7762902020303435e-05,1.73951783510006e-05,9.154748065625914e-06,1.0945051102720884e-05,1.326069034041025e-05,9.805350805407494e-06,2.1268111801155604e-05,1.1855311778665808e-05,2.179733727048689e-05,1.5243094840450678e-05,7.813534633848074e-06
[TG(43:4)]_FA16:0,0.2838084487781465,4.072232791505472,1.677886188899052,0.1952055652075484,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.345272626092262e-05,1.3053268309858418e-05,1.4460027060744395e-05,1.3269829729697089e-05,1.6171359772056515e-05,4.1041827993088815e-05,2.641003695106818e-05,1.8471127466786234e-05,9.870447331327466e-06,1.155212542488352e-05,1.3454148214763966e-05,1.0376044467238379e-05,2.0380717905867144e-05,1.262192670166154e-05,2.1324582012916344e-05,2.845151565395818e-05,1.0893024835236495e-05
[TG(43:4)]_FA16:1,0.0032339669740094,3.880385807452731,0.00021796917856287124,0.9882206363797515,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3042955716732697e-05,1.409947138060813e-05,1.2259865063875183e-05,1.482878044070892e-05,1.754355798421802e-05,1.4674094249265195e-05,2.0716737085708183e-05,1.8790669404106945e-05,1.0142877354158773e-05,1.2588217005432072e-05,1.454985897613067e-05,1.0755286274899585e-05,2.2039776733360197e-05,1.3921426224329883e-05,2.2967017549412626e-05,1.7290249669020994e-05,8.511316687244896e-06
[TG(43:4)]_FA18:0,-0.0223629797945946,3.7369995034844767,0.0104114068830609,0.9187278607829372,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.1908397442176063e-05,1.1957779552970931e-05,1.1144152911149153e-05,1.3400394158441589e-05,1.5455954027262585e-05,1.3386912798460614e-05,1.7829263601715934e-05,1.735291290405552e-05,9.139148072490032e-06,1.092188573889591e-05,1.3293759994235111e-05,1.0067198590546458e-05,1.9614426153362804e-05,1.3396532247400674e-05,2.1163445831914555e-05,1.524245485098962e-05,8.270662926799712e-06
[TG(43:4)]_FA18:1,-0.0583713837605254,3.903147985797625,0.0710151484950092,0.7898644195278319,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2979456282050421e-05,1.37519817220263e-05,1.2179046400887559e-05,1.530706728992032e-05,1.6940494194043808e-05,1.5274195357127962e-05,1.9312332412201346e-05,1.8863905360050756e-05,1.4794541884271822e-05,1.2017481057577596e-05,1.4442657820716278e-05,1.0679397298882479e-05,2.1518169389569872e-05,1.2972771475367258e-05,2.2961690610359047e-05,1.7007673904559992e-05,9.004956698304557e-06
[TG(43:4)]_FA18:2,0.0269351251059334,3.927242648066736,0.0151243216952856,0.9021221585688952,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3694818319886486e-05,1.3511028808727625e-05,1.4781911544537675e-05,1.5482951524780008e-05,1.7480711750960743e-05,1.520274791093487e-05,2.0133650250967233e-05,1.966585735154647e-05,1.0845069289702331e-05,1.2368144034786926e-05,1.568139516076568e-05,1.1049076386112051e-05,2.2176998730581776e-05,1.3446224910463352e-05,2.3929839769803078e-05,1.725312759458225e-05,9.389061369331325e-06
[TG(43:4)]_FA18:3,-0.0250076905471303,4.026616691208781,0.013046002317135,0.9090641130749516,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5583185602008778e-05,1.4547772963422784e-05,1.3722471432421951e-05,1.578778199507591e-05,1.8919664013205036e-05,1.6414811056309565e-05,2.157272641580058e-05,2.115170915914732e-05,1.1120923534885158e-05,1.3227995803826224e-05,1.7544323741084352e-05,1.260327560500492e-05,2.4964829477943258e-05,1.5100315205673717e-05,2.5844830671146728e-05,1.8610323732499185e-05,9.496974109401772e-06
[TG(43:4)]_FA20:4,-0.0474514248793386,4.1509090928377415,0.0470044863983694,0.8283601743366167,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.6526997143266415e-05,1.655977855584542e-05,1.5021124970911553e-05,1.698875942977274e-05,2.0292187861241498e-05,1.753283430847553e-05,2.3218344063447587e-05,2.2811359794252567e-05,1.3580782733746436e-05,1.4792580133457239e-05,1.8703969425822918e-05,1.2992690087687002e-05,2.6033670081286458e-05,1.679935343847856e-05,2.938760828059175e-05,2.008400637565225e-05,1.014656041880888e-05
"[TG(44:0),TG(O-45:0)]_FA14:0",0.0080017228342245,4.474353308480085,0.0013383887017397,0.9708167050012791,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,2.5430824501537447e-05,2.5793646710372878e-05,1.2976579167865318e-05,1.64619155131305e-05,2.283892802972877e-05,2.1211948090429838e-05,3.0185935294435626e-05,2.4521291517659287e-05,1.6816648834450943e-05,1.445736070325226e-05,1.603772154276064e-05,1.0509918401026468e-05,3.9718634136396505e-05,2.4051230251878315e-05,2.7344329724401134e-05,3.106254215460555e-05,2.3851159421886248e-05
"[TG(44:0),TG(O-45:0)]_FA16:0",-0.0509488158700517,4.821408578057759,0.0543505077534973,0.8156589430985023,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.6438445243631448e-05,2.276580642348027e-05,1.7241202272812794e-05,3.8405921104148706e-05,2.6601890055927156e-05,5.455610357186797e-05,2.7518797082763393e-05,2.8906703944389817e-05,1.5624768391719642e-05,1.486502915698548e-05,1.57199766162921e-05,1.638836805637307e-05,4.0145178659579016e-05,6.730478932175324e-05,4.873949207109534e-05,2.2121560629843775e-05,1.9177643502148855e-05
"[TG(44:0),TG(O-45:0)]_FA18:0",-0.0745532437599257,3.8781131326008658,0.1158284197870873,0.7336037009131516,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5909116927241096e-05,1.2844923897500438e-05,1.2122079806223989e-05,1.4371265225040942e-05,1.5726225592604186e-05,1.3381547174436412e-05,2.0367406770968576e-05,1.7369673336318443e-05,1.042348770764279e-05,1.1330689872414979e-05,1.5322588544221273e-05,1.2027292125775018e-05,2.7583199859389218e-05,1.226883428102532e-05,2.2240794701932652e-05,1.7989168944592108e-05,8.026277068825322e-06
[TG(44:1)]_FA14:0,0.0078373266929667,4.498556192416659,0.0012833113928891,0.971423225673186,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,3.674441002307197e-05,1.6116704231262982e-05,1.1633463746135148e-05,1.3726535694352262e-05,1.8520769072148236e-05,2.2227742671701473e-05,2.4575400797159368e-05,2.1439187558101743e-05,1.8536457915480254e-05,2.245561472804021e-05,1.3771342281696236e-05,1.0978477227493961e-05,2.6549078063222437e-05,2.0581985761968802e-05,2.3291509469355193e-05,2.3151058358654114e-05,4.133189454407014e-05
[TG(44:1)]_FA16:0,-0.0502565026866141,4.067790168053663,0.0526972877127178,0.8184345484601974,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.7421199950771152e-05,1.452188545367074e-05,1.1833541602354797e-05,1.365019329593978e-05,1.7975667101324393e-05,2.3811162048165542e-05,1.8761680680087157e-05,2.114442176389612e-05,9.911349819174232e-06,1.4243874216189481e-05,1.4080819794708555e-05,1.2888113765303504e-05,2.2720098556670586e-05,2.4977410960600617e-05,2.5500806810675987e-05,1.715808247589099e-05,1.054689254417925e-05
[TG(44:1)]_FA16:1,-0.0430075039727768,4.315164095948844,0.0386478987657277,0.8441478579950388,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,2.172453436760848e-05,2.1966281039602197e-05,1.4425291451869886e-05,1.79391287846759e-05,2.3824930975739246e-05,2.0927006226687326e-05,2.3068098706273474e-05,2.2179198323112705e-05,1.4840580832647665e-05,1.4819606903854693e-05,2.137931132702341e-05,1.4912702799809059e-05,3.908873748945208e-05,2.1869249466442007e-05,2.4797667111759094e-05,1.9191796060853263e-05,1.079079159740373e-05
[TG(44:1)]_FA18:0,-0.0123785382953712,3.7712811153344536,0.003191007170777,0.9549522579110402,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.1901452209988488e-05,1.278891731512875e-05,1.177935375392962e-05,1.4312457301762004e-05,1.6526945887048897e-05,1.3391996069414144e-05,1.782404410515156e-05,1.735692072473372e-05,9.352031453925239e-06,1.0918024678871024e-05,1.3292657854659117e-05,1.0140646195961814e-05,2.243904242463274e-05,1.3847761312007242e-05,2.1159006885371524e-05,1.5238934573241631e-05,7.793574865314962e-06
[TG(44:1)]_FA18:1,0.0164938051574478,4.066855923121299,0.0056759762502665,0.9399449323046024,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,2.0513578255123443e-05,1.397750154708263e-05,1.4796500492314587e-05,1.521453930527e-05,1.846215591893927e-05,1.6958714261521757e-05,2.0420719575415473e-05,2.0251380563313406e-05,1.3035732911118375e-05,1.2897091324358115e-05,1.7467988118031632e-05,1.1961372441905509e-05,2.5085518450816157e-05,1.376660497355663e-05,2.4119385699751614e-05,2.0216493716109216e-05,1.1509993926437808e-05
[TG(44:2)]_FA14:0,0.0211863594204867,3.793997721260871,0.0093469399975409,0.9229808615458068,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2403743513370486e-05,1.2951709661579488e-05,1.1893750229582015e-05,1.2967427269704036e-05,1.6251789907800394e-05,1.4634558194146637e-05,1.7902335913633087e-05,1.7384976233934516e-05,9.678871258475079e-06,1.2103102745041427e-05,1.3260139060370522e-05,9.805147383728094e-06,2.070227935236124e-05,1.1861554522638774e-05,2.1095084971408206e-05,1.5241494897317317e-05,1.0808804177888672e-05
[TG(44:2)]_FA16:0,0.1326340810021891,3.8605367244120896,0.3664667929495699,0.5449364958837913,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2501225240559544e-05,1.2982824429563758e-05,1.2206140236762588e-05,1.3447602439882496e-05,1.6060971881121285e-05,1.6481457369165338e-05,2.6910358417725398e-05,2.1832329678662506e-05,9.161406733363506e-06,1.1785143940834468e-05,1.3555286603814662e-05,1.0578279610722206e-05,1.9692956343792817e-05,1.2460862564029164e-05,2.1218933510377186e-05,1.9034347300257737e-05,7.817591536123312e-06
[TG(44:2)]_FA16:1,-0.044841336356176,4.030853865717228,0.0419468912463791,0.8377210408049733,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.870607367739575e-05,1.3739038109582378e-05,1.313659519046168e-05,1.5523415876271256e-05,2.0071086070843925e-05,1.594856776507222e-05,2.040729818551548e-05,1.9395139384854963e-05,1.1743783401082277e-05,1.4205037753545873e-05,1.5139878160184424e-05,1.1869410514399713e-05,2.7531122003378372e-05,1.6188059248643828e-05,2.3883229899759025e-05,2.019729281150594e-05,8.978830468026493e-06
[TG(44:2)]_FA18:0,-0.0421461654164451,3.837544423563334,0.037004157925665,0.8474565817797973,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3584190138685916e-05,1.2399360239551684e-05,1.2173025622085517e-05,1.3420356540972207e-05,1.596816770634658e-05,1.5655435938644573e-05,1.7830382009393814e-05,1.736275058533807e-05,9.13876761140347e-06,1.2151250681640391e-05,1.526857471673601e-05,1.0975222014950133e-05,2.0642761521083934e-05,1.4559439602227947e-05,2.1954922243453768e-05,1.613306479538522e-05,9.621763541890213e-06
[TG(44:2)]_FA18:1,0.0539357665484626,3.9404618896923753,0.0606484688428139,0.8054739292893638,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4763892753637708e-05,1.5573066906288877e-05,1.4599664756996145e-05,1.5328917993418e-05,1.8364793090349994e-05,1.513977272663397e-05,1.931419668573206e-05,1.8871556913102436e-05,1.0090560053986997e-05,1.2739020440092245e-05,1.6677069882909412e-05,1.1635232695587304e-05,2.1521889101283488e-05,1.4074000256831112e-05,2.2991432009401712e-05,1.6589410302989548e-05,9.153762801601346e-06
[TG(44:2)]_FA18:2,0.0354314793251758,3.9691308218318793,0.0261789782418606,0.8714639900554854,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.6420338010866338e-05,1.4158713925437504e-05,1.4038335049075632e-05,1.4611352835856616e-05,1.7881560320941186e-05,1.6292813900015227e-05,2.012395683925397e-05,2.1395464576509815e-05,1.0385629053633434e-05,1.3717198156234645e-05,1.525093738230706e-05,1.1513769579773043e-05,2.3077205386666072e-05,1.4222328903365726e-05,2.432358045809507e-05,1.8404232049510075e-05,8.861181230588711e-06
[TG(44:3)]_FA14:0,0.0035743352168491,3.7269393453677577,0.0002659663533073342,0.986988296455106,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.196693614541559e-05,1.2029965900153705e-05,1.1125395667339534e-05,1.2960953107242943e-05,1.5475491744998908e-05,1.4272238392454641e-05,1.7771476597682784e-05,1.740392307241136e-05,9.151133485729319e-06,1.0941190215969797e-05,1.3249942587278722e-05,9.79700919714405e-06,2.0751877558231352e-05,1.1851316443479748e-05,2.1084431262635998e-05,1.5234774489148307e-05,7.814995110000747e-06
[TG(44:3)]_FA16:0,0.1816715614166335,4.092251665603317,0.6882653352856849,0.4067550318893811,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4559999613638043e-05,1.2223126338019973e-05,1.2203824600174335e-05,1.3106084568746784e-05,1.707302501393237e-05,2.2607853787071785e-05,4.692470561579954e-05,2.0585860962466658e-05,1.4635877999582526e-05,1.0926200689632781e-05,1.3228722826161386e-05,1.0026303886691759e-05,2.039435724298795e-05,1.4752716472129357e-05,2.2377516422945354e-05,2.6017459148952334e-05,1.1256358221088635e-05
[TG(44:3)]_FA16:1,0.033472222657537,3.8850541866186585,0.0233491847883224,0.8785525274563663,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3038491086820727e-05,1.3104545529157573e-05,1.2261717634982077e-05,1.4581679132455027e-05,1.798966907129521e-05,1.5772914583990336e-05,2.0436005167736843e-05,2.014462332586918e-05,1.0281945841866762e-05,1.20149828392868e-05,1.4551512448309327e-05,1.1179084725899757e-05,2.1441705364032662e-05,1.3232721504365965e-05,2.2960802702515975e-05,1.6761579980922363e-05,9.356281841606932e-06
[TG(44:3)]_FA18:0,0.040927217341548,3.7725364781763817,0.0348814203035265,0.851844354521118,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.1906909232205408e-05,1.1957281705288617e-05,1.1159668078226342e-05,1.300222650393545e-05,1.545627972524623e-05,1.4253035151832128e-05,2.382752866544775e-05,1.7995640233087367e-05,1.0184921152692775e-05,1.091984162790935e-05,1.329899594566508e-05,9.833020888152413e-06,1.9616905961171883e-05,1.1892768480647194e-05,2.116078244705524e-05,1.6520286497070575e-05,8.059056627501186e-06
[TG(44:3)]_FA18:1,-0.0799476907697228,3.946946970569287,0.1332453801298072,0.7150905672935373,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3608746502107819e-05,1.358620209957219e-05,1.2921465100139863e-05,1.4212645697826237e-05,1.9452392007106747e-05,1.4840428270833726e-05,1.9854036954001786e-05,1.8866091557777387e-05,1.1277304362765262e-05,1.3186888111566265e-05,1.4442657820716278e-05,1.3686474588022421e-05,2.2683313348098827e-05,1.617682215708059e-05,2.2965241818393954e-05,1.663133281721412e-05,9.65162214826073e-06
[TG(44:3)]_FA18:2,0.0352539070745392,3.960186994153456,0.0259156732240759,0.8721064305934617,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3977589663535925e-05,1.4210239926145711e-05,1.3444585413037647e-05,1.8742208280902268e-05,1.749276009200792e-05,1.5192299069820756e-05,2.1526124270749012e-05,1.9660756293013426e-05,1.0810064220843992e-05,1.2500324088351888e-05,1.6446684182896727e-05,1.1046024595247624e-05,2.21856782155819e-05,1.3440980940751e-05,2.392495691167225e-05,1.9787349622276445e-05,8.85826021638042e-06
[TG(44:3)]_FA18:3,0.0169187704291872,4.031802069745675,0.0059713781413793,0.9384050229461048,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4532218542955206e-05,1.4545283867443309e-05,1.4301632032345467e-05,1.5797223548458314e-05,1.8918361469705226e-05,1.7241961899113014e-05,2.1576081781052916e-05,2.3382673137770988e-05,1.159501244808551e-05,1.323480901617234e-05,1.6429322593613506e-05,1.2247227904631688e-05,2.43493990597813e-05,1.452373087427444e-05,2.611960559393309e-05,1.861288381242057e-05,9.935603048070035e-06
[TG(44:4)]_FA14:0,0.0087803756236748,3.750218779962127,0.0016050769556557,0.9680425716158806,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.196445559045083e-05,1.2033450644020448e-05,1.1120995794397368e-05,1.297093414414959e-05,1.5474514961591437e-05,1.4331824693544116e-05,1.8999538644521675e-05,1.7388255600020225e-05,9.153987107166561e-06,1.094391559620883e-05,1.3258485588191867e-05,9.80819925220476e-06,1.9670223957589788e-05,1.186005626599041e-05,2.1101743645225185e-05,1.6679335444953763e-05,9.076195472651326e-06
[TG(44:4)]_FA16:0,0.0766800530836487,3.822181911209941,0.1224694983481125,0.726371401220956,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.2730914950497222e-05,1.3644448949036935e-05,1.2408997060064525e-05,1.3868430203257776e-05,2.0818077936530045e-05,1.3443110539520345e-05,1.8724398764939752e-05,1.7354006002918838e-05,9.166352981492412e-06,1.1409043980317769e-05,1.3566861014191124e-05,1.1563819695027142e-05,1.9701222974218424e-05,1.2915837294071e-05,2.1111065534566514e-05,1.5215573279352155e-05,9.127961035603124e-06
[TG(44:4)]_FA16:1,0.0099308541227569,4.002019302652795,0.0020569724930084,0.9638252585892344,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5484712050244924e-05,1.3109523911026004e-05,1.2804289878249076e-05,1.4558749307550207e-05,1.8352418927101786e-05,1.9588710251912923e-05,2.22784704598282e-05,2.0944389467117077e-05,1.0451073041445507e-05,1.2907765596729114e-05,1.454104017750886e-05,1.2494833766233276e-05,2.1303657184656994e-05,1.355734652476738e-05,2.383662053771984e-05,2.5214534291849376e-05,9.805458639526694e-06
[TG(44:4)]_FA18:0,0.0917978014437712,4.187034750924902,0.175942633182391,0.6748835169667594,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3667781354188976e-05,1.558874887089501e-05,1.5993262752431365e-05,1.6482687301032584e-05,3.1159386164467846e-05,2.2838292459087513e-05,2.9756821937274188e-05,1.8118793328019463e-05,1.2571156069375495e-05,1.2236645510385132e-05,1.7203429993862898e-05,1.613669352834678e-05,3.087114562591089e-05,1.461212868332991e-05,3.061543996150935e-05,1.8033331330372523e-05,8.709291927370917e-06
[TG(44:4)]_FA18:1,0.0931250909664865,3.895458141824424,0.1807287596750708,0.6707477026289305,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.8157645877867874e-05,1.4029525395473153e-05,1.2182288610126327e-05,1.4218310660727413e-05,1.6930725552556074e-05,1.4635687875747395e-05,2.159584121741384e-05,1.8890503473596226e-05,9.988969650343119e-06,1.1950255415986939e-05,1.4447893929835045e-05,1.0675734893724778e-05,2.15351155049956e-05,1.3690942274569156e-05,2.296923693801666e-05,1.658012987593773e-05,8.509207034920769e-06
[TG(44:4)]_FA18:2,0.0685828452131739,4.091116186381224,0.0981473068362319,0.7540643687858539,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.4718500362477155e-05,1.5074235018130648e-05,1.847501586672989e-05,1.8002792419843208e-05,1.867609384430526e-05,1.9704211779400613e-05,2.1505619395191287e-05,2.0217130966212023e-05,1.3478811905302225e-05,1.350303001005335e-05,1.5454040765090445e-05,1.321547419692258e-05,2.2171625314378997e-05,1.3441480423138751e-05,2.5844830586479252e-05,2.1184867965053132e-05,1.0692777602316278e-05
[TG(44:4)]_FA18:3,-0.0085474940274833,4.071002262580543,0.0015245129180403,0.9688545020188092,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.5091064238075291e-05,1.6862711843884635e-05,1.3643273896138098e-05,1.7507780192152406e-05,1.891543074683065e-05,1.7333742159802155e-05,2.1585775121656843e-05,2.1507322455512513e-05,1.255137067771138e-05,1.407172210683196e-05,1.8391736090804216e-05,1.3010797721643122e-05,2.3931120772853522e-05,1.4510745856312044e-05,2.585193291788159e-05,1.8884579267734966e-05,9.797669423061943e-06
[TG(44:4)]_FA20:4,0.0132523541891297,4.145061593631087,0.003666281408531,0.9517177333381884,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.628540123314418e-05,1.589043753972844e-05,1.614980507721706e-05,1.8831499261501373e-05,2.027590644014601e-05,1.7546389625866792e-05,2.3214243187889116e-05,2.2820832831264288e-05,1.2690819844223292e-05,1.42979270638892e-05,1.7640226126142148e-05,1.432268081872118e-05,2.5721614932619985e-05,1.5528071217635753e-05,2.7738958151201244e-05,2.008240618836459e-05,1.0365956058378046e-05
[TG(44:5)]_FA14:0,0.004288177304974,3.738896298127615,0.0003828282384032988,0.9843895891051156,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.1967184054248444e-05,1.2032952938770236e-05,1.1413470805727365e-05,1.2968236623622616e-05,1.670213413703459e-05,1.339227858407566e-05,1.7768121303539794e-05,1.7395907153071904e-05,9.15436771339803e-06,1.0941417334599588e-05,1.4144754507828688e-05,9.802502436222464e-06,1.9676837041194582e-05,1.2098531076638133e-05,2.1102187726147933e-05,1.524341480466192e-05,8.33427476324886e-06
[TG(44:5)]_FA16:0,0.0911239276584909,3.8434562269240655,0.1729835595107429,0.6774737227800788,0.9999949750130056,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Goingtosleep,TAG,1.3083387139896267e-05,1.3488128337592105e-05,1.1149479091729153e-05,1.55889679353114e-05,1.807368138798965e-05,1.3579509964690727e-05,2.161187224893201e-05,2.1031470786030107e-05,9.522300145622352e-06,1.1031127157399644e-05,1.3231754077935905e-05,9.79517805277438e-06,2.0761797183638546e-05,1.3713665936931552e-05,2.4885559658791187e-05,1.5923772920936516e-05,8.212244066401584e-06
