lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P,G4M-Q,G4M-R,G4M-S,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
"[TG(64:14),TG(63:7),TG(62:0)]_FA16:1",0.000223353884531722,3.398880683541952,4.6508757167718073e-07,0.9994558640812164,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.314584634578827e-06,1.7733094105837358e-05,1.1746428567443195e-05,1.3554630811622775e-05,1.217057362561436e-05,7.290045141123858e-06,1.1606133699946937e-05,1.2086031590649614e-05,8.504987915981346e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:0",-0.0002244432153190592,3.335918245155528,4.694455694315147e-07,0.9994533206746322,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.081250395729149e-06,1.7033166755953072e-05,1.127829777340886e-05,1.2904997859867525e-05,1.167666667723467e-05,7.026479660555589e-06,1.1065725482558288e-05,1.1521999581753307e-05,8.131918001810401e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:1",-0.0035156146387387,3.3974489996160773,0.00011522471348079932,0.9914354501850694,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.287610123104004e-06,1.7708023322451657e-05,1.1744838740216184e-05,1.35074084139588e-05,1.2163988138626835e-05,7.318748816360948e-06,1.158129496393314e-05,1.207391689335581e-05,8.512939380061753e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:2",0.0009993112655893492,3.522516778113743,9.3170647055274e-06,0.9975645515421504,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.751406885798093e-06,2.0000474080728533e-05,1.2702905746431473e-05,1.4535080952128018e-05,1.365746885245166e-05,7.906963607963547e-06,1.2508380356374461e-05,1.3013970034146426e-05,9.202445257486554e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:3",0.0283993804611133,3.6279513385991735,0.0075291799232093,0.9308536607658136,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.146998108727496e-06,2.0596682918421842e-05,1.440053324107205e-05,1.625621700479015e-05,1.4162900425489347e-05,8.480755659175456e-06,1.3487156997073793e-05,1.4050940708851063e-05,9.837589083934049e-06
"[TG(64:14),TG(63:7),TG(62:0)]_FA20:4",0.0019741004673012,3.709709950525552,3.639647984520975e-05,0.9951864319257372,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.600846044490184e-06,2.215383235523875e-05,1.4561346624026118e-05,1.6803317475369705e-05,1.506910196044412e-05,9.09626030478118e-06,1.4348453683299567e-05,1.5015689204379754e-05,1.0485228019584158e-05
"[TG(64:14),TG(63:7),TG(62:0)]_FA22:5",0.0018880928831938,3.848038222376898,3.331651013052314e-05,0.9953945995233806,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.263310138971681e-06,2.437313071973769e-05,1.6073857135229086e-05,1.8436270348299497e-05,1.6673594214331736e-05,1.0009124434387594e-05,1.5746354213544954e-05,1.6481100461432918e-05,1.1572307503398467e-05
"[TG(64:14),TG(63:7),TG(62:0)]_FA22:6",0.0010731875044206,3.965299345375373,1.0769357528903067e-05,0.9973816109289994,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.860235490203607e-06,2.6302223632223183e-05,1.743600227511932e-05,2.0083572423148426e-05,1.8021489828137357e-05,1.0841815814009062e-05,1.7136422775279452e-05,1.789152975382271e-05,1.2612164790819935e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA14:0",0.0007261946655129654,3.339695338143498,4.914603436149967e-06,0.998231178755411,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.111096720022357e-06,1.7084682696902974e-05,1.1269666515310449e-05,1.2951959205521943e-05,1.1684428070343394e-05,7.050234516477316e-06,1.1109137166372043e-05,1.1535279312732503e-05,8.154311979801892e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:0",-0.0175465047743847,3.365837226893928,0.0028697506291024,0.957277716105932,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.07509654185959e-06,1.7033853779278183e-05,1.1231734598885287e-05,1.3858314664539174e-05,1.1628686988994759e-05,7.017147410177133e-06,1.1830576448912188e-05,1.2147303884035115e-05,8.155285558350241e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:1",-0.0238940010463109,3.4094064721015007,0.0053229557534035,0.9418390705955813,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.312841076557666e-06,1.772622544472202e-05,1.1754151297139347e-05,1.3541064218349139e-05,1.2156932343022416e-05,7.288913933107576e-06,1.2389110231572552e-05,1.2086031501776801e-05,8.511641182476207e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:0",-0.0002238609860990085,3.3361562960303552,4.670120984789916e-07,0.9994547394296812,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.086994001803296e-06,1.703385364826687e-05,1.1268757856938939e-05,1.2907084982129219e-05,1.1688191077594396e-05,7.0220963104009494e-06,1.1057669652059176e-05,1.1531784567167568e-05,8.136137151701296e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:1",0.0516690650238251,3.428224543323322,0.0248918535016988,0.8746368388496982,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.76617613899756e-06,1.8892198552095343e-05,1.174393003852159e-05,1.3505842997619371e-05,1.216586968711199e-05,7.321576836401652e-06,1.1586889294225386e-05,1.2071587137039862e-05,8.826292174346078e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:2",0.0010443694775421,3.5101485079489887,1.0175383652166747e-05,0.9974548421556002,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.753765864418932e-06,1.92363237406287e-05,1.2707675488051008e-05,1.4540820612990832e-05,1.3158387701812359e-05,7.909225916118176e-06,1.2500324696599457e-05,1.3009077719184919e-05,9.198550695681385e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:3",-0.0019883964381875,3.614415263701086,3.690688185731261e-05,0.9951527985724868,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.1489468199902995e-06,2.0581228299901012e-05,1.3706627528737324e-05,1.5729205396992547e-05,1.4169015334702052e-05,8.478210602955725e-06,1.3488947252764199e-05,1.4051406624565128e-05,9.832720850726117e-06
"[TG(64:15),TG(63:8),TG(62:1)]_FA20:4",0.0014359044191639,3.709738171086053,1.925626879062392e-05,0.9964987369753956,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.602692247601351e-06,2.213837754020095e-05,1.4547037052582829e-05,1.6818449236172243e-05,1.5079450589261612e-05,9.104602775114873e-06,1.435158634266084e-05,1.5003341571447123e-05,1.0481820386334787e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:5",0.001729140183451,3.804911999560117,2.793732066824761e-05,0.9957827396215656,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.047309343871827e-06,2.3610697675928002e-05,1.5604363266991315e-05,1.7918651089252147e-05,1.618274458597944e-05,9.719400361771452e-06,1.528583241641556e-05,1.5982534476149164e-05,1.1233964335951555e-05
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:6",0.0018062297271002,3.965328754202116,3.050596057996291e-05,0.995593130340102,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.86023550976623e-06,2.6316991685958493e-05,1.7447813360964088e-05,2.0084094328119117e-05,1.8015609938654135e-05,1.0837573837886974e-05,1.7139556032175106e-05,1.788733611246847e-05,1.2608270167111825e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA14:0",0.0018801236091463,3.339624267869897,3.294236841210052e-05,0.9954205313850824,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.11519927622698e-06,1.7092925273657225e-05,1.1269893571595615e-05,1.2951959155759839e-05,1.1670081190247144e-05,7.049386137434588e-06,1.1104661591167573e-05,1.153364840776945e-05,8.155447805965897e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:0",-0.0013740131658517,3.3351754334054777,1.7593368148036137e-05,0.996653326974103,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.074686254938929e-06,1.7029045795104233e-05,1.1237867198092837e-05,1.289612731656375e-05,1.1631274269563184e-05,7.016581887077444e-06,1.1068858184600589e-05,1.154972358859663e-05,8.16258790816214e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:1",0.0005297468832038246,3.3986475773971465,2.6162765225379303e-06,0.9987094296176898,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.312943604271927e-06,1.7731720452221078e-05,1.1751425668609491e-05,1.3542107779479982e-05,1.2164223472373899e-05,7.287217148052637e-06,1.1598301731436048e-05,1.2084167883356947e-05,8.51488672286728e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:0",-0.0005157516609046798,3.33579869525562,2.478862726085218e-06,0.9987437787931844,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.080429919700949e-06,1.704347014066002e-05,1.1269439285732945e-05,1.2898475490834998e-05,1.1681370615737041e-05,7.025348479508791e-06,1.1065949259184463e-05,1.15185050583704e-05,8.133053858925878e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:1",-0.0037465411859337,3.397196717994605,0.00013085910215993035,0.9908729052764654,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2878152959082714e-06,1.7717639552822187e-05,1.173961445279547e-05,1.3498798922664583e-05,1.2164928980158894e-05,7.322142440409792e-06,1.1584875389951892e-05,1.2065296719444913e-05,8.502716046993035e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:2",0.0016114545475317,3.5103193548012968,2.422583398451958e-05,0.9960728483126828,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.753355616623519e-06,1.9265516205425464e-05,1.2700861416726367e-05,1.4541864074597465e-05,1.3148744625639518e-05,7.908943248961524e-06,1.2506814005353311e-05,1.3004651053319042e-05,9.20471721932928e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:3",-0.0021800742722878,3.614346117291993,4.436533135516313e-05,0.9946855452330352,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.148741744999153e-06,2.0582258507360395e-05,1.3695270512139807e-05,1.5733379840564357e-05,1.4159137238799727e-05,8.478917634935385e-06,1.3493422742606611e-05,1.4055134261332485e-05,9.834019017360194e-06
"[TG(64:16),TG(63:9),TG(62:2)]_FA20:4",0.0021257420511514,3.709603111966708,4.220284357686621e-05,0.9948166818814608,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.601974260162162e-06,2.2146620116955196e-05,1.4558166882925929e-05,1.6807752771902647e-05,1.5063222205539862e-05,9.103188738125037e-06,1.4345097076588014e-05,1.5005671283326666e-05,1.0484903555304319e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:5",0.0011406482983853,3.804872231776392,1.215704068857626e-05,0.9972180256807208,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.051104179995298e-06,2.3606919899213434e-05,1.560118335259879e-05,1.7899866590800065e-05,1.6189565272135063e-05,9.719541735804004e-06,1.528113332067108e-05,1.5992552486075066e-05,1.123250385979888e-05
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:6",-0.010872286653402,3.970961681270584,0.0011053285732989,0.9734780312210904,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.86115859175919e-06,2.6312526820413162e-05,1.7441907731395537e-05,2.0094790991437135e-05,1.864240150113349e-05,1.0842522872958205e-05,1.7134408913686988e-05,1.7896887984498283e-05,1.260453782197084e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA14:0",0.0296380880935002,3.3517551873599074,0.0081867931508431,0.927905071782652,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.11468642246681e-06,1.809885607472703e-05,1.1469547572669443e-05,1.2961873309956567e-05,1.1667023870219754e-05,7.051082895520044e-06,1.1103990303970084e-05,1.1528755959498727e-05,8.150904222746635e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:0",-0.0017383749104095,3.334833374809232,2.816132654206993e-05,0.9957658662041378,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.073865778910728e-06,1.7028702086924707e-05,1.1229235896671345e-05,1.2889604947531223e-05,1.1629862984835265e-05,7.012481284987907e-06,1.1065949301865491e-05,1.1555781026116345e-05,8.160640596308083e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:1",0.0002722371429963101,3.398672679019478,6.909422708423207e-07,0.9993367749930264,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.311917994564707e-06,1.772759936036092e-05,1.1750062767698397e-05,1.3547586438095346e-05,1.2164693825850447e-05,7.288065554064849e-06,1.1599196752578685e-05,1.2088361302529155e-05,8.5124525134089e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:0",2.292969420826875e-05,3.3360918768517376,4.899470607000467e-09,0.9999441510979744,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.085147837817379e-06,1.7039348721271586e-05,1.127261928677164e-05,1.290499781010542e-05,1.1681370391438768e-05,7.023510266482333e-06,1.1066172993129608e-05,1.1521067750325175e-05,8.136137151701296e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:1",-0.0320016331121782,3.409955195457251,0.0095481105398091,0.9221590540275734,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.286174304726622e-06,1.7719013075427152e-05,1.17373430668052e-05,1.3509234583735145e-05,1.2160930818599445e-05,7.777584657744529e-06,1.158733684747773e-05,1.227474114125888e-05,8.504663358847091e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:2",0.0091539386168444,3.5255190313429834,0.0007818104107819579,0.9776933578749128,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.749355588133157e-06,1.9249717878725108e-05,1.3469949836379003e-05,1.4536646219181127e-05,1.3647355557381233e-05,7.906539458896408e-06,1.2505023792343934e-05,1.3003952201966144e-05,9.200497945632498e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:3",-0.0045189955729627,3.627265163601317,0.0001906421359354482,0.9889837011206282,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.1488442531507895e-06,2.1324085240295773e-05,1.3703901856884383e-05,1.573990215983478e-05,1.4166428143852939e-05,8.481745493159187e-06,1.3496331753384795e-05,1.4651083740680732e-05,9.839860860067945e-06
"[TG(64:17),TG(63:10),TG(62:3)]_FA20:4",0.0016381095222205,3.709669960272813,2.5061464607095685e-05,0.9960056927243806,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.598999880504267e-06,2.2144216124868222e-05,1.455180692417162e-05,1.6812709774357853e-05,1.5071689061573925e-05,9.107147885273573e-06,1.4337265150758155e-05,1.5008699935431914e-05,1.0489771819463724e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:5",0.001382362103212,3.8048536903547534,1.785533238590764e-05,0.9966285033019224,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.051617053318093e-06,2.3610354229771105e-05,1.559982062498003e-05,1.7903258276440055e-05,1.6185567020856305e-05,9.71600668378364e-06,1.528448984202058e-05,1.5993251248555148e-05,1.1231530126493174e-05
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:6",0.0007489630976472581,3.965458195056213,5.2451731205882535e-06,0.9981726590137934,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.860235490203607e-06,2.630600160545472e-05,1.7430096472258432e-05,2.009139955460768e-05,1.8028075135686265e-05,1.0840826060933784e-05,1.7140450797231577e-05,1.7902013457280648e-05,1.2608432290921592e-05
[TG(64:6)]_FA14:0,0.001053104678568,3.339662929372469,1.033535088201809e-05,0.9974349140252016,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.109763390233985e-06,1.708777371231506e-05,1.1270347770812118e-05,1.2955611644598854e-05,1.1670081190247144e-05,7.050800066546489e-06,1.1107570729988837e-05,1.1542734364085195e-05,8.155772301197207e-06
[TG(64:6)]_FA16:0,-0.003230992666492,3.335383044087411,9.728368984196488e-05,0.992130393136884,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.075711903771398e-06,1.703454067159198e-05,1.1214926281904972e-05,1.2894561949986428e-05,1.1630568672058879e-05,7.046699491426436e-06,1.1066844323008123e-05,1.1543433348747306e-05,8.157881984472806e-06
[TG(64:6)]_FA16:1,-1.3633268963139216e-05,3.406393305444939,1.7334290530746086e-09,0.999966780499574,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.309764110497638e-06,1.7726568759867605e-05,1.1755514111404278e-05,1.3547064682410975e-05,1.217292548271641e-05,7.289338082174715e-06,1.160098683754498e-05,1.2085332650423907e-05,8.915705560133144e-06
[TG(64:6)]_FA18:0,-0.0009011257626258114,3.33576993305822,7.56731901611904e-06,0.9978051212430682,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.080635014254718e-06,1.7025954648680837e-05,1.1274436300253071e-05,1.2899257999956287e-05,1.168160568032618e-05,7.025631281512862e-06,1.106483041873463e-05,1.1525727307393479e-05,8.130782020889038e-06
[TG(64:6)]_FA18:1,-0.0037323235451579,3.397322909859904,0.00012986783275051317,0.990907538769452,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.286379418843015e-06,1.7717639487316528e-05,1.1741885838785739e-05,1.3501668653571775e-05,1.2160460240824625e-05,7.318466041326361e-06,1.1590469592201056e-05,1.2071121265762202e-05,8.507422094488258e-06
[TG(64:6)]_FA18:2,0.0016125830634956,3.509839116137842,2.425970045492193e-05,0.996070104315452,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.750483745117261e-06,1.9253839101596576e-05,1.269472873087265e-05,1.4543429540698997e-05,1.3143100025043704e-05,7.903711411886222e-06,1.250211486692781e-05,1.3004418073243804e-05,9.20439256934061e-06
[TG(64:6)]_FA18:3,-0.0025102409228701,3.614223205958395,5.882086466052483e-05,0.9938807033681648,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.145459743073229e-06,2.0574359573280015e-05,1.3697996270638915e-05,1.5727379127691986e-05,1.416125394159333e-05,8.481462772063568e-06,1.348760467836922e-05,1.4052338589302475e-05,9.839049467232307e-06
[TG(64:6)]_FA20:4,0.0026241534208082,3.7099508627334874,6.43131279864928e-05,0.9936013961532336,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.604743545266288e-06,2.2149024240053484e-05,1.4572703640623637e-05,1.6806709061485482e-05,1.5057812804112151e-05,9.105875384133189e-06,1.4344873299961844e-05,1.500800108407902e-05,1.0491556790847706e-05
[TG(64:6)]_FA22:5,0.0020722979748185,3.848022929757127,4.013444223649465e-05,0.9949452954916084,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.264335768241525e-06,2.433191803248342e-05,1.6084305406808926e-05,1.84587073853527e-05,1.6686529764840417e-05,1.0008134519495415e-05,1.5739641170845956e-05,1.647364514346179e-05,1.1569873355843029e-05
[TG(64:6)]_FA22:6,0.0009884159632139432,3.965336960157284,9.135201639476342e-06,0.997588437792789,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.86013298205197e-06,2.6291233748236373e-05,1.744599613086724e-05,2.008174615384787e-05,1.8022430579950107e-05,1.0842240017015168e-05,1.713866062690323e-05,1.7892694387580453e-05,1.2610866500379975e-05
"[TG(64:7),TG(63:0)]_FA14:0",0.0020103188200905,3.3397530475192747,3.766278609532159e-05,0.9951034120755964,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.113250584526801e-06,1.7099794000278222e-05,1.1278979202202864e-05,1.2950393888706726e-05,1.1668199731481297e-05,7.0475479244081315e-06,1.1107346953362667e-05,1.1539705756416352e-05,8.153500556014784e-06
"[TG(64:7),TG(63:0)]_FA16:0",-0.0027881269555062,3.351044166990216,7.245092432706102e-05,0.993208639527282,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2624818734282215e-06,1.7251250087153624e-05,1.1222648968278036e-05,1.2894300997501082e-05,1.1627040819116324e-05,7.388599347136294e-06,1.1068186982765156e-05,1.1547626945665139e-05,8.152526946514964e-06
"[TG(64:7),TG(63:0)]_FA16:1",0.0002095560884879832,3.398645392993194,4.094007310939674e-07,0.9994894781447692,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.31232824236012e-06,1.7735154848284405e-05,1.1747337052522368e-05,1.354576036784321e-05,1.216516413446734e-05,7.287641297119776e-06,1.159763031619548e-05,1.2093952691025586e-05,8.507259784969656e-06
"[TG(64:7),TG(63:0)]_FA18:0",-7.91826162026541e-05,3.3358177158586817,5.842957335328026e-08,0.9998071336707374,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.084327400914426e-06,1.7041065952056077e-05,1.1271937814654551e-05,1.2895083805195008e-05,1.1674079441525902e-05,7.024641528437582e-06,1.1062816514461135e-05,1.152293159092706e-05,8.134352087462894e-06
"[TG(64:7),TG(63:0)]_FA18:1",-0.0038089406303959,3.397350699215054,0.00013525442863893122,0.9907208965067852,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.286584532959409e-06,1.7714891983567e-05,1.1742567267579746e-05,1.3501929606057115e-05,1.2159049090675672e-05,7.322849391481002e-06,1.1585994187720696e-05,1.2072053186063144e-05,8.507746558768095e-06
"[TG(64:7),TG(63:0)]_FA18:2",0.0014772070232848,3.518431118030104,2.035745616890683e-05,0.9964000178932784,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.751304299395959e-06,1.9237697656267604e-05,1.2697454316079417e-05,1.454055961074338e-05,1.3146863032294706e-05,7.903004487784497e-06,1.2502785940720159e-05,1.2997195957529945e-05,9.705497394488127e-06
"[TG(64:7),TG(63:0)]_FA18:3",-0.0020245420872134,3.614313472011485,3.826083599901831e-05,0.9950646890615056,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.1463826881278164e-06,2.0588440472678907e-05,1.369981319747418e-05,1.5727118324492962e-05,1.4157490844623022e-05,8.478210602955725e-06,1.3487156997073793e-05,1.4056299117272259e-05,9.839211776750908e-06
"[TG(64:7),TG(63:0)]_FA20:4",0.0019968784289835,3.709496026397906,3.724119359499456e-05,0.9951308947556046,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.598897313664758e-06,2.2140781728804893e-05,1.4563845196270808e-05,1.6805143744670266e-05,1.506839649751878e-05,9.097957089836119e-06,1.4346439736345047e-05,1.5005671283326666e-05,1.0484579029121537e-05
