lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G2M-P,G2M-Q,G2M-R,G2M-S,G2F-J,G2F-L,G2F-M,G2F-N,Blank1
"[TG(66:11),TG(65:4)]_FA14:0",0.0042953228298384,3.494331530175698,0.0003264558586503208,0.9855845346741468,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1677136985851563e-05,7.046699491426434e-06,1.110868957043867e-05,1.1525727262957071e-05,1.2226759182970859e-05,1.4667821865747105e-05,1.2457285392619911e-05,1.5001120001356068e-05,8.153825113149038e-06
"[TG(66:11),TG(65:4)]_FA16:0",-0.0017802466664153,3.493623928929632,5.607740369648062e-05,0.9940251094851752,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1626805575088568e-05,7.01304691596553e-06,1.1066396897798858e-05,1.1546694936491384e-05,1.2214542291413454e-05,1.4701505801126559e-05,1.2488385543044226e-05,1.5030124174874776e-05,8.161614267710846e-06
"[TG(66:11),TG(65:4)]_FA16:1",-0.0052072428921474,3.559175975853571,0.0004801739395406904,0.9825174572293088,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2169397719493163e-05,7.294287036337494e-06,1.1611727987558154e-05,1.2090924216665961e-05,1.29250821235169e-05,1.5403307193558715e-05,1.3052918260879716e-05,1.566253412625101e-05,8.512127987226116e-06
"[TG(66:11),TG(65:4)]_FA18:0",-0.0045702021880304,3.4952384926286504,0.000369583288419545,0.9846619738635558,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1677372229879319e-05,7.0250656505352355e-06,1.1061026344132784e-05,1.1520368810099471e-05,1.228197991309979e-05,1.4739290560996928e-05,1.25262035579216e-05,1.502922717620972e-05,8.127374418591138e-06
"[TG(66:11),TG(65:4)]_FA18:1",-0.0123454476866021,3.561706346731194,0.0026990493354685,0.9585666408580332,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2158343448311714e-05,7.319455875310091e-06,1.1578386038517008e-05,1.207414982899464e-05,1.2919462228501508e-05,1.5291710106878585e-05,1.3010124132718523e-05,1.6119424000718568e-05,8.507422063536783e-06
"[TG(66:11),TG(65:4)]_FA18:2",0.0018230696518312,3.666181188743981,5.892889646208488e-05,0.9938750866332704,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3148039072994869e-05,7.908518884138516e-06,1.2501891047620602e-05,1.3006048800461236e-05,1.3840378692994289e-05,1.652513456936588e-05,1.3998118401118749e-05,1.6914496116615618e-05,9.204717126474863e-06
"[TG(66:11),TG(65:4)]_FA18:3",-0.0012582353678234,3.7736318455263578,2.8103329280299016e-05,0.9957702284352296,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4165017128282949e-05,8.479483185004556e-06,1.3487604678369218e-05,1.4059094744865865e-05,1.5050104530077031e-05,1.7864883869333244e-05,1.5092848802242762e-05,1.8130277944141045e-05,9.842781874276235e-06
"[TG(66:11),TG(65:4)]_FA20:4",0.003167686312192,3.864934571287307,0.00017828680623976922,0.9893466361628316,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.5066279794725177e-05,9.097957062866635e-06,1.4348453640618538e-05,1.5010563820470203e-05,1.5843964287761776e-05,1.901775913972072e-05,1.614901471692325e-05,1.9360113359093296e-05,1.049204365750056e-05
"[TG(66:11),TG(65:4)]_FA22:5",0.0081583077168668,4.001077759954256,0.0011840927253527,0.9725496922825456,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.6680414810768057e-05,1.000898297944659e-05,1.574389279870014e-05,1.6475276181734062e-05,1.7385747867710194e-05,2.0834651266139028e-05,1.768014444925725e-05,2.1281263842996423e-05,1.157344336051394e-05
"[TG(66:11),TG(65:4)]_FA22:6",0.0048209597574957,4.120290861376626,0.0004139001083031113,0.9837685292585596,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.8020078677988404e-05,1.0844785181112833e-05,1.7131723722216002e-05,1.7903411382168468e-05,1.8964182401955434e-05,2.269782209891422e-05,1.9181169168404194e-05,2.3059785550799415e-05,1.2604537914825255e-05
"[TG(66:12),TG(65:5)]_FA14:0",0.0042391515972956,3.494468715634309,0.0003179738007088039,0.9857730201878828,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1674784949310898e-05,7.050517318481384e-06,1.1102200133641735e-05,1.1531085671378268e-05,1.2226514837683058e-05,1.467250829085807e-05,1.245156295013579e-05,1.5009193445597275e-05,8.155934641667277e-06
"[TG(66:12),TG(65:5)]_FA16:0",-0.0013197428720059,3.493813865807033,3.081823113209106e-05,0.9955706328055256,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1630333517750432e-05,7.019551119333798e-06,1.1070200844357619e-05,1.1544598249123483e-05,1.2226759043158567e-05,1.469535498339464e-05,1.248092144430142e-05,1.503221730483449e-05,8.159017903491226e-06
"[TG(66:12),TG(65:5)]_FA16:1",-0.0055620931378535,3.5587001559699187,0.0005478433680758121,0.9813263758644936,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2164693780990793e-05,7.28778277903026e-06,1.1605910094044871e-05,1.2087429426664619e-05,1.2926792540531527e-05,1.538397544555671e-05,1.3049434853451787e-05,1.5667318195173936e-05,8.513588401475846e-06
"[TG(66:12),TG(65:5)]_FA18:0",-0.0044079273275518,3.495366411631466,0.0003438041863511597,0.9852065061000748,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1675960945151403e-05,7.024924222563718e-06,1.1062592609791881e-05,1.152759114799536e-05,1.2283201592934712e-05,1.4744563089533292e-05,1.2517495466449302e-05,1.503550639499297e-05,8.127374263833778e-06
"[TG(66:12),TG(65:5)]_FA18:1",0.0021203245094807,3.5556693766407297,7.96100061098981e-05,0.99288101418179,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2160225131375833e-05,7.323556288613242e-06,1.1583532730194857e-05,1.2074848769220348e-05,1.2775546162875988e-05,1.5295810707900458e-05,1.3014353964257318e-05,1.5674494583718126e-05,8.50742203258531e-06
"[TG(66:12),TG(65:5)]_FA18:2",0.0015136684433511,3.66601829941824,4.0623995386013245e-05,0.9949145611308188,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3146862987435052e-05,7.902721685780424e-06,1.2509051643571948e-05,1.299882664031097e-05,1.3834270247215583e-05,1.6520155288077628e-05,1.3995132752130571e-05,1.693154000376309e-05,9.202282978919425e-06
"[TG(66:12),TG(65:5)]_FA18:3",-0.0217466627255087,3.7823996594288185,0.00839574977101,0.926993346758186,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4166663522459658e-05,8.479341757033038e-06,1.348917102939037e-05,1.4041621639150867e-05,1.5886968126333295e-05,1.7861368813064162e-05,1.5087375025429752e-05,1.8141939326010527e-05,9.840672283855051e-06
"[TG(66:12),TG(65:5)]_FA20:4",0.0038084717411092,3.864743074438137,0.00025771269241303696,0.987191764268626,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.5071453996984787e-05,9.10290599005993e-06,1.434353059752378e-05,1.5010796756109032e-05,1.583761135688297e-05,1.900721486478964e-05,1.614851705339406e-05,1.9355628080608204e-05,1.0486364062408464e-05
"[TG(66:12),TG(65:5)]_FA22:5",-0.0006001776803108568,4.005576460635529,6.408629039666991e-06,0.9979801358350132,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.6687941049568333e-05,1.0010114133523903e-05,1.5762242055235975e-05,1.647620796872579e-05,1.7854635849271475e-05,2.0822056271692558e-05,1.768064216024172e-05,2.1276778678575254e-05,1.1576851086617727e-05
"[TG(66:12),TG(65:5)]_FA22:6",0.0050403822931925,4.120260519599996,0.0004524339729453097,0.9830298798028212,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.802689913984576e-05,1.0840967515874783e-05,1.7143807489305183e-05,1.7892228605175606e-05,1.8956852183133612e-05,2.269255001731594e-05,1.9180920455277803e-05,2.3062775736456144e-05,1.2607134279044875e-05
"[TG(66:13),TG(65:6)]_FA14:0",0.0043700124810105,3.4944977791269936,0.0003379083075813194,0.9853338866230438,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1677372229879319e-05,7.050800120485456e-06,1.1106899314748264e-05,1.1525727262957071e-05,1.2219673449249138e-05,1.4683638613347287e-05,1.2449572485840152e-05,1.5006502221474259e-05,8.156746065454386e-06
"[TG(66:13),TG(65:6)]_FA16:0",0.0266097045124411,3.506120966921775,0.0125307968128138,0.9108701545339236,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1627040594818052e-05,7.0171474371466165e-06,1.1062145141901592e-05,1.2456694314122728e-05,1.2215763924644274e-05,1.4698283880371064e-05,1.2480423923138073e-05,1.5035207376427297e-05,8.161127462960937e-06
"[TG(66:13),TG(65:6)]_FA16:1",-0.0054768664777861,3.558758334861667,0.0005311839446155986,0.9816124407850632,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2166104931139746e-05,7.292590305221523e-06,1.1595392720657865e-05,1.209511772471098e-05,1.2928991554913566e-05,1.539100511115679e-05,1.3049186092870112e-05,1.5661936032087707e-05,8.510180737275003e-06
"[TG(66:13),TG(65:6)]_FA18:0",-0.0286278290730322,3.506251213318601,0.0145036682807795,0.904141595821754,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1683722293400473e-05,7.0205409802870094e-06,1.1062592567110852e-05,1.1527125098972077e-05,1.228662233375577e-05,1.4742805505531488e-05,1.2526452318503273e-05,1.6041381980100658e-05,8.131268980396306e-06
"[TG(66:13),TG(65:6)]_FA18:1",0.022709486278245,3.564639808951456,0.0091332676825945,0.923863577009336,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2866982482044468e-05,7.3190316453345e-06,1.1583756506821031e-05,1.2067626564633673e-05,1.2776767796106808e-05,1.528790230616674e-05,1.3014353869346756e-05,1.5670906246866132e-05,8.507908899238165e-06
"[TG(66:13),TG(65:6)]_FA18:2",0.00096529285703834,3.6662952840657983,1.6521162206961648e-05,0.9967569087891128,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3151567060516387e-05,7.900883526692933e-06,1.2505023792343932e-05,1.3000923460988089e-05,1.384013434770648e-05,1.653216429083322e-05,1.3993640046274684e-05,1.6939015296809035e-05,9.204879435993462e-06
"[TG(66:13),TG(65:6)]_FA18:3",0.0028959304092497,3.771786760400724,0.00014886792087584477,0.990265136918564,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4169956221093768e-05,8.481321317122565e-06,1.3485366826745444e-05,1.4056066137197023e-05,1.487784511012773e-05,1.7868105734221477e-05,1.5080408637671418e-05,1.8146125642961908e-05,9.839049560086724e-06
"[TG(66:13),TG(65:6)]_FA20:4",0.0036811233344599,3.864794489128847,0.00024076602844047567,0.9876200115646462,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.5068631606967572e-05,9.104178545139281e-06,1.4346439736345044e-05,1.5007069208214486e-05,1.584909544559746e-05,1.9009557881809712e-05,1.614403855618415e-05,1.9349647880390626e-05,1.0487986724273852e-05
"[TG(66:13),TG(65:6)]_FA22:5",0.0042100436689473,4.003255890450921,0.00031533268571881656,0.9858322223529744,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.668864664707264e-05,1.0010538363499494e-05,1.5748144469235354e-05,1.6486225889778878e-05,1.7388679917955647e-05,2.0832015113605368e-05,1.768785735603701e-05,2.1538114688489726e-05,1.1567925982086027e-05
"[TG(66:13),TG(65:6)]_FA22:6",0.0232098924492429,4.128394020019579,0.0095940660777389,0.921972549560752,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.8024547327603364e-05,1.1388318280912685e-05,1.714515006370016e-05,1.7898518889461337e-05,1.8952454061161338e-05,2.269137820153597e-05,1.9193609332975536e-05,2.3055898708669385e-05,1.2607783331410441e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA14:0",0.0046443685684578,3.4944861338781736,0.0003816693907618684,0.9844132309004786,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1671022031779205e-05,7.04882056039593e-06,1.1112269996457424e-05,1.1536910039949935e-05,1.2218695974889725e-05,1.467543735543628e-05,1.2455792591853462e-05,1.5006502107410337e-05,8.152202296526292e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:0",-0.0016690533870753,3.493611216912534,4.929114870172446e-05,0.9943982855935576,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1632450175684378e-05,7.015591999154745e-06,1.1065949259184461e-05,1.154459816025067e-05,1.2220161953408353e-05,1.4702384369658419e-05,1.2486892789733056e-05,1.5028928271707967e-05,8.153338215544714e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:1",-0.004936241493987,3.5587932333725223,0.0004314928171232635,0.9834272104615522,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2169632828941955e-05,7.289479510146232e-06,1.1612399360117699e-05,1.2088594327040793e-05,1.2928014220366449e-05,1.5397449232004083e-05,1.3042966129222642e-05,1.5652965703245355e-05,8.511316625341951e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:0",-0.0048024120455888,3.495493283521424,0.0004080955639003127,0.9838827307818075,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1680900217400839e-05,7.0240759244294395e-06,1.1061921279913363e-05,1.1522931724236276e-05,1.2289065740029711e-05,1.4752471379532491e-05,1.2517744179575695e-05,1.5034011302164605e-05,8.127536666206793e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:1",0.0014199571242282,3.555569208609296,3.570368502928134e-05,0.9952324638095486,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2161400992637376e-05,7.318607442328395e-06,1.1584204060073373e-05,1.206669473320554e-05,1.278605291704336e-05,1.5296103675812266e-05,1.3015597862076247e-05,1.5671504398061397e-05,8.505961494529693e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:2",0.0011499408923759,3.666196337931951,2.344622990560485e-05,0.9961365537546631,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3149450178284167e-05,7.904418470835362e-06,1.2499877057985057e-05,1.300278730158997e-05,1.3838668369187858e-05,1.654036566047875e-05,1.3999362346392963e-05,1.6917187340738636e-05,9.203581269359387e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:3",-0.0080582788934526,3.775991108520261,0.0011527380069857,0.9729154305503044,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4153492503624952e-05,8.47707952978686e-06,1.3490513646466373e-05,1.4047912056745815e-05,1.529493305577704e-05,1.7856389643510426e-05,1.5096331972394287e-05,1.814941450499255e-05,9.834992595908539e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA20:4",-0.0134033051103022,3.872247439313053,0.0031922180083263,0.9549437210578356,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.5071218752957031e-05,9.096543106785248e-06,1.4340621501383544e-05,1.501964973234954e-05,1.6575028704603866e-05,1.9018052107632526e-05,1.6146526731464263e-05,1.9370279591102456e-05,1.048344304820017e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:5",0.0083404796399291,4.001091834661932,0.00123756256828,0.971937001461416,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.668652967512111e-05,1.0007003365418097e-05,1.574098374524093e-05,1.6474810177147187e-05,1.7390390334970273e-05,2.0818834462671582e-05,1.7678402887909126e-05,2.1282160499469723e-05,1.1581232484124277e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:6",0.0048918555501808,4.12036598373897,0.000426163270165085,0.9835298625401068,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.802219542564166e-05,1.0845916470037564e-05,1.7143136159426668e-05,1.7892694654198886e-05,1.895514181272308e-05,2.2699872427358787e-05,1.9181666689567544e-05,2.3070250972470122e-05,1.2605673679086314e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA14:0",0.0042474838603443,3.4945358455782647,0.0003192253502329322,0.9857450518578784,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1672903535404704e-05,7.04500281424943e-06,1.1107123134055465e-05,1.1539705845289163e-05,1.222456021519292e-05,1.46842245491709e-05,1.2451562807769949e-05,1.5002914055718146e-05,8.155610084533023e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:0",-0.0015923312154042,3.4939666881445643,4.4863857406152174e-05,0.9946557702545868,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1629627920246128e-05,7.018702767260553e-06,1.1067068099634292e-05,1.1549956568671869e-05,1.2222605499494588e-05,1.4708242722283874e-05,1.2478682456700508e-05,1.5038197619115986e-05,8.160640565356612e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:1",0.0028607747065465,3.562594280945293,0.00014493421653272165,0.9903946093004034,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2471856851565268e-05,7.286651597983462e-06,1.1599867911733092e-05,1.2082303998318659e-05,1.2932656687626526e-05,1.5388661870667674e-05,1.3055903909867896e-05,1.5658646884897263e-05,8.510180737275003e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:0",-0.0335852142247418,3.508670104663884,0.0199622400026271,0.8876425939059646,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1683487363390298e-05,7.025348452539306e-06,1.1067739344150754e-05,1.152176673498729e-05,1.2281980006307989e-05,1.4753935939755225e-05,1.2521725108166972e-05,1.6262351567256533e-05,8.130295308993544e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:1",-0.0076056099957583,3.559794515653283,0.0010243652320749,0.9744675003068264,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2159049135535327e-05,7.321152579456577e-06,1.1582637581009141e-05,1.2073217997566509e-05,1.3122508502256723e-05,1.5290831426612207e-05,1.3012861021125027e-05,1.567060722830046e-05,8.508071115902349e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:2",0.0014590310968422,3.666131424731833,3.774427814200176e-05,0.9950981175610166,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3143570288800944e-05,7.900600643780412e-06,1.2512855888897898e-05,1.3007213967455849e-05,1.384502102044207e-05,1.6537436707635062e-05,1.3992644576850458e-05,1.6913599232014478e-05,9.199524336132677e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:3",0.0020404689791079,3.771644831532496,7.390673478652188e-05,0.9931407486137176,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4160078080331786e-05,8.479483158035071e-06,1.3478653656003362e-05,1.4051639604640364e-05,1.488615266349667e-05,1.7860197220753236e-05,1.5091355954021035e-05,1.814253747720579e-05,9.840996871940778e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA20:4",-0.0137546051258771,3.8727086809383455,0.0033617636129394,0.9537639878133684,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.5076157800908194e-05,9.100926403000923e-06,1.4352929045098894e-05,1.5009631900169261e-05,1.6396416307171665e-05,1.9282838506371443e-05,1.6145033930697816e-05,1.9359216303396278e-05,1.0482469376797408e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA22:5",0.0032509786065475,4.003199153698856,0.00018802862319788893,0.9890594681521316,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.6673829278920874e-05,1.001591143975993e-05,1.5744564128578656e-05,1.647271344534288e-05,1.7383793152011862e-05,2.0831429233649008e-05,1.7681886010605374e-05,2.157878052903772e-05,1.1565491803579117e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA22:6",0.0017386669941201,4.121994147431802,5.383542418080367e-05,0.9941457638870084,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.8021489783277702e-05,1.0845916335190147e-05,1.7144926201711935e-05,1.7902013323971435e-05,1.9133509864867477e-05,2.2688449136957762e-05,1.920157085797113e-05,2.3055898537573507e-05,1.2609081528995988e-05
"[TG(66:16),TG(65:9),TG(64:2)]_FA14:0",0.0045865033631316,3.494485496272401,0.000372217594203264,0.9846074146978128,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1674079576104865e-05,7.045427044225019e-06,1.1107123219417519e-05,1.1540870701228935e-05,1.222846955338139e-05,1.4673679883168998e-05,1.2449821246421825e-05,1.5000821210918232e-05,8.156421415465716e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA16:0",-0.0281297596462822,3.50532942547728,0.0140030844457399,0.905802520091773,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1627511082873563e-05,7.0134710380631845e-06,1.106908196122676e-05,1.1539006816190647e-05,1.2225293297660431e-05,1.470589931419298e-05,1.2475945425928164e-05,1.6129291442289892e-05,8.164535281919138e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA16:1",-0.005505443706021,3.559030661868065,0.0005367435359776851,0.981516482478054,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2165634532803543e-05,7.293862860300872e-06,1.1608147646901456e-05,1.2089526425087363e-05,1.2940475410607564e-05,1.5395984504179563e-05,1.3044956451152439e-05,1.5661338051988317e-05,8.51082982059204e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA18:0",0.0147674130750266,3.504488671685621,0.0038592711029372,0.9504648555485996,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1674549929581413e-05,7.018137217191379e-06,1.1063935269548911e-05,1.2176192746818213e-05,1.2290776296856635e-05,1.4752471435399753e-05,1.2521973821293365e-05,1.5037300449355047e-05,8.131431011351659e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA18:1",0.0024848020941591,3.555548142438388,0.00010933161714674068,0.9916573306013932,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.216069548485238e-05,7.3200214253792636e-06,1.1592259805210433e-05,1.2072053141626738e-05,1.2770415144852598e-05,1.5288195329945805e-05,1.3021817920634279e-05,1.566492616071247e-05,8.508233394469476e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA18:2",-0.0032329988405507,3.668726549721834,0.00018533042080859027,0.9891382449905216,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.3151331816488631e-05,7.907953441947276e-06,1.2512855803535846e-05,1.30044180288074e-05,1.4020212677053212e-05,1.6531578522611393e-05,1.4001352715778041e-05,1.6937221185415e-05,9.20504171456059e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA18:3",0.0028205477874719,3.7714797569329432,0.00014121802297545338,0.990518546849561,0.9998872028659684,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.4167368985384998e-05,8.477503597945548e-06,1.3477311166970437e-05,1.405746406208484e-05,1.4872713952292046e-05,1.7869277270665142e-05,1.5079164597486647e-05,1.8135959068760988e-05,9.840347695769327e-06
