lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4F-J,G4F-L,G4F-M,G4F-N,G2F-J,G2F-L,G2F-M,G2F-N,Blank1
[TG(53:6)]_FA18:1,-0.00045322140533361234,3.7327946061242594,8.949331169662289e-06,0.9976130973676394,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.171954834171266e-05,6.189184264224594e-05,3.059113585012433e-05,9.463594774377389e-05,6.480294078615903e-05,5.365617175356075e-05,4.783438246590312e-05,8.222089612970287e-05,2.6264780681469016e-05
[TG(53:6)]_FA18:2,0.0348057164341345,3.8019014016991615,0.0528873833678397,0.8181130837595488,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.422436908198363e-05,6.422036189613439e-05,3.167433823769923e-05,0.00010771272559821965,6.698291264087255e-05,5.5859853462763307e-05,4.953168083248182e-05,8.544709074165331e-05,2.734335246936513e-05
[TG(53:6)]_FA18:3,-0.1332262086576151,3.967201886429349,0.7779772263792537,0.3777604906140484,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.93837823361652e-05,6.953661733783936e-05,3.4251613436745e-05,0.00010567167344258311,7.215988469332299e-05,6.56643908408953e-05,6.851563900505715e-05,9.42955889458293e-05,3.12680730640282e-05
[TG(53:6)]_FA20:4,0.0146314083078318,4.015709985123197,0.0093998723171822,0.9227637678058006,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.415166880986123e-05,7.404834561209674e-05,3.668006494552773e-05,0.00012388080297114654,7.697496022653877e-05,6.458413329012985e-05,6.065648671950897e-05,9.830479478313912e-05,3.1317144367939456e-05
[TG(53:6)]_FA22:5,0.0016595410780386,4.138096975489069,0.00012127119600080503,0.9912136173301076,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.284188889391483e-05,8.150764189658529e-05,4.081210925770304e-05,0.00012429874094303263,8.478949072502282e-05,7.094336105157158e-05,6.461075421159958e-05,0.00010833801020287815,3.465050293530832e-05
[TG(53:6)]_FA22:6,0.0335415263341695,4.275409656567607,0.0496872118633273,0.8236084447797466,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.637075315179774e-05,8.980808814848206e-05,4.487295194214083e-05,0.00013513090283783337,9.454231909716815e-05,7.747320912908744e-05,6.862629290729441e-05,0.00011774199178886891,3.7839650796765695e-05
"[TG(53:7),TG(52:0)]_FA14:0",0.0181509418007582,3.625171575106207,0.0143013636644928,0.9048092812727434,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.6727594430510695e-05,5.94581786284363e-05,2.80045225958215e-05,8.65582130985636e-05,5.884819491030789e-05,4.93361731357332e-05,4.3878285248510314e-05,7.54342739819065e-05,2.5724492827518364e-05
"[TG(53:7),TG(52:0)]_FA16:0",-0.0655246606751045,4.078364016614987,0.1889582073460136,0.6637851104676702,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.137991192091104e-05,7.614176874405049e-05,4.453270017847395e-05,0.00013582986800743588,9.036025723533878e-05,8.292896760236792e-05,5.252390108715669e-05,0.00010813088251579414,2.5581284368129357e-05
"[TG(53:7),TG(52:0)]_FA16:1",-0.0179573486338279,3.755233800825273,0.0140597232307175,0.9056130996808042,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.23422151131823e-05,6.447672352384961e-05,3.0594637328638404e-05,9.410091547840666e-05,6.488268130395914e-05,5.746019602115415e-05,4.7965154276329714e-05,8.396266502595911e-05,2.6252762891835383e-05
"[TG(53:7),TG(52:0)]_FA18:0",-0.222862159037496,4.143946946743282,2.1860234662323528,0.1392684601546937,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.212917988670036e-05,7.666158072674003e-05,4.382826848983056e-05,0.00010889448130210462,6.780975654420216e-05,9.132022830841297e-05,6.713109755539523e-05,0.0001376750435974343,3.0516477757390497e-05
"[TG(53:7),TG(52:0)]_FA18:1",-0.0870605589396026,3.815313047821512,0.3309854420779063,0.5650793994362492,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.518785272016188e-05,6.578570380248073e-05,3.058529927338135e-05,9.433510440896959e-05,7.746812257900971e-05,5.395116121663938e-05,5.586545863631307e-05,8.223501770336346e-05,2.744349880617958e-05
"[TG(53:7),TG(52:0)]_FA18:2",0.0232056148079732,3.796487700771791,0.0235053888935934,0.8781501302526852,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.425503120940419e-05,6.4265254840342e-05,3.3670909338330805e-05,9.814158258125294e-05,6.69326145922081e-05,5.583313007278955e-05,4.953625340148061e-05,8.546905859840498e-05,2.7354869326750776e-05
"[TG(53:7),TG(52:0)]_FA18:3",-0.0208154206062861,3.922481424158085,0.0189797693857265,0.8904244995516316,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.936845093505613e-05,7.332060987285977e-05,3.422476698706388e-05,0.00010559601292152223,7.955363303233722e-05,6.126627640162047e-05,5.35270997013049e-05,9.197950720452557e-05,2.9322737491144524e-05
"[TG(53:7),TG(52:0)]_FA20:4",0.0201205649110044,4.007082264026195,0.0177715188189433,0.8939483299140878,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.789946602511048e-05,7.617839244534018e-05,3.667072711290482e-05,0.00011270095981798864,7.86249674028226e-05,6.455535496354912e-05,5.745667601850467e-05,9.831577856186812e-05,3.131614317198987e-05
"[TG(53:7),TG(52:0)]_FA22:5",0.0030244538916836,4.1613778242801205,0.00040302467338193537,0.98398316477616,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.170151156773473e-05,8.654154431151104e-05,4.194783794172085e-05,0.0001242879322971668,8.743686192350728e-05,7.098961339690715e-05,6.707531291131255e-05,0.00010841489934762423,3.4656010611357274e-05
"[TG(53:7),TG(52:0)]_FA22:6",0.0551056269966326,4.286826864269999,0.1341427449790364,0.7141747845996655,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.014761687779109e-05,9.757690959980478e-05,4.5432645499714445e-05,0.00014019479895306585,9.255985670084556e-05,7.953710554980247e-05,6.860891819165299e-05,0.00011774826947378786,3.786018099637658e-05
"[TG(53:8),TG(52:1)]_FA14:0",-0.017341341970143,3.633377247137564,0.0130628792628462,0.9090055680399628,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.672287849512846e-05,5.670081537325807e-05,2.8002771800905925e-05,9.16149035644191e-05,6.04270491603623e-05,4.934850687230578e-05,4.748596038292407e-05,7.543741297401282e-05,2.4118652553281327e-05
"[TG(53:8),TG(52:1)]_FA16:0",-0.2782429220673869,4.3608667213752055,3.418880017989373,0.0644547273652794,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.856340904013235e-05,0.00011371351626867117,4.089790210466385e-05,0.00010607880448660665,0.00012065781589511741,8.563628933709907e-05,7.956271453319247e-05,0.00013370192898629884,4.209184823189542e-05
"[TG(53:8),TG(52:1)]_FA16:1",-0.0541834132153306,3.8783022269410536,0.1284918446759313,0.7200008994309364,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.973049400963535e-05,6.317365055548977e-05,3.5464963515385896e-05,0.00010273169702782767,6.768094547849725e-05,5.707064555848713e-05,4.868577440567622e-05,0.00011815938854949263,2.6262276784282092e-05
"[TG(53:8),TG(52:1)]_FA18:0",0.2158919939180148,4.241479320654164,2.057240070969371,0.1514843255026466,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.421694529947473e-05,8.710979529202957e-05,6.17098660894432e-05,0.00014808337937501838,9.735530438928012e-05,5.964332150273572e-05,4.855317269552175e-05,0.00015119336510856425,2.6056477007643992e-05
"[TG(53:8),TG(52:1)]_FA18:1",0.1464181603536765,4.242949712486171,0.9459185064190408,0.3307603868887951,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,0.00010961894660123145,9.95285662985379e-05,4.19700153081149e-05,0.00012079130563811115,9.514834389701051e-05,7.046850033284532e-05,6.646534581207493e-05,0.00010490625500554741,3.534251146761197e-05
"[TG(53:8),TG(52:1)]_FA18:2",-0.0064125018281192,3.805625024138903,0.0017954250577254,0.9662017852655644,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.422436908198363e-05,6.420736630926854e-05,3.169184696607452e-05,0.00010313702416840221,6.692648106620493e-05,5.583929723514233e-05,5.2945482704285514e-05,8.55930215508797e-05,2.735887516112203e-05
"[TG(53:8),TG(52:1)]_FA18:3",-0.029451751241599,3.933764481520079,0.0379945940935471,0.8454539949313055,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.938260234012326e-05,7.217702346587637e-05,3.423235380213707e-05,0.0001055888065849439,7.221386384033872e-05,6.053651218697567e-05,5.856138409459522e-05,9.456077751160138e-05,3.166314901611778e-05
"[TG(53:8),TG(52:1)]_FA20:4",-0.0066621628906758,4.000985716641486,0.0019480692541025,0.9647952495737726,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.582390854568398e-05,7.404952725441683e-05,3.6669559730765986e-05,0.0001127099673092107,7.837347949937978e-05,6.600768778196081e-05,5.743747175198672e-05,9.826399716386105e-05,3.1313639274802944e-05
"[TG(53:8),TG(52:1)]_FA22:5",0.0589843696100542,4.182374452013801,0.1533576123455047,0.6953471337073329,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.762864495738552e-05,8.697157063111763e-05,4.256064109719704e-05,0.000131137071596936,8.476250208746671e-05,7.374832775915616e-05,6.475890213307296e-05,0.0001101676514240221,3.4658514413037584e-05
"[TG(53:8),TG(52:1)]_FA22:6",0.068025725085151,4.301689251312972,0.2044819069122847,0.6511272443512142,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.116770681103547e-05,8.894685476827784e-05,5.29777123293691e-05,0.0001376475388475734,9.260524685236293e-05,8.037890419465752e-05,6.976758031439566e-05,0.00011775611455970421,3.7857176262448295e-05
"[TG(53:9),TG(52:2)]_FA14:0",-0.0046080902803838,3.609428779111069,0.0009216011593555784,0.975781632556198,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.674528447410846e-05,5.673271182927079e-05,2.799985317858322e-05,8.656181678225376e-05,5.8862916495857626e-05,4.9397842798817756e-05,4.386822611998996e-05,7.651699490457177e-05,2.4120655518220267e-05
"[TG(53:9),TG(52:2)]_FA16:0",-0.2190596059084388,5.419737628814797,2.153219489919991,0.1422712829926756,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,0.00013065873624085685,0.00019625841997265663,0.00010889979807113201,0.000319535266549592,0.00030425878795376095,0.0002386380421958687,0.0001236367010253583,0.00020511444265893867,6.75073915491257e-05
"[TG(53:9),TG(52:2)]_FA16:1",-0.1475519381794836,3.879218671845978,0.9523096504169768,0.3291320916728521,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.560650276460482e-05,6.227461295833705e-05,3.213423225503621e-05,0.00010529336740127219,7.574450958086866e-05,5.404469415979133e-05,5.089244614432968e-05,0.00011893141569682933,2.7427474991161438e-05
"[TG(53:9),TG(52:2)]_FA18:0",-0.074601480210424,3.8162892864318407,0.2430547253466173,0.6220084845032269,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.12773129970454e-05,6.25498765818604e-05,3.294546688621269e-05,0.00010018443692233521,6.899727063594653e-05,5.19684630222821e-05,4.757100772434235e-05,0.00010932501311615198,2.7336342378598716e-05
"[TG(53:9),TG(52:2)]_FA18:1",-0.1496293069686794,5.803075832543495,1.0077668375606663,0.3154384306291993,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,0.0002797144648442647,0.00028032731734040875,9.129191846624797e-05,0.00033261383903026903,0.00047302073989084347,0.0001859809268260508,0.00015506507971777887,0.00026515211240055154,0.00013219417266749567
"[TG(53:9),TG(52:2)]_FA18:2",-0.1845164940887517,4.133050791954839,1.4985030437409068,0.2209018368185956,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.258556573670465e-05,7.193720212665494e-05,4.055122990620897e-05,0.00012739364483240522,7.754663536206223e-05,8.00057996943089e-05,6.279091378666377e-05,0.00013928971024981584,3.1024217717603264e-05
"[TG(53:9),TG(52:2)]_FA18:3",0.0037683315851399,3.91047421356065,0.0006218254044654259,0.9801056715092824,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.941680243127686e-05,7.295437871860116e-05,3.423994072852733e-05,0.0001056896897994299,7.515688629498759e-05,6.0543707209720574e-05,5.3550877408950014e-05,9.195126256073598e-05,2.9318731656773277e-05
"[TG(53:9),TG(52:2)]_FA20:4",0.0173262607960026,3.998829921776752,0.0131751354182917,0.908617129789941,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.415166903479375e-05,7.76976593144944e-05,3.667306154323128e-05,0.00011272257779692163,7.698722798050893e-05,6.457693924760654e-05,5.742741297231772e-05,9.827498064329637e-05,3.1310635113914405e-05
"[TG(53:9),TG(52:2)]_FA22:5",0.0261812675033357,4.177748532671713,0.030212656986527,0.8620085885164519,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.389971530751816e-05,8.569921405377622e-05,4.300711194535199e-05,0.00012959142115049412,8.622235872623095e-05,7.096391747523687e-05,6.389470665125186e-05,0.00011753486230602285,3.4681047004547636e-05
"[TG(53:9),TG(52:2)]_FA22:6",0.1471136267097775,4.358406887615685,0.9570925317258564,0.3279205010231519,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.895888850525532e-05,9.38956980894009e-05,6.326171658025004e-05,0.0001413297174205993,9.492997768915103e-05,8.050841185944536e-05,6.859794367720453e-05,0.0001221842869529846,3.916558331074315e-05
"[TG(54:10),TG(53:3)]_FA14:0",0.0602255851174539,3.640240713118762,0.1575435442613644,0.691428259424257,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.617845962229754e-05,5.67468886077922e-05,2.7995184651881515e-05,8.656181643865311e-05,5.881507227877274e-05,4.9374202990020394e-05,4.3849935669569086e-05,7.541230612515482e-05,2.518921276794156e-05
"[TG(54:10),TG(53:3)]_FA16:0",-0.0272896558330001,3.644718061468048,0.0323624354844298,0.8572345108088927,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.644574362601956e-05,6.144882096110574e-05,2.7978843305645078e-05,8.675817631128787e-05,6.387918211783972e-05,4.946259682725601e-05,4.394412902111334e-05,8.07678522541425e-05,2.4125662835060995e-05
"[TG(54:10),TG(53:3)]_FA16:1",-0.0287732493608712,3.766257241441066,0.036104481608973,0.8492998891372755,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.231627162033432e-05,6.487012569150197e-05,3.059813925242078e-05,9.410451778769418e-05,6.489862945431674e-05,5.508075410578385e-05,5.228156068626742e-05,8.318436019370347e-05,2.696279791757623e-05
"[TG(54:10),TG(53:3)]_FA18:0",-0.00011561791526780853,3.633499438852007,5.806721254941749e-07,0.99939199729869,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.687382756561968e-05,5.717691470206654e-05,3.0021520490565696e-05,8.672394853184529e-05,5.9086189196936495e-05,4.960752200583716e-05,4.718509214540417e-05,7.559119096421131e-05,2.403853577034965e-05
"[TG(54:10),TG(53:3)]_FA18:1",-0.0118468826438476,3.865541991780861,0.0061383418801899,0.9375515775499836,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.327545359416968e-05,6.513357694780527e-05,3.215290825423325e-05,0.00010271548423082924,7.203230159635362e-05,5.7276212931849357e-05,5.574474577998115e-05,8.76517613087961e-05,2.84239273177068e-05
"[TG(54:10),TG(53:3)]_FA18:2",0.0154897562311518,3.939750095973628,0.0105143975086008,0.9183282740937456,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.039443634985961e-05,7.497219251532889e-05,3.73611519969553e-05,0.00010189582039685416,7.72436240150868e-05,6.290875888355676e-05,5.3438394479113246e-05,9.181945302587652e-05,3.001925298108066e-05
"[TG(54:10),TG(53:3)]_FA18:3",-0.0621273305379317,3.953002965940475,0.1691719740113928,0.6808487513377844,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.946751144532366e-05,7.387940681348886e-05,3.423643913869618e-05,0.00010558340277741198,7.607451167129167e-05,6.593060080112726e-05,5.358014062956265e-05,0.00010117322121344501,3.099267159285473e-05
"[TG(54:10),TG(53:3)]_FA20:4",0.006004061927416,4.015131055818292,0.0015828360891978,0.9682646365854356,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.41787934234138e-05,7.759960350716456e-05,3.8029982927388474e-05,0.00011269735716510047,7.700808356003775e-05,6.589976498936336e-05,5.7427411925763686e-05,0.0001028522234364968,3.1309633535938304e-05
"[TG(54:10),TG(53:3)]_FA22:5",0.075815190544625,4.16555406002115,0.2532451691749982,0.6147992667666906,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.513797472245158e-05,8.508016552276581e-05,4.017946260957391e-05,0.00014128287880984513,8.528387870634983e-05,7.09536390673599e-05,6.309086698710688e-05,0.00010829407389078741,3.465050283980169e-05
"[TG(54:10),TG(53:3)]_FA22:6",0.0458362342413815,4.302877295944809,0.0928364429947956,0.7606017079519078,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.537189257547934e-05,9.610844140780372e-05,4.631624947471851e-05,0.00013509307274910327,9.956717160875709e-05,7.75122664516781e-05,6.862080652219853e-05,0.00011777965221180272,3.892022564510738e-05
"[TG(54:11),TG(53:4)]_FA14:0",-0.0164142710373967,3.6406440935400033,0.0117025420606076,0.9138542672947856,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.675000153415333e-05,5.673153041228299e-05,2.945248887773502e-05,8.651317701685583e-05,5.88592356314943e-05,5.2336428808803036e-05,4.560759124922926e-05,7.543741267471915e-05,2.559630641415815e-05
"[TG(54:11),TG(53:4)]_FA16:0",0.0657072733015005,3.6795338800152586,0.1877605539096345,0.6647870615255856,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.154501284633445e-05,6.021072389908493e-05,3.028940302172208e-05,9.213912821472244e-05,6.0326454700949e-05,4.945231841937903e-05,4.686136123731594e-05,7.605880022537629e-05,2.5791090265658583e-05
"[TG(54:11),TG(53:4)]_FA16:1",-0.086975142204972,3.775162780918095,0.329984011381216,0.5656685029033467,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.23209880055816e-05,6.226870564806577e-05,3.0590551992079293e-05,9.411712724460313e-05,6.48593721268387e-05,5.734096754842058e-05,5.120977545581958e-05,9.197009232326237e-05,2.627379383268099e-05
"[TG(54:11),TG(53:4)]_FA18:0",0.00020039112808910092,3.6220155762179047,1.7430173313570665e-06,0.9989466061268384,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.6857317293131325e-05,5.7141473093761385e-05,2.8110741791626642e-05,8.674736594741875e-05,5.918923725394142e-05,4.955613055458525e-05,4.4135257870195754e-05,7.55425467625485e-05,2.5605319374356872e-05
"[TG(54:11),TG(53:4)]_FA18:1",0.0037902324844213,3.8380483428096848,0.0006280193793113398,0.9800068544117376,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.04982152697672e-05,7.038839983280562e-05,3.1737952939046484e-05,9.759754316826428e-05,6.953336884037938e-05,5.4390047409774056e-05,5.390935809717241e-05,9.220232805637907e-05,2.6247755670501283e-05
"[TG(54:11),TG(53:4)]_FA18:2",0.0927717432809242,3.964033064246689,0.3772647267068059,0.5390707558216175,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.667612194078658e-05,7.24333859949206e-05,3.665847110322749e-05,0.0001309317062946831,6.949411268284107e-05,6.460880233162962e-05,5.251932869258356e-05,9.512253678257308e-05,3.161958519724224e-05
"[TG(54:11),TG(53:4)]_FA18:3",-0.068900400798083,3.948098244606705,0.2080673229294198,0.6482864520221481,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.938378211123267e-05,6.96169523410166e-05,3.426153479346172e-05,0.00011125619052442881,7.445640056173511e-05,6.0530345220667216e-05,5.352618553635649e-05,0.00011262495877862321,2.9969680649414795e-05
"[TG(54:11),TG(53:4)]_FA20:4",-0.0493117656390016,4.02737271638963,0.106799932160758,0.7438172011431611,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.613406306003952e-05,7.548845957105824e-05,3.665146736697982e-05,0.00011270276165983372,8.217401582725356e-05,6.73839616759754e-05,5.807121533788976e-05,0.0001045108272988501,3.129661474136834e-05
"[TG(54:11),TG(53:4)]_FA22:5",-0.059411826424303,4.1614448573067335,0.1555070517822585,0.6933272120312542,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.170976659151265e-05,8.147574476457579e-05,4.084887762068624e-05,0.00012435458532700558,9.167044863279694e-05,7.197839313717197e-05,6.784714529016861e-05,0.00010979105318055746,3.466652608178008e-05
"[TG(54:11),TG(53:4)]_FA22:6",-0.0084194350106654,4.277501143329436,0.00313035238654,0.9553819957098308,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.991883372983546e-05,8.893504127439655e-05,4.385219642850604e-05,0.0001388491096577443,9.817846766223436e-05,7.747732057065596e-05,6.862903662311936e-05,0.00011778592869954696,3.978548682436424e-05
"[TG(54:12),TG(53:5)]_FA14:0",0.0042693684609274,3.621939128452253,0.0007910704775352384,0.9775616771003108,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.734908368019621e-05,5.673979988053313e-05,2.798584693057568e-05,8.65131773604565e-05,5.883715442310941e-05,4.9388592643421556e-05,4.386182469781731e-05,7.54499659495013e-05,2.6129082863067902e-05
"[TG(54:12),TG(53:5)]_FA16:0",-0.0364849716087816,3.64543779268592,0.0578468327861551,0.8099320553030355,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.767103140699523e-05,5.7172188808783076e-05,2.920211518627099e-05,8.671133735693304e-05,6.680380399447907e-05,4.945231861542335e-05,4.400905775663959e-05,7.811910858146483e-05,2.4113645522960478e-05
"[TG(54:12),TG(53:5)]_FA16:1",0.0090039484907032,3.740048300254239,0.00353297979069,0.9526025504800932,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.230801614669134e-05,6.388366616657092e-05,3.059113562749019e-05,9.41063192859386e-05,6.491335080587853e-05,5.3992274456058636e-05,4.794777903741129e-05,8.216911323522742e-05,2.6257770399689355e-05
