lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4M-P,N4M-Q,N4M-R,N4M-S,N4F-J,N4F-L,N4F-M,N4F-N,Blank1
"[TG(48:8),TG(47:1)]_FA18:0",-0.0328077363148625,3.718456530145111,0.0351333109255609,0.8513165886334427,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.9616079384846915e-05,1.249057826538922e-05,2.1147465607426162e-05,1.609818283665663e-05,9.13667494842558e-06,1.1858274320252077e-05,1.3288523832553413e-05,1.097644281666937e-05,8.75813678562914e-06
"[TG(48:8),TG(47:1)]_FA18:1",-0.0153178296510446,3.947699285608576,0.0077012769645889,0.9300698786616722,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.6675966555618025e-05,1.3637503993699934e-05,2.8268532567995395e-05,1.658076980436021e-05,1.187543248031068e-05,1.389093979277155e-05,1.684545024481515e-05,1.1274505481659377e-05,8.90418406043035e-06
"[TG(48:8),TG(47:1)]_FA18:2",-0.1033996253368704,3.879572657329802,0.3502992887702612,0.5539437588453732,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.2182371831447853e-05,1.3600796443857092e-05,2.3908088525338348e-05,1.7248967205296057e-05,1.0382394934823402e-05,1.275128432627953e-05,1.8972936633924958e-05,1.1231983132726648e-05,8.862804047211455e-06
"[TG(48:8),TG(47:1)]_FA18:3",-0.0099814130407921,3.947609017624657,0.0032693226385673,0.9544034102230848,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.4275828090798566e-05,1.4521982900246562e-05,2.586036732271725e-05,1.8608083677827615e-05,1.112073321362631e-05,1.400926586983e-05,1.615677264344549e-05,1.2017119295529666e-05,9.501030980725539e-06
"[TG(48:8),TG(47:1)]_FA20:4",-0.0887398721168508,4.088693730891061,0.2590473174730827,0.6107754170649686,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.5723268400606615e-05,1.55230769176742e-05,2.7750055856228734e-05,2.0085286232497216e-05,1.2350092212142672e-05,1.474420503491003e-05,1.731586715327019e-05,1.5502928318994695e-05,1.0673304669484546e-05
"[TG(48:8),TG(47:1)]_FA22:5",-0.0219487236773865,4.189424262124468,0.0158771641262037,0.8997282679197819,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.8211443511352062e-05,1.7055807186020476e-05,3.0333118626397895e-05,2.1944910781529245e-05,1.3377982423831474e-05,1.636397819525576e-05,1.915234002104156e-05,1.4086265283823141e-05,1.1673729131735291e-05
"[TG(48:8),TG(47:1)]_FA22:6",-0.0772361872204685,4.382724158705801,0.1971572714339632,0.6570252657297324,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,3.22512151169323e-05,1.8655210708721487e-05,3.383239366224597e-05,2.412295306846174e-05,1.4677541518461098e-05,1.922333637677584e-05,2.3023704257725724e-05,1.6218482392770504e-05,1.4138359832343583e-05
[TG(49:3)]_FA14:0,-0.0236367148089169,3.6834638169505887,0.0182245644053704,0.8926131499002126,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.9661957642500886e-05,1.1865050565951964e-05,2.138006969137898e-05,1.5691119935714063e-05,9.153796858480165e-06,1.188189418124733e-05,1.3423007568011762e-05,9.91745504933684e-06,8.234638013441603e-06
[TG(49:3)]_FA16:0,0.066870676990366,3.7129457906244,0.1459623390249671,0.7024241453441707,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.9695436388104418e-05,1.4215836299127089e-05,2.1112397438664868e-05,1.6184907787161244e-05,9.160645666045474e-06,1.1186699996648513e-05,1.3227620528896595e-05,1.0273909709487227e-05,8.340603472609466e-06
[TG(49:3)]_FA16:1,0.0268746516436084,4.009397691550683,0.0237388238207216,0.8775513210534249,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.207449569820497e-05,1.7853136822780482e-05,2.5005856820390305e-05,2.2134681115739102e-05,1.0700863906030549e-05,1.2019979232549939e-05,1.761184135395926e-05,1.54073039863312e-05,8.726330898356037e-06
[TG(49:3)]_FA18:0,-0.0403636988303873,3.725463913046131,0.0531982165747102,0.8175887514261961,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.961607914834439e-05,1.2779994087853593e-05,2.116522156293323e-05,1.62101890494339e-05,1.0102164933567267e-05,1.1750168494897294e-05,1.3302302942585325e-05,1.057278637164379e-05,8.43293781070188e-06
[TG(49:3)]_FA18:1,-0.0452930380987048,3.848377362323817,0.0671716515939664,0.7955002625507233,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.436427822197247e-05,1.2968776283067357e-05,2.2968349284176026e-05,1.6578849774938458e-05,1.1109508795132602e-05,1.3535280162388384e-05,1.4447893877272108e-05,1.0907471147904835e-05,9.082361903444804e-06
[TG(49:3)]_FA18:2,-0.0060034431734522,3.9259140125279166,0.0011823581590224,0.9725697975716844,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.2794496023144114e-05,1.6166084595533816e-05,2.392806437745432e-05,1.8399112011744455e-05,1.0385819229747377e-05,1.2369052639261432e-05,1.6067759997373916e-05,1.3787388621666579e-05,8.994895705705907e-06
[TG(49:3)]_FA18:3,-0.0147558493603127,3.9449418267059926,0.00714454274444,0.9326387111754668,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.3925747829655794e-05,1.4518986434578557e-05,2.585726011093761e-05,1.860360338536875e-05,1.1112933162629032e-05,1.3898888728221964e-05,1.616090656042533e-05,1.2098705203947421e-05,9.504114304452431e-06
[TG(49:4)]_FA14:0,-0.0112684179748062,3.655913979382994,0.0041398763557389,0.9486980143184062,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.967683719886293e-05,1.1856560365563377e-05,2.1095972794583806e-05,1.5243414865700495e-05,9.449817174131033e-06,1.0938919116308789e-05,1.326069028784732e-05,9.799450645358038e-06,7.819376538458768e-06
[TG(49:4)]_FA16:0,0.0100398365780124,3.705504804591011,0.0032890889401251,0.9542659302082752,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.9702876048034183e-05,1.2791231131788112e-05,2.190387351153417e-05,1.5378462408156e-05,9.163309147655e-06,1.0926200949543475e-05,1.3221282069950102e-05,1.0805743272318604e-05,8.774201930454138e-06
[TG(49:4)]_FA16:1,-0.0961093892696373,3.816027490493168,0.3022308665164507,0.5824872361675516,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1316470103121182e-05,1.2941307847608044e-05,2.2971012753702815e-05,1.6533087079793235e-05,1.117799668935454e-05,1.2017026733681114e-05,1.6338931905131407e-05,1.0748572117683577e-05,8.582555275882836e-06
[TG(49:4)]_FA18:0,-0.0130718146264417,3.660531608433476,0.0055717855625907,0.9404976512846792,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.9847124219937598e-05,1.1889022862840646e-05,2.1156343331177262e-05,1.5234134255532947e-05,9.138387077744451e-06,1.091666209704763e-05,1.3291830934599522e-05,1.0315618216477885e-05,7.79260122486367e-06
[TG(49:4)]_FA18:1,-0.1421803545265852,3.962148267613759,0.6629607377320497,0.4155166334001436,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.231752695426905e-05,1.355959402881172e-05,2.3048251676630176e-05,1.954893642671158e-05,1.4669931716150212e-05,1.3015190456060568e-05,1.555435212895568e-05,1.1475316440550693e-05,1.0812698646839424e-05
[TG(49:4)]_FA18:2,-0.1466331436022052,3.911564306851761,0.7045768906301446,0.401250052994473,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.2163359078124268e-05,1.345071977566588e-05,2.392273743840074e-05,1.7248007373700908e-05,1.1175904062662878e-05,1.2359286754772696e-05,1.9354892228911086e-05,1.176788606049288e-05,9.76359172870347e-06
[TG(49:4)]_FA18:3,-0.0019288866624808,3.9468753948004855,0.00012209048168532188,0.9911839889077184,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.4491993448361383e-05,1.451324298247846e-05,2.5867025911866743e-05,1.861448418282396e-05,1.1117879555902841e-05,1.3228904148390036e-05,1.6161181937630526e-05,1.255749804352836e-05,9.499570535524335e-06
[TG(49:4)]_FA20:4,-0.0186371003139923,4.086970710151713,0.0114292985960191,0.914862047624306,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.6676793368445525e-05,1.6007767349076094e-05,2.914612613421793e-05,2.0083366203075467e-05,1.2578575622999987e-05,1.469287739417555e-05,1.8386224236539716e-05,1.3452296846822255e-05,1.0186966884430898e-05
[TG(49:5)]_FA14:0,0.0118291891438801,3.6649068551704103,0.0045632946633089,0.9461421371248788,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.0876286242817868e-05,1.1858807821979002e-05,2.1103519037573945e-05,1.522741409151824e-05,9.409295074798374e-06,1.0938237933693216e-05,1.326509947690649e-05,9.801688594280391e-06,7.819052074178929e-06
[TG(49:5)]_FA16:0,-0.0075304917899553,3.656656097107448,0.0018489223027802,0.9657022540501116,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.9692956422626993e-05,1.194695591365496e-05,2.111150927681936e-05,1.5221333489694565e-05,9.162548080336969e-06,1.0932559924630009e-05,1.3232305410538564e-05,1.010788971749728e-05,7.816942452806274e-06
[TG(49:5)]_FA16:1,0.0057828725344888,3.8087967719715583,0.0010942659137711,0.9736110386367258,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1312336827325466e-05,1.2943555304023667e-05,2.4477170142104286e-05,1.7548183977554676e-05,1.0016174523059274e-05,1.2012938771618686e-05,1.4548481038846013e-05,1.1566871485891567e-05,8.508882508737985e-06
[TG(49:5)]_FA18:0,-0.0575887743932729,3.713483717784274,0.108278318071683,0.7421128245319394,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1473531193488785e-05,1.189127022399883e-05,2.1169216682555938e-05,1.5376862526061214e-05,9.130016280687987e-06,1.0924838107809383e-05,1.3291279654559792e-05,1.2518231101170054e-05,7.969967644091015e-06
[TG(49:5)]_FA18:1,-0.1191689164780253,3.8364098560614543,0.4647813159320272,0.4953978554497361,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1519822778722332e-05,1.2968027083300096e-05,2.297944673520108e-05,1.6576929684478132e-05,9.989159826457062e-06,1.2256404397992394e-05,1.5852806827008866e-05,1.3076310523347714e-05,8.861830221051333e-06
[TG(49:5)]_FA18:2,0.0188333630903431,3.8884900400494655,0.0116265254740506,0.9141334267854276,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.217451868627017e-05,1.464084556280063e-05,2.4910861941955876e-05,1.8738970953074072e-05,1.0599083181127823e-05,1.236655424769684e-05,1.610386127091382e-05,1.1837264339779495e-05,8.864913575729695e-06
[TG(49:5)]_FA18:3,-0.0070006807736762,3.948432820799917,0.0016080435153474,0.968013068639148,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.3923267706510013e-05,1.4523980639282673e-05,2.5872796254503253e-05,1.860584344004032e-05,1.117704551849502e-05,1.3230039698220538e-05,1.6160355332948532e-05,1.2383746708313168e-05,9.899740289473161e-06
[TG(49:5)]_FA20:4,0.0136207299445575,4.0516089754876905,0.0061002448083025,0.9377452744933475,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.5704668817194254e-05,1.6325400616252154e-05,2.7757158187631073e-05,2.0084966329324552e-05,1.206358407680796e-05,1.4294066090501211e-05,1.7732821461716767e-05,1.279371019555312e-05,1.0204492567311514e-05
[TG(49:5)]_FA22:5,-0.0198997403767622,4.1818816118134725,0.013050856551618,0.9090472701207528,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.8210203686281697e-05,1.7044570237343396e-05,3.032779151800936e-05,2.1936590308149724e-05,1.341393851840443e-05,1.577825246115357e-05,1.9664921021963137e-05,1.4094403548019424e-05,1.1235262533537102e-05
[TG(49:6)]_FA14:0,0.0418489199725282,3.6928934426937103,0.0571454667675807,0.8110658968677619,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1349535757647666e-05,1.2581223673746478e-05,2.109863651811303e-05,1.566999875753473e-05,9.660037110242938e-06,1.0942780133015225e-05,1.326069028784732e-05,9.800264487300116e-06,8.112282697557127e-06
[TG(49:6)]_FA16:0,0.1462675179048164,3.8001690871173617,0.699429827725453,0.4029753467282572,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.3864576530391858e-05,1.337530679405792e-05,2.385348850071636e-05,1.780963862487492e-05,9.203450677042414e-06,1.0925746582328546e-05,1.3232029717955767e-05,1.1684672429384849e-05,8.990838896285083e-06
[TG(49:6)]_FA16:1,0.0311716726067535,3.805790956484684,0.031784052347549,0.8585024374808059,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1708708989038485e-05,1.2941307942865484e-05,2.296257851820213e-05,1.8250303322508237e-05,1.0016174595631727e-05,1.201907071471233e-05,1.454820560907788e-05,1.0738602941954339e-05,9.041793097352715e-06
[TG(49:6)]_FA18:0,0.0496217970581544,3.711069689733206,0.0803716806720693,0.7767943512662362,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1771946610863583e-05,1.3123347721203657e-05,2.1172767890590845e-05,1.5417504450977916e-05,9.131918767551937e-06,1.0925746625646995e-05,1.3301200592757596e-05,1.064989611057401e-05,8.37370752651664e-06
[TG(49:6)]_FA18:1,-0.0660624736689867,3.8384633869014313,0.1428630779768019,0.7054511535088283,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.2728778514675757e-05,1.297576813155014e-05,2.3373631250413386e-05,1.658461010735802e-05,1.1178757756672571e-05,1.2640226002055921e-05,1.4449547349450769e-05,1.1651509223979872e-05,9.010960881482378e-06
[TG(49:6)]_FA18:2,0.0192557796235001,3.878885961646566,0.0121512069889258,0.9122249775013204,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.363973145132639e-05,1.4535217587959752e-05,2.4837174142395944e-05,1.7261128042711955e-05,1.0380492447959454e-05,1.2842584066125017e-05,1.4965710882186585e-05,1.213837895085841e-05,8.863939997181346e-06
[TG(49:6)]_FA18:3,-0.0129836032522698,3.9990311117725943,0.0055367367242702,0.9406847474973404,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.3931947506846842e-05,1.654989149179071e-05,2.586746982345454e-05,1.8601683355946997e-05,1.2492775352319707e-05,1.4011991336705931e-05,1.6165040214590503e-05,1.2148958779687042e-05,1.0168792149184714e-05
[TG(49:6)]_FA20:4,-0.0296822389827909,4.059972865506039,0.0289745107069353,0.864837903585826,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.5732361134352135e-05,1.5531317448311992e-05,2.8260542413417452e-05,2.0082086346230498e-05,1.2454916770882809e-05,1.4285889906465658e-05,1.7682941025582016e-05,1.358088088559909e-05,1.014558684026053e-05
[TG(49:6)]_FA22:5,-0.0099142688165666,4.191425293213287,0.0032400279239812,0.9546079321436404,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.8212683494090776e-05,1.778421611201012e-05,3.0348211027710695e-05,2.1942990568991766e-05,1.3780729712513969e-05,1.5778706655094704e-05,1.9450794456280085e-05,1.409297936342691e-05,1.1230069650340499e-05
[TG(49:6)]_FA22:6,-0.0725837047150177,4.371235637158919,0.174147033522546,0.676452203032081,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,3.407022840668413e-05,1.867643620969296e-05,3.321093157879704e-05,2.391430093931979e-05,1.5653494854778463e-05,1.8004418501135665e-05,2.148100089098797e-05,1.7731380180868232e-05,1.2567214587221297e-05
"[TG(49:7),TG(48:0)]_FA14:0",0.2245219883454592,3.865088093047099,1.648511626035298,0.1991616278503716,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1433439206612112e-05,1.814305198474644e-05,2.4332458520516084e-05,1.72188856863533e-05,9.585651579315216e-06,1.1312066534638216e-05,1.4751859956523399e-05,9.804740501563174e-06,1.0547217132264975e-05
"[TG(49:7),TG(48:0)]_FA16:1",-0.0881135488854489,3.8734202519489753,0.2542068872304373,0.6141283329992229,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1305310652643627e-05,1.2934315951496538e-05,2.5177202883243977e-05,1.6534687389158046e-05,1.002035988530128e-05,1.2934337869956287e-05,1.567092320534281e-05,1.24940199242912e-05,1.0309322076509484e-05
"[TG(49:7),TG(48:0)]_FA18:0",0.1136319466400675,3.967432326650907,0.4239496865998546,0.5149727780663824,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.3423152766184003e-05,2.1514409357550232e-05,2.3608011234719828e-05,1.7436817998392763e-05,9.91991079234464e-06,1.1558257454614058e-05,1.4682964721741431e-05,1.5877287113809565e-05,8.48502811649676e-06
"[TG(49:7),TG(48:0)]_FA18:2",0.0226821808046993,3.864210209939364,0.0168544374893571,0.8967051669597577,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.3855483481309632e-05,1.3437235322944457e-05,2.5544309468940418e-05,1.7248007373700908e-05,1.0386009551006223e-05,1.256595989953401e-05,1.548573258675651e-05,1.14185524009173e-05,8.86312860434571e-06
"[TG(49:7),TG(48:0)]_FA18:3",0.0092131041737738,3.956793876230924,0.002785151829912,0.9579115491893606,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.461474898029796e-05,1.4526227762297256e-05,2.5849713698612517e-05,1.8621204285800092e-05,1.14439583657071e-05,1.322754143661129e-05,1.6154016874002038e-05,1.1909694565155017e-05,1.0279950367743292e-05
"[TG(49:7),TG(48:0)]_FA20:4",-0.0109019080635873,4.089366200184315,0.0039101175757281,0.9501400291991472,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.830237352916922e-05,1.553106768330376e-05,2.775627053379043e-05,2.0080486097904263e-05,1.2115140382234158e-05,1.5132114644354435e-05,1.861302777267869e-05,1.286614061495924e-05,1.0936514593633931e-05
"[TG(49:7),TG(48:0)]_FA22:5",-0.0024803180921519,4.194258123717845,0.0002027991332500534,0.9886379046415352,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.820772387847262e-05,1.8122825162778144e-05,3.034244026173679e-05,2.193915051014826e-05,1.3895637197629442e-05,1.5872277537919645e-05,1.9144348089916414e-05,1.4089316997075328e-05,1.1235100224018502e-05
"[TG(49:7),TG(48:0)]_FA22:6",-0.0560225672351005,4.3406754626411965,0.1036871501385704,0.7474489888550485,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,3.1035646297374075e-05,1.8888441406770702e-05,3.320959967469869e-05,2.3924221722064127e-05,1.5382777287842068e-05,1.8629661880497036e-05,2.1457576587903983e-05,1.5321852522719175e-05,1.2906693611783682e-05
"[TG(49:8),TG(48:1)]_FA14:0",0.0249127565481848,4.202677415386451,0.0203870472087857,0.8864613917350013,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.317805510872459e-05,2.243010193633296e-05,2.188744912145554e-05,1.588281060453855e-05,1.577753413169598e-05,1.3567530228086522e-05,1.356107362503263e-05,1.049567655510133e-05,2.3395167109855968e-05
"[TG(49:8),TG(48:1)]_FA18:0",0.0155880033259611,3.7931086127345934,0.0079494601307956,0.9289549567439512,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.247128095099503e-05,1.2185680251167317e-05,2.4849160009268936e-05,1.7194564255675795e-05,9.464656172521335e-06,1.2703136389680562e-05,1.3290453049877797e-05,1.2077545779126876e-05,8.05272791814058e-06
"[TG(49:8),TG(48:1)]_FA18:2",-0.0470817291258672,3.856975490786412,0.0726034944271755,0.7875831398961637,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.2167905681499553e-05,1.3741633759521173e-05,2.3919630226621106e-05,1.724064697607084e-05,1.0804927651456237e-05,1.364974526605885e-05,1.4974804900324796e-05,1.1218351784676423e-05,8.861992623424347e-06
"[TG(49:8),TG(48:1)]_FA18:3",-0.0227756590842491,3.9886969097713942,0.0170268699475792,0.8961810999654543,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.4810661759466826e-05,1.4523481156894926e-05,2.5857703768522974e-05,1.8602963456946265e-05,1.2012979232531097e-05,1.3676317452649125e-05,1.6342514436945652e-05,1.1922919341489277e-05,1.122585059330402e-05
"[TG(49:8),TG(48:1)]_FA20:4",-0.0010832581048396,4.049034915216491,3.8582973426404266e-05,0.995043956430542,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.571582866184268e-05,1.552981914403491e-05,2.7757601845216437e-05,2.0573633837813237e-05,1.1932315603811026e-05,1.4301560788692045e-05,1.8191939547252278e-05,1.278272379500853e-05,1.0148345544950223e-05
"[TG(49:8),TG(48:1)]_FA22:5",0.0401149879809857,4.197095993057425,0.0530457131777866,0.8178458012709463,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.8873992564077583e-05,1.802818451449227e-05,3.159113510994109e-05,2.1951631067621103e-05,1.3184503936687592e-05,1.5773710218513113e-05,1.9152615713624358e-05,1.4085654941172701e-05,1.14379437592554e-05
"[TG(49:8),TG(48:1)]_FA22:6",-0.0360699446517304,4.325460429272848,0.0429746980300205,0.8357729220617657,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,3.103027311767382e-05,1.8670193513348713e-05,3.3227799880463465e-05,2.392582178727464e-05,1.4342521092968735e-05,1.7920840794703047e-05,2.074712815562899e-05,1.6540349507698923e-05,1.2697521305283235e-05
[TG(50:3)]_FA14:0,-0.0412038422688866,3.759197428955682,0.0554394897015981,0.8138548888155276,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.1099891339144623e-05,1.2754773299324784e-05,2.110707033027633e-05,1.5243734768873162e-05,9.283924020789866e-06,1.2803520571488518e-05,1.3256556475993344e-05,1.063423000244412e-05,1.0046436771397297e-05
[TG(50:3)]_FA16:0,0.1457351353006261,3.879780644250378,0.6950882116436448,0.404439064670021,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.7196747796088437e-05,1.4367910706354411e-05,2.3610674704246618e-05,1.654940824545676e-05,9.457617152555859e-06,1.2663391539154692e-05,1.3226793766525797e-05,1.1276946929873364e-05,1.104410271466718e-05
[TG(50:3)]_FA16:1,0.0571726584945662,4.338010303760761,0.1080283942058422,0.742400043204382,1.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.2790775759591267e-05,2.3300846625149937e-05,3.152943241524684e-05,3.142480255822948e-05,1.6481438377989545e-05,1.649638541076896e-05,1.961972578284795e-05,1.5984508383698693e-05,1.1023818358048344e-05
